Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.40289e+06	3.86786e+06	3.26998e+06	3.78162e+06	4.02623e+06	3.42923e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.36443e+08	2.27382e+08	2.37224e+08	2.28576e+08	2.26941e+08	2.21977e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	5	5	5.44456e+06	6.30034e+06	3.92813e+06	3.91195e+06	5.89926e+06	6.82943e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.06907e+06	3.52523e+06	4.28576e+06	4.09011e+06	4.14307e+06	3.86369e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	2.18283e+06	1.65287e+06	2.06419e+06	1.55346e+06	2.36997e+06	1.568e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	159407	246281	165249	131199	224848	159355
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	7.63909e+06	4.60486e+06	1.04303e+07		7.92712e+06	6.74385e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.03552e+08	1.12081e+08	1.01869e+08	1.11796e+08	1.03139e+08	1.11587e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8	1.95318e+08	2.04564e+08	1.89441e+08	2.07393e+08	1.95005e+08	2.00938e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	6	6	2.00149e+07	1.80054e+07	1.9866e+07	1.85664e+07	1.79012e+07	1.80771e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.58681e+06	4.18844e+06	4.41666e+06	4.38812e+06	4.55328e+06	3.46349e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	6	6	5.86469e+06	6.04539e+06	5.73504e+06	5.66076e+06	5.94854e+06	6.17595e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.5748e+06	1.30227e+06	1.53448e+06		1.09655e+06	1.2219e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.28086e+07	1.22447e+07	1.21076e+07	1.14322e+07	1.25267e+07	1.22805e+07
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.79357e+06	5.57814e+06	6.26218e+06		7.23373e+06	5.68864e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	929943	951485	590826	1.00605e+06	629216	1.11448e+06
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	4.22009e+07	4.04711e+07	4.14375e+07	3.93591e+07	4.17706e+07	4.09076e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	3	3	1.11079e+07	1.27245e+07	1.68319e+07	1.50037e+07	1.56591e+07	1.56205e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	31	31	3.97668e+07	3.96035e+07	3.91015e+07	3.80706e+07	3.99588e+07	3.7198e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	5.77373e+06	5.65966e+06	5.89575e+06	6.11851e+06	6.49874e+06	5.55836e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.36682e+07	3.59649e+07	3.40527e+07	3.33453e+07	3.34992e+07	3.4972e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	3.27937e+06	1.86648e+06	3.1745e+06	2.43937e+06	3.19085e+06	2.7472e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2		1.9415e+06				1.74123e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	2.03167e+07	1.91658e+07	2.01058e+07	1.75061e+07	2.00575e+07	2.03662e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	5.41796e+06	4.66261e+06	5.04772e+06	4.84203e+06	4.9789e+06	4.72792e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.41839e+06	2.69248e+06		3.39917e+06	2.51345e+06	3.42861e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.21191e+07	1.19327e+07	1.07812e+07	1.04704e+07	9.69614e+06	1.13434e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.16727e+06	6.08385e+06	4.3253e+06	5.77548e+06	3.6524e+06	6.18849e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.45164e+06	6.53334e+06	6.40264e+06	6.23614e+06	6.52868e+06	6.23407e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.77489e+06	2.41421e+06	2.64438e+06	2.8e+06	3.23268e+06	2.41605e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.53871e+07	2.43906e+07	2.31052e+07	2.40555e+07	2.26236e+07	2.47034e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	3.2118e+06	2.41965e+06	2.16697e+06	3.01656e+06	2.57283e+06	2.44229e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	686118		841768	764624	852509	
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1		2.26328e+06		1.52896e+06		
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.67517e+07	1.71996e+07	1.74602e+07	1.67128e+07	1.68513e+07	1.58097e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.87791e+07	1.91519e+07	1.93042e+07	1.88078e+07	1.99866e+07	1.93456e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	2	2	834787	630614		696683		673847
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	718101	719768	1.06181e+06	828771		943707
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	2.12125e+06	2.01956e+06	2.09025e+06	2.2679e+06	3.13746e+06	1.93188e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	546962	794541	496175	808318	578914	694470
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	13	13	3.15411e+07	3.34641e+07	3.1684e+07	3.48705e+07	3.19092e+07	3.43011e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.2974e+06	3.10241e+06	2.17959e+06	2.76174e+06	2.08946e+06	2.84147e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	7.16167e+06	7.61044e+06	7.27218e+06	7.75113e+06	7.55777e+06	8.27058e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.21625e+08	1.19991e+08	1.26226e+08	1.20359e+08	1.24168e+08	1.16273e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	6.30686e+06	8.07553e+06		7.3012e+06	7.45372e+06	7.88931e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8		3.84717e+07		3.69861e+07		3.75942e+07
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2	1.47712e+06	1.5088e+06		1.46556e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	6.79177e+06	7.58539e+06	8.5751e+06	8.79723e+06	6.52649e+06	7.28981e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	4.0685e+06	3.75469e+06	3.8478e+06	3.93309e+06	3.29729e+06	3.67209e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	2.21125e+07	2.20291e+07	2.2811e+07	2.18246e+07	2.12272e+07	2.25803e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	9.45374e+06	9.61002e+06	8.89095e+06	9.76436e+06	9.25741e+06	9.71588e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	8	8	3.60055e+07	3.54103e+07	3.5897e+07	3.63467e+07	3.62131e+07	3.51554e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.69021e+07	2.68629e+07	2.67351e+07	2.77134e+07	2.60925e+07	2.54105e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	7.04142e+08	7.1552e+08	6.83543e+08	6.98777e+08	6.88764e+08	6.87661e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.30134e+09	1.29995e+09	1.33214e+09	1.17443e+09	1.28957e+09	1.18901e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	6.05623e+06	5.13838e+06	5.60949e+06	5.14407e+06	5.02212e+06	4.93914e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.48674e+07	5.40128e+07	5.47394e+07	5.29717e+07	5.54208e+07	5.23144e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	8.90337e+06	9.83344e+06	9.88848e+06	9.39092e+06	1.03327e+07	9.94717e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	8.07689e+06	7.51915e+06	7.53366e+06	7.20496e+06	7.49224e+06	7.76879e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.06627e+08	9.43731e+08	8.97175e+08	9.23678e+08	8.92682e+08	9.09742e+08
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	1.02605e+08	1.04687e+08	1.02881e+08	1.03366e+08	1.00189e+08	1.02632e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	3.14643e+07	3.11676e+07	3.23302e+07	2.93209e+07	3.17932e+07	3.36181e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.25336e+07	7.56055e+07	7.39006e+07	7.13449e+07	7.28667e+07	7.31987e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.43198e+06	1.21252e+06	1.29942e+06		1.11006e+06	1.34705e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	9.09599e+08	9.63957e+08	8.73973e+08	9.77729e+08	8.97849e+08	9.85744e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.3647e+07	1.29052e+07	1.37178e+07	1.32359e+07	1.37186e+07	1.27029e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.13709e+07	1.13848e+07	1.1079e+07	1.19435e+07	1.14244e+07	1.1369e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18	3.21347e+07	3.24029e+07	3.30909e+07	3.28869e+07	3.15215e+07	3.11804e+07
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.76122e+07	9.22398e+07	8.59448e+07	9.0785e+07	8.7389e+07	8.95392e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2				1.98017e+06	1.81826e+06	1.86265e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	1.00559e+09	9.2245e+08	9.6891e+08	8.96287e+08	9.66595e+08	9.00236e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.07841e+07	4.21459e+07	3.87111e+07	4.18193e+07	4.15969e+07	4.38636e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.72632e+07	1.78941e+07	1.77546e+07	1.73351e+07	1.73234e+07	1.8345e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.86595e+07	6.76358e+07	7.00384e+07	6.93778e+07	6.89962e+07	6.92488e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3		7.73006e+07		7.79472e+07		7.58933e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.1617e+08	2.18812e+08	2.16435e+08	2.18012e+08	2.12929e+08	2.17234e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		1	1		1.31575e+07		1.51924e+07		1.49201e+07
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	4.16351e+06	3.84387e+06	3.86215e+06	4.29717e+06	4.10735e+06	3.69139e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	1.07344e+08	9.66046e+07	1.00414e+08	9.88791e+07	9.95054e+07	9.36886e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.65191e+08	1.603e+08	1.66977e+08	1.52159e+08	1.68469e+08	1.5373e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.34906e+09	1.32759e+09	1.31454e+09	1.34937e+09	1.3608e+09	1.31745e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	2.00454e+06	2.27681e+06		2.13189e+06	2.12881e+06	2.35272e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	5.62555e+07	5.45948e+07	5.71616e+07	5.31776e+07	5.39794e+07	5.39735e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.27092e+07	2.25364e+07	2.27063e+07	2.28342e+07	2.36579e+07	2.29249e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	1	1	174943	172378		216365		296142
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	8.55979e+06	8.05467e+06	8.6899e+06	8.19962e+06	7.72604e+06	8.48869e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	7.80095e+06	9.66509e+06	7.7712e+06	1.01406e+07	8.18092e+06	1.07065e+07
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	3.22108e+07	2.95453e+07	3.15972e+07	2.85488e+07	3.20691e+07	2.84605e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	9.64876e+06	9.17906e+06	9.60906e+06	9.92705e+06	1.00526e+07	9.6893e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	5.31802e+06	5.49374e+06	6.00508e+06	5.8005e+06	5.18186e+06	5.78562e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	20	20	2.04073e+08	2.09185e+08	2.05679e+08	2.02186e+08	2.0345e+08	1.9802e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	3.16912e+07	3.28044e+07	3.11311e+07	3.24895e+07	3.12064e+07	3.17831e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7		7.26902e+07		7.50167e+07		7.07739e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	924993	9.06935e+06		8.85769e+06	711534	8.96042e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.49686e+07	7.042e+07	7.24131e+07	6.87438e+07	6.78786e+07	6.93011e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15		5.1732e+07		5.43492e+07		5.34653e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.09024e+07	2.2496e+07	1.98136e+07	2.32795e+07	2.0656e+07	2.27712e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	543484	660013		584069		
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	2.07756e+08	1.95896e+08	2.01742e+08	1.9305e+08	2.00028e+08	1.91494e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.41032e+07	1.33159e+07	1.27914e+07	1.31073e+07	1.46283e+07	1.46749e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.5776e+07	2.43009e+07	2.59809e+07	2.56299e+07	2.64758e+07	2.53458e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5		4.40262e+07		4.09918e+07		4.1012e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	54	54	6.51183e+07	6.60324e+07	6.40924e+07	6.42625e+07	6.33503e+07	6.22301e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	2.93227e+06	3.35627e+06	2.98872e+06	2.79832e+06	2.97152e+06	2.93779e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	17	17	5.64997e+06	6.08531e+06	5.79281e+06	6.46846e+06	5.76316e+06	6.14622e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.43304e+07	3.96895e+07	4.41958e+07	4.05797e+07	4.49383e+07	3.80883e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	8	8	5.15332e+06	5.00792e+06	5.07694e+06	5.35685e+06	5.15671e+06	4.73317e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.52206e+06	2.10193e+06	2.24916e+06	2.10835e+06	2.24904e+06	1.91058e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.15512e+06	6.05893e+06	6.19168e+06	5.77159e+06	6.29129e+06	6.36062e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2		1.28968e+06	1.05909e+06	1.16363e+06		1.19639e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.46886e+07	1.51659e+07	1.51394e+07	1.67542e+07	1.56551e+07	1.5843e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.76993e+07	5.60043e+07	5.76553e+07	5.62516e+07	5.65253e+07	5.60585e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.93232e+08	1.89898e+08	1.90251e+08	1.92439e+08	1.8926e+08	2.00384e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.11313e+07	3.16882e+07	3.1404e+07	3.16387e+07	3.00748e+07	3.06977e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.39326e+06	5.32159e+06	5.02162e+06	5.97151e+06	5.65183e+06	5.22774e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	9.83627e+06	1.18889e+07	1.04908e+07	1.26768e+07	1.00032e+07	1.31856e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.15839e+06	1.42923e+06	1.18378e+06	1.72888e+06	1.08296e+06	1.94664e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.95743e+07	1.99323e+07	2.01074e+07	2.07771e+07	1.91506e+07	2.00633e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.57421e+06	2.93141e+06	2.40442e+06	3.01162e+06	2.43795e+06	3.11372e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.13014e+06	1.29012e+06	456526	1.3985e+06		783142
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.4547e+06	1.57329e+06		1.35595e+06	1.36034e+06	1.30919e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	3.10304e+07	3.2145e+07	2.85795e+07	3.19964e+07	3.04831e+07	3.12917e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	2.27875e+07	3.76783e+07	3.20812e+07	3.61855e+07	3.71543e+07	3.9039e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.7257e+06	4.28928e+06	3.02645e+06	3.91303e+06	4.15221e+06	4.12844e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	791339	776038	763520	757643	689886	789095
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.40857e+07	2.50684e+07	2.61146e+07	2.71174e+07	2.6528e+07	2.71163e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	2.98166e+06	3.70561e+06	2.52622e+06	3.80149e+06	2.36721e+06	3.73707e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.77391e+06	5.61156e+06	7.04767e+06	6.17766e+06	5.48801e+06	6.57987e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.42405e+08	2.47873e+08	2.46396e+08	2.61658e+08	2.43048e+08	2.44579e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.81217e+06	1.63336e+06	1.89734e+06	1.78407e+06	1.68921e+06	1.40256e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.29664e+06	4.61361e+06	3.90403e+06	4.81808e+06	4.68768e+06	4.45544e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.5034e+07	5.1823e+07	5.21314e+07	5.09519e+07	5.43309e+07	5.10457e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.40192e+07	2.34767e+07	2.40733e+07	2.35599e+07	2.41768e+07	2.28026e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	5.64486e+06	6.17159e+06	6.0368e+06	6.48056e+06	5.19347e+06	6.41595e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.99783e+07	5.7536e+07	5.9772e+07	5.7652e+07	5.7325e+07	5.79245e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	1	1		274548		386624		
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.75044e+06	5.38011e+06	5.65159e+06	5.39331e+06	6.09445e+06	5.18567e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.19381e+07	1.20469e+07	1.13887e+07	1.32264e+07	1.12518e+07	1.14447e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.91857e+06	9.37512e+06	1.09242e+07	1.03145e+07	9.33932e+06	8.64227e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1		3.13071e+06		2.99351e+06		2.59839e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	7.16207e+06	7.79875e+06	6.73705e+06	5.97292e+06	7.46641e+06	7.0545e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.36848e+06	7.45584e+06	7.22747e+06	7.39764e+06	7.0315e+06	7.64543e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	8.13341e+06	8.92392e+06	7.894e+06	8.66744e+06	7.31921e+06	9.51882e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.55686e+07	1.44254e+07	1.45922e+07	1.40266e+07	1.59658e+07	1.4094e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.64449e+07	1.77728e+07	1.72522e+07	1.8286e+07	1.60271e+07	1.74321e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	9	9	1.03454e+07	9.76969e+06	1.03581e+07	1.12e+07	9.02666e+06	9.47322e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.14108e+07	3.03928e+07	3.17638e+07	3.28977e+07	3.16402e+07	2.9782e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.138e+07	2.02392e+07	2.16216e+07	2.11362e+07	2.19293e+07	2.10254e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1	1.30353e+06	1.22363e+06	1.04215e+06	1.15013e+06	1.18777e+06	1.13798e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.47364e+06	3.11521e+06	4.08099e+06	4.59847e+06		4.1622e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	489236	386834	336288	405865	507438	477569
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.52789e+07	1.56866e+07	1.55784e+07	1.51055e+07	1.473e+07	1.44235e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	4	4	4.40453e+06	4.86113e+06	4.98158e+06	5.1446e+06	4.87983e+06	5.03674e+06
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		2.89056e+06		2.35449e+06		
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	9.17933e+06	9.38396e+06	8.83273e+06	1.07014e+07	7.92215e+06	9.1356e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.60213e+08	1.542e+08	1.55762e+08	1.5496e+08	1.59016e+08	1.53295e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.19099e+09	2.22841e+09	2.02542e+09	2.24935e+09	1.83588e+09	2.11804e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	8	8	1.06939e+07	1.1311e+07	1.03073e+07	1.16429e+07	1.06165e+07	1.07069e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.61401e+07	2.26614e+07	2.51864e+07	2.15028e+07	2.4576e+07	2.34673e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.132e+07	2.38975e+07	2.08201e+07	2.345e+07	2.09178e+07	2.39746e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1					3.63443e+06	
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2	361922	332882	403074		410491	381798
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.50121e+08	5.89078e+08	5.40128e+08	5.80899e+08	5.40839e+08	5.54763e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.20542e+07	1.17665e+07	1.29929e+07	1.05129e+07	1.1828e+07	1.07061e+07
