Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0AB89	P0AB89		purB		8.87158e+06	9.08698e+06	8.924e+06	9.23226e+06	9.07155e+06	9.11538e+06
P0AB91	P0AB91		aroG		2.86217e+06	2.87208e+06	2.83797e+06	2.8191e+06	2.80902e+06	2.81973e+06
P0AB96	P0AB96		arsC		355046	381378	259061	332755	311340	418188
P0AB98	P0AB98		atpB		455521	602911	450143	518230	533623	513595
P0ABA0	P0ABA0		atpF		2.27467e+07	2.31406e+07	2.23221e+07	2.3013e+07	2.29562e+07	2.38848e+07
P0ABA4	P0ABA4		atpH		2.25298e+07	2.18795e+07	2.22544e+07	2.25964e+07	2.16537e+07	2.2608e+07
P0ABA6	P0ABA6		atpG		2.99842e+07	3.12763e+07	3.03815e+07	3.21948e+07	2.81477e+07	3.27365e+07
P0ABB0	P0ABB0		atpA		5.63844e+07	5.52932e+07	5.61219e+07	5.5817e+07	5.65432e+07	5.63195e+07
P0ABB4	P0ABB4		atpD		5.30947e+07	5.16189e+07	5.13058e+07	5.16287e+07	5.11222e+07	5.2199e+07
P0ABB8	P0ABB8		mgtA		757054	816111	695981	612534	713360	753030
P0ABC3	P0ABC3		hflC		1.20927e+07	1.15438e+07	1.19123e+07	1.15268e+07	1.21268e+07	1.14826e+07
P0ABC7	P0ABC7		hflK		1.27041e+07	1.30848e+07	1.29547e+07	1.32094e+07	1.30843e+07	1.36028e+07
P0ABD3	P0ABD3		bfr		6.70492e+06	7.06731e+06	6.71223e+06	7.092e+06	6.79454e+06	7.26138e+06
P0ABD5	P0ABD5		accA		1.40247e+07	1.35552e+07	1.39166e+07	1.35146e+07	1.40354e+07	1.34154e+07
P0ABD8	P0ABD8		accB		3.51576e+07	2.79704e+07	3.28015e+07	2.82708e+07	3.34872e+07	2.96277e+07
P0ABE2	P0ABE2		bolA		3.83774e+06	3.31566e+06	4.05976e+06	3.10712e+06	3.74978e+06	3.284e+06
P0ABF1	P0ABF1		pcnB		2.53864e+06	2.56407e+06	2.54883e+06	2.5758e+06	2.39325e+06	2.61135e+06
P0ABF6	P0ABF6		cdd		7.37112e+06	6.77027e+06	6.91678e+06	6.80258e+06	7.51999e+06	6.60187e+06
P0ABG4	P0ABG4		ftsW		518496	546332	469772	648252	612490	633314
P0ABH0	P0ABH0		ftsA		2.50911e+06	2.24663e+06	2.48268e+06	2.19607e+06	2.40312e+06	2.28048e+06
P0ABH7	P0ABH7		gltA		1.05451e+07	1.08346e+07	1.06599e+07	1.07901e+07	1.05055e+07	1.07342e+07
P0ABH9	P0ABH9		clpA		1.04328e+07	1.0566e+07	1.05044e+07	1.09479e+07	1.03532e+07	1.07313e+07
P0ABI4	P0ABI4		corA		1.79568e+06	1.73691e+06	1.79956e+06	1.67e+06	1.83904e+06	1.71283e+06
P0ABI8	P0ABI8		cyoB		2.16231e+06	2.5591e+06	2.34396e+06	2.26057e+06	2.45326e+06	2.20215e+06
P0ABJ1	P0ABJ1		cyoA		2.51008e+06	2.19838e+06	2.21739e+06	2.25601e+06	2.42929e+06	2.27355e+06
P0ABJ9	P0ABJ9		cydA		2.26704e+07	2.34877e+07	2.30026e+07	2.3332e+07	2.24762e+07	2.30629e+07
P0ABK2	P0ABK2		cydB		5.84658e+06	6.49022e+06	5.90487e+06	5.80386e+06	5.63943e+06	5.85621e+06
P0ABK5	P0ABK5		cysK		3.41447e+07	3.28921e+07	3.34199e+07	3.2504e+07	3.45578e+07	3.30138e+07
P0ABL5	P0ABL5		napC		692037	391601	699322	626396	753296	613724
P0ABN1	P0ABN1		dgkA		419465	381027	269355	411768	464330	318342
P0ABN5	P0ABN5		dcuA		1.94886e+06	1.91075e+06	1.98604e+06	1.81805e+06	1.89836e+06	1.93641e+06
P0ABN9	P0ABN9		dcuB		6.44362e+06	6.39934e+06	6.29087e+06	6.43578e+06	6.10963e+06	6.85468e+06
P0ABP8	P0ABP8		deoD		5.27051e+07	5.31339e+07	5.1518e+07	5.25179e+07	5.22279e+07	5.24157e+07
P0ABQ0	P0ABQ0		coaBC		2.28623e+06	2.49238e+06	2.10769e+06	2.35477e+06	2.08137e+06	2.05125e+06
P0ABQ2	P0ABQ2		garR		3.04315e+06	2.85682e+06	2.98358e+06	2.89317e+06	2.91221e+06	3.23932e+06
P0ABQ4	P0ABQ4		folA		2.55817e+06	2.58222e+06	2.46598e+06	2.47221e+06	2.76045e+06	2.47702e+06
P0ABS1	P0ABS1		dksA		2.31939e+07	2.37508e+07	2.32618e+07	2.39836e+07	2.36914e+07	2.48471e+07
P0ABS5	P0ABS5		dnaG		902087	917036	950102	1.00125e+06	1.01357e+06	790151
P0ABT2	P0ABT2		dps		4.7976e+07	4.91791e+07	4.80316e+07	5.12681e+07	4.67038e+07	5.10841e+07
P0ABU0	P0ABU0		menB		1.06612e+07	1.05315e+07	1.05703e+07	1.0501e+07	1.09179e+07	1.03251e+07
P0ABU2	P0ABU2		ychF		1.60558e+07	1.52512e+07	1.56471e+07	1.51793e+07	1.55055e+07	1.5202e+07
P0ABU5	P0ABU5		elbB		1.88649e+07	1.99696e+07	1.97485e+07	1.91384e+07	1.87721e+07	1.90386e+07
P0ABU7	P0ABU7		exbB		2.50453e+06	2.03203e+06	2.30488e+06	2.1556e+06	2.4481e+06	2.12718e+06
P0ABU9	P0ABU9		tolQ		2.20087e+06	2.1308e+06	2.25106e+06	2.17735e+06	2.25873e+06	2.13621e+06
P0ABV2	P0ABV2		exbD		3.11722e+06	3.21573e+06	3.01332e+06	3.07772e+06	3.01998e+06	3.15581e+06
P0ABV6	P0ABV6		tolR		6.11982e+06	8.61102e+06	6.01653e+06	8.12716e+06	6.48027e+06	8.32534e+06
P0ABX2	P0ABX2		flgC		1.39553e+06	1.43082e+06	1.32319e+06	1.41313e+06	844235	1.4578e+06
P0ABX5	P0ABX5		flgG		1.25657e+06	1.45705e+06	1.17192e+06	1.16637e+06	1.36629e+06	1.27247e+06
P0ABX8	P0ABX8		fliL		2.6521e+06	2.38542e+06	2.66785e+06	2.49937e+06	2.69982e+06	2.41518e+06
P0ABZ1	P0ABZ1		fliG		2.48426e+06	2.77202e+06	2.46972e+06	2.68577e+06	2.45903e+06	2.74177e+06
P0ABZ4	P0ABZ4		kdsC		4.88956e+06	4.12002e+06	4.64976e+06	4.29961e+06	4.90627e+06	4.41316e+06
P0ABZ6	P0ABZ6		surA		1.26676e+07	1.20971e+07	1.26934e+07	1.2161e+07	1.25677e+07	1.25821e+07
P0AC02	P0AC02		bamD		1.1995e+07	1.12067e+07	1.1894e+07	1.10107e+07	1.19748e+07	1.11563e+07
P0AC13	P0AC13		folP		7.1554e+06	6.9096e+06	7.31156e+06	6.79581e+06	7.27804e+06	6.68264e+06
P0AC19	P0AC19		folX		3.74409e+06	3.90723e+06	3.86536e+06	3.91816e+06	3.78876e+06	3.8709e+06
P0AC28	P0AC28		ygfA		308995	369811	380355	322605	398195	367220
P0AC30	P0AC30		ftsX		4.98885e+06	4.62926e+06	4.90508e+06	4.66743e+06	4.44413e+06	4.52031e+06
P0AC33	P0AC33		fumA		3.13145e+06	3.45915e+06	3.11696e+06	3.26665e+06	3.27698e+06	3.5678e+06
P0AC38	P0AC38		aspA		1.36211e+08	1.30687e+08	1.32045e+08	1.28714e+08	1.35534e+08	1.31614e+08
P0AC41	P0AC41		sdhA		4.34785e+06	4.13593e+06	4.2703e+06	4.34068e+06	4.02739e+06	4.19259e+06
P0AC47	P0AC47		frdB		7.7317e+06	8.34873e+06	7.91888e+06	8.85881e+06	8.20168e+06	8.28093e+06
P0AC51	P0AC51		zur		2.28361e+06	1.73278e+06	2.1807e+06	1.7983e+06	2.07248e+06	1.91404e+06
P0AC53	P0AC53		zwf		1.15749e+07	1.19954e+07	1.1577e+07	1.22419e+07	1.16855e+07	1.20641e+07
P0AC59	P0AC59		grxB		7.55395e+06	7.11369e+06	7.6308e+06	7.14271e+06	7.57856e+06	6.9889e+06
P0AC62	P0AC62		grxC		2.12524e+07	1.97155e+07	2.14944e+07	1.98297e+07	2.15588e+07	1.8211e+07
P0AC69	P0AC69		grxD		2.64027e+07	2.32272e+07	2.63794e+07	2.48574e+07	2.64182e+07	2.44444e+07
P0AC75	P0AC75		waaA		1.07696e+06	983160	942949	1.007e+06	951283	1.08178e+06
P0AC84	P0AC84		gloB		1.25262e+06	1.5155e+06	1.15111e+06	1.5056e+06	1.24415e+06	1.60344e+06
P0AC86	P0AC86		glgP		1.99475e+06	1.9221e+06	1.89822e+06	1.89229e+06	1.92047e+06	1.8809e+06
P0AC92	P0AC92		gnsA		5.72246e+06	6.53818e+06	5.69015e+06	6.47153e+06	6.00051e+06	6.21267e+06
P0ACA3	P0ACA3		sspA		2.7257e+07	2.80489e+07	2.76739e+07	2.79517e+07	2.71069e+07	2.74879e+07
P0ACA7	P0ACA7		gstB		2.34552e+06	2.41066e+06	2.31723e+06	2.37699e+06	2.3838e+06	2.36609e+06
P0ACB0	P0ACB0		dnaB		2.51208e+06	2.25011e+06	2.5511e+06	2.51124e+06	2.59829e+06	2.31843e+06
P0ACB2	P0ACB2		hemB		1.28313e+07	1.24482e+07	1.26904e+07	1.28164e+07	1.31942e+07	1.25414e+07
P0ACB4	P0ACB4		hemG		2.38886e+06	2.6749e+06	2.37939e+06	2.53507e+06	2.48781e+06	2.43643e+06
P0ACB7	P0ACB7		hemY		5.99433e+06	5.54419e+06	5.85672e+06	5.47885e+06	5.82711e+06	5.54673e+06
P0ACC3	P0ACC3		erpA		7.17206e+06	6.91937e+06	7.13785e+06	6.86987e+06	7.51798e+06	6.33189e+06
P0ACC7	P0ACC7		glmU		1.48842e+07	1.42678e+07	1.4498e+07	1.45833e+07	1.43832e+07	1.43727e+07
P0ACD4	P0ACD4		nifU		1.53484e+07	1.58182e+07	1.59551e+07	1.48893e+07	1.50435e+07	1.64635e+07
P0ACD8	P0ACD8		hyaB		5.69337e+06	5.61382e+06	5.76807e+06	5.71017e+06	5.781e+06	5.77289e+06
P0ACE0	P0ACE0		hybC		1.48254e+07	1.4966e+07	1.49402e+07	1.50549e+07	1.48422e+07	1.46002e+07
P0ACE3	P0ACE3		hha		4.04112e+06	3.63052e+06	4.02012e+06	3.69124e+06	3.8293e+06	3.65209e+06
P0ACE7	P0ACE7		hinT		7.73502e+06	7.8477e+06	7.98588e+06	8.05903e+06	7.76582e+06	8.09479e+06
P0ACF0	P0ACF0		hupA		5.06176e+08	5.95051e+08	5.35614e+08	5.99333e+08	5.02176e+08	5.80373e+08
P0ACF4	P0ACF4		hupB		4.0952e+07	3.64141e+07	4.00169e+07	3.72677e+07	3.93181e+07	3.60039e+07
P0ACF8	P0ACF8		hns		4.37371e+07	4.24559e+07	4.19197e+07	4.46427e+07	4.25679e+07	4.39291e+07
P0ACG1	P0ACG1		stpA		1.4895e+07	1.39824e+07	1.53276e+07	1.42565e+07	1.50613e+07	1.43178e+07
P0ACI0	P0ACI0		rob		3.56545e+06	3.99094e+06	3.61303e+06	3.92059e+06	3.56613e+06	4.02684e+06
P0ACI6	P0ACI6		asnC		180996	327676	265510	291630	267396	297195
P0ACJ0	P0ACJ0		lrp		1.14076e+07	1.12447e+07	1.15093e+07	1.16381e+07	1.1349e+07	1.14246e+07
P0ACJ8	P0ACJ8		crp		2.54293e+07	2.58472e+07	2.43227e+07	2.57021e+07	2.40358e+07	2.58353e+07
P0ACK2	P0ACK2		agaR		1.012e+06	1.00538e+06	1.00324e+06	1.10872e+06	1.00635e+06	1.23386e+06
P0ACL0	P0ACL0		glpR		2.01965e+06	2.02615e+06	2.13774e+06	2.10439e+06	2.12403e+06	2.12891e+06
P0ACL2	P0ACL2		exuR		2.40773e+06	2.49981e+06	2.68999e+06	2.48876e+06	2.76517e+06	2.81888e+06
P0ACL9	P0ACL9		pdhR		1.45434e+07	1.4149e+07	1.44918e+07	1.37608e+07	1.52007e+07	1.42505e+07
P0ACM2	P0ACM2		ydfH		495934	487090	494008	519332	506893	494428
P0ACM5	P0ACM5		yegW		410995	398612	396943	357629	474699	342793
P0ACN2	P0ACN2		ytfH		509528	524692	439854	372776	499796	368632
P0ACN4	P0ACN4		allR		1.26271e+07	1.05094e+07	1.27562e+07	9.75596e+06	1.29967e+07	1.01321e+07
P0ACN7	P0ACN7		cytR		1.25834e+06	1.29144e+06	1.29656e+06	1.13608e+06	1.25501e+06	1.47455e+06
P0ACP1	P0ACP1		cra		4.45343e+06	4.02035e+06	4.49063e+06	4.5273e+06	4.4014e+06	4.18324e+06
P0ACP5	P0ACP5		gntR		683424	600318	808574	698573	838026	663650
P0ACP7	P0ACP7		purR		4.82327e+06	4.34557e+06	4.56963e+06	4.68752e+06	4.54922e+06	4.5155e+06
P0ACQ4	P0ACQ4		oxyR		4.99296e+06	4.84589e+06	4.92753e+06	4.94176e+06	5.09508e+06	4.8827e+06
P0ACR4	P0ACR4		yeiE		2.82127e+06	2.61927e+06	2.81139e+06	2.71729e+06	2.81519e+06	2.75739e+06
P0ACR9	P0ACR9		mprA		1.29725e+07	1.33041e+07	1.35456e+07	1.39302e+07	1.303e+07	1.38539e+07
P0ACS7	P0ACS7		rpiR		808581	885730	818431	801203	822207	851888
P0ACT6	P0ACT6		uidR		560916	506472	442540	666303	495635	519365
P0ACU0	P0ACU0		ybiH		783851	792130	743199	776567	670446	797521
P0ACU5	P0ACU5		fabR		3.19211e+06	3.16123e+06	3.25067e+06	3.14945e+06	3.17412e+06	3.25904e+06
P0ACU7	P0ACU7		yjdC		2.07382e+06	1.87943e+06	2.05748e+06	2.10157e+06	2.05217e+06	2.15209e+06
P0ACV8	P0ACV8		ymjA		455002	558046	497618	601832	445888	609236
P0ACX5	P0ACX5		ydhZ		2.60439e+06	2.54452e+06	2.48111e+06	2.21958e+06	2.73811e+06	2.18668e+06
P0ACY1	P0ACY1		ydjA		1.11984e+07	1.12229e+07	1.13492e+07	1.14065e+07	1.10849e+07	1.06077e+07
P0ACY3	P0ACY3		yeaG		1.36754e+06	1.28599e+06	1.31276e+06	1.25128e+06	1.33504e+06	1.22986e+06
P0ACY9	P0ACY9		yebG		752922	616019	816359	645397	849224	716920
P0ACZ2	P0ACZ2		etp		1.76466e+06	1.57746e+06	1.75014e+06	1.6118e+06	1.66405e+06	1.62523e+06
P0ACZ4	P0ACZ4		evgA		2.17674e+06	2.04433e+06	2.13006e+06	2.04419e+06	2.1596e+06	1.99117e+06
P0AD01	P0AD01		dcuR		935417	900664	1.04462e+06	991206	1.03226e+06	703961
P0AD05	P0AD05		yecA		3.31977e+06	3.87569e+06	3.69027e+06	4.0176e+06	3.35639e+06	3.67415e+06
P0AD07	P0AD07		yecF		3.92676e+06	3.84723e+06	3.97406e+06	4.0376e+06	3.45861e+06	3.8432e+06
P0AD10	P0AD10		yecJ		3.27702e+06	3.42396e+06	3.61645e+06	3.4037e+06	3.64017e+06	3.17254e+06
P0AD12	P0AD12		yeeZ		1.09363e+07	1.09414e+07	1.12052e+07	1.051e+07	1.06018e+07	1.10367e+07
P0AD24	P0AD24		yejL		3.56134e+06	4.23029e+06	3.97562e+06	3.29865e+06	3.96827e+06	4.34961e+06
P0AD27	P0AD27		yejM		1.29105e+06		1.59789e+06	2.22531e+06	2.2754e+06	2.23994e+06
P0AD33	P0AD33		yfcZ		5.12229e+07	4.15789e+07	5.52748e+07	4.14165e+07	5.41173e+07	4.44219e+07
P0AD37	P0AD37		yfeC		897240	1.14313e+06	892283	1.25178e+06	1.02839e+06	1.22188e+06
P0AD44	P0AD44		yfhG		954372	926371	1.00987e+06	899450	855876	934262
P0AD49	P0AD49		raiA		6.94074e+06	8.16222e+06	7.02685e+06	8.32831e+06	6.17802e+06	8.30582e+06
P0AD57	P0AD57		ispB		1.06901e+06	1.25133e+06	1.07825e+06	1.26414e+06	1.07665e+06	1.16728e+06
P0AD59	P0AD59		ivy		2.47813e+06	2.72575e+06	2.43839e+06	2.65108e+06	2.59668e+06	2.58605e+06
P0AD61	P0AD61		pykF		5.1463e+07	4.72358e+07	5.07715e+07	4.77887e+07	5.03052e+07	4.78359e+07
P0AD68	P0AD68		ftsI		1.30202e+06	1.31954e+06	1.3057e+06	1.31905e+06	1.24146e+06	1.22276e+06
P0AD70	P0AD70		ampH		1.15663e+06	1.46942e+06	1.3263e+06	1.53566e+06	1.26438e+06	1.62925e+06
P0ADA1	P0ADA1		tesA		1.72213e+06	1.28195e+06	1.62449e+06	1.19378e+06	1.70326e+06	1.648e+06
P0ADA3	P0ADA3		nlpD		6.20179e+06	6.32196e+06	5.92764e+06	6.27004e+06	6.05972e+06	6.47075e+06
P0ADA5	P0ADA5		yajG		1.72704e+07	1.64467e+07	1.74371e+07	1.76931e+07	1.79378e+07	1.70461e+07
P0ADA7	P0ADA7		osmB		2.1056e+06	2.33958e+06	2.17181e+06	2.06619e+06	1.99067e+06	1.66916e+06
P0ADB1	P0ADB1		osmE		2.60543e+07	2.79283e+07	2.60948e+07	2.82117e+07	2.75717e+07	2.5313e+07
P0ADB7	P0ADB7		ecnB		1.45743e+07	1.30252e+07	1.36484e+07	1.17157e+07	1.22735e+07	1.1819e+07
P0ADC1	P0ADC1		lptE		1.1173e+06	1.13924e+06	1.11708e+06	1.11856e+06	1.19696e+06	1.02991e+06
P0ADC3	P0ADC3		lolC		1.9552e+06	2.2612e+06	1.89074e+06	2.01324e+06	1.89326e+06	2.28917e+06
P0ADC6	P0ADC6		lptG		692175	757242	766670	794599	770996	715456
P0ADE4	P0ADE4		tamA		4.32448e+06	4.40563e+06	4.26947e+06	4.28411e+06	4.43205e+06	4.15547e+06
P0ADE6	P0ADE6		ygaU		633198	618351	602493	621932	625979	596302
P0ADE8	P0ADE8		ygfZ		9.55828e+06	1.0379e+07	9.75563e+06	1.0535e+07	9.55782e+06	1.01794e+07
P0ADF6	P0ADF6		edd		1.72227e+06	2.28499e+06	1.74593e+06	2.28034e+06	1.6592e+06	1.97574e+06
P0ADG4	P0ADG4		suhB		1.22657e+07	1.26742e+07	1.20997e+07	1.23478e+07	1.2105e+07	1.26359e+07
P0ADG7	P0ADG7		guaB		3.20767e+07	3.23508e+07	3.18284e+07	3.25402e+07	3.16711e+07	3.16305e+07
P0ADH5	P0ADH5		fimB		1.11527e+06	1.06181e+06	1.10873e+06	985346	934783	973641
P0ADI4	P0ADI4		entB		1.09781e+06	1.20556e+06	1.08497e+06	1.11868e+06	1.07277e+06	1.00715e+06
P0ADI7	P0ADI7		yecD		8.99934e+06	8.08566e+06	8.5225e+06	8.33355e+06	8.76318e+06	7.35144e+06
P0ADK0	P0ADK0		yiaF		1.40321e+07	1.45054e+07	1.42612e+07	1.49479e+07	1.44435e+07	1.45612e+07
P0ADK8	P0ADK8		yibL		8.70613e+06	8.77878e+06	8.28251e+06	8.9253e+06	8.49749e+06	7.6236e+06
P0ADN2	P0ADN2		yifE		5.38766e+06	5.71575e+06	5.56631e+06	5.93738e+06	5.4241e+06	5.89637e+06
P0ADP0	P0ADP0		yigB		1.17679e+06	1.14024e+06	1.11972e+06	1.16397e+06	1.05984e+06	1.15312e+06
P0ADP7	P0ADP7		yigP		1.2112e+06	1.32056e+06	1.21705e+06	1.17228e+06	1.14716e+06	1.74821e+06
P0ADP9	P0ADP9		yihD		3.8321e+06	4.23702e+06	3.90036e+06	4.47085e+06	3.6681e+06	4.34475e+06
P0ADQ2	P0ADQ2		yiiD		8.35251e+06	7.72516e+06	8.91561e+06	7.70526e+06	7.73408e+06	7.94658e+06
P0ADQ7	P0ADQ7		ygaM		5.12689e+06	5.55954e+06	5.0203e+06	5.32069e+06	5.18698e+06	5.46551e+06
P0ADR6	P0ADR6		rlmM		3.35194e+06	3.72415e+06	3.45886e+06	3.84246e+06	3.56885e+06	3.6235e+06
P0ADR8	P0ADR8		ygdH		9.81357e+06	9.66303e+06	9.9858e+06	9.95239e+06	9.98136e+06	1.02117e+07
P0ADS2	P0ADS2		zapA		1.57341e+07	1.51858e+07	1.56892e+07	1.50594e+07	1.54317e+07	1.53887e+07
P0ADS6	P0ADS6		yggE		5.13458e+06	4.94575e+06	5.11454e+06	4.8586e+06	5.33759e+06	4.91451e+06
P0ADS9	P0ADS9		yggN		2.55036e+06	2.32519e+06	2.67123e+06	2.30098e+06	2.51771e+06	2.09941e+06
P0ADT2	P0ADT2		ygiB		1.20945e+06	788870	1.00113e+06	751366	1.23997e+06	805669
P0ADT5	P0ADT5		ygiC		3.10661e+06	3.07474e+06	3.10121e+06	2.98536e+06	3.06938e+06	3.06453e+06
P0ADT8	P0ADT8		ygiM		3.56648e+06	3.40609e+06	3.40516e+06	3.3171e+06	3.44563e+06	3.31315e+06
P0ADU2	P0ADU2		ygiN		9.05042e+06	8.23979e+06	8.70102e+06	8.33649e+06	9.22364e+06	8.51422e+06
P0ADU5	P0ADU5		ygiW		6.93768e+06	7.10503e+06	7.26835e+06	7.32845e+06	7.36355e+06	6.81425e+06
P0ADU7	P0ADU7		yqiB		465849	427400	416912	375752	393963	426924
P0ADV1	P0ADV1		lptA		3.43981e+06	3.08559e+06	3.46452e+06	3.02291e+06	3.35826e+06	2.94184e+06
P0ADV5	P0ADV5		yhbW		1.04645e+06	1.09524e+06	1.1159e+06	1.03906e+06	1.13855e+06	1.1003e+06
P0ADV7	P0ADV7		mlaC		9.33402e+06	9.53794e+06	9.37037e+06	9.66858e+06	9.38226e+06	9.79412e+06
P0ADW3	P0ADW3		yhcB		3.52884e+07	3.54507e+07	3.48333e+07	3.59904e+07	3.58779e+07	3.60762e+07
P0ADW8	P0ADW8		yheV		1.31547e+06	770742	1.42432e+06	812963	1.23957e+06	846685
P0ADX1	P0ADX1		yhfA		7.1806e+06	7.17827e+06	7.23408e+06	7.17069e+06	7.27522e+06	7.53196e+06
P0ADX7	P0ADX7		yhhA		135762	136431		193308	138070	172864
P0ADX9	P0ADX9		rsmD		1.55588e+06	1.73574e+06	1.61659e+06	1.64211e+06	1.44106e+06	1.49997e+06
P0ADY1	P0ADY1		ppiD		2.27948e+07	2.31061e+07	2.30141e+07	2.31031e+07	2.32669e+07	2.31507e+07
P0ADY3	P0ADY3		rplN		3.72777e+07	3.63708e+07	3.79816e+07	3.67627e+07	3.57588e+07	3.55504e+07
P0ADY7	P0ADY7		rplP		5.98741e+07	5.61784e+07	5.98157e+07	5.52016e+07	6.00101e+07	5.4721e+07
P0ADZ0	P0ADZ0		rplW		7.94591e+06	7.98599e+06	8.56761e+06	7.72052e+06	8.12009e+06	8.33555e+06
P0ADZ4	P0ADZ4		rpsO		1.61348e+08	1.65285e+08	1.62793e+08	1.65014e+08	1.6074e+08	1.60097e+08
P0ADZ7	P0ADZ7		yajC		1.36802e+07	1.15873e+07	1.48209e+07	1.15599e+07	1.39119e+07	1.31242e+07
P0AE01	P0AE01		trmJ		4.29231e+06	4.07434e+06	4.38007e+06	4.11126e+06	4.04528e+06	4.00003e+06
P0AE06	P0AE06		acrA		1.82178e+07	1.86144e+07	1.82421e+07	1.85636e+07	1.85219e+07	1.82075e+07
P0AE08	P0AE08		ahpC		3.04047e+07	3.09274e+07	3.05733e+07	3.13078e+07	3.03774e+07	3.12932e+07
P0AE12	P0AE12		amn		1.08877e+06	1.11092e+06	1.11532e+06	1.08568e+06	1.11389e+06	1.04004e+06
P0AE18	P0AE18		map		1.04056e+07	9.25883e+06	1.04783e+07	9.31317e+06	9.95573e+06	9.48827e+06
P0AE22	P0AE22		aphA		1.77819e+06	1.68278e+06	1.73034e+06	1.71791e+06	1.7089e+06	1.6846e+06
P0AE39	P0AE39		ypdB		1.24495e+06	1.259e+06	1.28005e+06	1.26957e+06	1.33942e+06	1.30842e+06
P0AE45	P0AE45		ytfL		653352	585195	667484	604892	649832	578061
P0AE48	P0AE48		ytfP		4.73924e+06	4.88853e+06	4.95637e+06	4.9738e+06	4.71044e+06	4.77841e+06
P0AE52	P0AE52		bcp		1.9292e+07	1.91394e+07	1.92482e+07	1.98026e+07	1.83993e+07	1.95012e+07
P0AE60	P0AE60		cedA		1.46546e+06	1.66612e+06	1.59437e+06	1.79379e+06	1.2477e+06	1.55681e+06
P0AE67	P0AE67		cheY		1.85089e+06	1.83018e+06	1.81683e+06	1.96819e+06	1.79331e+06	2.05681e+06
P0AE70	P0AE70		mazF		2.68356e+06	2.4454e+06	2.47508e+06	2.07568e+06	2.33129e+06	2.2845e+06
P0AE74	P0AE74		citT		1.31858e+06	2.04768e+06	1.43993e+06	1.90848e+06	1.44402e+06	1.85644e+06
P0AE78	P0AE78		corC		765791	876351	798600	830067	750081	870348
P0AE82	P0AE82		cpxA		1.5649e+06	1.57101e+06	1.56518e+06	1.41647e+06	1.55747e+06	1.60566e+06
P0AE85	P0AE85		cpxP		772884	879198	743044	860863	700450	864476
P0AE88	P0AE88		cpxR		3.88628e+06	4.25103e+06	3.8547e+06	4.06501e+06	4.04067e+06	4.02569e+06
P0AE91	P0AE91		creA		3.54057e+06	3.39656e+06	3.32909e+06	3.41075e+06	3.67752e+06	3.34958e+06
P0AEA8	P0AEA8		cysG		1.22599e+06	1.07875e+06	1.20083e+06	1.11092e+06	1.21573e+06	1.2117e+06
P0AEB2	P0AEB2		dacA		7.4884e+06	7.41329e+06	7.45672e+06	7.32302e+06	7.59294e+06	7.43129e+06
P0AEB7	P0AEB7		yoaB		1.00275e+07	1.22969e+07	1.08538e+07	1.18684e+07	9.94189e+06	1.02999e+07
P0AEC0	P0AEC0		yoaE		405518	343421	426526	353400	385457	447847
P0AEC3	P0AEC3		arcB		912800	843142	827495	895312	908060	984869
P0AED0	P0AED0		uspA		1.15895e+07	8.19475e+06	1.0873e+07	8.47833e+06	1.22047e+07	8.4874e+06
P0AED5	P0AED5		uvrY		3.65304e+06	3.5813e+06	3.5622e+06	3.35872e+06	3.54495e+06	3.27927e+06
P0AED7	P0AED7		dapE		5.57636e+06	5.72831e+06	5.57652e+06	5.52411e+06	5.57427e+06	5.63961e+06
P0AED9	P0AED9		dcm		354331	359552	412105	361916	357618	410354
P0AEE1	P0AEE1		dcrB		7.86634e+06	8.16174e+06	7.91768e+06	7.97926e+06	8.09527e+06	7.83833e+06
P0AEE3	P0AEE3		degS		1.24271e+06	784641	933108	1.17215e+06	755410	1.09695e+06
P0AEE5	P0AEE5		mglB		2.20539e+06	2.30653e+06	2.23115e+06	2.02528e+06	2.30143e+06	1.91845e+06
P0AEE8	P0AEE8		dam		353999	264871	283797	236335	366747	275993
P0AEF0	P0AEF0		dnaC						237235	
P0AEF4	P0AEF4		dpiA		945826	920648	996334	965196	926499	843948
P0AEG4	P0AEG4		dsbA		5.49622e+06	5.4748e+06	4.91067e+06	5.1239e+06	5.25748e+06	5.09535e+06
P0AEG6	P0AEG6		dsbC		2.71102e+06	2.29634e+06	2.5182e+06	2.16959e+06	2.9967e+06	2.40743e+06
P0AEH1	P0AEH1		rseP		998631	1.18947e+06	991627	1.12459e+06	957039	1.07952e+06
P0AEH5	P0AEH5		elaB		9.6192e+06	7.92662e+06	9.79269e+06	7.49284e+06	9.21882e+06	8.9081e+06
