Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	23	23	2.23469e+08	2.2387e+08	2.27257e+08	2.26838e+08	2.14361e+08	2.30099e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	6	6	2.35609e+06	1.99249e+06	2.29413e+06	2.34545e+06	2.136e+06	2.51654e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.92947e+07	1.9246e+07	1.80504e+07	1.80403e+07	1.79049e+07	1.71431e+07
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	3.29667e+07	3.2639e+07	3.16146e+07	3.18555e+07	3.20978e+07	3.05485e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	5.04898e+07	5.07747e+07	4.84983e+07	5.00149e+07	5.23622e+07	5.02561e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	9	9	4.68389e+06	4.84837e+06	4.56507e+06	4.86714e+06	4.91877e+06	4.44023e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.83565e+07	4.81824e+07	4.79098e+07	4.69993e+07	4.95138e+07	4.61812e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	4.01529e+06	4.14647e+06	4.41414e+06	4.33498e+06	4.55714e+06	4.39848e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	15	15	2.72112e+07	2.79641e+07	2.76519e+07	2.78743e+07	2.71433e+07	2.81418e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2	2.13307e+06			1.69233e+06		
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	24	24	1.97543e+07	1.84497e+07	2.0509e+07	1.94803e+07	1.86465e+07	1.92036e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.90629e+07	8.17036e+07	7.9082e+07	7.96611e+07	7.82574e+07	8.23168e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	1.94968e+06	2.51674e+06	2.17786e+06	2.57961e+06	2.2415e+06	2.20311e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	2	2	3.47372e+06	2.57554e+06	2.98488e+06	2.77425e+06	3.33608e+06	2.99923e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	15	15	3.30265e+07	3.12523e+07	3.29175e+07	3.27888e+07	3.30744e+07	3.07764e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	2	2	3.57911e+06	3.41006e+06	3.12458e+06	3.35664e+06	3.69468e+06	3.15527e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4	5.33791e+06	5.31625e+06	4.9572e+06	6.35895e+06	5.45215e+06	5.82635e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	1.03232e+08	9.98366e+07	1.00673e+08	1.03838e+08	1.0481e+08	9.9771e+07
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	3	3	2.49836e+06	4.87532e+06	4.26596e+06	3.38808e+06	4.1345e+06	4.1031e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.41534e+08	1.45028e+08	1.42905e+08	1.42389e+08	1.35308e+08	1.41463e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1	5.5978e+06			5.31594e+06		5.41295e+06
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.85841e+07	4.96812e+07	4.91068e+07	4.80884e+07	4.96229e+07	4.99953e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	1.08125e+06	1.10599e+06	1.32633e+06	1.12693e+06	1.12894e+06	1.0843e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	5	5	6.5071e+06	5.97121e+06	6.06265e+06	5.84055e+06	5.40948e+06	5.63532e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1		300815	274163	270612	180186	
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	5	5	1.07643e+07	1.20326e+07	1.02527e+07	1.12333e+07	1.08137e+07	1.14444e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	1	1		5.54709e+06	3.78254e+06	3.28427e+06	5.05145e+06	3.48737e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	1	1	1.77347e+06	1.94467e+06	1.9949e+06	1.72776e+06	1.81555e+06	1.21428e+06
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.54422e+06	2.94904e+06	2.73189e+06	2.90244e+06	3.08374e+06	2.7293e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	5	5	1.39988e+07	1.42729e+07	1.44061e+07	1.35001e+07	1.43764e+07	1.33881e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	12	12	3.03929e+06	3.07107e+06	3.1789e+06	3.12697e+06	3.15723e+06	3.17582e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	5.00824e+06	5.0376e+06	4.61354e+06	4.58487e+06	5.0661e+06	5.05519e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	2.19111e+06	2.5764e+06	1.79162e+06	2.16221e+06	2.40301e+06	2.29634e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	8	8	5.05644e+06	4.14099e+06	4.53824e+06	4.3763e+06	4.73299e+06	4.53046e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	2	2	3.24047e+06	3.13354e+06	3.68905e+06	3.09367e+06	3.32389e+06	2.96883e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	10	10	1.88891e+07	1.85017e+07	1.92051e+07	1.84959e+07	1.89503e+07	1.86037e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3			3.77059e+06		3.03844e+06	3.16334e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	1.02678e+06	974234	1.0521e+06	1.04562e+06	1.03778e+06	944156
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	9	9	2.69896e+06	2.95141e+06	2.56454e+06	2.6897e+06	2.32217e+06	2.6399e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	6	6	1.93072e+07	1.98097e+07	1.78779e+07	2.00869e+07	2.03783e+07	1.9252e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	9	9	3.92146e+06	3.68362e+06	3.95241e+06	4.06892e+06	3.55094e+06	3.80952e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.11941e+07	4.02994e+07	4.27673e+07	4.1203e+07	4.15909e+07	4.11065e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	5	5	1.97339e+06	2.12495e+06	2.02115e+06	2.05522e+06	1.99467e+06	1.77211e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	1.12501e+06	1.14965e+06	1.03235e+06	1.06242e+06	898321	907347
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.17923e+07	1.17504e+07	1.13168e+07	1.11734e+07	1.20496e+07	1.06701e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	3	3	7.75122e+06	8.59431e+06	7.98078e+06	8.2355e+06	7.35497e+06	8.06598e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	1	1	777249	767419	897828	869866	832958	
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	2	2	2.1683e+06	2.49562e+06	2.32085e+06	2.36711e+06	2.61657e+06	2.50624e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	5.45844e+07	5.48848e+07	5.40089e+07	5.53363e+07	5.40597e+07	5.36331e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5	1.12105e+06	1.35648e+06	1.56814e+06	1.34272e+06	1.46263e+06	1.54335e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	12	12	1.48743e+07	1.44777e+07	1.41806e+07	1.34279e+07	1.4454e+07	1.45738e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	4	4	9.06353e+06	8.98668e+06	9.32776e+06	9.12353e+06	8.5567e+06	9.30476e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.10902e+07	1.11478e+07	1.11081e+07	1.10891e+07	1.14875e+07	1.15291e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	4	4	646150	853306	847258	945562	894594	908447
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	14	14	1.7312e+07	1.73382e+07	1.72772e+07	1.75691e+07	1.68503e+07	1.77999e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	3.99363e+06	4.59609e+06	4.19241e+06	4.06418e+06	4.20103e+06	4.51678e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		1	1		1.96712e+06		934303		1.27205e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6	1.3254e+07	1.26109e+07	1.44316e+07	1.40966e+07	1.35996e+07	1.39838e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	5.17215e+06	5.80506e+06	5.12369e+06	5.70061e+06	4.75389e+06	6.24265e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	8	8	1.05406e+07	9.76867e+06	9.17753e+06	9.5287e+06	1.01555e+07	1.03802e+07
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2		1.01119e+06	1.14928e+06	903206		1.21465e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.81303e+06	5.26398e+06	4.8519e+06	5.8907e+06	5.66726e+06	5.29539e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	4.91822e+06	3.61753e+06	3.90184e+06	2.83352e+06	4.96888e+06	2.86217e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.57543e+06	3.89222e+06	3.63794e+06	3.92216e+06	3.16507e+06	3.65679e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.4937e+07	1.49516e+07	1.54562e+07	1.4643e+07	1.51694e+07	1.49481e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	3.29332e+07	3.08602e+07	3.22013e+07	3.15581e+07	3.02608e+07	3.1291e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	5.22899e+06	5.11695e+06	5.12877e+06	5.27191e+06	5.11048e+06	5.00544e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	462675	568277	438754	466831	544254	461091
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	3.67169e+06	3.25843e+06	3.87834e+06	3.78083e+06	3.49761e+06	3.89009e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	9.16077e+06	9.29142e+06	8.8553e+06	8.50962e+06	9.69837e+06	7.80278e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12	6.02449e+06	6.72217e+06	6.55073e+06	6.03274e+06	6.26011e+06	6.51955e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	4.18027e+06	3.19531e+06	4.60373e+06	4.52098e+06	3.61351e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	9.38112e+06	9.35513e+06	8.23473e+06	9.23773e+06	8.85147e+06	9.71678e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.74829e+07	2.75676e+07	2.82298e+07	2.73795e+07	2.84662e+07	2.73227e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	4.95868e+06	3.60775e+06	4.14732e+06	3.69976e+06	3.93965e+06	4.49161e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.51959e+06	3.32151e+06	3.16653e+06	2.88174e+06	3.84393e+06	3.47236e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.05984e+06	3.73899e+06	2.94081e+06	3.59996e+06	3.59528e+06	3.55368e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.16627e+08	2.07695e+08	2.25136e+08	2.1942e+08	2.11366e+08	2.18477e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	5.22214e+06	5.61645e+06	3.75831e+06	4.505e+06	5.42066e+06	5.47243e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.75599e+06	3.68889e+06	4.05674e+06	3.94698e+06	3.95539e+06	3.87116e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	2	2	1.49198e+06	1.36269e+06	1.54547e+06	1.53265e+06	1.76792e+06	1.37806e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	164051	197060	174831		226761	162988
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	1.07516e+07	1.13203e+07	1.59215e+07	7.92263e+06	1.12171e+07	
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.02884e+08	1.09261e+08	1.03623e+08	1.10467e+08	1.03371e+08	1.09822e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8	1.93341e+08	2.05048e+08	1.90397e+08	2.06505e+08	1.959e+08	2.01931e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	6	6	1.78198e+07	1.67434e+07	1.76691e+07	1.71921e+07	1.70236e+07	1.74484e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.57802e+06	4.64654e+06	4.59456e+06	4.32039e+06	4.72709e+06	3.9851e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	6	6	6.37254e+06	6.72279e+06	6.1393e+06	6.62602e+06	6.42092e+06	6.1046e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.70421e+06		1.7084e+06	1.33538e+06	1.3053e+06	1.56371e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.34696e+07	1.33199e+07	1.28361e+07	1.31064e+07	1.34598e+07	1.28594e+07
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.06545e+06	7.44867e+06	7.35157e+06	6.56607e+06	7.54765e+06	
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	1.29561e+06	1.1534e+06	752529	931270	785362	1.38812e+06
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	4.08938e+07	3.87626e+07	4.1355e+07	3.9412e+07	3.96402e+07	3.648e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.89989e+07	7.5502e+07	7.6817e+07	7.38498e+07	6.8888e+07	7.81981e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	4	4	689351	886763	990157	898724	947239	978952
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	4.12344e+07	4.1162e+07	4.14119e+07	4.07968e+07	4.18035e+07	4.08695e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.9698e+06	5.37971e+06	3.95991e+06	4.74682e+06	5.1823e+06	4.29915e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.41513e+07	3.58438e+07	3.44809e+07	3.49138e+07	3.33709e+07	3.51754e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.712e+06	2.9334e+06	3.12421e+06	2.21041e+06	2.90413e+06	3.28171e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2				2.58057e+06		2.36348e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.79741e+07	1.61442e+07	1.7905e+07	1.65046e+07	1.76973e+07	1.77748e+07
P50456	MLC_ECOLI	mlc	Protein mlc	4	4	5.32533e+06	5.31523e+06	5.12925e+06	4.71942e+06	5.3647e+06	5.19859e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	1	1	2.48643e+06	2.13219e+06		2.91569e+06	2.81861e+06	3.43777e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.00089e+07	9.01362e+06	9.00862e+06	9.82028e+06	8.19302e+06	8.98827e+06
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.6244e+06	4.47114e+06	3.82174e+06	5.22182e+06	3.5288e+06	4.81063e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.55119e+06	6.48592e+06	6.57486e+06	6.21612e+06	6.71103e+06	6.11399e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	3.58975e+06	3.75304e+06	3.82539e+06	3.91855e+06	4.16819e+06	3.82101e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.42132e+07	2.36093e+07	2.40934e+07	2.54761e+07	2.32539e+07	2.47658e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1	2.36062e+06		1.18086e+06	2.01846e+06		
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	3.2507e+06	2.75042e+06	2.27558e+06	2.06097e+06	2.62135e+06	2.65523e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	526604	720206	714053		656500	879763
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1	217826	125373				178074
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.61422e+07	1.62877e+07	1.70999e+07	1.66043e+07	1.65712e+07	1.68812e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.9667e+07	2.04594e+07	2.00428e+07	2.06511e+07	2.08629e+07	1.96921e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	1	1	1.49932e+06	1.09326e+06				1.09995e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	489667	365454	729494	544599		560195
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	2.31853e+06	3.25615e+06	3.05507e+06	3.05755e+06	3.87903e+06	2.59918e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	798664	1.52088e+06	790909	703173	836830	1.09077e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	11	11	3.04001e+07	3.3902e+07	3.09774e+07	3.10836e+07	3.06684e+07	3.27748e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.13849e+06	2.44508e+06	2.3853e+06	2.82582e+06	1.93345e+06	2.42573e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	16	16	7.15802e+06	7.20832e+06	7.11567e+06	7.44052e+06	7.58408e+06	7.73542e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.20953e+08	1.22664e+08	1.25851e+08	1.22443e+08	1.23034e+08	1.21403e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	5.91824e+06	6.21421e+06		7.06634e+06	6.77475e+06	
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	1	1	2.3119e+06			2.426e+06		2.65803e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	5.93804e+06	5.41726e+06	7.55404e+06	6.07127e+06	6.29209e+06	7.30716e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.96468e+06	3.5699e+06	3.90869e+06	3.78784e+06	3.29719e+06	3.94049e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	2.31945e+07	2.36388e+07	2.41491e+07	2.23339e+07	2.27504e+07	2.36401e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	19	19	8.53539e+06	8.58255e+06	8.08827e+06	8.83145e+06	8.31897e+06	8.45153e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.5727e+07	3.77308e+07	3.61476e+07	3.49284e+07	3.63862e+07	3.57203e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.68011e+07	2.66675e+07	2.71708e+07	2.70783e+07	2.62321e+07	2.63969e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.58634e+08	6.8843e+08	6.51876e+08	6.82818e+08	6.50296e+08	6.78624e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.33319e+09	1.27405e+09	1.37958e+09	1.3372e+09	1.27178e+09	1.31165e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	5.88546e+06	5.6038e+06	5.7865e+06	5.924e+06	5.43372e+06	5.71302e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.20238e+07	5.1699e+07	5.25186e+07	5.04256e+07	5.23762e+07	5.05862e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	9.22386e+06	1.09986e+07	1.00687e+07	1.03158e+07	1.05466e+07	1.07781e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	9.51567e+06	9.3819e+06	9.18101e+06	8.51271e+06	8.83453e+06	9.79511e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.57609e+08	9.22077e+08	8.64537e+08	9.38078e+08	8.72602e+08	9.34708e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.0706e+08	1.06983e+08	1.06818e+08	1.07749e+08	1.04503e+08	1.05402e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	11	11	3.62402e+07	3.87755e+07	3.7092e+07	3.78413e+07	3.76358e+07	3.47898e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.14587e+07	7.37334e+07	7.26217e+07	7.37621e+07	7.22701e+07	7.42508e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.36707e+06	1.33028e+06	1.2754e+06		1.13866e+06	1.27102e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	9.64644e+08	1.05969e+09	9.61394e+08	1.03964e+09	9.69475e+08	1.00352e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	8	8	1.28279e+07	1.24621e+07	1.26632e+07	1.25272e+07	1.28784e+07	1.22617e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.16277e+07	1.24186e+07	1.1234e+07	1.1269e+07	1.16974e+07	1.14119e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18	3.20489e+07	3.20631e+07	3.26531e+07	3.12874e+07	3.0949e+07	3.18692e+07
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22	9.24306e+07	9.6642e+07	9.22852e+07	9.47827e+07	9.25703e+07	9.57743e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	1	1		1.06062e+06			1.22922e+06	683855
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	9.87523e+08	9.83579e+08	9.67279e+08	9.59973e+08	9.72192e+08	9.37906e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	10	10	4.16185e+07	4.40764e+07	3.99451e+07	4.17892e+07	4.1997e+07	4.16462e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.62714e+07	1.7686e+07	1.69229e+07	1.69511e+07	1.64532e+07	1.71316e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.82552e+07	6.66731e+07	7.03395e+07	6.68529e+07	6.90073e+07	6.98146e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.11859e+08	2.17564e+08	2.14846e+08	2.17041e+08	2.1503e+08	2.16574e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.89043e+06	3.65266e+06	3.53537e+06	3.82595e+06	3.78439e+06	4.03311e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.81544e+07	9.31762e+07	9.51334e+07	9.30396e+07	9.26973e+07	9.21572e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.67947e+08	1.54052e+08	1.67038e+08	1.58335e+08	1.7008e+08	1.60616e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.33712e+09	1.37401e+09	1.2965e+09	1.33447e+09	1.34733e+09	1.33809e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	2.06171e+06	2.14033e+06		2.30755e+06	2.35785e+06	2.17257e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	5.04134e+07	5.00985e+07	5.18346e+07	5.07465e+07	5.18516e+07	4.94848e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.2152e+07	2.3206e+07	2.24656e+07	2.27625e+07	2.34705e+07	2.30163e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	1	1	269193	548766		343947		377930
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	6.81147e+06	6.43543e+06	6.96864e+06	6.48148e+06	6.23372e+06	6.70041e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.67735e+06	9.81595e+06	8.28172e+06	8.22297e+06	8.78039e+06	9.69846e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	3.0163e+07	2.97636e+07	3.06398e+07	2.9377e+07	3.0953e+07	2.93725e+07
