Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	24	24.0	20832900.0	21762400.0	21600500.0	21385700.0	21181000.0	21402400.0	0	0.8349854272480761	-0.004567913185951847	False	0.04372713016204914	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1.0	6780580.0	6289330.0	6251200.0	6678840.0	6502040.0	7213550.0	0	0.8372740125922772	-0.015841073149900783	False	0.04375326711970727	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77735	YAJO_ECOLI	yajO	Uncharacterized oxidoreductase YajO	4	4.0	10749300.0	10825500.0	10597500.0	11322700.0	11414600.0	11081100.0	0	0.8379868188482432	-0.008556849591903054	False	0.04377940407736539	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	5	5.0	20528900.0	20740600.0	20844200.0	20611700.0	20971100.0	20227900.0	0	0.8389780083269631	-0.003771924330589202	False	0.04380554103502353	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	12	12.0	24997600.0	26797900.0	26518200.0	27514400.0	26356400.0	25909800.0	0	0.8392744568117989	0.009590972427942242	False	0.04383167799268166	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	13	13.0	48486300.0	47623700.0	49543400.0	50916900.0	49820800.0	46765400.0	0	0.8398127312197888	0.008831694353510867	False	0.04385781495033978	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4.0	7816590.0	8559330.0	7878320.0	7987460.0	8489240.0	8181090.0	0	0.8399233555357126	-0.010929392566594493	False	0.04388395190799791	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3.0	217359000.0	226332000.0	211891000.0	217612000.0	231920000.0	221746000.0	0	0.8412016544818579	-0.009250781140366888	False	0.04391008886565604	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76297	FLHE_ECOLI	flhE	Flagellar protein FlhE	1	1.0	59055.4	1252270.0	1345800.0	1207770.0	134244.0	1403910.0	2	0.8412460163109071	-0.19514239427771254	False	0.04393622582331417	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	27	27.0	86390200.0	86152600.0	88594700.0	85655600.0	84111100.0	86379100.0	0	0.8417699622896608	-0.004944874136983578	False	0.0439623627809723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3.0	26921600.0	25616800.0	29156700.0	27443400.0	23925300.0	25824300.0	0	0.8419317575069035	0.01953125771642811	False	0.04398849973863043	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFJ1	PHNA_ECOLI	phnA	Protein PhnA	4	4.0	15352900.0	15447900.0	14785100.0	15490100.0	16184700.0	15028600.0	0	0.8426544269612242	0.009144932563646858	False	0.04401463669628855	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7.0	5259910.0	5350790.0	5424380.0	5355790.0	5283330.0	5293880.0	0	0.8432950366155496	-0.003168073671246133	False	0.04404077365394668	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	8	8.0	11624300.0	13563100.0	13089900.0	13615900.0	12588600.0	12678600.0	0	0.8438087759413494	0.01668570154906001	False	0.044066910611604816	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	13	13.0	34754300.0	34983100.0	35030900.0	34988000.0	34004400.0	35407300.0	0	0.8443409590816481	0.003901116864564346	False	0.044093047569262946	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5.0	40410800.0	41252200.0	41697200.0	41662700.0	40914400.0	40381800.0	0	0.8448917822983133	0.003892575548738867	False	0.04411918452692107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41.0	189408000.0	192195000.0	191870000.0	192811000.0	193381000.0	190051000.0	0	0.8453648849604014	-0.0022285737539664	False	0.0441453214845792	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2.0	628074.0	130841.0	48988.9	905243.0	989648.0	857306.0	2	0.8458919125722307	-0.1881231016849754	False	0.04417145844223733	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2.0	12324900.0	11821200.0	13201700.0	12755100.0	11677500.0	12347100.0	0	0.846237771620578	-0.012654498395634301	False	0.044197595399895456	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG71	RMUC_ECOLI	rmuC	DNA recombination protein RmuC	3	3.0	59055.4	4235530.0	3982370.0	4516620.0	134244.0	3556060.0	2	0.8506744296804244	0.19960993943452376	False	0.044223732357553586	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35.0	60759300.0	60371400.0	60158300.0	59305100.0	59591400.0	60384500.0	0	0.8516138366563304	0.0024134948875905926	False	0.044249869315211715	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14.0	88614700.0	89627900.0	88460300.0	86956300.0	89401600.0	87881800.0	0	0.8516695561988676	-0.002960698704998382	False	0.04427600627286984	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33218	YEBE_ECOLI	yebE	Inner membrane protein YebE	3	3.0	4335160.0	4548830.0	5044620.0	4686700.0	4673420.0	4044120.0	0	0.8522861701405633	-0.02021284557024252	False	0.04430214323052797	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A840	SURE_ECOLI	surE	5'/3'-nucleotidase SurE	6	6.0	5664540.0	5820340.0	5834700.0	6432200.0	5827400.0	6100350.0	0	0.852370244303892	0.012504947843563475	False	0.0443282801881861	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2.0	5361680.0	5561070.0	6148100.0	6399210.0	5677110.0	5711560.0	0	0.8524581291023159	-0.017780868356362476	False	0.044354417145844226	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29131	FTSN_ECOLI	ftsN	Cell division protein FtsN	5	5.0	5389920.0	5207180.0	5395800.0	5942380.0	5592520.0	5696710.0	0	0.8532182442852878	-0.012640403516320954	False	0.044380554103502355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6.0	17578600.0	18565200.0	19839400.0	19705300.0	18927700.0	17609300.0	0	0.853506970185598	-0.013557323304803392	False	0.044406691061160485	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	44	44.0	390836000.0	387717000.0	379411000.0	383598000.0	382380000.0	396832000.0	0	0.8535365622342728	0.004386322860433099	False	0.04443282801881861	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	10	10.0	122057000.0	118178000.0	113683000.0	111641000.0	116876000.0	123833000.0	0	0.8538007190477017	-0.010278919837408076	False	0.04445896497647674	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7.0	13179200.0	13703000.0	14300100.0	13799000.0	13225800.0	12872700.0	0	0.8550697499361072	0.010056938215367269	False	0.04448510193413487	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	10	10.0	13581700.0	13865500.0	14123600.0	14073700.0	13755700.0	13750800.0	0	0.8565498120156816	-0.003789308343509054	False	0.044511238891792995	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1.0	230729.0	218562.0	218499.0	108673.0	153121.0	160639.0	1	0.8577614887768068	0.06804360244989288	False	0.044537375849451125	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16.0	24462800.0	23923300.0	25443500.0	25786200.0	24201200.0	24909400.0	0	0.8579650463474713	-0.007407187649468462	False	0.044563512807109254	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18.0	91554200.0	91262500.0	94665000.0	94622700.0	91876300.0	89891900.0	0	0.8580979016998932	0.005241787902408485	False	0.04458964976476739	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	2	2.0	311393.0	322855.0	288371.0	254156.0	358950.0	261617.0	0	0.8591778046797924	-0.032966000850855756	False	0.04461578672242551	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	17	17.0	136975000.0	138980000.0	140630000.0	139283000.0	137105000.0	136671000.0	0	0.859597762838191	0.0028935849024469477	False	0.04464192368008364	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6.0	6281020.0	6578640.0	6960400.0	6313670.0	6183090.0	5824000.0	0	0.8598340956643794	0.015572147131910873	False	0.04466806063774177	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	14	14.0	12509800.0	12977700.0	12567500.0	12470400.0	12610700.0	12681300.0	0	0.8606028524532916	0.0037448203639628037	False	0.044694197595399894	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P03007	DPO3E_ECOLI	dnaQ	DNA polymerase III subunit epsilon	3	3.0	1860950.0	2567060.0	1675920.0	1676920.0	2190190.0	2061440.0	0	0.8612616141350965	0.04253882599712276	False	0.04472033455305803	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3.0	23240200.0	22302200.0	23228100.0	22224200.0	22195000.0	22588900.0	0	0.86286314290092	-0.0052149270728372036	False	0.04474647151071616	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1.0	757605.0	759572.0	889366.0	758307.0	831466.0	605434.0	0	0.8631218859573788	-0.03184263106608168	False	0.04477260846837428	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32131	HEMN_ECOLI	hemN	Oxygen-independent coproporphyrinogen-III oxidase	13	13.0	12660600.0	13614200.0	13580300.0	13474700.0	13633400.0	12761100.0	0	0.8636096177400079	-0.00815410252567828	False	0.04479874542603241	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3.0	4564010.0	4725640.0	4573510.0	4364560.0	4226070.0	4751830.0	0	0.8642347795900253	0.010902876395702903	False	0.04482488238369054	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGJ2	TRMH_ECOLI	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	5	5.0	10351500.0	10188200.0	10381600.0	10687400.0	10574100.0	10169100.0	0	0.8651767402804693	0.004734028477446668	False	0.04485101934134867	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13.0	153916000.0	159528000.0	156377000.0	156456000.0	156972000.0	157485000.0	0	0.8669246487656455	-0.0028647367075967482	False	0.0448771562990068	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6.0	44562900.0	48531300.0	43663900.0	43712300.0	47233000.0	44934800.0	0	0.8675962622378943	0.010316566927586096	False	0.04490329325666493	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3.0	7241490.0	6808140.0	7909050.0	7274290.0	7103090.0	6542530.0	0	0.8694509044821066	-0.01552780044224544	False	0.04492943021432305	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10.0	50230000.0	48348900.0	50439500.0	50493100.0	48460800.0	49704800.0	0	0.8696458291722025	0.00452567474600438	False	0.04495556717198118	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22.0	36646100.0	34617800.0	35989800.0	35526900.0	35070700.0	36087400.0	0	0.8699218741971617	-0.004816210228075344	False	0.04498170412963932	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10.0	93298100.0	95905800.0	96356100.0	94421800.0	95096600.0	92842400.0	0	0.870332805787359	-0.0034009689647058255	False	0.04500784108729744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE14	AMPE_ECOLI	ampE	Protein AmpE	2	2.0	1495290.0	130841.0	1412150.0	1267230.0	493240.0	1255490.0	1	0.8704654839603228	-0.12757992840855026	False	0.04503397804495557	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5.0	47050700.0	46633400.0	47695300.0	47802000.0	47471200.0	45984500.0	0	0.8706471464056991	0.003420975765235321	False	0.0450601150026137	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFF2	NUPC_ECOLI	nupC	Nucleoside permease NupC	3	3.0	2997740.0	3390140.0	3156480.0	2952030.0	2962300.0	3310360.0	0	0.8716445428955022	-0.013717545464959725	False	0.04508625196027182	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05458	PTRA_ECOLI	ptrA	Protease 3	11	11.0	6395480.0	6358340.0	6498630.0	6212140.0	6075940.0	6320010.0	0	0.871770878408471	0.005439948507486611	False	0.04511238891792996	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3.0	3024350.0	3284880.0	3177190.0	3233880.0	2945950.0	3517180.0	0	0.8719084728322675	-0.014621533830428522	False	0.04513852587558809	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30871	YGIF_ECOLI	ygiF	Uncharacterized protein YgiF	11	11.0	15681900.0	15417500.0	15988700.0	15528400.0	14812800.0	15634400.0	0	0.872865895350263	0.005949764961790232	False	0.045164662833246216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	164856000.0	164716000.0	167098000.0	160886000.0	166653000.0	158333000.0	0	0.8744057588234183	-0.0047750106925957955	False	0.04519079979090434	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1.0	918366.0	585184.0	564629.0	569130.0	784330.0	657391.0	0	0.8757285340542651	0.04692409621771151	False	0.04521693674856247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9.0	24058900.0	23123100.0	23550700.0	23091800.0	23141000.0	23768100.0	0	0.8758434414466679	-0.003813466490547386	False	0.045243073706220605	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	10	10.0	12288200.0	12550200.0	13020400.0	12668300.0	12437500.0	11866900.0	0	0.8762539453773812	0.007013804208412645	False	0.04526921066387873	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1.0	1840580.0	1199800.0	2227640.0	2108300.0	1360650.0	1742840.0	0	0.8768618928004834	-0.05023875598983236	False	0.045295347621536856	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6.0	10486600.0	9833390.0	11521700.0	12052700.0	10986800.0	10243300.0	0	0.8773435995044748	-0.01679694674780148	False	0.045321484579194986	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1.0	589125.0	519010.0	477980.0	569511.0	686795.0	545208.0	0	0.8809527701548768	-0.02754365757590678	False	0.04534762153685311	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8.0	4414060.0	4458140.0	4577900.0	4618680.0	4414890.0	4460220.0	0	0.8810760518007781	0.004055457261366728	False	0.045373758494511245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5.0	33998400.0	31852800.0	31533800.0	31957400.0	33724300.0	32104800.0	0	0.8843232655349746	0.006589182308761776	False	0.045399895452169374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31697	FIMC_ECOLI	fimC	Chaperone protein FimC	11	10.0	21082100.0	20792700.0	21216900.0	21188400.0	21340900.0	20623900.0	0	0.88471287482499	-0.002708377329369476	False	0.045426032409827496	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5.0	13839900.0	13674800.0	14283100.0	14988600.0	13867100.0	14144800.0	0	0.8848110646945979	0.00708773599118031	False	0.045452169367485626	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	4	4.0	12226900.0	12274100.0	12062300.0	12053400.0	12497300.0	11904000.0	0	0.8849287605288512	0.003588068071863183	False	0.045478306325143755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFB5	NTRB_ECOLI	glnL	Nitrogen regulation protein NR(II)	4	4.0	1511070.0	1935180.0	1667880.0	1656130.0	1761960.0	1734390.0	0	0.8852251358797592	-0.017382907852076426	False	0.045504443282801885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9.0	11086400.0	11095600.0	11553000.0	10411800.0	10862000.0	10367300.0	0	0.8871731704876356	-0.008319516423462878	False	0.045530580240460014	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	35	35.0	87120500.0	87410700.0	86628300.0	88414000.0	86198200.0	89588600.0	0	0.8878916042583251	0.002911422506497462	False	0.04555671719811814	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF61	YJDK_ECOLI	yjdK	Uncharacterized protein YjdK	2	2.0	3863500.0	3519700.0	3893380.0	3664010.0	3280540.0	3985400.0	0	0.8880888593964771	-0.014567058894474709	False	0.045582854155776266	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6.0	8721440.0	9315810.0	9291160.0	9376640.0	9033680.0	8983200.0	0	0.8883349180280542	0.00558128927609867	False	0.045608991113434395	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3.0	11134900.0	10481400.0	9857380.0	9091860.0	9978360.0	10575500.0	0	0.8889179129840549	0.014017427574911463	False	0.04563512807109253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31133	POTF_ECOLI	potF	Putrescine-binding periplasmic protein	1	1.0	4010390.0	3234980.0	3021410.0	2715250.0	3370550.0	3762440.0	0	0.8903773474098651	-0.027797545711955137	False	0.04566126502875066	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5.0	28642600.0	28888000.0	29105400.0	28365700.0	28964800.0	27997700.0	0	0.8906327512516483	-0.0028792801198106927	False	0.045687401986408784	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	5	5.0	46449600.0	45368600.0	45572500.0	46627200.0	45044200.0	47457600.0	0	0.8909730908632463	0.003872306031686417	False	0.04571353894406691	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46927	YGDL_ECOLI	ygdL	Uncharacterized protein YgdL	4	4.0	3385400.0	3463850.0	3314510.0	3599040.0	3512300.0	3675350.0	0	0.8912143023172934	-0.007419234730872234	False	0.04573967590172504	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5.0	46761600.0	50516200.0	48844100.0	48915900.0	49343800.0	47460100.0	0	0.8913752925632872	0.005395250927783335	False	0.04576581285938317	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5.0	7047160.0	7746450.0	8497740.0	7760360.0	6990820.0	7289540.0	0	0.8943946160737435	-0.014266009662463244	False	0.0457919498170413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	3	3.0	5702770.0	5467640.0	5432580.0	6116850.0	6023370.0	5723180.0	0	0.8945636568288966	0.009052246352133947	False	0.04581808677469943	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77808	CINAL_ECOLI	yfaY	NMN amidohydrolase-like protein YfaY	8	8.0	9304710.0	9194030.0	9206020.0	9546240.0	9325930.0	9459230.0	0	0.8953733240518957	0.0027702475347510624	False	0.04584422373235755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7.0	59119700.0	58994800.0	59780700.0	58573900.0	57129500.0	60211000.0	0	0.895537982025617	-0.003529574805986307	False	0.04587036069001568	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6.0	13561500.0	13679100.0	13219700.0	14120500.0	13864300.0	14141000.0	0	0.8958895968655859	0.004755061028840709	False	0.04589649764767382	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	4	4.0	9746580.0	9608070.0	10056600.0	9758660.0	9478400.0	9492300.0	0	0.8960042146223579	0.004268489477018993	False	0.04592263460533194	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4.0	6555530.0	7778270.0	6845590.0	6826980.0	7738340.0	6349620.0	0	0.8971750523358419	0.015575816430242593	False	0.04594877156299007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	4	4.0	1758510.0	2278930.0	2405050.0	2289830.0	1995240.0	1826880.0	0	0.8984100684004942	0.02300649554856097	False	0.0459749085206482	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFI0	OXC_ECOLI	oxc	Probable oxalyl-CoA decarboxylase	10	10.0	3929130.0	3607890.0	3651150.0	4036040.0	3745580.0	4271050.0	0	0.8991553694392356	-0.011759715302470377	False	0.04600104547830632	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEL0	FDOI_ECOLI	fdoI	Formate dehydrogenase, cytochrome b556(fdo) subunit	2	2.0	1070030.0	837520.0	48988.9	108673.0	1092700.0	1054280.0	2	0.900208020784655	-0.12320240874959729	False	0.04602718243596446	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2.0	23161400.0	25007400.0	25005000.0	25875400.0	25198500.0	24193600.0	0	0.9008662971088243	-0.006859654814528956	False	0.04605331939362259	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	34	34.0	236226000.0	229951000.0	240142000.0	238977000.0	229177000.0	237530000.0	0	0.9009462505755064	-0.0034636884892042846	False	0.04607945635128071	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31802	NARP_ECOLI	narP	Nitrate/nitrite response regulator protein NarP	5	5.0	12022700.0	11992200.0	11560200.0	11061500.0	11583300.0	11798000.0	0	0.9012771605457275	0.005559144213822446	False	0.04610559330893884	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
