Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11.0	39988300.0	37946800.0	40704700.0	40405800.0	41096500.0	40520600.0	0	0.6042708014845622	0.021155592581543668	False	0.03609498680738787	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13.0	10208900.0	10124000.0	10843400.0	10336400.0	10629900.0	10437900.0	0	0.6045879122026132	0.018438382561102983	False	0.03612137203166227	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9.0	6386490.0	6243530.0	5880300.0	6604680.0	5860640.0	5994800.0	0	0.60526981234396	-0.03490849803202367	False	0.03614775725593668	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	1	1.0	8908700.0	9461630.0	7090990.0	9877920.0	8952460.0	10480600.0	0	0.6053314898453482	-0.0954757543795497	False	0.03617414248021108	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12.0	7050860.0	7406100.0	7007360.0	7228590.0	7030820.0	7350440.0	0	0.6053828898468125	-0.01720569953193929	False	0.036200527704485494	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	12	12.0	23259900.0	22665600.0	22271400.0	22081300.0	21679200.0	21779500.0	0	0.6060856048856613	0.019087789853264522	False	0.036226912928759895	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8.0	898124000.0	925992000.0	983666000.0	933979000.0	947537000.0	858332000.0	0	0.6071176895014166	-0.035050005052064535	False	0.036253298153034304	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07639	AROB_ECOLI	aroB	3-dehydroquinate synthase	10	10.0	16928000.0	17764200.0	17045300.0	17282900.0	16630700.0	17107200.0	0	0.6076162891730604	-0.016772006799499604	False	0.036279683377308705	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	16	16.0	62415700.0	61213700.0	60475000.0	60985700.0	62111300.0	60026100.0	0	0.6084103653661376	-0.010952242276890328	False	0.036306068601583114	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02943	LAMB_ECOLI	lamB	Maltoporin	10	10.0	6623870.0	6664660.0	6425200.0	7258390.0	6498240.0	6914970.0	0	0.6095317333283071	-0.032670303687129705	False	0.03633245382585752	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12.0	11154600.0	11882600.0	11977500.0	12007800.0	11694700.0	11955300.0	0	0.6103728611241637	-0.020320243159045084	False	0.03635883905013193	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18.0	22433700.0	22542200.0	22483000.0	23082600.0	22786700.0	23067800.0	0	0.610625978843975	-0.009033003826519876	False	0.03638522427440633	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77781	YDII_ECOLI	ydiI	Esterase YdiI	3	3.0	129682.0	160229.0	10365700.0	6836630.0	7297040.0	10790600.0	2	0.6110204777658761	0.5745041490315582	False	0.03641160949868074	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2.0	6330740.0	6469060.0	5738290.0	5977490.0	6560300.0	6462250.0	0	0.6112094106704438	-0.03655691912944134	False	0.03643799472295514	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF20	NAGC_ECOLI	nagC	N-acetylglucosamine repressor	8	8.0	5551030.0	5672860.0	5856370.0	5720340.0	5751540.0	5956680.0	0	0.6120103248004418	0.018339948553197417	False	0.03646437994722956	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	27	27.0	78451700.0	79852600.0	79416800.0	78094200.0	81419500.0	79721600.0	0	0.61229229955535	-0.010745329249046226	False	0.03649076517150396	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3.0	3969230.0	3701200.0	3708130.0	3802870.0	3277070.0	3462080.0	0	0.6126049732679433	0.047166970553541604	False	0.03651715039577837	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	8	8.0	42213200.0	42388400.0	42709100.0	42439600.0	42600300.0	42196600.0	0	0.6126965199311318	-0.0035071693224399594	False	0.03654353562005277	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	5	5.0	6270920.0	6949850.0	6393760.0	6201660.0	6504940.0	6589300.0	0	0.6137709669271697	-0.029846094307073065	False	0.036569920844327176	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	10	10.0	119065000.0	120452000.0	118484000.0	116705000.0	115449000.0	108932000.0	0	0.6140285879066879	-0.02528078262164736	False	0.036596306068601585	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3.0	231062000.0	210357000.0	208770000.0	224723000.0	214318000.0	185882000.0	0	0.6141442815906214	-0.05359955756291575	False	0.03662269129287599	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9.0	22460300.0	23032900.0	23069600.0	21349800.0	23444100.0	23491500.0	0	0.6148200710263928	0.0251883075482021	False	0.036649076517150395	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2.0	11151000.0	10772600.0	10943900.0	10261300.0	9956930.0	9731850.0	0	0.6171138820547764	0.03839844930597305	False	0.0366754617414248	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21.0	93028400.0	92359400.0	88357400.0	91188800.0	90459400.0	90142700.0	0	0.6178824844370533	-0.013112275782279536	False	0.036701846965699204	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	12	12.0	17163600.0	17355800.0	17190800.0	17146900.0	17957900.0	17634300.0	0	0.6179638412188188	-0.013036227568857462	False	0.03672823218997362	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31120	GLMM_ECOLI	glmM	Phosphoglucosamine mutase	16	16.0	42896200.0	42703900.0	44120300.0	43913300.0	46076400.0	43893400.0	0	0.6186420159555002	-0.01952458461688989	False	0.03675461741424802	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1.0	5341850.0	5776720.0	5073570.0	5189820.0	7146960.0	6515110.0	0	0.6193946660689031	-0.0974382028475915	False	0.03678100263852243	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00370	DHE4_ECOLI	gdhA	NADP-specific glutamate dehydrogenase	10	10.0	15145300.0	14672700.0	14315600.0	14453300.0	15310500.0	15792400.0	0	0.6201077842033371	0.0262778128229695	False	0.03680738786279683	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14.0	609780000.0	596218000.0	604307000.0	602994000.0	626505000.0	631543000.0	0	0.6206924601008348	0.015650205807750114	False	0.03683377308707124	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3.0	4813830.0	5842530.0	5444400.0	5670850.0	5477030.0	6083560.0	0	0.620741260260774	-0.05615464907158282	False	0.03686015831134565	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	22	22.0	142276000.0	136579000.0	140084000.0	141218000.0	144026000.0	143423000.0	0	0.6208859521184789	0.013480588692546244	False	0.036886543535620056	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4.0	133235000.0	139361000.0	142681000.0	140888000.0	136605000.0	135820000.0	0	0.621803335364973	-0.01782258323996225	False	0.03691292875989446	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	18	18.0	81397200.0	82028000.0	83034600.0	80925000.0	83326500.0	80079200.0	0	0.6218926325717489	-0.010397174446617165	False	0.036939313984168866	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07001	PNTA_ECOLI	pntA	NAD(P) transhydrogenase subunit alpha	12	12.0	19550500.0	20393400.0	20624000.0	20615300.0	18947900.0	20838600.0	0	0.6223917414096272	0.02520046037583155	False	0.03696569920844327	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P36879	YADG_ECOLI	yadG	Uncharacterized ABC transporter ATP-binding protein YadG	7	7.0	7247920.0	6365550.0	6170320.0	6033600.0	6150520.0	5864210.0	0	0.622913029732037	0.055894848520918194	False	0.03699208443271768	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	3	3.0	6339480.0	6702790.0	5642810.0	107901.0	6905590.0	5597440.0	1	0.6230768045240825	0.35802354726966984	False	0.037018469656992084	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P30750	METN_ECOLI	metN	Methionine import ATP-binding protein MetN	3	3.0	4809390.0	4651330.0	5100060.0	5161910.0	5146510.0	4726120.0	0	0.6253930820173621	-0.03160713146895713	False	0.03704485488126649	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7.0	8330590.0	8758980.0	8703260.0	8933100.0	7864190.0	7869550.0	0	0.6258413881748937	-0.03733456343747129	False	0.037071240105540894	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	30	30.0	25764900.0	24397000.0	24290500.0	24602500.0	24126000.0	24010800.0	0	0.6269338542267644	0.018440736845672663	False	0.0370976253298153	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	13	13.0	28944000.0	28759300.0	28292500.0	28375900.0	28755100.0	29102300.0	0	0.6288375055279696	0.007513831152242566	False	0.03712401055408972	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4.0	7991680.0	10235900.0	10337100.0	9820180.0	9238380.0	9726420.0	0	0.6288584111723499	-0.06235965871008147	False	0.03715039577836412	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A881	TRPR_ECOLI	trpR	Trp operon repressor	2	2.0	5859680.0	5848140.0	5913180.0	6106600.0	5688720.0	5636070.0	0	0.629365377290942	-0.019305976977126015	False	0.03717678100263853	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	2	2.0	129682.0	3899960.0	2974660.0	107901.0	113624.0	3603310.0	3	0.6305641403189359	0.702643598080745	False	0.03720316622691293	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04968	ILVA_ECOLI	ilvA	L-threonine dehydratase biosynthetic IlvA	6	6.0	1498760.0	1422860.0	1325230.0	1389460.0	1482400.0	1377830.0	0	0.6306751352749933	-0.03154971567330917	False	0.03722955145118733	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1.0	1158950.0	2020710.0	1722300.0	1673270.0	1530770.0	1918360.0	0	0.6321703148690145	-0.12244482497177003	False	0.037255936675461745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3.0	242725000.0	232769000.0	236229000.0	233742000.0	239777000.0	232966000.0	0	0.6322666380138969	0.011458546537344487	False	0.037282321899736154	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2.0	41958700.0	44143100.0	36882700.0	43841000.0	41640200.0	46194000.0	0	0.6330568531641594	-0.05199958990582463	False	0.037308707124010555	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	7	7.0	14013300.0	13956900.0	13519600.0	13546000.0	13369200.0	12633100.0	0	0.6331059366527885	-0.025141575357331133	False	0.037335092348284964	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6.0	11140800.0	11605700.0	11620200.0	10938400.0	11493200.0	11694400.0	0	0.6331269687951824	0.017613505932504433	False	0.037361477572559365	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5.0	22992400.0	22285900.0	21727000.0	21635900.0	22926000.0	23000800.0	0	0.6335841742398958	0.018706152825761466	False	0.03738786279683378	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	18	15.0	1371590000.0	1345480000.0	1335240000.0	1343310000.0	1319780000.0	1326860000.0	0	0.6342417485889871	0.009012545549380564	False	0.03741424802110818	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFX9	RSEB_ECOLI	rseB	Sigma-E factor regulatory protein RseB	7	7.0	11191600.0	10296700.0	11046900.0	11292900.0	10792700.0	10659800.0	0	0.6355200916594597	0.022807576686966407	False	0.03744063324538259	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	3	3.0	459121.0	479782.0	612353.0	580568.0	531039.0	611956.0	0	0.6356271068460584	0.08111720065416725	False	0.03746701846965699	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6.0	9335190.0	8820830.0	9461150.0	9317650.0	9774900.0	9579270.0	0	0.636644954368922	0.02369457752345995	False	0.0374934036939314	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	2	2.0	339841.0	308230.0	502211.0	301052.0	541451.0	452547.0	0	0.6366578737343414	0.16995216508347039	False	0.03751978891820581	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2.0	760357.0	640113.0	648539.0	686471.0	395963.0	495283.0	0	0.63672217877869	0.14462575613346212	False	0.03754617414248022	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	4	4.0	939717.0	963040.0	824978.0	912900.0	864265.0	907395.0	0	0.6375409171602568	-0.036315227247002424	False	0.03757255936675462	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1.0	2473420.0	2553090.0	2396240.0	2227280.0	2174830.0	2289590.0	0	0.6390776924278019	0.04171645855492715	False	0.037598944591029027	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q57261	TRUD_ECOLI	truD	tRNA pseudouridine synthase D	13	13.0	18558000.0	18229900.0	18189000.0	18695000.0	18251400.0	18119500.0	0	0.6391370317371532	-0.00812316852110905	False	0.03762532981530343	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2.0	602979.0	704634.0	796204.0	624132.0	758688.0	807265.0	0	0.6395343200486961	0.07998134118990004	False	0.03765171503957784	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG48	RL21_ECOLI	rplU	50S ribosomal protein L21	9	9.0	542951000.0	531442000.0	537832000.0	552157000.0	572506000.0	555014000.0	0	0.6396185327698014	-0.017800422109655045	False	0.037678100263852245	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5.0	87499400.0	85268500.0	85135300.0	85656200.0	87616200.0	83971300.0	0	0.6404600780126117	-0.010837622285073274	False	0.03770448548812665	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33920	NDPA_ECOLI	yejK	Nucleoid-associated protein YejK	17	17.0	13393200.0	13328300.0	13484700.0	13173100.0	14211700.0	13304100.0	0	0.6407167961833452	-0.01894370228220061	False	0.037730870712401055	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31808	YCIK_ECOLI	yciK	Uncharacterized oxidoreductase YciK	6	6.0	10622300.0	10655800.0	11454600.0	10888300.0	10925100.0	10811700.0	0	0.6426163087801846	0.018515758040569593	False	0.03775725593667546	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11.0	11528400.0	11947200.0	11971700.0	11803600.0	12431700.0	12256200.0	0	0.6440448141828032	-0.017094636566790698	False	0.03778364116094987	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46798	YGER_ECOLI	ygeR	Uncharacterized lipoprotein YgeR	4	4.0	2170340.0	2120290.0	2039410.0	1976820.0	2092170.0	2068200.0	0	0.6440488168179488	0.02052194854958506	False	0.03781002638522428	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3.0	412595.0	160229.0	497437.0	534353.0	536257.0	525410.0	1	0.6451203784967381	0.22185297634265466	False	0.03783641160949868	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEE3	DEGS_ECOLI	degS	Serine endoprotease DegS	4	4.0	11276000.0	11806400.0	11829800.0	11356000.0	11396700.0	11035500.0	0	0.6451318482101058	-0.01754765384554051	False	0.03786279683377309	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13.0	32386700.0	31922900.0	31974000.0	32890800.0	31958100.0	31867900.0	0	0.6451692233725306	-0.008120957422740062	False	0.03788918205804749	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P04335	FRSA_ECOLI	frsA	Esterase FrsA	12	12.0	20350800.0	20027300.0	20141600.0	20145700.0	20028500.0	19069600.0	0	0.6455124252389216	-0.015407235882584264	False	0.037915567282321906	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00562	AK2H_ECOLI	metL	Bifunctional aspartokinase/homoserine dehydrogenase 2	17	17.0	7465350.0	7620820.0	7983260.0	7673380.0	7630440.0	7717030.0	0	0.6455941932273238	0.015087461982862878	False	0.03794195250659631	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AES6	GYRB_ECOLI	gyrB	DNA gyrase subunit B	37	37.0	36187900.0	36222100.0	36380800.0	34831800.0	37032600.0	36553400.0	0	0.6466295914196779	0.013756971917811906	False	0.037968337730870716	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00946	MANA_ECOLI	manA	Mannose-6-phosphate isomerase	11	11.0	46929400.0	46354600.0	46422800.0	46811000.0	47177400.0	47619500.0	0	0.647644808046222	0.006448464174018699	False	0.03799472295514512	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2.0	2018240.0	1881650.0	1880070.0	1838120.0	2016620.0	1659990.0	0	0.6478487936289491	-0.04549940818949666	False	0.038021108179419526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2.0	2974840.0	3481940.0	3537270.0	3166620.0	4058980.0	3691430.0	0	0.6480373141735891	-0.06955730131942131	False	0.038047493403693934	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11.0	23651200.0	22848900.0	23794100.0	24492300.0	24002800.0	23086700.0	0	0.6493260578924718	-0.016514155522059006	False	0.03807387862796834	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5.0	3554670.0	3477110.0	2745870.0	2889370.0	3074000.0	3638060.0	0	0.6495949909893295	0.07418242589485159	False	0.038100263852242744	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00363	FRDA_ECOLI	frdA	Fumarate reductase flavoprotein subunit	28	28.0	239006000.0	234009000.0	222822000.0	232712000.0	232787000.0	230254000.0	0	0.6500043161835882	-0.015397574097864459	False	0.03812664907651715	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9.0	18548900.0	18635600.0	19139500.0	18559200.0	18396300.0	18303200.0	0	0.650005000365885	0.010356477216015006	False	0.038153034300791554	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AEF4	DPIA_ECOLI	dpiA	Transcriptional regulatory protein DpiA	3	3.0	4177340.0	4241800.0	4074020.0	4176910.0	4351890.0	4369600.0	0	0.6515274188597282	-0.017004657080246646	False	0.03817941952506597	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76223	YNJB_ECOLI	ynjB	Protein YnjB	8	8.0	7529370.0	7653050.0	7682820.0	6910400.0	7437190.0	7181190.0	0	0.6516402347679777	0.025526808907821084	False	0.03820580474934037	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P05852	GCP_ECOLI	gcp	Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp	4	4.0	9287690.0	8978530.0	9486430.0	9505640.0	9378050.0	8643530.0	0	0.6517739282158619	-0.023205291989247683	False	0.03823218997361478	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2.0	51248100.0	52862800.0	56193800.0	53849500.0	54084100.0	55896500.0	0	0.6531762004832394	0.022628893789027483	False	0.03825857519788918	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7.0	17788600.0	18645300.0	18690900.0	18404600.0	18150100.0	18279000.0	0	0.653659346886671	-0.01158533962240325	False	0.03828496042216359	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1.0	129682.0	1473080.0	143896.0	107901.0	1963970.0	2044500.0	3	0.6538520459019688	-0.6128365742050077	False	0.038311345646438	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	14	14.0	30664200.0	30831800.0	30856600.0	31698800.0	31539600.0	31876000.0	0	0.654318221896881	-0.010364651048894434	False	0.038337730870712405	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFI7	PDXH_ECOLI	pdxH	Pyridoxine/pyridoxamine 5'-phosphate oxidase	9	9.0	22046900.0	22237800.0	23002500.0	22526400.0	22955300.0	22128700.0	0	0.6545391855237699	-0.011580328914663833	False	0.03836411609498681	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6.0	8612630.0	8314550.0	8055790.0	8578220.0	8640480.0	8563300.0	0	0.6546975840738556	-0.01713862734966172	False	0.038390501319261215	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	7	7.0	22655700.0	22519900.0	22917600.0	24132200.0	22680700.0	22953700.0	0	0.6547983565812219	-0.01686549528375992	False	0.03841688654353562	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8.0	4328160.0	4287730.0	4145690.0	4244040.0	4311780.0	4555830.0	0	0.6549389733292957	0.020757629445714458	False	0.03844327176781003	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	13	13.0	22910100.0	23317900.0	22919000.0	23031700.0	22993700.0	24181100.0	0	0.6549864071014597	0.013808632980197437	False	0.03846965699208443	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1.0	504762.0	616076.0	656192.0	689706.0	465363.0	486793.0	0	0.6551748513209708	-0.10418758358565475	False	0.03849604221635884	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9.0	28660900.0	27545200.0	28123500.0	27921700.0	27225400.0	26796700.0	0	0.655801649412354	0.015423748663123241	False	0.03852242744063324	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
