protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P75726	135015155.22443727	138128662.32980362	141156899.91505066	139170854.7044099	138013289.9771365	134379440.5035262	0	0.711026540854279	0.009562979338382306	False	0.04084541062801933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P75882	139896520.7164861	138320738.92068663	149734333.89775556	139505339.64360034	151460831.87728655	142990059.8126863	0	0.7112940806844861	-0.020101920595776517	False	0.04086956521739131	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P21170	236075036.94027323	236252393.5957443	226637311.8162359	238735053.5048167	233821245.4848626	217793897.8351776	0	0.712505819365234	0.017891294537472555	False	0.04089371980676329	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A700	98531.47287410776	3397961.9999999967	157500.21388486156	137819.40351159484	3130489.646531198	2050182.4673397408	3	0.7125876209237019	-0.541542971127329	False	0.04091787439613527	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76535	17549383.90482619	15519668.326399792	15340562.628740046	15634942.018893445	17080391.958975684	14467870.534879783	0	0.713271426262116	0.03702021182849441	False	0.040942028985507244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P14407	850257607.2818956	832931212.1248784	838071221.9816947	856077948.3135023	837591465.326252	837173625.5471928	0	0.7133837656156894	-0.005473110806070142	False	0.04096618357487923	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P03841	81177603.90435602	95467410.21680996	73486393.81281513	86046019.39552893	83419305.75293645	88894565.31679118	0	0.7154301090205312	-0.04669589173563487	False	0.04099033816425121	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39838	14214431.23264059	10125879.567517657	12758897.85998237	12042009.16043643	11381589.65018229	12156518.375861429	0	0.7158173409653841	0.06031715168936626	False	0.04101449275362319	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77718	81926826.93193416	82110653.35696715	81847040.3448944	81905345.13910505	79839305.34700395	86690881.0779648	0	0.7159770119958608	-0.014890609735043078	False	0.04103864734299517	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77808	39980238.92988397	40298031.80223586	36560594.86167351	37120966.69022062	39469337.37345136	38606796.08043699	0	0.7165785108432468	0.020415855719548463	False	0.04106280193236715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45469	4367410.442743712	4358618.530025137	4027839.9984761407	4119808.216473218	4888402.107221245	3084281.4603354	0	0.7170341105678648	0.07682340706835322	False	0.04108695652173914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P05719	26937219.958011407	23791519.45797945	24750624.05096761	24081892.438617453	25893172.004719	26966516.20724044	0	0.7177146041286162	-0.027681211522527654	False	0.04111111111111111	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37624	912730.3072476388	1025949.2134521856	1358614.941771089	1271726.5481155752	967761.5147931968	1251853.2730368013	0	0.7182825848869843	-0.08249867932887829	False	0.04113526570048309	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A847	76624433.44685386	77313096.34358273	73306800.03303833	78271806.10201876	75604657.05781992	75197022.39794439	0	0.7183436687623084	-0.011566184585657623	False	0.04115942028985507	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P61175	3266218188.066186	3388381194.7343016	3209314393.8586617	3325057448.3572927	3261264566.539228	3203328279.6004267	0	0.7191136222834671	0.010902863924791804	False	0.04118357487922705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P43674	2605017.843092722	4227397.996249334	3157597.490370119	4895326.339691854	3188494.5308090225	122296.58100160578	1	0.7193234843186884	0.28378679980708066	False	0.04120772946859904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23839	114143824.69766772	114804083.46346918	106662038.4526548	114896347.59915024	114453660.60399675	109859836.08641618	0	0.7193718111335276	-0.015392565130687848	False	0.04123188405797102	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P36680	47539309.6008683	49216496.4928353	47837646.04471324	47306844.42210639	49265012.93826352	48937855.74153686	0	0.7211849634774132	-0.009113237648367014	False	0.041256038647343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77150	19412842.25633741	15697240.398364613	15317066.150808835	14957266.755071605	15539685.68205383	18060544.459865827	0	0.7212429174627186	0.05450660272987491	False	0.041280193236714974	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P31133	98531.47287410776	1051912.3836147168	2397230.5716251284	1326243.6769167704	788160.417231004	593091.6940455395	1	0.7223235653673501	0.38991452529128107	False	0.041304347826086954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAI5	560140013.6807235	524150803.38794833	519013012.7285674	527717526.2811108	536352249.6559044	557277300.9248931	0	0.7225484007864911	-0.016145111817839033	False	0.04132850241545894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7I4	220789795.78967708	207569244.7876823	215760778.49751183	213046292.92944527	212900040.5546178	213481269.9109289	0	0.724198427688891	0.010548058184928964	False	0.04135265700483092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A881	11615669.40163914	11707909.875862122	12426698.530139577	12002084.314211866	12131830.018232863	11932088.743836956	0	0.7244282801904067	-0.012685096145009941	False	0.0413768115942029	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A698	108014211.4928961	105507875.55050354	117979780.88846888	109191044.76514594	107661851.2272621	110002023.77084044	0	0.7255917114849724	0.020366587061573124	False	0.04140096618357488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6I0	277882637.63522565	272762240.25320023	278485931.32153785	267192695.1145316	269941802.60152644	285111354.0633005	0	0.7271834361302569	0.012029904175940678	False	0.04142512077294686	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P19930	6845031.483429228	5643115.714874152	6047066.728695747	6526641.778764097	6389650.505125445	4910844.583586343	0	0.7278191609941416	0.056193749229133456	False	0.04144927536231885	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P68066	12322559237.951675	13585510069.554138	13167976924.163897	13612033495.757065	12824931091.139452	13133192686.929438	0	0.7286651097427628	-0.018128298581162276	False	0.04147342995169082	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6Y8	3760044623.970288	3985160294.27114	3786109975.439472	3823095736.3605895	3822884415.842374	3800300583.298657	0	0.7293171801642993	0.010678133634406353	False	0.0414975845410628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P38051	3742031.181042687	2821575.547585353	157500.21388486156	2057141.1324137636	3182324.7487067445	2776775.9150780234	1	0.7326834598903662	-0.25422716627629105	False	0.04152173913043478	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P04391	548401.5965861327	105299.54687499988	728458.0702534693	137819.40351159484	802038.3989746493	122296.58100160578	3	0.7328329738015167	0.37993033603561577	False	0.04154589371980676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15038	2915490.809734463	3519164.717765981	5451527.978946109	3676436.580142072	4075809.654760156	5111531.844658116	0	0.7336815918621915	-0.11402886360661811	False	0.04157004830917875	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AES4	597709880.1051009	625694247.6116242	610018907.3842268	606493879.2147063	609522864.6002545	607890739.6428238	0	0.7337585184341453	0.007507153139967549	False	0.04159420289855073	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
Q46857	109646339.05619082	114081974.40774308	111988107.24574424	105965734.63935404	113441912.14231318	113219168.62048072	0	0.7346388168131051	0.013338625324431662	False	0.04161835748792271	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AFB5	3078555.818659234	4196062.168798976	3483630.1163263884	3898662.8325856985	3205645.4529093555	4120485.936036321	0	0.7348271346557573	-0.06124583154777275	False	0.041642512077294684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P25437	100524886.4869894	111224302.09980357	113754073.9526105	116601394.43468598	113094607.3587442	102188405.64278872	0	0.738406758830329	-0.02800884675267921	False	0.041666666666666664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABV6	46545007.83932278	46994573.039062224	48258798.23362064	44533016.97890925	47489101.027594216	48376074.73291997	0	0.7396676245730411	0.014316676493201792	False	0.04169082125603865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39160	11027885.028541436	8788082.633697098	10461868.602870109	9438176.570851725	9700913.167877415	10338340.620242717	0	0.740108297020696	0.03865134455869612	False	0.04171497584541063	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P27838	35501561.370626576	28312198.069102995	33154990.18899287	33858783.83981004	31876388.12300897	33694808.54171645	0	0.7412280106002188	-0.036161043141863664	False	0.04173913043478261	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACK5	98531.47287410776	2181310.83155925	1944303.8489508925	1300241.0017982833	1985990.5129526115	1703118.193142162	1	0.7414008296811905	-0.2401920405494405	False	0.04176328502415459	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77475	15521596.578997605	14156888.689888785	13674550.413250608	15029632.375250615	15669837.564581707	13542308.195387255	0	0.7419729561784741	-0.029276352643514626	False	0.04178743961352657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06987	32979839.39568209	36080003.39465543	30534819.57529921	33533596.50956856	34725695.2493785	33187438.09679756	0	0.7426245389279404	-0.02658203015484362	False	0.04181159420289856	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23847	1648253.7745681992	1772697.6431065712	2183725.078093741	1892654.3688729887	2081105.23870042	1824354.558856628	0	0.7437623049498208	-0.04895263825000978	False	0.04183574879227053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P23843	204910667.95019588	222517395.9699984	225579549.4155866	219282161.68688872	219373764.7021717	221614544.23053792	0	0.7439096446883282	-0.01595731344099156	False	0.04185990338164251	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE85	10225380.051962636	10123274.141041756	8396493.0255191	10614947.04181296	8788016.371454258	8391599.764584964	0	0.7445127796074764	0.04851571082136521	False	0.04188405797101449	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P06999	15356712.034054838	13301337.04180834	14851981.686540611	14955756.5115192	14773269.303146414	14479928.432999874	0	0.7455482940495495	-0.022990571195228057	False	0.041908212560386474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P46142	97916294.55186282	112517001.90805843	97308429.1861126	108834946.70507205	105249946.59551188	99656830.91820285	0	0.7460145679966312	-0.0278573375955173	False	0.04193236714975846	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9J8	18413920.106084067	20081422.93977356	20058923.04247621	18111375.16646945	20870264.682246063	18500017.43027065	0	0.747431523987889	0.026672627621234766	False	0.04195652173913044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEC8	613076.1468730199	350899.5975342294	386366.8712534359	137819.40351159484	487367.9022250448	563373.7262993195	1	0.7480162133580137	0.18410951462290884	False	0.04198067632850242	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABS1	428939555.4993795	490672819.9900442	454672508.5854329	466990233.7989769	484943057.6981818	444573359.5589005	0	0.7490645379676233	-0.0231413442686024	False	0.042004830917874394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69776	638929067.1640759	643583270.5226659	590794963.4755613	664013209.1750841	641822343.6946266	594605246.9571236	0	0.7508683805598682	-0.020746503213920943	False	0.042028985507246375	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45523	1806954071.5493617	1785934582.1958332	1758965847.5948453	1818480333.06043	1821704725.8370285	1742266811.0869875	0	0.7514864883505534	-0.008224619278286013	False	0.04205314009661836	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P21369	9057428.437211191	7523993.921222184	8424368.262988565	8162394.344162811	8790406.244677374	8559667.938378394	0	0.7515311132318304	-0.028940277291193625	False	0.04207729468599034	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABU2	995801272.803208	1008669675.5214005	998473923.3154916	1031578105.5846006	994403260.9136882	991321833.5684634	0	0.7524164285573239	-0.006881686019178447	False	0.04210144927536232	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8T7	3842508636.272068	3894406279.049843	3829720098.955892	3846410758.442145	3878169604.225497	3864699905.738129	0	0.7534571844157868	-0.002821759005964837	False	0.0421256038647343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P05637	27243233.37990407	26846896.704556823	29899700.8811239	28238884.65524947	28037529.27816109	26598969.451166254	0	0.7549470916643082	0.01927102555202595	False	0.04214975845410628	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76053	3359456.6573891225	3837312.1723800674	3034226.437179591	4561882.11925639	4038750.518173028	122296.58100160578	1	0.7556104372152097	0.23006190848507854	False	0.04217391304347826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A6H5	860038041.3851192	884578887.8802443	895491407.962002	920149643.4434428	894658357.4412318	849096286.6256148	0	0.7560572133104498	-0.01294511617132451	False	0.04219806763285024	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P08178	15851546.821584117	13691671.062754609	16178734.46435752	13286500.529798623	15963944.547865244	15351522.792404644	0	0.7566068136444479	0.03577964435328658	False	0.042222222222222223	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P76046	1405113.1530265452	1225062.122647224	1054822.9682657586	1265709.064562052	1294922.1354379852	984327.8703085647	0	0.7581060712569623	0.05589496144489625	False	0.042246376811594204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE74	17335297.734552614	20045744.522536907	18739479.898558043	19024025.55473134	20457126.67129245	14715193.902111642	0	0.7588264334450472	0.05033284254287266	False	0.042270531400966184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77279	14574922.958332516	17251017.78300044	14682862.76861715	16153994.544685427	16538294.892008375	14824624.768773245	0	0.7612469448589833	-0.03093732373881494	False	0.04229468599033817	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P27832	3120289.1879782123	2344864.9988306505	1899631.4333575	2582936.2110708286	2777808.947138652	2385324.5706720846	0	0.7616115566417576	-0.07282095753732487	False	0.04231884057971015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P07658	26154626.563057087	24020616.68345534	24793800.84305715	23292980.52479368	26035346.834267225	24672261.388638448	0	0.7656087324579318	0.01875825799079411	False	0.04234299516908213	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77398	8155898.290693231	8595845.729243852	8733396.16033021	7465992.895236036	9744483.540516756	8970712.916074907	0	0.7656583563785306	-0.03887434835612989	False	0.042367149758454105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE08	2618283173.208899	2616539396.845572	2555007697.949212	2702278745.714007	2592124591.126472	2545501259.397501	0	0.7662741779709988	-0.009244204437030727	False	0.042391304347826085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AC81	5394720.969039227	4628570.82869218	4158341.043998578	6045428.372802737	103576.81998457928	6005465.833498591	1	0.766575939877065	0.2225365435228619	False	0.04241545893719807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9Q5	461843185.2182697	469651862.74846864	505603026.031889	487751311.97984445	482415200.1061218	480563944.5518911	0	0.7694344123194359	-0.01362097279267269	False	0.04243961352657005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEE3	10880592.076131612	12806418.32880616	10449666.999559944	11668224.68084362	12470885.590615457	10819341.48438775	0	0.7702584904467081	-0.034318647381796255	False	0.04246376811594203	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AC78	98531.47287410776	105299.54687499988	664565.9769560562	473463.8394165184	103576.81998457928	504804.7051082669	3	0.7720447161263686	-0.3170676581135679	False	0.04248792270531401	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A7I7	74641999.26601443	76214346.9426881	82326483.99187997	77643855.63899767	76638211.35259688	76571131.11662461	0	0.7730703544475535	0.014485844627160552	False	0.04251207729468599	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9W3	521846807.9009871	549322886.5137568	549936711.9911863	546093965.6774946	539786916.4599721	524763451.4399222	0	0.7733446208884376	0.00934084001434374	False	0.04253623188405797	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGG0	19400534.67544973	17525486.486998815	18550970.38193844	19559186.509940844	20004836.08349635	16942331.411849048	0	0.7741877489880942	-0.026523550246410253	False	0.042560386473429954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACD8	145840788.79199365	159885653.2334275	159564737.45575637	148513565.20214412	152860624.65986854	158814922.57636413	0	0.775396198057468	0.015906986794650153	False	0.042584541062801934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG24	27649835.091738448	24646670.58563396	24973241.04486542	21266523.079627324	26100082.53982327	27865451.114011437	0	0.7774904997761725	0.038556136980627626	False	0.042608695652173914	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P77625	102674841.53672944	97554946.95031142	103869833.6939905	104785182.50739868	99173212.76868571	102437444.01119892	0	0.777718034678709	-0.010852682330582984	False	0.042632850241545894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P16432	98531.47287410776	719335.0723108841	900897.3457952408	137819.40351159484	892541.0259802388	1021459.487982783	2	0.7777834299816941	-0.2555327417967792	False	0.04265700483091788	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACZ8	1443144.404300546	105299.54687499988	157500.21388486156	137819.40351159484	1289752.62678044	778310.6376280651	3	0.7779926681280197	-0.37078562671002063	False	0.04268115942028986	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P00562	47166768.41250794	44763287.96362927	45819800.22550428	44530767.85936574	46094276.60669034	48313014.18730174	0	0.7782749850254153	-0.012391027224825681	False	0.04270531400966184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P32681	6317491.094939319	5243079.14160628	157500.21388486156	6806685.339423203	7531699.400488159	122296.58100160578	2	0.778428480456631	-0.30340049831869514	False	0.042729468599033815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AE91	57458517.02879083	57496374.79351322	56729552.418459415	53458492.68101574	56236719.76788422	60121154.66960926	0	0.7786838067801622	0.015783813054930665	False	0.042753623188405795	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AEM9	399627542.61071926	410486744.4973133	415445056.0299199	413740441.1052425	406630142.95877767	399587500.98811096	0	0.7787541605575785	0.006608762056573061	False	0.04277777777777778	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A843	66745772.75419544	77698780.16224825	70559001.13287257	79093854.72044352	77119466.57304755	63990657.56367473	0	0.7790831611000419	-0.034480029105532085	False	0.04280193236714976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACY3	19914469.4381956	19198736.272285774	18647660.968423363	18469374.900567707	18996365.85951307	21118264.32740984	0	0.7791463702003825	-0.02041443678326461	False	0.04282608695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P05793	133074513.98484232	128440782.63963656	137315015.18333834	130014632.69372465	129793599.28918062	136061240.94857112	0	0.7794048977400705	0.010750241564714305	False	0.04285024154589372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09394	134030539.555553	127302438.07680276	127231851.86022922	124409762.90211935	128831911.16930752	132428766.76158048	0	0.78033753175703	0.01078674604063668	False	0.042874396135265704	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P64499	39700289.72112177	34723827.78240937	37632401.62385716	42185429.766528	35062714.14414892	31682467.904454067	0	0.7813527136316091	0.04081714418045045	False	0.042898550724637684	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37647	39240679.95712742	38226474.38158099	34599333.219347894	35216630.62777448	37033095.46149981	38316835.094628304	0	0.7822203183389164	0.019439783043886515	False	0.042922705314009664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABX5	7194396.921076511	6489785.510476328	6125278.000778274	5752908.018937551	7144962.538392196	7462017.023283487	0	0.7822488299145355	-0.039540010623388966	False	0.042946859903381644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AA31	30557304.763263885	32510095.68831712	32175527.44317157	30880701.883289788	30253241.922897227	33158661.64530424	0	0.7835607285695068	0.01446733434283726	False	0.042971014492753624	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37330	31095623.85514697	33972004.35284029	32954571.289925788	36042614.41110697	32660782.5666495	30872084.63886989	0	0.7840269543343044	-0.02268203307007281	False	0.042995169082125605	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P45568	4835899.652716117	4869537.534065032	5286699.114388469	8945349.01055723	103576.81998457928	8661963.420957291	1	0.7844440004466591	-0.24043067618155403	False	0.04301932367149759	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG44	3521067811.3994656	3482832291.854321	3546573049.582424	3558113057.0845	3678325624.795549	3169889046.395698	0	0.784531297931561	0.01984665216221998	False	0.04304347826086957	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P30014	40989444.32626709	32240330.6033982	35924283.58826855	38417962.03318017	37681471.17505153	35505127.63357377	0	0.7845615539138378	-0.032030212699328015	False	0.043067632850241545	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P38521	5105231.996076957	3762477.8974724296	6073968.961704101	5724063.815161602	4130813.916759102	4351257.0360827055	0	0.7848387937352395	0.07282818246501097	False	0.043091787439613526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P16528	24575426.85041929	22748597.471500386	23848688.93775107	20944147.507726356	24845009.65861789	24198779.157326814	0	0.785792747474884	0.024217966593704936	False	0.043115942028985506	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AGB6	62303913.29482163	56084523.50044199	57162459.42041297	61068846.69758943	60697336.13413303	55983806.72026486	0	0.7861051921567483	-0.01796011361550057	False	0.04314009661835749	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P39830	5929543.531271982	4785401.12405767	5116233.479343922	5241942.886614258	5436618.871013115	5471558.974148054	0	0.7863809942848872	-0.02877632709811101	False	0.04316425120772947	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P15639	120210348.39130355	117088632.93256916	119395320.66095798	112014968.65072982	117339946.58573148	124072766.5530478	0	0.788306557958226	0.01327312801481546	False	0.04318840579710145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P09549	31605631.84465613	35711183.55108364	34488502.37653328	32836216.36689062	31867640.926753063	35672612.72046985	0	0.7895469147137146	0.020391805977037176	False	0.043212560386473434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P33232	4343123.171306754	4210552.676708967	4944435.610920434	5166514.895765917	4468192.193273245	4180918.9156915504	0	0.789707291876022	-0.0335433623346456	False	0.043236714975845414	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P37908	9854180.213200692	8567533.860460326	7347406.839935314	7709349.774589964	7378306.154343214	9801582.7228225	0	0.7935800376488602	0.05012122227706736	False	0.043260869565217394	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AG16	14694096.572496423	14328752.962356094	14445231.909549238	14430551.000263495	15464568.595911648	12904704.399712166	0	0.793800960925197	0.02235155673011185	False	0.043285024154589374	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A9P4	451240915.73122007	430212962.3530887	422131195.39638567	429155758.8659149	438960288.9801664	443741885.49306285	0	0.794716451242959	-0.009126754943733757	False	0.043309178743961355	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AF70	5382024.265250629	6079087.168447216	5176526.095083629	5604759.855692206	5338761.994687368	5446221.919636178	0	0.7949867604877446	0.02165729152380271	False	0.043333333333333335	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACR4	39004821.00437544	35145505.399092905	37483614.73308257	36189187.423960365	38305781.69942953	38253791.85313688	0	0.7950345423514293	-0.014335849186149318	False	0.043357487922705315	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P18776	22273033.60838559	21041716.18249261	22622330.24286599	23146119.59286545	21211000.97729628	22191024.799025528	0	0.7960172199773092	-0.013308460289962895	False	0.0433816425120773	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ABW9	204932.2456791389	105299.54687499988	157500.21388486156	137819.40351159484	103576.81998457928	194059.21707861955	3	0.7965780190558799	0.10315705651873804	False	0.04340579710144928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0ACV8	3696093.082854137	3179459.5000000037	3430649.239226242	3223463.677772758	3746128.8359152745	3137616.363003117	0	0.7980487695169765	0.028128100083415118	False	0.043429951690821256	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P64554	65868842.09681611	61326162.30563735	66766575.77279998	62469429.73587372	66041592.133646406	67249457.37405135	0	0.8001009407160609	-0.013318626103208284	False	0.043454106280193236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P69931	18990254.94359996	15565644.525970511	15432648.083511747	16256388.362285636	17158003.339676034	17607727.03602228	0	0.8012936297189851	-0.02952520008451331	False	0.043478260869565216	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0A8G6	412210191.769451	416301679.611429	381749811.7116966	412386959.1434383	399234459.7069751	408333810.3888272	0	0.8015325952200234	-0.01150918261761464	False	0.0435024154589372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P0AAS7	28835595.802945867	31444905.70950599	30644192.29164024	30659358.280953582	30411959.80868076	29111729.338259257	0	0.801548030579402	0.011815900554693622	False	0.043526570048309184	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
P41052	12622899.05091208	10291450.45437548	10737932.658409055	11363822.75335709	11960371.949936612	10967229.163783517	0	0.8024081214886724	-0.027143463899440518	False	0.043550724637681164	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.160964047443681
