Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q9BR76	Q9BR76		CORO1B		8.19337e+06	8.40877e+06	8.26533e+06	8.43401e+06	6.614e+06	7.45512e+06	7.76626e+06	7.97645e+06	7.88524e+06	7.88591e+06	7.09937e+06	7.67851e+06	8.2588e+06	8.24167e+06	7.9972e+06	7.98552e+06	7.04933e+06	8.30356e+06
Q9BRA0	Q9BRA0		NAA38		1.06171e+06	700208	592072	586058	910638	565644	716479		665221	583573	724576	833560	831833	805518	811114	475027	608906	823321
Q9BRA2	Q9BRA2		TXNDC17		1.67562e+07	1.76485e+07	1.80211e+07	1.88886e+07	1.30906e+07	1.65741e+07	1.76183e+07	1.62519e+07	1.70166e+07	1.80501e+07	1.51505e+07	1.71148e+07	1.67683e+07	1.76584e+07	1.81098e+07	1.97204e+07	1.62845e+07	1.79924e+07
Q9BRD0	Q9BRD0		BUD13		2.20881e+06	2.52845e+06	2.23672e+06	2.4855e+06	1.84154e+06	2.3838e+06	2.26056e+06	2.20455e+06	2.95401e+06	2.51013e+06	2.04393e+06	2.25793e+06	2.48239e+06	2.45742e+06	2.4278e+06	3.32988e+06	2.44805e+06	2.20036e+06
Q9BRF8	Q9BRF8		CPPED1		8.30887e+06	8.44314e+06	8.93549e+06	8.95218e+06	7.75259e+06	8.89896e+06	8.46901e+06	8.07201e+06	8.57201e+06	8.58276e+06	8.14347e+06	8.26811e+06	8.84563e+06	9.00018e+06	8.55312e+06	9.59148e+06	8.76466e+06	7.69899e+06
Q9BRG1	Q9BRG1		VPS25		2.57101e+06	2.9574e+06	3.41875e+06	3.45208e+06	3.20695e+06	3.94967e+06	3.33812e+06	2.74947e+06	3.18105e+06	2.91522e+06	3.45862e+06	3.37742e+06	3.55341e+06	3.94129e+06	3.20295e+06	3.58412e+06	3.13981e+06	3.30651e+06
Q9BRJ2	Q9BRJ2		MRPL45		2.76328e+06	2.75958e+06	2.92178e+06	2.92038e+06	2.69521e+06	2.86368e+06	2.91842e+06	2.88757e+06	2.98712e+06	3.39567e+06	2.734e+06	2.92003e+06	2.91455e+06	2.7576e+06	2.91615e+06	2.82531e+06	2.63121e+06	2.92419e+06
Q9BRJ6	Q9BRJ6		CHLSN		1.25976e+06	1.36392e+06	1.10132e+06	1.24655e+06	1.45776e+06	1.39563e+06	1.09537e+06	1.1529e+06	1.22137e+06	983987	1.33532e+06	1.27894e+06	1.24578e+06	1.34982e+06	1.334e+06	1.06692e+06	1.39308e+06	1.20337e+06
Q9BRJ7	Q9BRJ7		NUDT16L1		1.80061e+06	1.68802e+06	1.80301e+06	1.81021e+06	1.36672e+06	1.34337e+06	1.62105e+06	1.77054e+06	1.66039e+06	1.76096e+06	1.59537e+06	1.64942e+06	1.6763e+06	1.69715e+06	1.73048e+06	1.70848e+06	1.62254e+06	1.58652e+06
Q9BRK5	Q9BRK5		SDF4		1.62678e+06	1.55253e+06	1.30619e+06	1.45566e+06	1.40153e+06	1.51778e+06	1.63269e+06	1.47665e+06	1.59254e+06	1.05693e+06	1.46506e+06	1.57272e+06	1.52462e+06	1.61614e+06	1.57688e+06	745721	1.62392e+06	1.50145e+06
Q9BRL6	Q9BRL6		SRSF8		368318	1.11545e+06	464846	1.20013e+06	459428	1.58784e+06	474161	449257	464736		370538	372953	509286	377613	403258		433700	462948
Q9BRP1	Q9BRP1		PDCD2L		6.80685e+06	6.95617e+06	6.80158e+06	6.36644e+06	6.21731e+06	6.81131e+06	6.95911e+06	6.79371e+06	6.9728e+06	7.40557e+06	6.64449e+06	6.71446e+06	6.96587e+06	6.73005e+06	6.59646e+06	7.10454e+06	6.89654e+06	6.23094e+06
Q9BRP4	Q9BRP4		PAAF1		3.43919e+06	3.73884e+06	3.78042e+06	4.39177e+06	3.25796e+06	3.40829e+06	3.30939e+06	3.40798e+06	3.24808e+06	3.04772e+06	3.29718e+06	3.67718e+06	3.29139e+06	3.46672e+06	3.58852e+06	3.34885e+06	3.164e+06	3.59245e+06
Q9BRP8	Q9BRP8		PYM1		3.28743e+06	3.24767e+06	3.17431e+06	3.29289e+06	3.92839e+06	4.81066e+06	3.20961e+06	3.19396e+06	3.4234e+06	2.7592e+06	3.74849e+06	3.74444e+06	3.7945e+06	3.58588e+06	3.3451e+06	2.27986e+06	4.10048e+06	3.08616e+06
Q9BRQ8	Q9BRQ8		AIFM2		863147	1.11737e+06	1.4685e+06	1.2317e+06	1.49693e+06	1.4735e+06	1.19217e+06	1.09514e+06	1.02029e+06	761840	1.54993e+06	1.53073e+06	1.51936e+06	1.52323e+06	1.14628e+06	963356	1.3929e+06	1.21069e+06
Q9BRS2	Q9BRS2		RIOK1		2.79783e+06	3.02694e+06	2.95418e+06	3.1733e+06	2.99033e+06	3.54774e+06	3.03297e+06	2.88008e+06	3.20909e+06	2.72071e+06	3.08262e+06	3.12535e+06	3.17347e+06	3.09e+06	2.83487e+06	3.42746e+06	3.09604e+06	2.74492e+06
Q9BRT2	Q9BRT2		UQCC2		4.21211e+06	4.04751e+06	4.37167e+06	4.05e+06	3.80643e+06	4.12712e+06	4.20399e+06	4.15087e+06	4.2112e+06	3.76137e+06	3.97725e+06	4.17582e+06	4.05728e+06	4.06968e+06	3.99084e+06	4.2087e+06	4.23903e+06	3.8453e+06
Q9BRT3	Q9BRT3		MIEN1		6.31383e+06	6.9849e+06	5.86256e+06	6.36366e+06	5.62003e+06	6.95241e+06	6.11983e+06	6.32018e+06	6.53656e+06	5.82366e+06	6.23024e+06	6.13338e+06	6.5026e+06	6.72536e+06	6.44113e+06	5.15154e+06	6.59499e+06	6.158e+06
Q9BRT6	Q9BRT6		LLPH		2.69806e+06	3.1479e+06	2.44161e+06	2.41867e+06	2.12768e+06	2.51358e+06	2.6622e+06	2.50128e+06	3.13635e+06	2.70383e+06	2.62363e+06	2.35114e+06	2.85861e+06	2.83393e+06	2.8485e+06	3.4071e+06	2.81002e+06	2.41015e+06
Q9BRT9	Q9BRT9		GINS4		2.87298e+06	3.07818e+06	3.00515e+06	3.05606e+06	2.40978e+06	2.7205e+06	2.84861e+06	2.98416e+06	2.94397e+06	2.97584e+06	2.61524e+06	2.72965e+06	3.02826e+06	2.93602e+06	3.17975e+06	3.0567e+06	2.81504e+06	2.97098e+06
Q9BRU9	Q9BRU9		UTP23		2.89879e+06	2.85337e+06	2.48571e+06	2.60478e+06	2.33918e+06	2.22514e+06	2.57273e+06	2.87901e+06	2.68299e+06	2.36321e+06	2.48522e+06	2.69129e+06	2.64247e+06	2.69336e+06	2.54218e+06	2.46195e+06	2.29334e+06	2.72285e+06
Q9BRX2	Q9BRX2		PELO		3.38466e+06	3.74284e+06	3.45704e+06	3.56611e+06	3.5394e+06	3.87846e+06	3.57177e+06	3.62388e+06	3.68977e+06	3.63146e+06	3.4275e+06	3.50793e+06	3.64037e+06	3.82073e+06	3.6858e+06	3.57191e+06	3.73448e+06	3.31049e+06
Q9BRX5	Q9BRX5		GINS3		6.00996e+06	6.02497e+06	6.03173e+06	6.31796e+06	5.24697e+06	6.75215e+06	5.6867e+06	5.75763e+06	5.84402e+06	4.90079e+06	5.78754e+06	6.04038e+06	6.22076e+06	5.50359e+06	5.64119e+06	6.1163e+06	5.98724e+06	5.28751e+06
Q9BRZ2	Q9BRZ2		TRIM56		1.36135e+06	1.47038e+06	1.43573e+06	1.44896e+06	1.46158e+06	1.71818e+06	1.32368e+06	1.43602e+06	1.54845e+06	1.24021e+06	1.48014e+06	1.53985e+06	1.54791e+06	1.41088e+06	1.43579e+06	1.2574e+06	1.65803e+06	1.20768e+06
Q9BS18	Q9BS18		ANAPC13		619068		568523		344042		910323	547875	520908	689457	338894	525814	331669	417296				833205
Q9BS26	Q9BS26		ERP44		6.15728e+06	6.15672e+06	6.05595e+06	6.18242e+06	5.36878e+06	5.77522e+06	6.12427e+06	6.05808e+06	6.60662e+06	5.2164e+06	5.52783e+06	5.77803e+06	6.22178e+06	6.26822e+06	6.11844e+06	5.78182e+06	5.85962e+06	6.11682e+06
Q9BSC4	Q9BSC4		NOL10		2.61158e+06	2.95434e+06	2.66384e+06	2.88646e+06	2.39526e+06	2.76776e+06	2.86832e+06	2.61911e+06	2.74643e+06	2.47199e+06	2.57992e+06	2.8795e+06	2.84975e+06	2.69454e+06	2.75375e+06	2.09179e+06	2.66951e+06	2.64546e+06
Q9BSD7	Q9BSD7		NTPCR		6.22525e+06	6.75065e+06	6.45853e+06	6.85142e+06	5.70406e+06	6.45741e+06	5.40349e+06	6.27374e+06	5.82807e+06	5.73896e+06	5.95969e+06	6.02589e+06	6.58305e+06	6.87512e+06	6.69008e+06	6.22352e+06	6.52333e+06	5.98009e+06
Q9BSF4	Q9BSF4		TIMM29		1.09349e+06	963720	993407	954515	764623	930568	1.09248e+06	947800	1.05077e+06	1.11971e+06	1.0007e+06	1.06295e+06	1.10718e+06	1.04648e+06	987824	1.10535e+06	1.135e+06	935066
Q9BSH4	Q9BSH4		TACO1		4.04435e+06	4.08811e+06	4.10044e+06	4.11546e+06	3.33346e+06	3.87242e+06	3.93512e+06	4.07866e+06	3.69512e+06	3.6869e+06	3.76183e+06	4.04208e+06	4.09819e+06	4.20192e+06	4.24664e+06	3.41009e+06	3.86492e+06	4.11046e+06
Q9BSH5	Q9BSH5		HDHD3		492364	548781	483770	550938	402708	484665	428698	452745	516719	438137	390464	450984	494155	541811	552972	605163	451971	446370
Q9BSJ2	Q9BSJ2		TUBGCP2		2.45843e+06	2.66101e+06	2.76356e+06	2.71004e+06	2.40842e+06	2.76297e+06	2.69808e+06	2.47311e+06	2.87214e+06	2.75385e+06	2.60527e+06	2.49844e+06	2.86107e+06	2.78838e+06	2.75932e+06	2.76958e+06	2.74353e+06	2.51319e+06
Q9BSJ8	Q9BSJ8		ESYT1		6.46362e+06	6.88628e+06	6.56809e+06	6.74672e+06	6.36631e+06	7.10812e+06	6.73437e+06	6.41349e+06	6.98772e+06	6.36978e+06	6.5497e+06	6.68442e+06	6.78934e+06	6.90732e+06	6.34033e+06	5.43375e+06	6.41254e+06	6.4814e+06
Q9BSL1	Q9BSL1		UBAC1		2.15613e+07	2.21187e+07	2.12775e+07	2.34692e+07	1.90127e+07	2.11792e+07	2.07786e+07	2.0869e+07	2.21387e+07	2.02401e+07	2.05284e+07	2.1191e+07	2.12112e+07	2.12896e+07	2.12539e+07	2.22762e+07	2.09743e+07	2.08866e+07
Q9BSR8	Q9BSR8		YIPF4		2.05084e+06	2.03479e+06	2.00248e+06	1.97715e+06	1.61525e+06	1.83343e+06	1.81194e+06	2.12569e+06	2.13105e+06	2.40051e+06	1.74281e+06	1.78841e+06	2.05249e+06	2.10169e+06	1.9683e+06	2.32907e+06	2.14491e+06	2.19137e+06
Q9BSU3	Q9BSU3		NAA11		1.71037e+06	1.59656e+06	1.79813e+06	1.53576e+06	1.36332e+06	1.3362e+06	1.60921e+06	1.5435e+06	1.56228e+06	1.76319e+06	1.54827e+06	1.53449e+06	1.77436e+06	1.77653e+06	1.64421e+06	1.76498e+06	1.38195e+06	1.77006e+06
Q9BSV6	Q9BSV6		TSEN34		1.65191e+06	2.02312e+06	1.67138e+06	1.80243e+06	1.62481e+06	1.99283e+06	1.54549e+06	1.53587e+06	1.51475e+06	1.09471e+06	1.81526e+06	1.62617e+06	2.03284e+06	2.09709e+06	1.93583e+06	1.50662e+06	2.16194e+06	1.51321e+06
Q9BSY4	Q9BSY4		CHCHD5		763079	1.61392e+06	938391	2.01977e+06	596756	1.41029e+06	686774	790484	737902	468538	811922	949672	738496	623104	666802	95725.1	447726	1.04999e+06
Q9BSY9	Q9BSY9		DESI2		603602	574903	498803	556618	615581	570043	705787	506144	686180	450152	627313	489788	672691	639435	614702	303789	560617	595721
Q9BT09	Q9BT09		CNPY3		835226	800436	822641	896135	904842	834424	757574	852521	956096	409294	908337	866430	906419	934774	890566		834349	811931
Q9BT25	Q9BT25		HAUS8		1.27637e+06	998201	915877	841836	890420	991270	2.03704e+06	1.06958e+06	2.32745e+06	2.10168e+06	1.05922e+06	940616	1.16725e+06	961228	1.05923e+06	1.50736e+06	866284	1.14415e+06
Q9BT73	Q9BT73		PSMG3		3.58603e+06	4.29543e+06	4.22111e+06	4.42206e+06	3.32245e+06	3.50987e+06	3.82707e+06	3.96785e+06	3.90919e+06	4.04573e+06	3.65282e+06	3.84627e+06	3.98523e+06	3.9348e+06	4.45805e+06	4.35956e+06	3.93072e+06	4.20404e+06
Q9BT78	Q9BT78		COPS4		7.57701e+06	8.43537e+06	7.94899e+06	8.93684e+06	6.63908e+06	9.07879e+06	7.60997e+06	7.84945e+06	8.10572e+06	7.37448e+06	7.26752e+06	7.5028e+06	7.84845e+06	7.94547e+06	8.03718e+06	8.00103e+06	8.05702e+06	7.28692e+06
Q9BTA9	Q9BTA9		WAC		2.13276e+06	2.19809e+06	1.9799e+06	2.0903e+06	1.93207e+06	2.21644e+06	1.80593e+06	1.8637e+06	2.10458e+06	1.93989e+06	1.94632e+06	1.88112e+06	2.10455e+06	2.07247e+06	1.93971e+06	1.76652e+06	2.0907e+06	1.7683e+06
Q9BTC0	Q9BTC0		DIDO1		1.80821e+06	2.03135e+06	1.99235e+06	2.01204e+06	1.68596e+06	1.94376e+06	1.77089e+06	1.8094e+06	1.92125e+06	1.58422e+06	1.84634e+06	1.75916e+06	2.06465e+06	2.03061e+06	1.80441e+06	1.54112e+06	1.69147e+06	1.80573e+06
Q9BTC8	Q9BTC8		MTA3		358756		409574	257430	376732	358911	485178	380355	333336	149583	389203	388660	319482	341944	343706		353478	394282
Q9BTD8	Q9BTD8		RBM42		4.01182e+06	4.19365e+06	4.14689e+06	4.43695e+06	3.22469e+06	4.0356e+06	3.85579e+06	3.8177e+06	4.19834e+06	4.20075e+06	3.84945e+06	3.96122e+06	4.31991e+06	4.1361e+06	4.33035e+06	4.3617e+06	4.08557e+06	3.88685e+06
Q9BTE1	Q9BTE1		DCTN5		970262	1.12554e+06	1.01626e+06	1.12186e+06	880181	1.17378e+06	925345	985404	1.02178e+06	867319	936108	892791	981530	992118	979597	624446	961683	880792
Q9BTE3	Q9BTE3		MCMBP		4.34713e+06	4.3611e+06	4.10208e+06	4.5983e+06	3.77444e+06	4.26372e+06	4.29128e+06	4.34534e+06	4.31135e+06	3.87577e+06	4.05012e+06	4.34975e+06	4.26027e+06	4.36346e+06	4.21238e+06	3.54872e+06	4.18034e+06	4.29146e+06
Q9BTE6	Q9BTE6		AARSD1		5.05749e+06	5.22212e+06	5.20655e+06	5.43858e+06	4.86472e+06	4.68515e+06	5.24211e+06	4.83522e+06	4.99727e+06	4.96134e+06	5.18416e+06	5.18878e+06	5.43763e+06	4.9097e+06	4.87445e+06	4.18439e+06	4.96164e+06	5.04596e+06
Q9BTE7	Q9BTE7		DCUN1D5		2.47896e+06	2.56792e+06	2.38435e+06	2.42002e+06	2.32277e+06	2.75232e+06	2.65079e+06	2.42941e+06	2.53437e+06	2.63366e+06	2.41775e+06	2.39092e+06	2.3649e+06	2.58136e+06	2.16836e+06	2.54906e+06	2.3898e+06	2.445e+06
Q9BTM9	Q9BTM9		URM1		8.84494e+06	505040	7.3944e+06		7.93517e+06	381734	1.14399e+07	9.31957e+06	8.77072e+06	1.07641e+07	8.00116e+06	1.08309e+07	6.45859e+06	7.20459e+06	5.14209e+06	4.91762e+06	5.02491e+06	1.06123e+07
Q9BTT0	Q9BTT0		ANP32E		2.93994e+07	3.56327e+07	2.7774e+07	2.92807e+07	2.82824e+07	3.28995e+07	2.85619e+07	2.70966e+07	3.02829e+07	2.97018e+07	2.87595e+07	2.8665e+07	3.13906e+07	2.9686e+07	2.98581e+07	3.1249e+07	3.15778e+07	2.4158e+07
Q9BTT4	Q9BTT4		MED10		1.90148e+06	1.83675e+06	1.87874e+06	2.11941e+06	1.7178e+06	2.26685e+06	1.72751e+06	1.99882e+06	1.71633e+06	1.12732e+06	1.81095e+06	1.424e+06	2.1755e+06	1.93554e+06	2.0576e+06	1.96849e+06	2.2142e+06	1.73305e+06
Q9BTU6	Q9BTU6		PI4K2A		1.64446e+06	1.83562e+06	1.79325e+06	1.86146e+06	1.60612e+06	1.60665e+06	1.77682e+06	1.8669e+06	1.91633e+06	1.73312e+06	1.68311e+06	1.85103e+06	2.04539e+06	1.88107e+06	1.83448e+06	1.86814e+06	1.75272e+06	1.72769e+06
Q9BTW9	Q9BTW9		TBCD		4.93672e+06	5.3859e+06	5.23116e+06	5.15708e+06	4.52152e+06	5.11058e+06	4.97518e+06	5.01041e+06	5.34746e+06	4.99334e+06	4.83176e+06	5.23671e+06	5.26193e+06	5.1992e+06	5.09489e+06	5.37129e+06	5.21082e+06	4.85632e+06
Q9BTY7	Q9BTY7		HGH1		6.31383e+06	6.79332e+06	6.64041e+06	6.87182e+06	5.47569e+06	6.36741e+06	6.12171e+06	6.52557e+06	6.67569e+06	6.24557e+06	6.02304e+06	6.4283e+06	6.74102e+06	6.78581e+06	6.54884e+06	6.83601e+06	6.45276e+06	6.28136e+06
Q9BTZ2	Q9BTZ2		DHRS4		1.28103e+06	1.38945e+06	1.33975e+06	1.33803e+06	1.26678e+06	1.32946e+06	1.25388e+06	1.29978e+06	1.30262e+06	1.24005e+06	1.33939e+06	1.33832e+06	1.39023e+06	1.34134e+06	1.44384e+06	1.12006e+06	1.30354e+06	1.22722e+06
Q9BU61	Q9BU61		NDUFAF3		5.41844e+06	6.42651e+06	5.1576e+06	8.6795e+06	4.75713e+06	6.84764e+06	4.47605e+06	5.33368e+06	5.07266e+06	4.25574e+06	5.46997e+06	5.32639e+06	5.59091e+06	5.31852e+06	5.25096e+06	4.17813e+06	5.34042e+06	5.20192e+06
Q9BU76	Q9BU76		MMTAG2		2.84263e+06	3.14756e+06	2.82633e+06	3.10516e+06	2.19319e+06	2.72322e+06	2.9349e+06	2.74358e+06	2.87651e+06	2.99654e+06	2.48212e+06	2.63538e+06	2.94016e+06	2.84793e+06	3.1671e+06	3.71083e+06	2.81427e+06	2.77502e+06
Q9BU89	Q9BU89		DOHH		4.86649e+06	5.24425e+06	4.64984e+06	5.24066e+06	4.58978e+06	5.20747e+06	4.66092e+06	4.6574e+06	4.80342e+06	3.769e+06	4.63676e+06	4.76601e+06	5.0094e+06	4.96017e+06	4.94495e+06	4.05243e+06	4.87813e+06	4.71633e+06
Q9BUB5	Q9BUB5		MKNK1		916729	1.21878e+06	958892	1.06682e+06	1.0286e+06	1.20601e+06	503320	738063	1.14226e+06	623645	990760	949918	970064	956332	1.0374e+06		1.10071e+06	764846
Q9BUB7	Q9BUB7		TMEM70		3.52372e+06	3.84295e+06	3.54992e+06	3.7521e+06	4.15485e+06	5.31643e+06	3.87262e+06	3.04409e+06	3.71485e+06	3.35739e+06	4.1516e+06	3.54093e+06	3.93754e+06	4.84834e+06	3.85727e+06	4.15079e+06	3.93246e+06	3.60538e+06
Q9BUE6	Q9BUE6		ISCA1		297762	421905	413565	471799	385320	536390	335504	333456	358159	179906	604335	546175	550078	293044	365917		574292	423727
Q9BUF5	Q9BUF5		TUBB6		3.77615e+08	3.72436e+08	3.90238e+08	3.87411e+08	3.57894e+08	3.62778e+08	3.81793e+08	3.80018e+08	3.88552e+08	3.56426e+08	3.77459e+08	3.86127e+08	3.74478e+08	3.94909e+08	3.22814e+08	3.52918e+08	3.57457e+08	3.75706e+08
Q9BUH6	Q9BUH6		PAXX		3.3292e+06	3.24646e+06	3.14828e+06	3.40465e+06	3.37771e+06	3.46991e+06	3.1895e+06	3.12554e+06	3.48938e+06	3.33058e+06	3.3669e+06	3.36261e+06	3.49205e+06	3.28188e+06	3.16558e+06	3.22731e+06	3.34679e+06	3.02578e+06
Q9BUI4	Q9BUI4		POLR3C		1.33229e+06	1.12478e+06	1.00804e+06	1.08201e+06	1.50663e+06	1.25714e+06	1.35621e+06	1.31146e+06	922090	1.21452e+06	1.45127e+06	1.30468e+06	1.19718e+06	1.32507e+06	1.07797e+06	1.21083e+06	1.38458e+06	1.32095e+06
Q9BUJ2	Q9BUJ2		HNRNPUL1		9.58428e+06	9.85291e+06	9.039e+06	9.44867e+06	9.01334e+06	1.03744e+07	9.06016e+06	8.96306e+06	9.44121e+06	7.74229e+06	9.47755e+06	9.45621e+06	9.84112e+06	9.92524e+06	9.00896e+06	7.07198e+06	9.68948e+06	9.06594e+06
Q9BUK6	Q9BUK6		MSTO1		2.44856e+06	2.35058e+06	2.70297e+06	2.0896e+06	1.78807e+06	2.10231e+06	2.29567e+06	2.30345e+06	2.42077e+06	2.40562e+06	2.21617e+06	2.56168e+06	2.2348e+06	2.31463e+06	2.27615e+06	1.59206e+06	2.3404e+06	2.46321e+06
Q9BUL5	Q9BUL5		PHF23		1.43699e+06	1.41224e+06	1.48784e+06	1.46983e+06	1.92715e+06	1.5432e+06	1.6171e+06	1.51604e+06	1.52299e+06	1.30801e+06	1.56746e+06	1.54476e+06	1.45326e+06	1.57622e+06	1.47867e+06	1.24922e+06	1.58521e+06	1.36295e+06
Q9BUL8	Q9BUL8		PDCD10		1.05282e+07	1.13219e+07	1.07085e+07	1.11129e+07	9.26784e+06	1.00725e+07	1.0159e+07	1.05971e+07	1.10907e+07	1.05687e+07	1.0205e+07	1.01615e+07	1.06474e+07	1.06231e+07	1.03887e+07	1.17137e+07	1.04002e+07	1.01476e+07
Q9BUL9	Q9BUL9		RPP25		703475	905726	529812	842823	784651	964831	635350	608075	626106	576852	714149	693428	766444	727603	751298	539400	695177	565223
Q9BUN8	Q9BUN8		DERL1		922719	1.10661e+06	1.08624e+06	897008	1.10118e+06	1.10076e+06	1.21226e+06	1.09919e+06	1.3238e+06	1.10167e+06	1.06537e+06	1.11127e+06	1.10181e+06	1.11099e+06	962652	1.00073e+06	1.00296e+06	1.00912e+06
Q9BUP3	Q9BUP3		HTATIP2		7.42263e+06	7.37414e+06	7.64784e+06	7.74082e+06	5.61257e+06	6.50205e+06	7.31195e+06	7.97358e+06	7.76267e+06	7.60689e+06	6.64544e+06	7.32266e+06	7.51933e+06	7.49034e+06	8.08447e+06	8.21528e+06	6.94e+06	7.45128e+06
Q9BUQ8	Q9BUQ8		DDX23		1.1583e+07	1.24198e+07	1.20328e+07	1.32712e+07	9.77207e+06	1.16365e+07	1.14301e+07	1.16892e+07	1.17563e+07	1.14675e+07	1.06766e+07	1.14723e+07	1.19152e+07	1.22055e+07	1.22281e+07	1.24034e+07	1.13278e+07	1.17943e+07
Q9BUR5	Q9BUR5		APOO		5.50214e+06	5.6584e+06	5.86952e+06	6.07825e+06	5.75998e+06	6.54677e+06	5.7359e+06	5.10352e+06	6.01939e+06	5.1323e+06	6.05615e+06	5.9878e+06	6.2616e+06	6.25364e+06	5.62675e+06	4.97951e+06	6.06501e+06	5.50419e+06
Q9BUT9	Q9BUT9		MCRIP2		1.432e+06	1.38984e+06	1.41304e+06	1.50409e+06	1.60026e+06	1.72104e+06	1.53296e+06	1.315e+06	1.60401e+06	1.38839e+06	1.64169e+06	1.59041e+06	1.54842e+06	1.49814e+06	1.4418e+06	1.21953e+06	1.69284e+06	1.42895e+06
Q9BUZ4	Q9BUZ4		TRAF4		379551	469052	499861	446145	535020	554806	443630	389301	410928	317922	460137	426274	381742	574115	344149	254595	404818	370975
Q9BV19	Q9BV19		C1orf50		951767	1.09838e+06	1.03121e+06	1.12013e+06	928774	1.04678e+06	655658	995345	920268	702940	955140	1.00236e+06	997372	1.12095e+06	1.04993e+06	412925	1.11296e+06	964887
Q9BV20	Q9BV20		MRI1		5.421e+06	5.67817e+06	5.05908e+06	5.48725e+06	4.64908e+06	5.60765e+06	5.23305e+06	5.41883e+06	5.29699e+06	5.2795e+06	5.07533e+06	5.16827e+06	5.46695e+06	5.35104e+06	5.56307e+06	5.13736e+06	5.39064e+06	5.08572e+06
Q9BV29	Q9BV29		CCDC32			711404	966328	748627	1.08919e+06	558153	576453	782119	831080	550909	562799	780713	708472	775670	730993	567453	644627	631655
Q9BV38	Q9BV38		WDR18		7.67986e+06	7.66037e+06	7.31804e+06	7.59044e+06	6.5356e+06	7.07712e+06	7.26901e+06	7.22134e+06	7.49555e+06	6.6504e+06	7.06852e+06	7.4237e+06	7.41113e+06	7.84024e+06	7.50065e+06	7.03621e+06	7.2549e+06	7.36839e+06
Q9BV40	Q9BV40		VAMP8		5.51909e+06	5.37361e+06	5.86766e+06	5.80744e+06	4.7021e+06	5.36391e+06	5.78126e+06	5.52451e+06	5.79867e+06	5.15262e+06	4.94923e+06	5.42587e+06	5.84469e+06	6.23926e+06	5.67174e+06	4.91128e+06	5.31994e+06	5.62701e+06
Q9BV44	Q9BV44		THUMPD3		3.22699e+06	3.24611e+06	2.9963e+06	3.24541e+06	2.86891e+06	3.44469e+06	3.26758e+06	3.13095e+06	3.19205e+06	3.00673e+06	3.23357e+06	3.1859e+06	3.2953e+06	3.33555e+06	3.15271e+06	3.09032e+06	3.3033e+06	3.18062e+06
Q9BV57	Q9BV57		ADI1		5.35735e+06	5.85846e+06	5.48114e+06	5.96193e+06	4.55806e+06	6.51437e+06	6.04295e+06	5.56531e+06	5.76744e+06	5.07646e+06	5.55088e+06	5.81677e+06	5.9177e+06	5.97166e+06	5.45239e+06	4.15419e+06	5.48133e+06	5.92207e+06
