protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACK2	1913644.252025452	2231717.165498056	2150117.1264777165	2149500.2145569194	2081124.880202655	2241162.8912454555	P0ACK2	P0ACK2		agaR	0	0.6193804420148863	-0.039848299231475634	False	0.034739061676331055	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAN1	1072112.2854394654	1131518.2499999998	1158612.091231716	1092838.3000411466	1089666.3640436954	1131914.3113255752	P0AAN1	P0AAN1		hybE	0	0.619468591035299	0.020667851272734405	False	0.03476541908276226	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6P7	32836691.64716064	32486606.580598734	31920774.66204216	32326079.431957435	32407182.67985632	33093563.928316884	P0A6P7	P0A6P7		engB	0	0.6194701741874942	-0.008619815520577629	False	0.03479177648919346	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69805	9234342.772702558	8408954.283423498	8717124.822304549	9198226.402976178	8775654.332401149	8838597.980412684	P69805	P69805		manZ	0	0.6200635052488769	-0.024531137612712924	False	0.034818133895624666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD12	24377043.766803198	22159671.233642165	22030117.009219445	24091110.93849628	23505885.57272445	22438826.236502588	P0AD12	P0AD12		yeeZ	0	0.6210219653157042	-0.030582170532013175	False	0.034844491302055886	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15640	11094503.738824612	11719626.268509137	10768010.462328916	11532211.361829286	11392080.060580283	11159543.646798689	P15640	P15640		purD	0	0.6212289612286813	-0.021393486701272807	False	0.034870848708487084	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAP3	7555792.666656243	7636621.435385864	7095854.427096449	7365359.193403392	7683051.598491975	7554988.369095206	P0AAP3	P0AAP3		frmR	0	0.6212838901382469	-0.02025520063015476	False	0.03489720611491829	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEI4	23500979.70204513	22779429.3652695	23143717.815531224	23533100.75053884	22683508.50147414	23879206.266966958	P0AEI4	P0AEI4		rimO	0	0.6219387535498726	-0.013891194826997279	False	0.034923563521349496	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24202	9709524.98923534	8917013.430275366	9488091.715744289	10251541.49889513	9505897.261335578	9043203.262760976	P24202	P24202		mrr	0	0.6220154575338241	-0.034779905048856	False	0.0349499209277807	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG27	56001935.48372741	56980573.58664346	54546256.51772326	54812839.71005768	54463352.61882416	56676294.11504338	P0AG27	P0AG27		yibN	0	0.622314162120625	0.013638590035748598	False	0.034976278334211915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76316	6451005.181943964	7127299.165078801	6987720.675223606	6891571.01826321	7075468.815172512	6959527.110950145	P76316	P76316		dcyD	0	0.6234346677508324	-0.02507267491579174	False	0.03500263574064312	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACG1	59667980.46102179	57759341.29673878	59999909.85989629	56985693.43295698	58303805.39576729	60251281.29838904	P0ACG1	P0ACG1		stpA	0	0.6240415993582394	0.01542122817523383	False	0.035028993147074326	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24224	2183194.719533757	2089209.625	1937892.2540805407	2136695.476702776	1968305.3698148967	1959278.8194836865	P24224	P24224		acpS	0	0.6253555976131993	0.03432588429059859	False	0.03505535055350553	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00490	52093559.93796034	53185406.10154284	52430665.93880093	51568741.22376246	51918912.454112925	53250388.72501116	P00490	P00490		malP	0	0.626013440167988	0.008915390617782272	False	0.03508170795993674	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACL0	6609607.134513518	5832523.272326148	5806615.735685009	6422596.46271862	5987324.641046048	6317605.159983614	P0ACL0	P0ACL0		glpR	0	0.6260841972278155	-0.03736300432629082	False	0.03510806536636795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS9	5528736.386511256	5642427.056559529	5722770.590141728	5606727.328418271	5621054.156537398	5568432.913139641	P0ADS9	P0ADS9		yggN	0	0.6265970987894385	0.008369213844855273	False	0.035134422772799156	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AG51	175969924.51485884	191256836.8751487	192697957.47156957	183112392.10095423	195074466.74575305	192017219.93203384	P0AG51	P0AG51		rpmD	0	0.6268553218764396	-0.026245487419128164	False	0.03516078017923036	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18843	70104673.63548969	68550252.17489322	65919536.05402714	70000659.45180248	68875679.16605593	67910527.37566802	P18843	P18843		nadE	0	0.6268642829415945	-0.015518499309561128	False	0.03518713758566157	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P24203	7285416.396010983	5536106.265575733	6666729.49510371	7299817.4051584	6518382.8626362495	6588440.269964384	P24203	P24203		yjiA	0	0.6295354818612415	-0.06643399152565597	False	0.035213494992092774	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A921	5739364.655721782	5931282.025614372	6254139.559265395	6188364.806642008	5996152.506005635	6004689.43968906	P0A921	P0A921		pldA	0	0.629921453468039	-0.021126712750679767	False	0.03523985239852399	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFC0	1203395.4818592495	1041902.7660206116	1120981.0759127543	1114329.9674362433	1053661.83625061	1115863.5262197189	P0AFC0	P0AFC0		nudB	0	0.6301919290689798	0.03576432150242361	False	0.03526620980495519	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGE0	97065834.16728166	101382073.45303348	99558194.1339982	98673575.24529088	101980250.95237124	99834429.74741104	P0AGE0	P0AGE0		ssb	0	0.6302611122942381	-0.01196673628519832	False	0.0352925672113864	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P17846	51431688.67080455	51732427.61044084	52004603.81732101	51082331.25214339	53016744.02079756	49211692.6164128	P17846	P17846		cysI	0	0.6311030649185997	0.0173787299020503	False	0.035318924617817604	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00562	17937547.88388448	17637801.45167369	17271938.939207383	17966884.481416915	17853495.720870975	17422880.64401515	P00562	P00562		metL	0	0.6312658880048225	-0.010769485553299945	False	0.03534528202424881	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8P3	48759983.899065405	46609347.5302524	48343636.24691582	48860516.964951225	46112372.345404215	47124112.567905545	P0A8P3	P0A8P3		yggX	0	0.6322069129120208	0.01631413130603198	False	0.03537163943068002	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33920	21297730.514614075	20388099.12185132	21688121.434997905	21487926.28755543	21232544.283845413	21302835.144446854	P33920	P33920		yejK	0	0.6332140415820107	-0.014707205821166951	False	0.03539799683711123	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6D3	17851367.477479372	17948504.61910325	16235189.96527236	16620326.81815906	17251570.94681804	17205168.158502407	P0A6D3	P0A6D3		aroA	0	0.6332412669192234	0.026808408948473233	False	0.035424354243542434	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6U8	18880085.726785038	18448288.17047757	17716310.76326741	18842304.06490049	17998355.23073724	18895924.912393548	P0A6U8	P0A6U8		glgA	0	0.6337440683411452	-0.018021332229299268	False	0.03545071164997364	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21889	111518308.9791564	110576599.4672	107805975.33126532	109458651.3719971	111274829.20463714	111161230.6442589	P21889	P21889		aspS	0	0.6339083047114908	-0.008692997322942436	False	0.035477069056404846	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAI5	124479333.53696965	121154336.41768216	123242145.11890982	122730146.9091573	122290842.68576804	126351058.91220348	P0AAI5	P0AAI5		fabF	0	0.634752847211774	-0.00973003077339505	False	0.03550342646283606	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A908	7599067.821148327	5881679.09782429	6636804.177059499	7467961.313844882	7156936.384007941	6410727.584478002	P0A908	P0A908		mipA	0	0.6348162627860952	-0.06438000578170336	False	0.035529783869267265	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33602	106201063.17219944	103596603.74802098	105473927.9223399	103881873.562039	105515301.12274018	108174486.4659535	P33602	P33602		nuoG	0	0.6350520803808385	-0.010486985003874594	False	0.03555614127569847	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46925	2966052.897671177	2797613.114731446	2633472.213370699	3134208.2589260666	2331101.0670857527	2512726.7069486585	Q46925	Q46925		csdA	0	0.6352054579462243	0.07386409671214317	False	0.035582498682129676	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75959	3793116.67203454	4109510.8789177104	3847059.609252215	4040746.040465709	4159730.276783087	3777192.097423009	P75959	P75959		nagK	0	0.6383246955202417	-0.02772475393854398	False	0.03560885608856088	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42597	2297131.722366768	1798981.624999998	1727563.7769494648	2014872.891567968	1845323.7312771128	1640051.6256501756	P42597	P42597		ygjP	0	0.6392160423323274	0.08243363722873473	False	0.035635213494992095	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77561	1871829.2069659769	2007352.9463855284	1910752.243374951	1803189.7378034184	2037898.3080400825	1815181.167128582	P77561	P77561		ydeP	0	0.6409161254035556	0.03369621416982486	False	0.0356615709014233	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36655	18711.32851529622	982309.1249999997	808290.7839265063	94204.7748893372	94124.56896374152	986892.1313731932	P36655	P36655		dsbD	3	0.6412893843214957	0.6225079373762787	False	0.035687928307854506	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAS0	1356562.7952459643	1092529.7724546178	939195.4550546006	1218797.0962547667	900493.4529311472	1037998.4182683798	P0AAS0	P0AAS0		ylaC	0	0.642683738353967	0.10187020894651187	False	0.03571428571428571	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06136	2555040.047653214	2923772.2807574025	2589855.6191016017	2698847.776279258	2789000.0728123225	2773875.953980057	P06136	P06136		ftsQ	0	0.6427052160147034	-0.034112311060453496	False	0.03574064312071692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P16431	13471966.57392488	14042172.769674769	14195545.500255996	13534161.250418345	13729404.436561944	14044697.830069112	P16431	P16431		hycE	0	0.644428370054578	0.01395199670574046	False	0.03576700052714813	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P42632	17393926.02199465	18027641.07017337	18107613.3997628	18286568.209223885	17839702.114803214	17814018.074963287	P42632	P42632		tdcE	0	0.6453585360434951	-0.011037669357548876	False	0.03579335793357934	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P23256	717993.2930912916	740252.125	726511.4469582204	642915.4204916911	766259.8134765154	717497.6899412364	P23256	P23256		malY	0	0.6454768822018918	0.03887456744179582	False	0.03581971534001054	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P10908	1253481.6094851545	1350583.448348722	1209749.1664972715	1367879.1240316024	1181600.6229154265	1141769.813146827	P10908	P10908		ugpQ	0	0.6467345387804162	0.04712529045387187	False	0.03584607274644175	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25906	1759797.9615031672	1563794.9040207954	1630573.1087360464	1740677.2282086534	1421156.8414420062	1626906.3679510984	P25906	P25906		ydbC	0	0.6468786116554792	0.04899596269660806	False	0.035872430152872954	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33590	22831115.69890359	23578531.72256708	22346557.91354441	23168422.29830105	23238203.19945741	22931104.63374212	P33590	P33590		nikA	0	0.6472599482913617	-0.012150684190869043	False	0.03589878755930417	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77258	17453804.873518035	18114766.59951821	18477645.263985667	19284956.779041823	17867579.20642755	17758954.52153962	P77258	P77258		nemA	0	0.6478598792441699	-0.022914439952974815	False	0.03592514496573537	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACN4	18295374.888823856	16939464.42271116	15762445.174479565	17545136.31094969	16726196.20955339	17965944.09433439	P0ACN4	P0ACN4		allR	0	0.6486160773811473	-0.034659255879599705	False	0.03595150237216658	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69791	552221.0725500445	665385.4999999999	621452.2492048295	550249.3832607744	851203.2567926031	80309.17943918963	P69791	P69791		chbA	1	0.6498765908462593	0.31165405924183387	False	0.035977859778597784	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7W7	126759369.01052555	122476462.81980094	123169520.42077158	130237508.92537676	123822553.7882396	122439835.07042313	P0A7W7	P0A7W7		rpsH	0	0.6519440996067822	-0.01577566560084343	False	0.03600421718502899	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACM2	1122769.3362798488	1253976.510787587	1161603.9479131831	1093290.5861098336	1277889.877076291	1273915.8645934907	P0ACM2	P0ACM2		ydfH	0	0.6524687358793406	-0.04288026334071591	False	0.0360305745914602	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFM9	813232.6670308961	663574.1249999998	631229.2315344774	736831.3139608086	731327.781913102	728056.7856312556	P0AFM9	P0AFM9		pspB	0	0.652501030084119	-0.05912035300749967	False	0.03605693199789141	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46851	1110093.8588421422	1179778.1250000005	1158680.638340303	1113576.3124874462	1199913.664520026	1070740.8388088138	Q46851	Q46851		gpr	0	0.6530910091073118	0.02716301290754202	False	0.036083289404322615	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABS1	55094994.85175128	56079833.96693447	55949149.43769215	54794784.97171176	55362488.68674843	56214741.013638616	P0ABS1	P0ABS1		dksA	0	0.6540826598113119	0.006505961063837288	False	0.03610964681075382	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37637	1858363.1703407224	1700378.8399135056	1702665.0689529693	1716642.5296259	1787564.5095535803	1852026.5071803587	P37637	P37637		mdtF	0	0.6554936774108971	-0.0257701906218219	False	0.036136004217185026	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09126	5272263.129601071	5361605.504363684	5054586.08646623	4931519.821877141	5260054.283760744	5285775.968775137	P09126	P09126		hemD	0	0.6561749959318786	0.019544772608937593	False	0.03616236162361624	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60906	91968542.0415496	92447944.16647293	92061693.38758545	91833383.35211124	92002156.14235494	93458440.20120265	P60906	P60906		hisS	0	0.6562573800579016	-0.004250670931665573	False	0.036188719030047445	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07004	49652463.85362467	48164682.13960205	49017860.09411504	50563400.20175672	48953493.529823765	48435783.58314829	P07004	P07004		proA	0	0.6580149421222219	-0.0109398496229337	False	0.03621507643647865	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6A3	419108957.6990534	404212160.5698397	442115396.29243314	426710018.7800672	425603875.1766788	430198062.5245823	P0A6A3	P0A6A3		ackA	0	0.6580632478450729	-0.01933714473922572	False	0.036241433842909856	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADX1	12700830.94562522	14183100.643323824	12966415.675680034	12940088.137267916	13378585.342951246	12804444.027922297	P0ADX1	P0ADX1		yhfA	0	0.6588282501605152	0.026570960849657783	False	0.03626779124934106	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ9	71251992.50766392	71051101.02245598	72415138.83229809	69993063.86934456	72888653.2982611	73586310.21460682	P0AGJ9	P0AGJ9		tyrS	0	0.65984371193667	-0.011709252779830929	False	0.036294148655772275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76445	2198977.4517653	2395127.2735941093	2232016.3386290064	2509103.834944149	2001174.0487423795	2062257.7258656395	P76445	P76445		yeiU	0	0.6606549056005898	0.0546159481491142	False	0.03632050606220348	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L9	2090543.60292789	2135572.7500000005	1710472.9291413412	1903577.2806856004	1884038.9540774247	1942248.2578675195	P0C0L9	P0C0L9		iscX	0	0.6611186378174287	0.051133284281128316	False	0.03634686346863469	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77718	21048288.15129607	19870467.56956825	20745338.07287832	20684247.53025957	20505696.55234057	19854968.940042734	P77718	P77718		thiI	0	0.6615285274392476	0.014559593181140163	False	0.03637322087506589	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04128	472329.30378927686	597304.5000000007	621103.6163904192	554658.2195918135	597142.9890260961	611360.8431018885	P04128	P04128		fimA	0	0.6628148828256937	-0.060512458917051516	False	0.0363995782814971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7Y8	3463676.661343342	3829813.429325937	3475943.722938011	3699375.2352149794	3445512.1299570445	3411362.3823309443	P0A7Y8	P0A7Y8		rnpA	0	0.6632363694651062	0.02884501588794069	False	0.03642593568792831	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09030	19094304.66828968	19230482.11703095	20441010.15204497	19003547.92430684	19657194.89776992	19423716.462139744	P09030	P09030		xthA	0	0.6637831309686542	0.016824500438028217	False	0.03645229309435952	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75820	1062743.323863272	948743.5625	702699.3053866127	1013972.238238076	731273.2957701704	774884.961282613	P75820	P75820		amiD	0	0.66418885427793	0.1070212521868654	False	0.03647865050079072	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69924	19573322.66336274	18482740.32971521	19269328.53314037	19576035.07561986	18371891.168877486	18697453.817038003	P69924	P69924		nrdB	0	0.6645944593994259	0.017216007158497332	False	0.03650500790722193	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04982	2073017.8931831676	1691838.217450236	2078302.1221063707	1915625.874641803	1854369.3286083897	1879612.6745996503	P04982	P04982		rbsD	0	0.6653714577586595	0.04859762008244389	False	0.036531365313653134	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06722	1496757.636200403	1489470.900031511	1369486.4650873386	1593716.2389478302	1458259.4855007748	1402470.4269070278	P06722	P06722		mutH	0	0.6657719507107982	-0.0323365035647139	False	0.03655772272008435	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27238	1428076.2908680062	1604261.5809383178	1559018.2066282737	1504193.436438671	1594310.3699662578	1578052.4148149115	P27238	P27238		yfeD	0	0.6663444831119336	-0.026526208350941907	False	0.03658408012651555	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03841	20454732.66110706	18710234.77067804	18776205.75460014	19374805.011612743	19600107.47162985	17867215.92262918	P03841	P03841		malM	0	0.666429383692109	0.027628320332553392	False	0.03661043753294676	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15082	1372941.4799976044	1366309.305436878	1286032.7608877972	1429631.865517503	1279230.9264019688	1391338.2095611144	P15082	P15082		srlR	0	0.6670365953401165	-0.026604223600103234	False	0.036636794939377965	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P25536	5874910.346016627	5811247.446966748	6198357.64036961	6035316.681388817	5780854.868936862	5869442.37669122	P25536	P25536		yhdE	0	0.6674971503315317	0.016134729498952567	False	0.03666315234580917	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06971	52030152.594066426	51837585.8032861	50046864.72219672	51203588.79695536	51851163.50411226	51823845.41229479	P06971	P06971		fhuA	0	0.6692751616782646	-0.009007677203806356	False	0.03668950975224038	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9W9	16957252.15441976	17478964.71289275	16780465.38178948	17979373.652924072	17238948.587021023	16621803.935394531	P0A9W9	P0A9W9		yrdA	0	0.6717438422606998	-0.017455429618025323	False	0.03671586715867159	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76116	23036237.59808816	22713125.837551072	23291442.40457648	23136367.241946343	23047055.023962043	22502090.015998676	P76116	P76116		yncE	0	0.6723197980313596	0.007443477741654957	False	0.036742224565102795	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A763	41846208.90626977	43137694.43049613	40917459.69134818	40912375.06050594	42347719.00340726	41581383.47587305	P0A763	P0A763		ndk	0	0.6723551973248779	0.012196564747427693	False	0.036768581971534	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEZ3	76094954.04871103	77240927.61722276	75993083.9340076	75652471.35553893	77481570.1649218	77145272.50202203	P0AEZ3	P0AEZ3		minD	0	0.6723746142105047	-0.005966232424949835	False	0.036794939377965206	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A898	4870340.923952643	5072759.421471519	4750373.068340769	4825055.124439566	4975655.54743163	5051471.724300867	P0A898	P0A898		ybeY	0	0.6724807126403332	-0.015499460607287734	False	0.03682129678439642	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P27828	8599261.987177353	8400429.254621869	8590493.599272626	9064297.241666617	8708810.040471891	8194137.798773399	P27828	P27828		wecB	0	0.6724837210729322	-0.021102395434862243	False	0.036847654190827625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFM6	8983271.220242906	8589840.938494083	9493074.058513096	8979948.352156058	9367312.645261023	9121270.088926565	P0AFM6	P0AFM6		pspA	0	0.6729270117035984	-0.021288144808001907	False	0.03687401159725883	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7V0	486073156.2059885	479080709.7965545	476556208.76069415	486537615.5739463	477005037.009712	483601828.42641073	P0A7V0	P0A7V0		rpsB	0	0.6745628249970642	-0.0054278954093091815	False	0.03690036900369004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46868	21648981.40695076	23757626.662544765	21281959.93190481	21155002.764027767	22787787.688354462	21486587.306568354	Q46868	Q46868		yqiC	0	0.6751043810732641	0.027500919970498947	False	0.03692672641012124	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6Z6	2788619.6784870857	3227281.4072243776	2958036.409432899	2582364.6054122634	3217389.5243149363	2868734.0684900465	P0A6Z6	P0A6Z6		nikR	0	0.6752503232066678	0.04996072898900014	False	0.036953083816552455	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACB7	16553011.734008435	16797757.189326767	16498687.51514958	17184918.897669528	16694541.540138591	16338978.901823778	P0ACB7	P0ACB7		hemY	0	0.6757990457725414	-0.010639420567850529	False	0.03697944122298366	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76330	285298.207888109	342568.5312000002	66081.32928569058	277859.45373623667	265155.2272777963	273401.35268804163	P76330	P76330		yedQ	1	0.6760109663156264	-0.23447681321396993	False	0.03700579862941487	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62768	33955055.67485128	34561732.310250655	33086822.433086995	33158599.87338509	34492260.08038307	34861212.43606488	P62768	P62768		yaeH	0	0.6760545723979665	-0.012842151249499768	False	0.03703215603584607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04846	5926635.866312233	5687949.909629154	5670724.781581458	5639300.473807914	5884204.461487205	5925887.670462241	P04846	P04846		nlpA	0	0.6765505834793583	-0.01363029457857786	False	0.03705851344227728	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P03817	10875091.350748988	10645416.630438011	9421175.806841414	10051681.340427663	10769974.241587056	10827706.965195576	P03817	P03817		mioC	0	0.6773524698370046	-0.03262473482546983	False	0.03708487084870849	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45469	943325.6188551396	942464.5000000006	884506.2880751437	937015.9344447224	845840.9392206605	938165.2326459852	P45469	P45469		yraR	0	0.6779471624034318	0.02589166772696631	False	0.0371112282551397	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P55135	1839867.4209985812	1794238.533458982	1711599.713956951	1609401.2076628846	1714501.1122040222	1895108.905559743	P55135	P55135		rlmD	0	0.6780834613260469	0.03460390076536171	False	0.0371375856615709	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7R5	617030601.7212803	662962852.037734	641102375.3258183	614487971.642162	644788226.2502476	639858694.3876752	P0A7R5	P0A7R5		rpsJ	0	0.6781350313123986	0.016587104779942432	False	0.03716394306800211	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AFW0	1650724.7878489497	1725604.8223410842	1811152.0154902707	1851074.8135753872	1456691.0489007994	1706781.8391079458	P0AFW0	P0AFW0		rfaH	0	0.6781700001061137	0.0489147416784305	False	0.037190300474433315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21156	5044729.451934805	4980593.163153148	4662481.079680008	4780660.71730919	5084137.580318408	4565646.269003958	P21156	P21156		cysD	0	0.6782515735213894	0.025502935693009827	False	0.03721665788086453	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76535	3906325.561300941	4313251.523805583	4064885.9340649024	4443766.455211094	4073356.370500269	4007788.1701642815	P76535	P76535		murQ	0	0.6797593065955565	-0.027965555710179377	False	0.03724301528729573	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33021	18711.32851529622	1200300.875000001	631057.3781053671	94204.7748893372	551032.0335741806	679518.1179652306	P33021	P33021		nupX	2	0.6797614355793749	0.48185403950580874	False	0.03726937269372694	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64467	6524724.450788838	6422172.282791872	6619674.338962252	6499883.424197808	6705891.681983975	6482996.713623298	P64467	P64467		cnu	0	0.6805581932992886	-0.008982164900877096	False	0.037295730100158145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22707	1621519.5233467831	1918566.716364484	1968194.5445929023	1610713.7018357562	1844603.923728216	1870973.806573014	P22707	P22707		finO	0	0.6806255231362157	0.048470733767916614	False	0.03732208750658935	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
