Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		2	2		1.07607e+07		1.05101e+07		1.03272e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.35857e+07	1.20744e+07	1.32066e+07	1.20646e+07	1.19195e+07	1.12592e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	3.65741e+06	4.39802e+06	4.52574e+06	4.27244e+06	4.50357e+06	4.65547e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.78323e+06	8.30148e+06	8.74311e+06	8.44549e+06	8.66123e+06	7.7755e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.22773e+06	1.47327e+06	1.22003e+06	1.12327e+06	1.12778e+06	1.20405e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.80978e+06	5.63095e+06	6.2966e+06	5.68573e+06	6.15676e+06	5.94913e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.56631e+06	3.66451e+06	3.85077e+06	3.92485e+06	3.31213e+06	3.65807e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	15	15	1.45879e+07	1.40687e+07	1.4777e+07	1.53445e+07	1.46082e+07	1.53868e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.88756e+07	2.80619e+07	2.98086e+07	2.91491e+07	2.72918e+07	2.98564e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	21	21	3.73934e+06	3.70106e+06	3.92674e+06	3.78699e+06	3.66813e+06	3.67462e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	616116	686109	531860	792936	507308	742973
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	5.26426e+06	4.88122e+06	5.54061e+06	5.43125e+06	5.16902e+06	5.73215e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	3.91297e+06	3.49062e+06	3.82453e+06	3.79464e+06	4.18831e+06	4.03353e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	6.39901e+06	6.15983e+06	6.37094e+06	6.48017e+06	6.60344e+06	6.2836e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1	1.95015e+06	1.52455e+06	1.84351e+06		1.65867e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	6.46422e+06	6.27093e+06	6.5929e+06	6.9652e+06	6.54853e+06	6.7669e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.88215e+07	2.80726e+07	2.88605e+07	2.81595e+07	2.8262e+07	2.80195e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.72702e+06	3.66548e+06	4.07875e+06	4.27534e+06	3.44617e+06	3.71131e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.42845e+06	3.32138e+06	2.9325e+06	3.49912e+06	3.50041e+06	3.58757e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.0084e+06	3.13639e+06	2.74064e+06	3.59457e+06	3.45344e+06	3.1617e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.85206e+08	2.6671e+08	2.76868e+08	2.79752e+08	2.67481e+08	2.77697e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	5.35974e+06		6.10028e+06		6.09989e+06	7.5923e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.63152e+06	4.66769e+06	4.79327e+06	4.71485e+06	4.61468e+06	4.87454e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	4.60245e+06	5.3341e+06	4.03621e+06	4.84054e+06	4.41879e+06	4.78318e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1		293381	195496	229582	217777	261698
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2			5.13694e+06	4.84857e+06	4.82283e+06	5.62579e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.06501e+08	1.13064e+08	1.08387e+08	1.12983e+08	1.09163e+08	1.13875e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.74286e+08	1.81564e+08	1.70358e+08	1.89959e+08	1.74595e+08	1.86775e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.73786e+07	1.60701e+07	1.70144e+07	1.62133e+07	1.65388e+07	1.63848e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	1.93871e+06	1.63795e+06	2.07151e+06	1.73763e+06	2.3842e+06	1.82916e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	6.99489e+06	7.23942e+06	7.57694e+06	7.28749e+06	6.836e+06	6.48716e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.66896e+06	1.59658e+06	1.52572e+06	1.80302e+06		1.74483e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.41222e+07	1.14427e+07	1.3529e+07	1.19338e+07	1.37003e+07	1.26362e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	1	1	1.39678e+06	1.65915e+06			2.38752e+06	1.90307e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	6.23858e+06	6.99638e+06	5.65151e+06	5.31963e+06	7.07915e+06	6.31402e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	620043	824930	883432	862868		772652
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	3.80686e+07	3.93825e+07	3.64604e+07	3.79732e+07	3.84078e+07	3.92533e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.90907e+07	7.38365e+07	8.36654e+07	8.26779e+07	8.15087e+07	8.20114e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	5	5	311135	437251	402295	488267	502624	399767
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.81791e+07	3.72921e+07	3.81961e+07	3.88597e+07	3.79241e+07	3.84351e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	4.87148e+06	7.5256e+06	5.57786e+06	5.37629e+06	6.1145e+06	6.2861e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.63236e+07	3.27243e+07	3.61294e+07	3.24098e+07	3.53313e+07	3.47945e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1	2.94366e+06	2.2717e+06	3.39864e+06	3.41461e+06	3.64459e+06	3.87218e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3			3.33887e+06	3.47261e+06	3.52755e+06	3.47024e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8	9.97588e+06	9.18513e+06	1.11333e+07	1.14286e+07	1.14015e+07	1.08136e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	3.95522e+06	4.08272e+06	4.11825e+06	3.98778e+06	3.98296e+06	4.04274e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	3.54227e+06	2.91637e+06	2.99009e+06	3.06688e+06	3.02784e+06	3.68878e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.39801e+07	1.20313e+07	1.45265e+07	1.38381e+07	1.27907e+07	1.25013e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.57989e+06	3.63434e+06	3.61301e+06	3.42e+06	3.66242e+06	3.14789e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.00932e+06	6.61776e+06	6.4129e+06	6.07625e+06	6.33303e+06	6.05752e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	1.56628e+06	1.66232e+06	1.68612e+06		1.26543e+06	1.84126e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.41603e+07	2.40727e+07	2.64893e+07	2.48737e+07	2.41704e+07	2.58109e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6	2.27339e+06	2.2048e+06	1.9132e+06	2.5173e+06	1.87385e+06	2.15919e+06
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.4895e+07	1.47227e+07	1.52438e+07	1.48888e+07	1.53859e+07	1.45746e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.92265e+07	1.91524e+07	1.97288e+07	1.89904e+07	1.84577e+07	2.00149e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	473037	759110		1.017e+06	592339	981751
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	1.53249e+06	1.31567e+06	1.93136e+06	1.2131e+06	1.60395e+06	1.24262e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	675197	859511	699915		822290	793997
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.57633e+07	3.55373e+07	3.65207e+07	3.69424e+07	3.38641e+07	3.67109e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.73895e+06	2.45797e+06	2.40218e+06	2.67722e+06	2.8083e+06	2.50018e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	6.12471e+06	6.82482e+06	6.67485e+06	6.56374e+06	6.5079e+06	6.46669e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.16755e+08	1.17382e+08	1.17812e+08	1.19414e+08	1.19735e+08	1.17923e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	5.3607e+06	6.23698e+06	6.12682e+06	7.23723e+06	5.42324e+06	6.42777e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		4	4		8.40068e+06		8.353e+06		8.79362e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	5.23945e+06	5.80047e+06	5.71711e+06	5.70267e+06	5.0262e+06	6.75284e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.37066e+06	3.08905e+06	3.38506e+06	3.19836e+06	3.2449e+06	2.70559e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	22	22	1.99573e+07	1.97991e+07	2.02078e+07	2.03014e+07	2.01301e+07	2.02317e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	14	14	5.43402e+06	5.15056e+06	5.34038e+06	5.40039e+06	5.33391e+06	5.26805e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	2.97978e+07	3.07663e+07	3.18228e+07	2.98114e+07	3.37494e+07	3.08345e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	9	9	2.37919e+07	2.48016e+07	2.36879e+07	2.58402e+07	2.31052e+07	2.52583e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.91216e+08	7.60976e+08	6.91393e+08	7.63805e+08	6.92296e+08	7.80419e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.20583e+09	1.20304e+09	1.16471e+09	1.27298e+09	1.1217e+09	1.25081e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	5.31442e+06	5.08606e+06	5.03048e+06	4.97988e+06	5.34706e+06	5.06628e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.37609e+07	4.83438e+07	4.88296e+07	4.79846e+07	5.0235e+07	4.76478e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	8.70738e+06	9.99188e+06	9.50701e+06	9.9409e+06	9.84199e+06	9.95444e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	5.76965e+06	5.64019e+06	5.99197e+06	6.35906e+06	6.07178e+06	6.52949e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.54409e+08	9.40224e+08	9.53025e+08	9.3698e+08	9.33012e+08	9.46764e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.01236e+08	9.66046e+07	1.01766e+08	1.01944e+08	1.05716e+08	1.03913e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	6.44711e+06	6.49026e+06	6.95581e+06	6.44067e+06	6.60411e+06	6.04903e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.75638e+07	7.80415e+07	7.97246e+07	7.83846e+07	7.85898e+07	7.79121e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	1	1	1.40332e+06	1.31567e+06	1.66333e+06	1.61319e+06	1.70533e+06	1.04778e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	1.02185e+09	9.9888e+08	1.0093e+09	1.05348e+09	1.01947e+09	1.0426e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.27245e+07	1.25801e+07	1.31812e+07	1.30679e+07	1.22903e+07	1.308e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	1.072e+07	1.08899e+07	1.14013e+07	1.11173e+07	1.17959e+07	1.16604e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	17	17	2.83632e+07	2.92366e+07	2.93467e+07	2.98281e+07	2.92554e+07	2.9595e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	349827	472852	431214	465986	306168	433553
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	20	20	9.1269e+07	9.1568e+07	9.11175e+07	9.16678e+07	9.07138e+07	8.94788e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3		2.21024e+06	1.41792e+06	2.34983e+06	2.1798e+06	1.23214e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.40053e+08	8.2134e+08	8.48919e+08	8.64344e+08	8.17704e+08	8.61386e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.20935e+07	4.01933e+07	4.15746e+07	4.28058e+07	4.16808e+07	4.20315e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10	1.39146e+07	1.56336e+07	1.51413e+07	1.69385e+07	1.57692e+07	1.54917e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.43237e+07	6.79365e+07	6.6689e+07	6.46381e+07	6.66545e+07	6.41844e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		1	1		1.54001e+07		1.39435e+07		1.40392e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.16453e+08	2.11168e+08	2.11455e+08	2.16767e+08	2.11345e+08	2.21935e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	4	3	4.15535e+06	3.53325e+06	4.11522e+06	3.70777e+06	4.21248e+06	3.2883e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.35159e+07	9.57186e+07	9.35087e+07	9.55866e+07	8.99288e+07	9.79962e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.52245e+08	1.38463e+08	1.43225e+08	1.40425e+08	1.4284e+08	1.39532e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.3491e+09	1.40911e+09	1.34801e+09	1.44333e+09	1.35241e+09	1.4001e+09
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.14133e+07	1.88494e+07	2.05915e+07	1.94083e+07	1.93777e+07	1.97659e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.30435e+07	2.37144e+07	2.40692e+07	2.39119e+07	2.42985e+07	2.36945e+07
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	7.0124e+06	7.87992e+06	7.32369e+06	7.60895e+06	7.29294e+06	6.96851e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	9.00502e+06	9.73769e+06	8.75259e+06	1.01845e+07	9.76237e+06	9.63748e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.56663e+07	2.48469e+07	2.70563e+07	2.59029e+07	2.61566e+07	2.62441e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	8.65078e+06	8.26566e+06	9.12134e+06	8.63757e+06	9.221e+06	8.02387e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.6266e+06	5.64807e+06	5.30569e+06	5.48388e+06	5.17418e+06	5.30891e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	17	17	1.96022e+08	1.80857e+08	1.90132e+08	1.87464e+08	1.90879e+08	1.84697e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	2.92239e+07	2.8482e+07	2.89108e+07	2.8517e+07	2.85693e+07	2.84513e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		3	3		1.10077e+07		1.36877e+07		1.08411e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		2	2	555547	1.34782e+06	598621	1.48404e+06	787365	1.38206e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	5	5	7.13078e+07	6.48323e+07	6.94413e+07	6.40317e+07	6.41918e+07	6.4775e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		1	1		1.09316e+07		8.93194e+06		9.53568e+06
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.17119e+07	2.16046e+07	2.16219e+07	2.29878e+07	2.19e+07	2.22726e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	980759	927745	1.09661e+06	975598	862537	824109
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2			3.42599e+07		3.91522e+07	
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.87886e+08	1.88259e+08	1.88046e+08	1.90296e+08	1.86819e+08	1.9948e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.40924e+07	1.47521e+07	1.48556e+07	1.38852e+07	1.51944e+07	1.37157e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.40728e+07	2.58103e+07	2.53534e+07	2.47312e+07	2.44624e+07	2.53861e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		2	2		7.81871e+06		7.94034e+06		7.87085e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	6.11716e+07	6.04656e+07	5.88606e+07	6.20906e+07	5.84006e+07	6.16098e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3	3.54272e+06	3.59659e+06	3.71236e+06	3.96316e+06	3.6746e+06	3.84872e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15	6.08507e+06	6.3348e+06	5.8928e+06	6.66699e+06	5.94822e+06	6.33384e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.11508e+07	4.03642e+07	3.79916e+07	4.12388e+07	3.96149e+07	4.0421e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.55542e+06	3.70242e+06	3.75752e+06	3.78516e+06	3.70844e+06	3.65972e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.5644e+06	1.70196e+06	1.78574e+06	1.57621e+06	1.50553e+06	1.20977e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.39629e+06	6.71173e+06	7.27964e+06	6.19446e+06	6.63301e+06	6.93411e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2				857521	824222	
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.638e+07	1.52586e+07	1.49988e+07	1.60872e+07	1.68321e+07	1.57315e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.0039e+07	5.02688e+07	5.35976e+07	5.5733e+07	5.38046e+07	5.5806e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.88834e+08	1.9823e+08	1.89528e+08	1.97987e+08	1.8186e+08	1.95636e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.98947e+07	3.16891e+07	3.02248e+07	2.88692e+07	2.87909e+07	2.9285e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	6.57986e+06	6.21485e+06	6.76912e+06	6.27897e+06	7.10014e+06	6.6519e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.01197e+07	9.60383e+06	1.01905e+07	1.00592e+07	8.39769e+06	9.80368e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	676521	949840	684073	979904	1.08862e+06	786570
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.9602e+07	1.76234e+07	1.86221e+07	1.77251e+07	1.81805e+07	1.86742e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.32378e+06	2.88348e+06	2.60439e+06	2.69221e+06	2.6406e+06	2.78427e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.16003e+06	2.05948e+06	1.59498e+06	2.16432e+06	1.44704e+06	1.74171e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2		1.51458e+06	1.812e+06	1.84665e+06	1.753e+06	1.96167e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.30319e+07	2.30736e+07	2.34605e+07	2.33146e+07	2.42332e+07	2.26014e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2	3.59922e+07	3.39465e+07	3.56346e+07	3.58763e+07	3.61481e+07	3.74802e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.24712e+06	3.44642e+06	2.85466e+06	3.10056e+06	3.23165e+06	2.37389e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	551602	695961	715418	724316	708134	666058
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.33762e+07	2.46397e+07	2.41322e+07	2.42436e+07	2.417e+07	2.42803e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.76037e+06	3.54568e+06	3.29188e+06	4.04302e+06	3.93099e+06	4.01146e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	4.04471e+06	6.99568e+06	7.01896e+06	6.78148e+06	7.75726e+06	5.76593e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.44929e+08	2.2686e+08	2.28612e+08	2.49029e+08	2.08892e+08	2.47557e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.76696e+06	2.01956e+06	1.90863e+06	2.10698e+06	1.93391e+06	1.91971e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.55551e+06	4.59529e+06	4.74192e+06	4.61297e+06	5.10822e+06	4.59365e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	4.69114e+07	4.87377e+07	4.78e+07	4.69341e+07	4.84517e+07	4.79864e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.39638e+07	2.5659e+07	2.50988e+07	2.58201e+07	2.54797e+07	2.52819e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.77768e+06	5.87427e+06	6.59123e+06	5.85031e+06	6.04856e+06	6.29636e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.65181e+07	4.61659e+07	4.41787e+07	4.47201e+07	4.45719e+07	4.66763e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.84554e+06	6.14272e+06	5.64149e+06	6.65682e+06	6.51862e+06	5.82118e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	8.07765e+06	8.83808e+06	8.29918e+06	8.25694e+06	8.15691e+06	8.55848e+06
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	7.49029e+06	9.1405e+06	8.16512e+06	9.28931e+06	8.46878e+06	9.17394e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.49243e+06	6.60591e+06	6.16374e+06	6.30432e+06	6.19336e+06	6.23214e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.07218e+06	8.16917e+06	6.76709e+06	7.98096e+06	7.23086e+06	7.73034e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.41036e+06	8.99926e+06	9.23461e+06	9.22738e+06	9.16332e+06	9.2936e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.23624e+07	1.32392e+07	1.2962e+07	1.35062e+07	1.34106e+07	1.3409e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	7.30134e+06	7.94143e+06	8.06217e+06	7.57251e+06	7.63705e+06	7.10112e+06
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	9.06983e+06	9.5411e+06	9.68788e+06	9.77127e+06	9.30379e+06	9.96096e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.37128e+07	3.15888e+07	3.2482e+07	3.43433e+07	3.14358e+07	3.5249e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.76312e+07	2.03403e+07	1.81743e+07	1.7877e+07	1.96678e+07	1.93155e+07
