Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q8TAG9	Q8TAG9		EXOC6		249633	265630	211586	295080	141243	163833	273167	308410	253196	244146	214384	235299	215616	167800	319393	154778	259107	214465
Q8TAQ2	Q8TAQ2		SMARCC2		3.67796e+06	3.73805e+06	3.45203e+06	3.6739e+06	3.06836e+06	3.48416e+06	3.79444e+06	3.57292e+06	3.82e+06	3.00563e+06	3.25627e+06	3.51029e+06	3.65954e+06	3.77276e+06	3.54322e+06	2.74015e+06	3.38394e+06	3.50404e+06
Q8TAT6	Q8TAT6		NPLOC4		6.44555e+06	5.97872e+06	6.30109e+06	6.04941e+06	5.31511e+06	5.37005e+06	6.08172e+06	6.24278e+06	6.28155e+06	5.50796e+06	5.77395e+06	6.14165e+06	6.31889e+06	5.97411e+06	6.19747e+06	5.10838e+06	5.93812e+06	6.5154e+06
Q8TB61	Q8TB61		SLC35B2		2.68845e+06	2.90214e+06	2.79973e+06	2.84038e+06	2.00177e+06	2.53795e+06	2.69453e+06	2.66193e+06	2.75696e+06	2.82506e+06	2.23803e+06	2.37155e+06	2.57088e+06	2.61972e+06	2.66033e+06	2.89796e+06	2.36662e+06	2.56283e+06
Q8TBC4	Q8TBC4		UBA3		4.22245e+06	4.5787e+06	4.57964e+06	4.49592e+06	4.11587e+06	4.54636e+06	4.67141e+06	4.18061e+06	4.5528e+06	4.13104e+06	4.29974e+06	4.40018e+06	4.61087e+06	4.41615e+06	4.48425e+06	4.46148e+06	4.50595e+06	4.0433e+06
Q8TBN0	Q8TBN0		RAB3IL1		4.68608e+06	4.78262e+06	4.41381e+06	4.19536e+06	5.12868e+06	5.00247e+06	4.32112e+06	4.27292e+06	4.88539e+06	3.48294e+06	5.00514e+06	4.82266e+06	5.03956e+06	4.50285e+06	4.45749e+06	3.74628e+06	5.17283e+06	4.29497e+06
Q8TBX8	Q8TBX8		PIP4K2C		2.39109e+06	2.30533e+06	2.32561e+06	2.16177e+06	2.14447e+06	2.46081e+06	2.22874e+06	2.37922e+06	2.36102e+06	2.07922e+06	2.41821e+06	2.44901e+06	2.51912e+06	2.51416e+06	2.21644e+06	2.16838e+06	2.30274e+06	2.33667e+06
Q8TBZ6	Q8TBZ6		TRMT10A		610544	838766	514503	641182	758151	720316	634998	660996	592413	495057	818786	774911	767024	959982	851937	560447	731786	721954
Q8TC07	Q8TC07		TBC1D15		2.83293e+06	2.69747e+06	2.5784e+06	2.65199e+06	2.17362e+06	2.37478e+06	2.68487e+06	2.73405e+06	2.6506e+06	2.61721e+06	2.3106e+06	2.4562e+06	2.59432e+06	2.66478e+06	2.75165e+06	2.60339e+06	2.42286e+06	2.62095e+06
Q8TCC3	Q8TCC3		MRPL30		1.53203e+06	2.12801e+06	1.6432e+06	2.21136e+06	1.73309e+06	2.81077e+06	1.41799e+06	1.51957e+06	1.75102e+06	1.13301e+06	2.05226e+06	1.57981e+06	1.66699e+06	1.93824e+06	1.71774e+06	980008	1.72787e+06	1.45223e+06
Q8TCG1	Q8TCG1		CIP2A		2.82352e+06	3.19038e+06	2.80316e+06	3.24321e+06	2.99744e+06	3.18227e+06	3.21361e+06	2.60694e+06	3.60495e+06	3.19099e+06	2.95611e+06	2.69372e+06	3.20748e+06	3.36122e+06	2.93072e+06	3.48973e+06	3.15337e+06	2.48101e+06
Q8TCS8	Q8TCS8		PNPT1		7.85299e+06	8.37328e+06	8.13719e+06	8.6251e+06	6.45705e+06	7.67037e+06	7.87529e+06	7.84082e+06	7.8859e+06	7.66802e+06	7.26998e+06	7.80785e+06	7.97178e+06	7.86074e+06	8.06152e+06	8.31276e+06	7.64755e+06	7.80347e+06
Q8TD16	Q8TD16		BICD2		705144	742326	717390	748670	665934	862392	815263	782930	758114	776256	573532	619710	623105	649999	733921	581646	673698	731940
Q8TD19	Q8TD19		NEK9		1.50409e+06	1.45342e+06	1.50157e+06	1.54028e+06	1.24869e+06	1.28304e+06	1.47127e+06	1.35458e+06	1.39851e+06	2.11725e+06	1.15099e+06	1.47733e+06	1.35747e+06	1.50231e+06	1.53236e+06	1.89342e+06	1.41459e+06	1.19395e+06
Q8TDD1	Q8TDD1		DDX54		1.90944e+06	2.13653e+06	1.70793e+06	2.09232e+06	2.11008e+06	2.32046e+06	1.91982e+06	1.87254e+06	2.17208e+06	1.73984e+06	2.2106e+06	2.06296e+06	2.34273e+06	2.28623e+06	2.00046e+06	1.48662e+06	2.07353e+06	1.75724e+06
Q8TDH9	Q8TDH9		BLOC1S5		3.14232e+06	2.82189e+06	3.09581e+06	2.68371e+06	3.17149e+06	2.64694e+06	3.02388e+06	3.01858e+06	2.90928e+06	2.36977e+06	2.9217e+06	3.04832e+06	2.7704e+06	2.67705e+06	2.91374e+06	2.04601e+06	2.89232e+06	3.09224e+06
Q8TDN6	Q8TDN6		BRIX1		1.23047e+07	1.25693e+07	1.16869e+07	1.19048e+07	1.08917e+07	1.14287e+07	1.1817e+07	1.2308e+07	1.1865e+07	1.08558e+07	1.10553e+07	1.18638e+07	1.23097e+07	1.19419e+07	1.22002e+07	1.15588e+07	1.16118e+07	1.2e+07
Q8TDP1	Q8TDP1		RNASEH2C		927088	400174		518337	629529	491786	974225	581811	775807	645144	789056	848796	598132		477992	477356	286754	1.07958e+06
Q8TE02	Q8TE02		ELP5		2.04787e+06	1.73304e+06	2.06329e+06	1.52905e+06	1.87636e+06	1.62465e+06	2.05237e+06	1.96973e+06	1.69449e+06	2.10624e+06	1.96815e+06	1.69729e+06	1.51245e+06	1.75973e+06	1.68468e+06	1.6046e+06	1.46701e+06	1.58148e+06
Q8TEA8	Q8TEA8		DTD1		3.50127e+06	3.61717e+06	3.4419e+06	3.58039e+06	4.09172e+06	4.61889e+06	3.50753e+06	3.38066e+06	3.72477e+06	3.06065e+06	4.26406e+06	3.97706e+06	3.88541e+06	3.69686e+06	3.55995e+06	1.80873e+06	4.31956e+06	3.30464e+06
Q8TED0	Q8TED0		UTP15		3.9641e+06	4.10482e+06	3.99103e+06	4.16016e+06	2.92655e+06	3.41775e+06	3.93872e+06	4.02973e+06	3.99609e+06	3.80213e+06	3.35158e+06	3.65795e+06	3.72428e+06	3.98893e+06	4.17611e+06	3.93992e+06	3.69817e+06	4.02408e+06
Q8TEQ6	Q8TEQ6		GEMIN5		6.57804e+06	6.76814e+06	6.61203e+06	7.0951e+06	5.90196e+06	6.90545e+06	6.70197e+06	6.46764e+06	6.88731e+06	6.20768e+06	6.20047e+06	6.61946e+06	6.77912e+06	6.91167e+06	6.63407e+06	6.13358e+06	6.89074e+06	6.4716e+06
Q8TEX9	Q8TEX9		IPO4		1.74576e+07	1.82924e+07	1.80735e+07	1.89233e+07	1.44784e+07	1.71187e+07	1.80436e+07	1.73838e+07	1.81444e+07	1.87178e+07	1.57528e+07	1.66318e+07	1.77062e+07	1.80288e+07	1.83195e+07	2.00734e+07	1.71589e+07	1.76316e+07
Q8TF05	Q8TF05		PPP4R1		3.78915e+06	3.81114e+06	3.91306e+06	3.59442e+06	3.41924e+06	3.76095e+06	3.68705e+06	3.59176e+06	3.76536e+06	3.55467e+06	3.57031e+06	3.57594e+06	3.82789e+06	3.79739e+06	3.83322e+06	3.27391e+06	3.58354e+06	3.50539e+06
Q8TF61	Q8TF61		FBXO41		3.27145e+07	3.28093e+07	3.32972e+07	3.34259e+07	2.28785e+07	3.08517e+07	3.19866e+07	3.17559e+07	3.15056e+07	3.43486e+07	3.02894e+07	3.26806e+07	3.19597e+07	3.10911e+07	3.24308e+07	3.68016e+07	3.22719e+07	3.09587e+07
Q8WTS1	Q8WTS1		ABHD5		892872	1.17174e+06	738203	1.17739e+06	1.06811e+06	1.24351e+06	874657	959273	909864	912380	960918	954342	1.26142e+06	936674	1.18274e+06	1.14517e+06	1.22267e+06	931292
Q8WTT2	Q8WTT2		NOC3L		5.06186e+06	4.56775e+06	5.8624e+06	5.50662e+06	6.08055e+06	5.45839e+06	5.82465e+06	4.98259e+06	5.83578e+06	5.27852e+06	5.26571e+06	5.77049e+06	6.16775e+06	6.12196e+06	5.25828e+06	5.07135e+06	6.24678e+06	4.68376e+06
Q8WU76	Q8WU76		SCFD2		1.70053e+06	1.59648e+06	1.6368e+06	1.59602e+06	1.2648e+06	1.28708e+06	1.47573e+06	1.48897e+06	1.65234e+06	1.59801e+06	1.36188e+06	1.4751e+06	1.63636e+06	1.56524e+06	1.7669e+06	1.62269e+06	1.41661e+06	1.48123e+06
Q8WU79	Q8WU79		SMAP2		7.68245e+06	7.62044e+06	7.79872e+06	7.91724e+06	7.21661e+06	7.58871e+06	7.42703e+06	7.41591e+06	8.02159e+06	7.46581e+06	7.30756e+06	7.6171e+06	8.04954e+06	8.18318e+06	7.96269e+06	8.08625e+06	7.72279e+06	7.62392e+06
Q8WU90	Q8WU90		ZC3H15		1.26362e+07	1.27257e+07	1.27603e+07	1.32765e+07	1.10357e+07	1.2327e+07	1.16653e+07	1.21982e+07	1.27058e+07	1.10182e+07	1.16137e+07	1.24345e+07	1.25564e+07	1.27243e+07	1.24979e+07	1.06628e+07	1.21742e+07	1.20242e+07
Q8WUA2	Q8WUA2		PPIL4		4.07795e+06	4.21974e+06	3.94355e+06	4.17091e+06	3.83461e+06	4.53405e+06	4.09498e+06	3.89911e+06	4.2073e+06	3.652e+06	3.99079e+06	4.19457e+06	4.1274e+06	4.40797e+06	4.09947e+06	3.51626e+06	4.16993e+06	4.0338e+06
Q8WUB8	Q8WUB8		PHF10		413875	496181	467655	515761	278384	381523	290703	487739	332090		323890	411473	342595	280641	449170		417447	314537
Q8WUD4	Q8WUD4		CCDC12		1.00716e+07	9.79422e+06	1.00757e+07	1.00978e+07	7.16668e+06	8.37187e+06	9.67893e+06	9.82691e+06	9.74135e+06	1.00828e+07	7.89737e+06	9.11431e+06	9.10453e+06	9.89577e+06	1.04159e+07	9.79339e+06	8.5501e+06	9.6881e+06
Q8WUE5	Q8WUE5		CT55		1.33052e+06	1.23961e+06	1.33007e+06	1.31777e+06	1.34775e+06	1.37442e+06	1.46886e+06	1.32828e+06	1.21197e+06	1.2375e+06	1.46342e+06	1.37788e+06	1.40454e+06	1.47467e+06	1.36504e+06	1.34443e+06	1.43633e+06	1.24785e+06
Q8WUH1	Q8WUH1		CHURC1		3.16412e+06	3.52613e+06	3.30934e+06	3.39653e+06	2.59908e+06	3.41981e+06	3.92875e+06	3.33496e+06	3.9318e+06	2.77977e+06	3.22002e+06	3.0013e+06	3.5214e+06	3.72004e+06	3.61607e+06	2.77797e+06	2.70141e+06	3.8358e+06
Q8WUH6	Q8WUH6		TMEM263		3.13826e+06	3.6451e+06	3.35014e+06	3.67284e+06	2.83663e+06	2.9794e+06	3.51654e+06	3.45913e+06	3.28448e+06	3.14982e+06	2.92494e+06	3.37205e+06	3.26438e+06	3.44391e+06	3.30815e+06	3.45515e+06	3.12445e+06	3.34056e+06
Q8WUI4	Q8WUI4		HDAC7			5.52898e+06	5.43257e+06				5.72989e+06	5.41183e+06	5.37887e+06	5.08044e+06			5.28177e+06	5.30908e+06		5.22165e+06		
Q8WUM0	Q8WUM0		NUP133		4.70033e+06	5.01219e+06	4.85339e+06	5.02301e+06	4.45299e+06	5.04367e+06	4.59213e+06	4.57813e+06	4.7179e+06	4.28153e+06	4.58388e+06	4.72925e+06	5.07685e+06	4.92692e+06	4.88244e+06	4.53323e+06	4.92336e+06	4.70922e+06
Q8WUM4	Q8WUM4		PDCD6IP		2.43511e+07	2.49881e+07	2.44721e+07	2.54522e+07	1.89128e+07	2.2836e+07	2.42485e+07	2.39926e+07	2.47204e+07	2.4476e+07	2.15526e+07	2.31416e+07	2.40761e+07	2.48279e+07	2.5145e+07	2.53627e+07	2.29151e+07	2.41268e+07
Q8WUW1	Q8WUW1		BRK1		2.52506e+06	2.28492e+06	2.2625e+06	2.44505e+06	1.9936e+06	2.57573e+06	2.34267e+06	2.48423e+06	2.27542e+06	2.17244e+06	2.17788e+06	2.62726e+06	2.37027e+06	2.28328e+06	2.45689e+06	2.18437e+06	2.57342e+06	2.39677e+06
Q8WUX1	Q8WUX1		SLC38A5		2.21325e+06	2.27649e+06	2.14355e+06	2.32743e+06	1.44808e+06	1.85122e+06	2.08488e+06	2.0915e+06	2.117e+06	1.92738e+06	1.80023e+06	2.06148e+06	2.29502e+06	2.21002e+06	2.28657e+06	1.5311e+06	2.12663e+06	2.25988e+06
Q8WUX9	Q8WUX9		CHMP7		1.66868e+06	1.2532e+06	1.43417e+06	1.24824e+06	1.64411e+06	1.21229e+06	1.6763e+06	1.65964e+06	1.57923e+06	1.08531e+06	1.3299e+06	1.33388e+06	1.40097e+06	1.5336e+06	1.3527e+06	904529	1.23006e+06	1.51721e+06
Q8WV22	Q8WV22		NSMCE1		116335	242677		85543.1	121230	219857	200668	91653.5	369478		197155	129440	162743	125537	73730.6	209818	199960	102582
Q8WVC0	Q8WVC0		LEO1		2.55446e+06	2.71278e+06	2.40543e+06	2.64383e+06	2.12183e+06	2.62187e+06	2.50371e+06	2.52667e+06	2.48966e+06	2.27623e+06	2.30601e+06	2.38126e+06	2.58693e+06	2.52974e+06	2.43198e+06	2.3625e+06	2.54935e+06	2.50581e+06
Q8WVJ2	Q8WVJ2		NUDCD2		9.74658e+06	9.95452e+06	1.02869e+07	1.01306e+07	9.48702e+06	1.02482e+07	1.03842e+07	9.11654e+06	1.04402e+07	9.7219e+06	9.52169e+06	9.99251e+06	1.05289e+07	1.02091e+07	9.70695e+06	8.31729e+06	9.64747e+06	1.004e+07
Q8WVK2	Q8WVK2		SNRNP27		2.32623e+06	2.8162e+06	2.31387e+06	2.74787e+06	2.16766e+06	2.92633e+06	2.15862e+06	2.24016e+06	2.52051e+06	2.19711e+06	2.25063e+06	2.22686e+06	2.49329e+06	2.61245e+06	2.53815e+06	2.10598e+06	2.57949e+06	2.14885e+06
Q8WVM0	Q8WVM0		TFB1M		1.88932e+06	2.36859e+06	2.32065e+06	2.5594e+06	1.38348e+06	1.84727e+06	1.91663e+06	2.05357e+06	2.01968e+06	1.18599e+06	1.94548e+06	1.96937e+06	2.21383e+06	2.16833e+06	2.40669e+06	1.79872e+06	1.85826e+06	2.14969e+06
Q8WVM8	Q8WVM8		SCFD1		4.55891e+06	4.89575e+06	4.61266e+06	4.82084e+06	4.44708e+06	4.9306e+06	4.18731e+06	4.35003e+06	4.72138e+06	4.30212e+06	4.43034e+06	4.35265e+06	4.89408e+06	4.65728e+06	4.65669e+06	4.51831e+06	4.68437e+06	4.2759e+06
Q8WVV9	Q8WVV9		HNRNPLL		5.01255e+06	4.95615e+06	5.02121e+06	4.82432e+06	5.25126e+06	5.23361e+06	4.9132e+06	4.87858e+06	5.00155e+06	4.39822e+06	5.26097e+06	5.24269e+06	5.19242e+06	5.18213e+06	4.84477e+06	4.5405e+06	5.0501e+06	4.91285e+06
Q8WVX9	Q8WVX9		FAR1		849496	888629	684918	773517	859147	963172		779795	1.0015e+06	921360	953592	1.01219e+06	809898	835208	914256	899358	728250	633520
Q8WVY7	Q8WVY7		UBLCP1		3.33342e+06	3.75479e+06	3.41709e+06	3.84558e+06	2.75352e+06	3.81394e+06	3.13632e+06	3.23047e+06	3.30345e+06	3.35785e+06	3.15495e+06	3.33182e+06	3.57231e+06	3.57304e+06	3.44151e+06	3.0949e+06	3.4836e+06	2.98617e+06
Q8WW01	Q8WW01		TSEN15		5.85475e+06	5.69143e+06	6.20616e+06	5.91641e+06	7.88983e+06	8.50969e+06	6.34219e+06	6.06466e+06	6.63204e+06	5.27993e+06	7.593e+06	7.18668e+06	7.12803e+06	6.69288e+06	6.08861e+06	4.39597e+06	7.97414e+06	6.29494e+06
Q8WW12	Q8WW12		PCNP		1.1521e+07	1.16079e+07	1.17436e+07	1.17969e+07	8.82433e+06	1.07642e+07	1.17563e+07	1.12081e+07	1.17025e+07	1.11947e+07	1.02451e+07	1.08644e+07	1.13823e+07	1.16309e+07	1.14556e+07	1.1884e+07	1.10773e+07	1.10517e+07
Q8WW22	Q8WW22		DNAJA4				5.62727e+06	5.02445e+06	4.42184e+06	4.8827e+06					5.01061e+06	4.92859e+06	4.48523e+06	5.04623e+06	4.66016e+06		4.33706e+06	4.77874e+06
Q8WW33	Q8WW33		GTSF1		1.61829e+07	1.57033e+07	1.55032e+07	1.47105e+07	1.3289e+07	1.63397e+07	1.60017e+07	1.57025e+07	1.64333e+07	1.54657e+07	1.50544e+07	1.55278e+07	1.59651e+07	1.65328e+07	1.51284e+07	1.54297e+07	1.52374e+07	1.55347e+07
Q8WW59	Q8WW59		SPRYD4		1.17584e+06	1.02588e+06	1.01208e+06	1.02803e+06	855923	880270	980487	929778	911628	859835	1.02844e+06	1.12174e+06	1.04191e+06	1.10884e+06	1.11774e+06	1.07238e+06	1.05987e+06	1.12641e+06
Q8WWC4	Q8WWC4		MAIP1		993472	1.17249e+06	1.42508e+06	1.56394e+06	791151	798258	1.1763e+06	1.25093e+06	1.17847e+06	1.43959e+06	676254	881923	982600	1.0619e+06	1.46129e+06	1.51739e+06	819887	1.15066e+06
Q8WWK9	Q8WWK9		CKAP2		322609	324331	294932	344332	346529	488996	310227	220017	373932	317399	362528	388473	402852	354818	308269	252490	367092	299456
Q8WWM7	Q8WWM7		ATXN2L		1.04319e+07	1.1162e+07	1.11285e+07	1.14558e+07	9.68895e+06	1.12243e+07	1.06342e+07	1.0599e+07	1.08781e+07	9.62896e+06	1.01905e+07	1.07486e+07	1.11562e+07	1.10654e+07	1.07913e+07	9.08588e+06	1.08533e+07	1.08166e+07
Q8WWY3	Q8WWY3		PRPF31		8.2037e+06	8.86679e+06	8.3144e+06	9.06088e+06	7.14935e+06	8.07817e+06	7.8566e+06	8.038e+06	7.98153e+06	6.73398e+06	7.9451e+06	8.22771e+06	8.50656e+06	8.35267e+06	8.61043e+06	6.79919e+06	8.31406e+06	8.35233e+06
Q8WX92	Q8WX92		NELFB		3.92206e+06	3.96707e+06	3.83128e+06	4.00065e+06	3.59358e+06	4.0775e+06	3.90215e+06	3.86643e+06	4.09996e+06	3.895e+06	3.85504e+06	4.04604e+06	4.23817e+06	4.25657e+06	3.93641e+06	3.63047e+06	3.96198e+06	3.94985e+06
Q8WXA9	Q8WXA9		SREK1		5.67025e+06	5.08169e+06	5.19804e+06	4.87889e+06	5.46777e+06	5.72193e+06	5.71764e+06	5.40845e+06	5.37811e+06	5.09616e+06	5.9366e+06	5.66464e+06	5.42441e+06	5.06097e+06	5.32983e+06	4.13589e+06	5.61198e+06	5.26122e+06
Q8WXD5	Q8WXD5		GEMIN6							468222			607352		760645	810803		882230	827558		482523	
Q8WXF1	Q8WXF1		PSPC1		1.18973e+07	1.26586e+07	1.29566e+07	1.27627e+07	1.12067e+07	1.3734e+07	1.21328e+07	1.15135e+07	1.25828e+07	1.21753e+07	1.16608e+07	1.20907e+07	1.2692e+07	1.2964e+07	1.19235e+07	1.28899e+07	1.26062e+07	1.16146e+07
Q8WXI9	Q8WXI9		GATAD2B		4.03839e+06	4.17657e+06	3.9645e+06	3.80103e+06	3.42982e+06	3.85187e+06	3.69019e+06	4.07006e+06	3.77138e+06	3.65359e+06	3.58719e+06	3.93721e+06	4.18108e+06	3.8919e+06	3.85356e+06	3.68588e+06	4.05568e+06	3.71583e+06
Q8WXQ8	Q8WXQ8		CPA5		1.3825e+06	1.47117e+06	1.19703e+06	1.32765e+06	1.14603e+06	1.25994e+06	1.21614e+06	1.19463e+06		1.43579e+06	1.27188e+06	1.16828e+06	1.31364e+06	1.23536e+06	1.56907e+06	1.52636e+06	1.30257e+06	976616
Q8WXX5	Q8WXX5		DNAJC9		1.58522e+07	1.66953e+07	1.58218e+07	1.66588e+07	1.34918e+07	1.58544e+07	1.56118e+07	1.51669e+07	1.58795e+07	1.52701e+07	1.45082e+07	1.53304e+07	1.59585e+07	1.55191e+07	1.53361e+07	1.52889e+07	1.56443e+07	1.49629e+07
Q8WYA6	Q8WYA6		CTNNBL1		6.17105e+06	7.81744e+06	5.87926e+06	7.75344e+06	6.14586e+06	6.31869e+06	6.30718e+06	6.51713e+06	6.38672e+06	4.34895e+06	5.96557e+06	6.70309e+06	5.85309e+06	5.89714e+06	6.75014e+06	7.66836e+06	7.06111e+06	6.85052e+06
Q8WYH8	Q8WYH8		ING5		836198	828183	903702	846770	587247	771338	952984	790395	876766	807026	776352	717588	774398	748494	775593	838054	794329	657303
Q8WYP5	Q8WYP5		AHCTF1		939406	950613	907936	943452	1.02578e+06	1.01898e+06	932988	904465	1.02914e+06	861426	1.03131e+06	969071	1.02879e+06	881996	944292	1.10947e+06	1.1621e+06	769695
Q8WYQ5	Q8WYQ5		DGCR8		1.83645e+06	1.50728e+06	2.0724e+06	1.54041e+06	1.565e+06	1.40621e+06	1.56009e+06	1.68416e+06	1.36843e+06	1.4319e+06	1.67232e+06	1.78967e+06	1.60057e+06	1.52805e+06	1.76414e+06	1.32367e+06	1.53724e+06	1.7332e+06
Q8WZ42	Q8WZ42		TTN		3.5072e+06	2.1147e+06	3.65604e+06	2.651e+06	3.20173e+06	2.78891e+06	3.31088e+06	2.65945e+06	3.08076e+06	4.40169e+06	2.82003e+06	3.58819e+06	3.53308e+06		3.07973e+06	3.19023e+06	3.50188e+06	2.74457e+06
Q8WZA0	Q8WZA0		LZIC		1.0255e+07	1.0814e+07	9.65871e+06	1.08041e+07	7.78231e+06	1.02578e+07	1.02167e+07	9.71748e+06	1.02073e+07	1.0845e+07	8.98007e+06	9.53099e+06	9.98616e+06	9.92654e+06	9.97878e+06	1.12672e+07	9.74053e+06	9.62827e+06
Q8WZA9	Q8WZA9		IRGQ		1.45714e+06	1.69371e+06	1.54234e+06	1.86678e+06	510028	664715	849354	1.47936e+06	1.46748e+06	1.45829e+06	1.00201e+06	1.45211e+06	1.47669e+06	786712	1.143e+06	1.3065e+06	989982	1.54411e+06
Q92331	Q92331		VPS5		397506		460518	196179	383552		303538	439853		360196	532056	497763	225821	93817.3	148576		147496	361506
Q92499	Q92499		DDX1		1.41748e+07	1.4756e+07	1.41329e+07	1.47013e+07	1.09941e+07	1.3789e+07	1.43965e+07	1.39553e+07	1.44841e+07	1.42819e+07	1.3002e+07	1.34897e+07	1.42389e+07	1.42316e+07	1.46659e+07	1.50745e+07	1.38582e+07	1.3828e+07
Q92506	Q92506		HSD17B8		672219	528502	675801	605010	806710	719097	723690	591612	705247	634330	804626	651592	660894	705924	557291	497483	765281	548678
Q92522	Q92522		H1-10		2.7996e+06	3.15281e+06	2.91762e+06	3.12573e+06	2.60615e+06	3.16656e+06	2.53102e+06	2.8186e+06	2.85682e+06	2.22619e+06	2.80273e+06	2.87625e+06	3.24334e+06	2.98533e+06	2.8872e+06	2.3855e+06	2.58187e+06	2.84293e+06
Q92530	Q92530		PSMF1		6.32056e+06	6.61481e+06	6.55001e+06	6.69117e+06	5.53925e+06	6.88979e+06	6.84871e+06	6.10487e+06	6.57606e+06	7.30607e+06	6.07587e+06	6.26947e+06		6.68285e+06	5.86329e+06	6.56395e+06		5.81461e+06
Q92541	Q92541		RTF1		4.52858e+06	4.81172e+06	4.75164e+06	4.81709e+06	3.9663e+06	4.31985e+06	4.41634e+06	4.55805e+06	4.6097e+06	4.42704e+06	4.10445e+06	4.43087e+06	4.67277e+06	4.79132e+06	4.67364e+06	4.43346e+06	4.4201e+06	4.21859e+06
Q92552	Q92552		MRPS27		4.23969e+06	4.18841e+06	4.37972e+06	4.04954e+06	3.56869e+06	3.81534e+06	4.05956e+06	4.16885e+06	4.12992e+06	4.29269e+06	3.99646e+06	4.26798e+06	4.32266e+06	4.32106e+06	4.38364e+06	4.72904e+06	3.855e+06	4.05633e+06
Q92572	Q92572		AP3S1		2.56893e+06	2.14986e+06	2.72706e+06	2.40532e+06	2.36857e+06	2.57252e+06	2.64368e+06	2.53931e+06	2.67841e+06	2.54994e+06	2.51068e+06	2.58522e+06	2.84569e+06	2.73767e+06	2.37625e+06	2.36426e+06	2.53551e+06	2.50939e+06
Q92575	Q92575		UBXN4		611130	637282	533082	589010	593753	690955	574961	669723	672827	424645	585170	571439	716308	560945	654207	439148	678450	661239
Q92598	Q92598		HSPH1		1.79953e+07	1.85419e+07	1.77598e+07	1.83652e+07	1.65252e+07	1.88246e+07	1.82316e+07	1.72143e+07	1.89426e+07	1.67412e+07	1.71564e+07	1.76956e+07	1.83401e+07	1.8625e+07	1.77206e+07	1.73835e+07	1.78596e+07	1.73107e+07
Q92599	Q92599		SEPTIN8		3.57585e+06	3.65014e+06	3.43037e+06	3.29957e+06	3.59935e+06	3.66266e+06	3.73303e+06	3.59792e+06	3.8788e+06	3.66199e+06	3.67932e+06	3.82031e+06	3.85904e+06	3.69488e+06	3.56543e+06	3.65797e+06	3.85894e+06	3.45874e+06
Q92600	Q92600		CNOT9		2.15462e+06	2.15247e+06	2.28945e+06	2.28832e+06	1.54965e+06	1.59369e+06	2.26935e+06	2.0707e+06	2.31825e+06	2.07885e+06	1.65249e+06	1.85319e+06	2.00293e+06	2.07306e+06	2.29949e+06	2.05934e+06	1.79848e+06	2.20222e+06
