Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	8.50526e+06	8.03605e+06	8.43145e+06	8.1713e+06	7.81044e+06	8.50135e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	1	1	9.18448e+06	1.00206e+07	9.27725e+06	1.01655e+07	1.01393e+07	1.02292e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	4	4	758059	566779	587558	741372	735548	729099
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	13	13	1.58414e+07	1.51729e+07	1.60273e+07	1.56191e+07	1.50575e+07	1.6542e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	4	4	3.21083e+06	3.1136e+06	3.47182e+06	3.5357e+06	3.31406e+06	3.57156e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6	1.29428e+07	1.30645e+07	1.20177e+07	1.27451e+07	1.23078e+07	1.15142e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	3.76316e+06	4.29628e+06	4.78596e+06	4.34132e+06	4.16812e+06	4.84264e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	9.10112e+06	9.41156e+06	9.05918e+06	8.67028e+06	8.83329e+06	9.20753e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	1	1	181591		208637	197619		177504
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.7384e+06	6.09393e+06	6.39301e+06	5.9038e+06	5.71281e+06	6.21864e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	3.7439e+06	5.11479e+06	3.41994e+06	4.06275e+06	4.74107e+06	3.93337e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	2.82737e+06	2.5819e+06	2.65044e+06	2.62991e+06	2.24018e+06	2.30485e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	16	16	1.32606e+07	1.40443e+07	1.39606e+07	1.35961e+07	1.3593e+07	1.36919e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.89431e+07	3.15295e+07	3.01541e+07	2.95764e+07	2.94001e+07	2.88156e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	4.50226e+06	4.58452e+06	4.72724e+06	4.43196e+06	4.56682e+06	4.50694e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	471312	499389	432707	431133	465844	515084
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	4.31461e+06	4.06969e+06	4.39863e+06	3.99068e+06	3.72647e+06	4.17332e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	9	9	4.43222e+06	4.13916e+06	4.03082e+06	4.19644e+06	4.36873e+06	4.68137e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12	7.3642e+06	7.67595e+06	7.17928e+06	7.00446e+06	7.09767e+06	7.7461e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	1.8278e+06	2.24756e+06	1.7864e+06	1.80123e+06	1.33485e+06	1.75472e+06
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	7.4371e+06	7.82904e+06	7.59738e+06	7.62882e+06	7.93318e+06	7.86868e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	2.77533e+07	2.75891e+07	2.75075e+07	2.78038e+07	2.76278e+07	2.76774e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	4.15808e+06	4.57389e+06	4.47211e+06	4.05044e+06	4.05168e+06	3.9734e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	3	3	3.60913e+06	3.49892e+06	3.27514e+06	3.43263e+06	3.76681e+06	3.79337e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.0754e+06	3.0224e+06	3.11174e+06	2.96653e+06	3.13742e+06	3.56686e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	18	18	2.01778e+08	1.97758e+08	1.97336e+08	2.0089e+08	1.92e+08	1.92081e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	4.27059e+06	3.97341e+06	5.03633e+06	3.96252e+06	5.13916e+06	4.99404e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	2.80875e+06	2.82177e+06	2.72806e+06	2.79635e+06	2.88775e+06	2.7033e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	1	1	1.14175e+06	1.44236e+06	1.11957e+06	1.41385e+06	1.69807e+06	1.31629e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1		198748	217404	177992	232717	262719
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		6.22399e+06	6.3635e+06	5.89302e+06	6.76705e+06	5.97497e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	9.78354e+07	9.97594e+07	9.89892e+07	1.00141e+08	1.00467e+08	1.0321e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8	1.63539e+08	1.80101e+08	1.61063e+08	1.75302e+08	1.80859e+08	1.68241e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	6	6	1.62903e+07	1.62128e+07	1.62601e+07	1.56657e+07	1.50492e+07	1.60321e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.11199e+06	2.53424e+06	2.35791e+06	2.77652e+06	2.92463e+06	2.76934e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	7	7	6.34463e+06	6.90546e+06	6.79656e+06	6.99789e+06	6.61683e+06	6.23479e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.50191e+06	1.53665e+06	1.33809e+06	1.66549e+06	1.20728e+06	
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.28435e+07	1.2566e+07	1.2387e+07	1.24485e+07	1.29417e+07	1.29368e+07
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.35271e+06	5.15162e+06	4.96201e+06	5.15854e+06	6.36243e+06	6.15241e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	693086	823553	907775	769627	757807	
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.85498e+07	3.96272e+07	3.75266e+07	3.97327e+07	3.89573e+07	4.00169e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.54771e+07	7.58122e+07	7.72053e+07	7.29197e+07	7.3008e+07	7.7095e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	4	4	269892	344088	375347	371493	397823	420309
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.74119e+07	3.8762e+07	3.7183e+07	3.8013e+07	3.8276e+07	3.75676e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.43408e+06	3.67854e+06	3.72638e+06	3.99611e+06	4.21829e+06	3.92002e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.30099e+07	3.11508e+07	3.35158e+07	3.15399e+07	2.99898e+07	3.30766e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	1	1	2.55668e+06	3.11966e+06	2.9246e+06	2.36962e+06	2.41455e+06	3.25376e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2			3.47105e+06		3.96108e+06	3.65094e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.05324e+07	1.24212e+07	1.11792e+07	1.14082e+07	1.14493e+07	1.16227e+07
P50456	MLC_ECOLI	mlc	Protein mlc	4	4	4.25655e+06	4.79083e+06	4.31378e+06	4.56602e+06	4.70699e+06	4.18637e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	1	1	2.39155e+06	2.36245e+06	2.1123e+06		1.65351e+06	2.53072e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.05446e+07	1.21195e+07	1.04423e+07	1.08311e+07	9.70872e+06	1.0127e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.70824e+06	2.87289e+06	3.76338e+06	2.76862e+06	2.92827e+06	3.97183e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.81834e+06	6.72054e+06	6.41318e+06	6.57626e+06	6.5645e+06	6.60509e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.72955e+06	3.51206e+06	2.57353e+06	3.52031e+06	3.80622e+06	2.31205e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.31274e+07	2.43905e+07	2.45981e+07	2.39073e+07	2.31667e+07	2.22354e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.8987e+06	2.98536e+06	2.78346e+06	2.45106e+06	2.75822e+06	2.94109e+06
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.49051e+07	1.49034e+07	1.5637e+07	1.49812e+07	1.4666e+07	1.6037e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.82738e+07	1.78566e+07	1.88666e+07	1.80856e+07	1.86769e+07	1.83735e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	1.34683e+06	1.36921e+06				1.21022e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	514718	475404	518675	705582		515067
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.06957e+06	1.08329e+06	1.32112e+06	1.15591e+06	1.42516e+06	956570
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	742248	659236	721177	671026	868412	874572
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	2.72498e+07	2.88344e+07	2.72981e+07	2.69632e+07	2.72375e+07	2.67816e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.50703e+06	2.08012e+06	2.29651e+06	2.20491e+06	1.81776e+06	2.51952e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	9.88407e+06	9.65443e+06	1.09173e+07	1.00352e+07	1.05982e+07	1.08812e+07
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.10311e+08	1.13536e+08	1.11764e+08	1.15697e+08	1.12818e+08	1.15374e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	5.61686e+06	6.13617e+06	4.88986e+06		5.8176e+06	4.82582e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	5.11414e+06	5.33599e+06	5.73455e+06	5.9757e+06	5.22308e+06	5.09482e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.33374e+06	3.58373e+06	3.404e+06	3.4649e+06	2.97394e+06	3.09763e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	2.05841e+07	2.0453e+07	2.05368e+07	2.11229e+07	2.0644e+07	2.11352e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	15	15	8.4242e+06	8.34821e+06	8.53037e+06	8.26832e+06	8.04192e+06	8.75531e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.40063e+07	3.27177e+07	3.45358e+07	3.45857e+07	3.45863e+07	3.76407e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.38103e+07	2.55366e+07	2.37201e+07	2.54418e+07	2.48337e+07	2.36373e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.37469e+08	7.00954e+08	6.31585e+08	6.8986e+08	6.95929e+08	6.48207e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.11465e+09	1.10236e+09	1.0647e+09	1.14154e+09	1.05151e+09	1.05891e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	5.14413e+06	5.2638e+06	4.87716e+06	4.92115e+06	4.74428e+06	5.3812e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.12799e+07	4.93064e+07	4.6594e+07	4.84235e+07	4.89585e+07	4.90771e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	9.40976e+06	9.52108e+06	9.73481e+06	9.75049e+06	1.00337e+07	1.05114e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.18339e+06	6.70465e+06	6.40415e+06	6.51333e+06	6.67788e+06	6.50881e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.21822e+08	8.59207e+08	9.15533e+08	8.62398e+08	8.50342e+08	9.17141e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	9.73741e+07	1.00327e+08	9.71929e+07	1.01554e+08	9.93756e+07	1.01626e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	5.89658e+06	5.95927e+06	6.33413e+06	5.96704e+06	6.01868e+06	5.98722e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	6.75629e+07	6.83253e+07	6.87595e+07	7.0287e+07	6.93479e+07	6.91857e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.46149e+06	1.52881e+06	1.65483e+06	1.54737e+06	1.58303e+06	1.71015e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	9.80761e+08	9.69634e+08	9.95395e+08	9.49792e+08	9.69163e+08	1.01975e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.09205e+07	1.18846e+07	1.12003e+07	1.17161e+07	1.16436e+07	1.04273e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.00782e+07	1.04069e+07	1.10947e+07	1.0148e+07	1.03987e+07	1.16517e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	16	16	2.81007e+07	2.84345e+07	2.98703e+07	2.85411e+07	2.81376e+07	3.00353e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	556616	759445	692871	733535		502558
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	20	20	8.87273e+07	8.74305e+07	8.71702e+07	8.61793e+07	8.42156e+07	8.65425e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	1	1			566895			996455
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.56566e+08	9.34013e+08	8.66691e+08	9.09059e+08	9.03905e+08	8.43967e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.1616e+07	4.11591e+07	4.10313e+07	4.01737e+07	4.16589e+07	4.17253e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.48574e+07	1.61971e+07	1.51854e+07	1.59051e+07	1.58882e+07	1.62759e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	8	8	6.27588e+07	6.42815e+07	6.5691e+07	6.78161e+07	6.3885e+07	6.77571e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.13218e+08	2.13275e+08	2.05122e+08	2.19545e+08	2.15769e+08	2.10611e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.94333e+06	3.77299e+06	4.11041e+06	3.4299e+06	3.94484e+06	4.22488e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.042e+07	9.4741e+07	8.88521e+07	9.08776e+07	9.031e+07	8.7947e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.52538e+08	1.41875e+08	1.42029e+08	1.45782e+08	1.43851e+08	1.43708e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.23082e+09	1.27246e+09	1.22629e+09	1.29961e+09	1.28555e+09	1.25651e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3		2.14464e+06	1.87066e+06		2.49523e+06	2.25877e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.14496e+07	2.11278e+07	2.11905e+07	2.10816e+07	2.07436e+07	1.973e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.04588e+07	2.15779e+07	2.13523e+07	2.17031e+07	2.25524e+07	2.18473e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	216108	297178				306688
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	6.97869e+06	6.95508e+06	7.29425e+06	6.73852e+06	6.65714e+06	7.2327e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	7.93568e+06	6.91457e+06	8.06249e+06	7.44947e+06	7.80563e+06	9.45131e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.8143e+07	2.8897e+07	2.96192e+07	2.85523e+07	2.85725e+07	2.96854e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	10	10	7.81455e+06	7.77465e+06	8.21232e+06	7.59153e+06	7.90699e+06	8.5285e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.75317e+06	5.4017e+06	4.93486e+06	5.89756e+06	5.15477e+06	5.42471e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	1.96858e+08	1.89556e+08	1.94889e+08	1.90141e+08	1.84048e+08	2.00469e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	2.95571e+07	2.78448e+07	2.88162e+07	2.84455e+07	2.77046e+07	2.88837e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1	558918		571107			608483
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.78522e+07	6.61742e+07	6.58532e+07	6.57721e+07	6.24922e+07	6.35908e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.14345e+07	2.06275e+07	2.12965e+07	2.01247e+07	2.04278e+07	2.20614e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	2.55035e+06	3.00332e+06	2.47082e+06			2.23987e+06
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	1	1			3.40208e+07			3.96666e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.79347e+08	1.84551e+08	1.7975e+08	1.84245e+08	1.77967e+08	1.81544e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.26367e+07	1.26755e+07	1.30738e+07	1.12279e+07	1.28388e+07	1.34236e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.35864e+07	2.35803e+07	2.44734e+07	2.43933e+07	2.45268e+07	2.40875e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	51	51	6.13553e+07	6.09682e+07	5.92771e+07	6.0567e+07	5.88374e+07	5.95313e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.31068e+06	3.02683e+06	3.5092e+06	3.37533e+06	2.97571e+06	3.49519e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	13	13	5.41099e+06	5.50171e+06	5.49025e+06	5.35978e+06	5.41131e+06	5.53334e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5	3.85055e+07	3.88839e+07	3.59434e+07	3.93952e+07	3.96387e+07	3.80541e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.20417e+06	3.40449e+06	3.46149e+06	3.4447e+06	3.22612e+06	3.3973e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.93818e+06	2.43366e+06	2.15896e+06	2.25834e+06	2.01794e+06	1.89236e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.13527e+06	6.19245e+06	6.50864e+06	6.30905e+06	6.18532e+06	5.95994e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	1	1				497396	575364	476148
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.5739e+07	1.49905e+07	1.49098e+07	1.55804e+07	1.61779e+07	1.68078e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.11854e+07	5.32221e+07	5.26894e+07	5.28723e+07	5.17256e+07	5.38201e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.82573e+08	1.82878e+08	1.86447e+08	1.82822e+08	1.77973e+08	1.81998e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.92459e+07	2.96555e+07	2.84249e+07	2.96636e+07	2.71994e+07	2.8505e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.70166e+06	5.93699e+06	5.75354e+06	5.68095e+06	5.88524e+06	6.1797e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	9.66619e+06	8.05669e+06	9.71159e+06	7.04346e+06	8.06659e+06	8.19912e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	816061	721221	785726	823583	596957	1.30224e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.87617e+07	1.85583e+07	1.85745e+07	1.95359e+07	1.83975e+07	1.85613e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	1.68308e+06	1.9282e+06	1.8518e+06	1.94887e+06	1.99534e+06	1.92633e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	862552	1.02677e+06	1.2447e+06	490094		1.01572e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2		1.41551e+06	1.90176e+06		1.47976e+06	1.71709e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.42665e+07	2.52291e+07	2.55742e+07	2.42706e+07	2.60211e+07	2.77343e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.25016e+07	3.49577e+07	3.35734e+07	3.74057e+07	3.44517e+07	3.4203e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.1789e+06	3.22436e+06	2.76181e+06	2.48204e+06	3.00002e+06	3.15964e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	526605	612126	671748	673718	593342	753452
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.11539e+07	2.02613e+07	2.04438e+07	2.20871e+07	2.11807e+07	2.13134e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.32111e+06	3.62538e+06	3.09067e+06	3.06576e+06	2.96713e+06	4.08569e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	4.2733e+06	6.18174e+06	6.81262e+06	8.05241e+06	5.59193e+06	6.98906e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.19051e+08	2.09653e+08	2.04903e+08	2.19103e+08	2.08282e+08	1.96925e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.57679e+06	1.72816e+06	1.70091e+06	1.68236e+06	1.70052e+06	1.76629e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.56383e+06	3.79465e+06	4.5866e+06	3.50291e+06	4.31091e+06	5.19125e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	4.68627e+07	4.92085e+07	4.76373e+07	4.60729e+07	4.87542e+07	4.98281e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.14289e+07	2.10921e+07	2.24297e+07	2.20369e+07	2.03903e+07	2.2978e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	5.99164e+06	4.99555e+06	5.91919e+06	5.69192e+06	4.69384e+06	5.63887e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.65725e+07	4.68063e+07	4.51771e+07	4.73181e+07	4.55685e+07	4.51176e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.27298e+06	5.00749e+06	5.08234e+06	5.01731e+06	5.48918e+06	5.90668e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	8.66376e+06	8.71772e+06	8.54936e+06	8.5401e+06	8.75986e+06	8.50261e+06
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	6.90148e+06	8.48815e+06	7.50344e+06	8.86685e+06	7.60776e+06	8.09513e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.68156e+06	5.71712e+06	6.00083e+06	6.12259e+06	6.23662e+06	6.21004e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	6.79671e+06	7.42655e+06	6.48967e+06	7.60029e+06	7.09174e+06	6.9743e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.32493e+06	8.11028e+06	8.98919e+06	8.14191e+06	7.57044e+06	9.03698e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.23944e+07	1.31967e+07	1.27449e+07	1.27584e+07	1.31692e+07	1.33416e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	6	6	1.41122e+07	1.46041e+07	1.44366e+07	1.40894e+07	1.36451e+07	1.37227e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	7	7	9.13575e+06	1.06716e+07	9.69568e+06	9.95842e+06	9.12075e+06	9.62509e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.21515e+07	3.47517e+07	3.15276e+07	3.31722e+07	3.31782e+07	3.11806e+07
