Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q96EY5	Q96EY5		MVB12A		2902740.0	2858410.0	3139940.0	2685640.0	2991890.0	2874380.0	2860420.0	2781090.0	2934960.0	2731150.0	3099780.0	2834700.0	3215560.0	2828210.0	2714730.0	3268130.0	3129440.0	2670780.0	0	0.5422081503055894	-0.02730277733690408	False	0.04242083567547311	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P17152	P17152		TMEM11		1691110.0	1717790.0	1633130.0	1723000.0	1070620.0	1312520.0	1498550.0	1561820.0	1585410.0	1649500.0	1270050.0	1292070.0	1545000.0	1637780.0	1748160.0	1257110.0	1270690.0	1584120.0	0	0.5423983801227359	-0.05830473106576099	False	0.04243020423458872	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P35637	P35637		FUS		81735200.0	85123400.0	77048900.0	90472200.0	81444200.0	90467700.0	79922500.0	75103500.0	73426500.0	64327600.0	77434700.0	91917200.0	79427900.0	82070400.0	64165200.0	46372900.0	72859700.0	85472600.0	0	0.5426985177152857	0.06193496774442372	False	0.042439572793704326	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96EY4	Q96EY4		TMA16		2672120.0	2409790.0	2277580.0	2754470.0	1577980.0	2263930.0	2207760.0	2631400.0	2504330.0	2164580.0	2347210.0	2553440.0	2425250.0	2458150.0	2503940.0	2246450.0	2205180.0	2617550.0	0	0.542884706485155	-0.04864595709587733	False	0.04244894135281994	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9H074	Q9H074		PAIP1		8766970.0	9348290.0	9186760.0	8888180.0	7599230.0	8835840.0	9382820.0	9222240.0	8866250.0	9073370.0	8240910.0	8986900.0	8719180.0	8729670.0	8238700.0	8911180.0	8084870.0	9495660.0	0	0.5444327077657553	0.024249729862339243	False	0.04245830991193555	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P62266	P62266		RPS23		21319500.0	21587800.0	25924300.0	24252100.0	23478400.0	25321500.0	22531200.0	23344300.0	21938700.0	23085500.0	26174500.0	26539500.0	24712000.0	25490100.0	23581700.0	25845800.0	27703100.0	23114400.0	0	0.5448418459032127	-0.032573385227040626	False	0.04246767847105115	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9ULX6	Q9ULX6		AKAP8L		2581700.0	2984660.0	2500520.0	2690300.0	2483210.0	3074360.0	2689700.0	2211380.0	2659520.0	2118470.0	2325450.0	2373050.0	2388760.0	2235860.0	2324980.0	2046260.0	2275040.0	2646470.0	0	0.5457826414622593	-0.048501578663925335	False	0.04247704703016676	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96P70	Q96P70		IPO9		3617280.0	3834360.0	3770400.0	3917990.0	3265590.0	3663590.0	3443930.0	3571390.0	3574110.0	3304660.0	3386630.0	3610330.0	3699210.0	3583620.0	3296590.0	3164490.0	3199920.0	3370250.0	0	0.5460296094704453	-0.02706149738160261	False	0.042486415589282366	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q92733	Q92733		PRCC		1857270.0	1646080.0	1586860.0	1570680.0	1570030.0	1306030.0	1212230.0	1708410.0	1295290.0	2248210.0	1614230.0	1589550.0	1592950.0	1796460.0	1560430.0	2170440.0	1429350.0	1692370.0	0	0.5462824508356835	0.06972592813120743	False	0.042495784148397976	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UGR2	Q9UGR2		ZC3H7B		194501.0	176425.0	194559.0	163468.0	278786.0	193425.0	192622.0	205277.0	225915.0	83827.2	219639.0	222096.0	233556.0	212733.0	204654.0	12023.0	197133.0	183727.0	1	0.5462864939066424	0.13244802026866492	False	0.04250515270751359	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q6NT76	Q6NT76		HMBOX1		406178.0	451450.0	342625.0	352139.0	390082.0	419503.0	293313.0	376518.0	33516.0	32334.3	424710.0	470956.0	439628.0	385234.0	491679.0	411199.0	430626.0	335069.0	2	0.547011101948203	-0.15279721100227353	False	0.04251452126662919	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9BWJ5	Q9BWJ5		SF3B5		9158550.0	8992470.0	8595570.0	8847350.0	8048110.0	7875740.0	9418730.0	8979320.0	9631520.0	7015320.0	9110550.0	9774750.0	9167270.0	9692900.0	8911160.0	6127370.0	7500750.0	9282830.0	0	0.5475278478849759	0.04874182950706909	False	0.0425238898257448	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NUQ3	Q9NUQ3		TXLNG		4062690.0	4163060.0	4167890.0	4123820.0	4036530.0	4425800.0	3924260.0	3935460.0	3994200.0	3492120.0	4174960.0	4402510.0	4505970.0	4390720.0	4119940.0	2994890.0	4341160.0	3901500.0	0	0.5475648769593353	-0.03793004275973907	False	0.04253325838486041	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9H6R4	Q9H6R4		NOL6		4002800.0	3923100.0	3754850.0	4080040.0	3497980.0	3857880.0	4039000.0	3851650.0	4132590.0	3381700.0	3774130.0	3895310.0	3996550.0	4070730.0	3886630.0	3006000.0	3832350.0	3845140.0	0	0.5486913419518902	-0.031161871434153617	False	0.042542626943976015	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q99653	Q99653		CHP1		1352470.0	1358230.0	1378790.0	1341350.0	1298180.0	1258720.0	1438280.0	1359000.0	1600710.0	1034510.0	1305900.0	1413850.0	1375980.0	1372700.0	1142480.0	1345600.0	1399920.0	1303690.0	0	0.5487678784024226	-0.037269539605196966	False	0.042551995503091626	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P57088	P57088		TMEM33		2026740.0	2162840.0	2506720.0	2694910.0	1499140.0	1882220.0	1525340.0	1964740.0	1566580.0	1602190.0	1804860.0	1973420.0	2048550.0	2027560.0	2026710.0	1537740.0	1636350.0	1802010.0	0	0.5488401040996751	-0.07392518523796807	False	0.04256136406220724	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13287	Q13287		NMI		369083.0	402490.0	462755.0	402971.0	249815.0	173201.0	290619.0	461702.0	355209.0	356524.0	288292.0	387516.0	376891.0	416964.0	343713.0	383877.0	297898.0	499986.0	0	0.549092284184689	0.09433723971422711	False	0.04257073262132284	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q6NYC1	Q6NYC1		JMJD6		3006410.0	3076940.0	2849960.0	2727340.0	2909690.0	3175310.0	3090380.0	3038500.0	3234350.0	3088360.0	3164180.0	2915670.0	3131190.0	3204070.0	3055030.0	2909230.0	3131970.0	3211250.0	0	0.5491332143351682	-0.019493552144947666	False	0.04258010118043845	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P32969	P32969		RPL9		77933600.0	70322100.0	65136800.0	55760100.0	51810600.0	52222000.0	79154800.0	82036100.0	81277600.0	79362100.0	65576600.0	66881000.0	64066300.0	72772500.0	69786600.0	81569900.0	63599200.0	69307800.0	0	0.5492244390138925	0.059684281151739085	False	0.04258946973955406	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UHD2	Q9UHD2		TBK1		1541790.0	1601620.0	1579430.0	1532840.0	1182630.0	1442420.0	1723550.0	1542660.0	1617160.0	1416570.0	1435640.0	1620440.0	1714660.0	1665460.0	1530280.0	1350070.0	1594970.0	1648170.0	0	0.5498997133930681	-0.037301553569952406	False	0.04259883829866967	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O75251	O75251		NDUFS7		2314840.0	1093200.0	1849790.0	6068100.0	1551320.0	7207110.0	2178400.0	1750750.0	1867470.0	1544610.0	1715070.0	2547240.0	1598410.0	1760840.0	1261960.0	777044.0	1027920.0	2702790.0	0	0.5506770380779306	-0.3199267956985756	False	0.042608206857785276	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9H1B7	Q9H1B7		IRF2BPL		772795.0	779305.0	946203.0	725124.0	820505.0	678160.0	977964.0	705220.0	1004290.0	520707.0	791709.0	821132.0	976894.0	999689.0	796885.0	521604.0	934384.0	660689.0	0	0.5509233120685211	-0.07986767604862505	False	0.04261757541690089	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9P0K7	Q9P0K7		RAI14		1416700.0	1352070.0	1625970.0	1099000.0	1319120.0	45203.9	1311610.0	1195080.0	1393820.0	32334.3	1227620.0	1216840.0	1618470.0	1913040.0	1700970.0	1532920.0	1506920.0	1515420.0	2	0.5510415126044412	-0.16331325756336085	False	0.04262694397601649	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P36969	P36969		GPX4		10216200.0	9986080.0	9810970.0	10100500.0	6796500.0	9155010.0	10424800.0	10199400.0	10386700.0	10551500.0	8871090.0	9531280.0	10126500.0	9707920.0	10301900.0	10566600.0	9046070.0	10546300.0	0	0.551250774832984	-0.03975463378562282	False	0.0426363125351321	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8TAF3	Q8TAF3		WDR48		1586570.0	1738370.0	1563350.0	1646790.0	1832190.0	2036140.0	1546380.0	1591530.0	1745940.0	1046600.0	1949690.0	1788840.0	1888070.0	1801570.0	1919930.0	784877.0	1790350.0	1633650.0	0	0.5514631237450209	-0.07852189634178028	False	0.04264568109424771	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q6IQ49	Q6IQ49		SDE2		2057840.0	2289760.0	2174440.0	2343890.0	1289600.0	1541700.0	1814520.0	2078180.0	1637330.0	2079390.0	1475690.0	1712820.0	2004330.0	1953840.0	2041000.0	1860810.0	1771050.0	2014540.0	0	0.5516451150531667	-0.06311627033314676	False	0.042655049653363315	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P0AAG8	P0AAG8		mglA		2176860.0	2406070.0	39178.9	2881680.0	21200.0	45203.9	2352160.0	2419350.0	2332360.0	2662150.0	27402.1	22232.3	51891.2	24889.2	3002780.0	2858410.0	1754800.0	2343760.0	7	0.5520802662936234	-0.3482548637383562	False	0.042664418212478926	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
O00584	O00584		RNASET2		1537750.0	1662070.0	1630750.0	1610350.0	1504480.0	1469740.0	1613300.0	1398080.0	997100.0	1581050.0	1408120.0	1459150.0	1737310.0	1603830.0	1725700.0	1632350.0	1700750.0	1555620.0	0	0.5531274681040823	-0.04675721020477249	False	0.04267378677159453	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P27694	P27694		RPA1		8779550.0	9143190.0	8839390.0	9130600.0	8016030.0	8258060.0	9200440.0	8887910.0	9283420.0	8290890.0	8352350.0	8833260.0	8836830.0	8470530.0	8717020.0	8644470.0	8465620.0	8821410.0	0	0.5534960583951889	-0.017067772418056803	False	0.04268315533071014	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q8WYH8	Q8WYH8		ING5		836198.0	828183.0	903702.0	846770.0	587247.0	771338.0	952984.0	790395.0	876766.0	807026.0	776352.0	717588.0	774398.0	748494.0	775593.0	838054.0	794329.0	657303.0	0	0.5536169523626154	-0.04548445076037887	False	0.04269252388982575	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P46736	P46736		BRCC3		323157.0	326949.0	380846.0	476309.0	311508.0	355782.0	237072.0	389841.0	241614.0	173364.0	447695.0	316192.0	431818.0	354258.0	487352.0	152198.0	421234.0	412909.0	0	0.5537964839643564	-0.11794400182697316	False	0.042701892448941355	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9BWW4	Q9BWW4		SSBP3		2673050.0	2555910.0	2828620.0	2786080.0	3333740.0	3970600.0	2661860.0	2698440.0	2815140.0	2340340.0	3288640.0	3249980.0	3294790.0	3064520.0	2880290.0	2116800.0	3506420.0	2746270.0	0	0.5541853845812322	-0.06391285334453539	False	0.042711261008056965	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P05386	P05386		RPLP1		71636900.0	82370000.0	85677000.0	83493300.0	83153500.0	87692900.0	112781000.0	88320800.0	98091700.0	104277000.0	88783200.0	91264000.0	95135700.0	83052100.0	81135100.0	77080300.0	87838200.0	76409500.0	0	0.554244333918127	0.04829618143456009	False	0.04272062956717257	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O75448	O75448		MED24		553668.0	465887.0	515960.0	503856.0	519097.0	663276.0	503619.0	544007.0	537910.0	520368.0	576549.0	525946.0	591223.0	628562.0	532182.0	413327.0	547773.0	471898.0	0	0.554990819175345	-0.045882704465278326	False	0.04272999812628818	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NX07	Q9NX07		TRNAU1AP		125828.0	128074.0	125111.0	122191.0	111311.0	86858.9	153260.0	124866.0	176280.0	104357.0	159259.0	171117.0	137651.0	142041.0	36810.7	90811.6	127068.0	65467.2	0	0.5555689423446533	0.12241846787923236	False	0.04273936668540379	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q13423	Q13423		NNT		5135270.0	5323700.0	5214010.0	5374290.0	4435590.0	4635710.0	5385750.0	5140950.0	5318880.0	5465050.0	4687220.0	5033470.0	5125680.0	5108820.0	5159150.0	5785010.0	4750700.0	5230080.0	0	0.5558545428793448	-0.02671214855096744	False	0.042748735244519394	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P84101	P84101		SERF2		179301.0	108003.0	131081.0	137084.0	182922.0	145097.0	213743.0	145291.0	223881.0	222102.0	102010.0	186054.0	185347.0	152052.0	184535.0	131544.0	168476.0	167297.0	0	0.5560690813712263	0.09126915844663214	False	0.042758103803635004	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96BW5	Q96BW5		PTER		1809520.0	1791690.0	1667150.0	1717760.0	1974940.0	2146320.0	1881090.0	1720750.0	1876980.0	1671570.0	1819250.0	1798580.0	1886160.0	1851070.0	1741340.0	1543980.0	1831240.0	1696520.0	0	0.55646891047974	-0.030893786889300407	False	0.04276747236275061	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O60313	O60313		OPA1		4505620.0	4292030.0	4160580.0	4377960.0	3583040.0	4338020.0	4481860.0	4256530.0	4455090.0	4154400.0	3825510.0	4151590.0	4154580.0	4178690.0	4191810.0	3842490.0	4037750.0	4126190.0	0	0.557501546698625	-0.02393607083835191	False	0.04277684092186622	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96AG4	Q96AG4		LRRC59		9216150.0	9044820.0	9393360.0	9295140.0	7266860.0	7003790.0	9320860.0	9180900.0	9173920.0	9213770.0	7042350.0	8064500.0	8844580.0	9287290.0	9440110.0	9537320.0	8135160.0	8857300.0	0	0.5578654667892564	-0.040464609010886984	False	0.04278620948098183	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P84022	P84022		SMAD3		2165030.0	2023220.0	2333220.0	2160670.0	1967610.0	1998560.0	2223500.0	2145140.0	2383230.0	2244640.0	2110910.0	1956960.0	2261040.0	2385010.0	2136050.0	2297960.0	1973150.0	2108740.0	0	0.558518443217364	-0.026954102544299578	False	0.04279557804009743	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P57740	P57740		NUP107		8447100.0	8359500.0	8642120.0	8530370.0	7918100.0	8140830.0	8289380.0	8472130.0	8414060.0	7677340.0	8147390.0	8466370.0	8860140.0	8727220.0	8563130.0	7455430.0	8359620.0	8434100.0	0	0.5588528373199322	-0.0176367773761712	False	0.042804946599213044	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O95159	O95159		ZFPL1		4539480.0	3981750.0	4191240.0	4192740.0	2522250.0	2751380.0	1681540.0	4758540.0	3867840.0	3929910.0	3010290.0	4424030.0	4161070.0	4354120.0	4639710.0	4025040.0	3361890.0	4137910.0	0	0.5593107896055252	-0.09014574706233841	False	0.04281431515832865	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P17612	P17612		PRKACA		1996110.0	1877760.0	1914980.0	1816050.0	1799500.0	1928350.0	1929600.0	1819810.0	1991510.0	1775190.0	2043400.0	1864590.0	1893070.0	1967700.0	1808110.0	2077910.0	1937510.0	1932370.0	0	0.559457965262824	-0.018670692413649374	False	0.04282368371744426	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9C0C2	Q9C0C2		TNKS1BP1		1990920.0	1964580.0	2103600.0	2129890.0	2215540.0	2039950.0	1819240.0	1917920.0	1871640.0	1895130.0	2056170.0	2192130.0	1991640.0	2061120.0	1840650.0	1599190.0	2088100.0	1797210.0	0	0.5600784382881097	0.03253384032495992	False	0.04283305227655987	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y2L1	Q9Y2L1		DIS3		2963480.0	2861950.0	2950000.0	2952000.0	2739350.0	3015450.0	2844170.0	2928670.0	2820840.0	2290930.0	3043890.0	2923230.0	3107850.0	3014830.0	3055030.0	2288380.0	2966540.0	2808470.0	0	0.5607828161393599	-0.0330473049816622	False	0.04284242083567547	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q6NW29	Q6NW29		RWDD4		2131810.0	2076320.0	2208550.0	2347510.0	1693440.0	1839270.0	2259550.0	2096500.0	2447150.0	2284540.0	1900490.0	2086290.0	2111500.0	2363520.0	2293370.0	2081500.0	1751050.0	2109700.0	0	0.5615854468040136	-0.04094155087738704	False	0.04285178939479108	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O14880	O14880		MGST3		2956520.0	2189590.0	3260250.0	4174630.0	3645100.0	5235510.0	3021160.0	3037560.0	3098520.0	2806600.0	3326860.0	3824210.0	3203210.0	3105530.0	2352710.0	1889860.0	2557770.0	3960870.0	0	0.5617086059470593	0.10174024562982717	False	0.04286115795390669	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P15954	P15954		COX7C		6030820.0	6453020.0	6926770.0	6750820.0	5487840.0	5384340.0	6207270.0	6145100.0	6289280.0	6012020.0	5264120.0	5870220.0	6130990.0	6123040.0	6383920.0	6548190.0	5404180.0	6321060.0	0	0.5620999576409726	-0.0316221520902762	False	0.0428705265130223	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NPJ8	Q9NPJ8		NXT2		2007210.0	1902990.0	1780000.0	1628910.0	1653370.0	1005640.0	1985720.0	1777640.0	2121420.0	1805030.0	1397200.0	1601760.0	1967440.0	2038830.0	2160830.0	2348490.0	1875170.0	2222350.0	0	0.5627908377327931	-0.07106015765273453	False	0.04287989507213791	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9NYB0	Q9NYB0		TERF2IP		3211080.0	3205400.0	3275820.0	3063700.0	3351960.0	3487950.0	3377260.0	3092920.0	3249340.0	2957300.0	3421440.0	3393460.0	3191190.0	3230750.0	3110310.0	2762370.0	3454690.0	3147590.0	0	0.5631772954543617	0.023544123021430365	False	0.04288926363125351	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P60174	P60174		TPI1		155118000.0	146298000.0	150466000.0	148905000.0	129946000.0	142560000.0	148419000.0	146375000.0	153505000.0	150416000.0	137708000.0	143526000.0	148989000.0	146624000.0	144432000.0	144874000.0	141738000.0	140750000.0	0	0.5636688484969231	-0.01673681082394073	False	0.04289863219036912	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P27361	P27361		MAPK3		2714860.0	2804980.0	2477640.0	2411590.0	1853430.0	2762550.0	2168770.0	2806230.0	2349750.0	2209090.0	1823100.0	2297890.0	2443780.0	2802450.0	2928900.0	1444790.0	2183470.0	2742770.0	0	0.5642646879287396	-0.06933312825375275	False	0.042908000749484726	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y277	Q9Y277		VDAC3		22767400.0	21185700.0	22522500.0	21197600.0	21992800.0	23992900.0	23166500.0	21272900.0	22569700.0	21008400.0	22338600.0	24281700.0	23904100.0	22092700.0	20642500.0	18239500.0	23468900.0	21683300.0	0	0.5643483187454117	0.027096079082840657	False	0.04291736930860034	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P17987	P17987		TCP1		84974300.0	83513200.0	82920200.0	82902700.0	70335300.0	77458800.0	84403200.0	82181100.0	85049100.0	83432900.0	76555500.0	80297100.0	81235000.0	83764500.0	82124600.0	81254300.0	78061600.0	80877100.0	0	0.5643622101624443	-0.018534912149138598	False	0.04292673786771595	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UMY1	Q9UMY1		NOL7		10024700.0	9767860.0	9785310.0	10305400.0	7765940.0	8680690.0	9562220.0	9478370.0	9517940.0	9674880.0	8313040.0	9084250.0	9103460.0	9019390.0	9628640.0	10335900.0	8807430.0	9764870.0	0	0.5651846684653883	-0.029315679590033488	False	0.04293610642683155	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q69YN4	Q69YN4		VIRMA		1248150.0	1154270.0	1283840.0	1130610.0	1054140.0	1009150.0	1321900.0	1252860.0	1215420.0	985372.0	1096180.0	1180380.0	1257400.0	1204910.0	1154480.0	989338.0	1153750.0	1103840.0	0	0.5656732165384066	0.03570625263454084	False	0.04294547498594716	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9BZE9	Q9BZE9		ASPSCR1		945354.0	964911.0	1159380.0	994313.0	1132770.0	1324590.0	967953.0	990212.0	1055860.0	929819.0	1256420.0	1174620.0	1197510.0	1172450.0	1069430.0	804617.0	1251990.0	917295.0	0	0.5657172649089417	-0.05407675984697393	False	0.04295484354506277	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q96FZ7	Q96FZ7		CHMP6		517438.0	540530.0	619520.0	507597.0	758638.0	693552.0	510503.0	545047.0	511658.0	503679.0	655391.0	602056.0	687504.0	615050.0	478766.0	167193.0	636546.0	453280.0	0	0.5672053523322478	0.09439367429873916	False	0.04296421210417838	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q16718	Q16718		NDUFA5		6827530.0	7256410.0	7149460.0	6399150.0	6130610.0	5817050.0	7200560.0	6535530.0	7456330.0	7170590.0	6602200.0	6662440.0	6332350.0	6892260.0	7434110.0	6341440.0	6221640.0	7094830.0	0	0.5689418646324285	0.02903925017821081	False	0.042973580663293987	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9UQR0	Q9UQR0		SCML2		3206340.0	3285140.0	3252480.0	3323180.0	3649880.0	3929310.0	3281300.0	3073990.0	3220860.0	2775620.0	3647610.0	3575080.0	3641430.0	3417440.0	3112190.0	2697750.0	3756280.0	3097820.0	0	0.5694167523783773	-0.039639741844933546	False	0.0429829492224096	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9Y3D3	Q9Y3D3		MRPS16		5314340.0	5179880.0	5143710.0	5429470.0	3853250.0	4229820.0	4766520.0	5190260.0	4729170.0	4759200.0	4379730.0	4665000.0	5013700.0	5015060.0	5315540.0	4746170.0	4720270.0	5253640.0	0	0.5694689772066501	-0.034658366261098736	False	0.04299231778152521	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O00264	O00264		PGRMC1		2703520.0	2790210.0	2792740.0	2345540.0	2517550.0	2734590.0	2772870.0	2683070.0	2928020.0	2996570.0	2701050.0	2727950.0	2704720.0	2936390.0	2847690.0	3042080.0	2695000.0	2714500.0	0	0.5696041689868765	-0.024092148539074803	False	0.04300168634064081	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q9BY42	Q9BY42		RTF2		1733990.0	1688690.0	1665660.0	1636890.0	902993.0	780034.0	1737890.0	1774050.0	1594700.0	1925640.0	1058050.0	1337660.0	1402920.0	1516490.0	1814920.0	1819260.0	929483.0	1971430.0	0	0.5704490037965249	0.09772727240843947	False	0.04301105489975642	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P14854	P14854		COX6B1		15020300.0	24257900.0	13294400.0	8607830.0	8507770.0	8859320.0	24672500.0	11706900.0	21185200.0	24758000.0	8582840.0	16922700.0	10565100.0	10605200.0	11564900.0	19979600.0	8634930.0	15761200.0	0	0.5706666037950441	0.16407324869934123	False	0.04302042345887203	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P63151	P63151		PPP2R2A		11079400.0	11031100.0	11247100.0	10831500.0	10803700.0	11537300.0	11325800.0	11080300.0	11325800.0	10811700.0	11248300.0	11808000.0	11168300.0	11393600.0	10976400.0	9924560.0	11459900.0	11248200.0	0	0.5710731569698964	0.014463591799627924	False	0.043029792017987636	False	False	Human	True	False	False	False	umpire	manual	min	0.5
P02768	P02768		ALB		17877500.0	17714900.0	17449700.0	17181200.0	18199900.0	20804400.0	17583700.0	17016800.0	18312400.0	15891300.0	18875400.0	18448600.0	18631000.0	19062400.0	16679000.0	13917300.0	19345400.0	16512400.0	0	0.5713037979906269	-0.03425295771375098	False	0.04303916057710325	False	False	Human	True	False	False	False	umpire	manual	min	0.5
Q86WB0	Q86WB0		ZC3HC1		2728850.0	2804460.0	2761670.0	2810190.0	2767960.0	2944630.0	2453750.0	2562570.0	2563630.0	2272900.0	2730050.0	2801040.0	2810210.0	2632000.0	2681950.0	2043490.0	2869660.0	2519240.0	0	0.5714268629403578	-0.03396716552363874	False	0.04304852913621885	False	False	Human	True	False	False	False	umpire	manual	min	0.5
O75157	O75157		TSC22D2		398401.0	296484.0	443542.0	361952.0	883569.0	824887.0	486502.0	390160.0	474856.0	312443.0	644192.0	552052.0	525028.0	523623.0	434367.0	12023.0	592423.0	421441.0	1	0.5728128114632871	0.16387497752152952	False	0.04305789769533446	False	False	Human	True	False	False	False	umpire	manual	min	0.5
