Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q8NB90	Q8NB90		AFG2A		11506300.0	12263000.0	11524100.0	11560200.0	10183500.0	10874300.0	10810800.0	11372200.0	11348700.0	10400600.0	10637500.0	11490000.0	11842200.0	10934700.0	11633400.0	9905320.0	11481700.0	11032000.0	0	0.2762254110957345	-0.04148051977183686	False	0.038393326326852335	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P37108	P37108		SRP14		32747100.0	33495000.0	33403700.0	33549000.0	27375600.0	29110600.0	31425800.0	31847200.0	31250600.0	31182400.0	29642700.0	31450100.0	31029200.0	32103700.0	32872700.0	35334000.0	30178300.0	31031200.0	0	0.27648209141502245	-0.04471369813797181	False	0.03839989490278508	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q14978	Q14978		NOLC1		19029400.0	18987900.0	18858100.0	19787000.0	15985300.0	17659300.0	19320900.0	18838700.0	19357800.0	18716500.0	15850900.0	17910500.0	18479100.0	19355600.0	19370900.0	18119400.0	17865600.0	19185100.0	0	0.2765448842418432	-0.045860919780275546	False	0.03840646347871782	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q92600	Q92600		CNOT9		4833070.0	5140490.0	4737270.0	5095880.0	3999210.0	4755820.0	4050010.0	4709680.0	4447640.0	3498530.0	4169580.0	4460620.0	5107920.0	4608170.0	4437820.0	3710560.0	4031580.0	4624300.0	0	0.2765541091092613	-0.0808803354458264	False	0.038413032054650555	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q04726	Q04726		TLE3		3482190.0	3510940.0	3258590.0	3590820.0	3410450.0	3961380.0	3323570.0	3335340.0	3542390.0	2989050.0	3383780.0	3547020.0	3746970.0	3513130.0	3310030.0	2477500.0	3789310.0	3132200.0	0	0.2767838824399169	-0.07439458253141362	False	0.038419600630583285	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q0VD83	Q0VD83		APOBR		1232980.0	1292700.0	1194910.0	1196050.0	1091530.0	1408730.0	1206140.0	1148550.0	1216760.0	1161470.0	1101580.0	1057200.0	1266850.0	1106150.0	1137790.0	935637.0	1237140.0	1105100.0	0	0.2773753465761671	-0.06816963641272457	False	0.03842616920651603	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O95182	O95182		NDUFA7		2737860.0	2898660.0	2946260.0	3088420.0	2355170.0	2649640.0	2890780.0	2629430.0	2864260.0	2900150.0	2719300.0	3148760.0	2969670.0	2695980.0	2731040.0	3478220.0	2803350.0	2705940.0	0	0.27746734045490345	-0.064554558828705	False	0.03843273778244877	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9BRP4	Q9BRP4		PAAF1		3410830.0	3826430.0	3710520.0	4403090.0	3119220.0	3436480.0	3368330.0	3340590.0	3248080.0	3019170.0	3217840.0	3644850.0	3273430.0	3460690.0	3543130.0	3623490.0	3139420.0	3596280.0	0	0.27796318499222067	-0.07062540761695352	False	0.038439306358381505	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P35270	P35270		SPR		3170910.0	3047820.0	3498580.0	3258800.0	3137680.0	3064780.0	3399020.0	3081730.0	3198700.0	3100170.0	3163240.0	3292620.0	3273860.0	3260790.0	3206910.0	3170940.0	3152810.0	3369570.0	0	0.2783880114793061	0.028835942048414824	False	0.03844587493431424	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P30307	P30307		CDC25C		852115.0	672686.0	769699.0	502984.0	864666.0	581105.0	670550.0	675491.0	611173.0	623380.0	901327.0	819280.0	981809.0	832703.0	762073.0	617184.0	815837.0	809244.0	0	0.2791326503314139	0.1314122173080782	False	0.03845244351024698	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P13984	P13984		GTF2F2		7084120.0	7407560.0	6841400.0	7326630.0	5530790.0	5973950.0	7461640.0	7048140.0	6959120.0	7097470.0	6025380.0	6686710.0	7000790.0	7059730.0	7540270.0	7379440.0	6512000.0	6765410.0	0	0.27928911215029767	-0.06108558656272797	False	0.03845901208617972	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q6PJT7	Q6PJT7		ZC3H14		4129430.0	4130870.0	3977610.0	4169090.0	4044740.0	4554740.0	4035090.0	4056250.0	4080560.0	3629170.0	4159260.0	4072750.0	4175260.0	4312370.0	4077280.0	3361990.0	4283460.0	3802410.0	0	0.27979246593316653	-0.04893863619947017	False	0.038465580662112454	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P02768	P02768		ALB		17939200.0	18955900.0	17057300.0	18359500.0	17096400.0	21149400.0	18000900.0	17641700.0	18729200.0	16705900.0	17639200.0	18339000.0	18495100.0	18594000.0	16952700.0	14218200.0	18481400.0	16872000.0	0	0.2798442608181247	-0.05968579466453135	False	0.03847214923804519	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9NVC6	Q9NVC6		MED17		1805000.0	1849470.0	1763060.0	1781790.0	1429120.0	1792590.0	2023310.0	1895630.0	1990890.0	1818560.0	1624350.0	1770450.0	1790140.0	2101070.0	1830940.0	1949590.0	1587210.0	1797780.0	0	0.27986520609789006	-0.06607531944680273	False	0.038478717813977936	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O95295	O95295		SNAPIN		2538200.0	2561130.0	2934290.0	2986920.0	2729150.0	3056560.0	2586050.0	2679170.0	2665670.0	2402930.0	2789280.0	2926720.0	3141480.0	2914520.0	2804150.0	2318160.0	3091240.0	2841770.0	0	0.2803513598087703	-0.06423915803756977	False	0.03848528638991067	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P36543	P36543		ATP6V1E1		5992620.0	5856160.0	6509360.0	7398480.0	5190260.0	5446540.0	6101870.0	6280170.0	6183650.0	6346140.0	5647170.0	5849200.0	5954410.0	6512270.0	6649310.0	6681250.0	5862000.0	6223100.0	0	0.2806849023775585	-0.06268377469382873	False	0.038491854965843404	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q15528	Q15528		MED22		882762.0	923283.0	947544.0	886726.0	631682.0	663173.0	976423.0	850892.0	978814.0	788935.0	781766.0	768325.0	1010390.0	907740.0	862473.0	799487.0	1002620.0	895314.0	0	0.2809164924547079	-0.09481384083628393	False	0.03849842354177614	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P55265	P55265		ADAR		6476910.0	6723720.0	6413650.0	6926960.0	5305620.0	6226110.0	6417690.0	6545520.0	6511790.0	6301990.0	5691720.0	6283850.0	6482120.0	6487220.0	6452300.0	5956160.0	5885230.0	6411550.0	0	0.2809633202917892	-0.04584236488693851	False	0.038504992117708886	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9H479	Q9H479		FN3K		4780690.0	4690590.0	4526880.0	4643590.0	4257720.0	4646230.0	4705030.0	4615430.0	4709580.0	4340820.0	4299900.0	4524260.0	4534530.0	4485490.0	4551840.0	4235880.0	4708320.0	4347260.0	0	0.2815120014181517	-0.028572660376245795	False	0.038511560693641624	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O15091	O15091		PRORP		486290.0	614518.0	617243.0	515180.0	811199.0	843018.0	492877.0	511320.0	648661.0	390339.0	742697.0	571037.0	682030.0	786348.0	550644.0	428443.0	754150.0	570059.0	0	0.28197330587157826	-0.1651754646454035	False	0.038518129269574354	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O75319	O75319		DUSP11		1009780.0	841342.0	1283720.0	985558.0	1254090.0	998355.0	1152550.0	1181380.0	1136780.0	1527060.0	1238240.0	1173520.0	1373180.0	1446880.0	929446.0	1381150.0	1039400.0	1189700.0	0	0.282074935345564	0.11988777070071788	False	0.03852469784550709	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P16435	P16435		POR		2214680.0	2320650.0	2173560.0	2174190.0	1826430.0	2154770.0	2311470.0	2130350.0	2321080.0	2582080.0	1902000.0	2123550.0	2151950.0	2157480.0	2154710.0	2712860.0	2179250.0	2105080.0	0	0.28240009088924006	-0.06962868147182931	False	0.038531266421439836	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96A00	Q96A00		PPP1R14A		3185320.0	3978420.0	2869580.0	3227110.0	2118190.0	2149170.0	3180420.0	3266860.0	3243590.0	3942020.0	2275720.0	2316920.0	2845810.0	3029790.0	3508790.0	3532370.0	2833480.0	2556060.0	0	0.28320866084121465	-0.14088315350957942	False	0.03853783499737257	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P15121	P15121		AKR1B1		1368100.0	1281520.0	1150410.0	1064100.0	859876.0	976608.0	1171500.0	1312990.0	1132270.0	1171090.0	1202490.0	1166930.0	1053080.0	1113430.0	1206300.0	1058900.0	1081790.0	1126300.0	0	0.2834428864959511	0.07908673117708177	False	0.03854440357330531	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q676U5	Q676U5		ATG16L1		625996.0	698351.0	575572.0	669370.0	704851.0	756747.0	665661.0	615816.0	763678.0	517874.0	648469.0	631251.0	626344.0	752207.0	646416.0	378600.0	694387.0	557332.0	0	0.2834580566872204	-0.11099570155893411	False	0.03855097214923804	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8WVK7	Q8WVK7		SKA2		1519810.0	1092480.0	1510870.0	1183520.0	1488780.0	1505610.0	1262890.0	1526400.0	1222320.0	1137960.0	1664120.0	1758410.0	1736220.0	1476420.0	1411780.0	755410.0	1634540.0	1352230.0	0	0.28350546711379937	0.1376497487405894	False	0.038557540725170786	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q15628	Q15628		TRADD		160700.0	158576.0	172689.0	258800.0	209799.0	192843.0	26959.2	176837.0	141954.0	26947.1	226156.0	148242.0	211335.0	218232.0	216106.0	9550.32	239907.0	155230.0	3	0.2838123282493207	-0.33765001098108	False	0.03856410930110352	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q00776	Q00776		APM1		1271130.0	1478790.0	1371120.0	1346710.0	1544100.0	1587610.0	1295720.0	1372320.0	1409090.0	1401620.0	1524770.0	1589970.0	1672440.0	1552860.0	1239840.0	1262140.0	1555000.0	24300.4	1	0.28384392698140287	-0.2016528014773988	False	0.03857067787703626	False	False	Yeast	False	False	True	False	msfragger	manual	min	0.5
Q9BSR8	Q9BSR8		YIPF4		1943910.0	2063120.0	1982960.0	1980930.0	1529930.0	1820700.0	1713970.0	2189790.0	2151740.0	2412860.0	1702200.0	1778400.0	2027390.0	2148960.0	1964020.0	2350500.0	2094660.0	2245290.0	0	0.2839433785111877	-0.08816125507836278	False	0.038577246452969	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P49711	P49711		CTCF		1024470.0	891530.0	946084.0	898460.0	1387150.0	1011310.0	923380.0	965232.0	980745.0	736396.0	1178790.0	1186000.0	1096060.0	1127740.0	931351.0	385672.0	966888.0	906419.0	0	0.28455696211964876	0.15873514460288565	False	0.038583815028901736	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q12768	Q12768		WASHC5		2015880.0	1562870.0	1970480.0	1826230.0	1252270.0	1244840.0	2031940.0	1814080.0	1946390.0	2920200.0	1582880.0	1607210.0	1584680.0	1873280.0	1723400.0	1910890.0	1471090.0	1697120.0	0	0.2850028304486191	0.1576303983420002	False	0.03859038360483447	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9NQ29	Q9NQ29		LUC7L		2846340.0	2746010.0	2774970.0	2784450.0	2738220.0	3702510.0	2795670.0	2759500.0	3009030.0	2397560.0	2818710.0	2954180.0	3149100.0	3214400.0	2817780.0	2005990.0	3051770.0	2764270.0	0	0.2850232739965001	-0.09174760393694778	False	0.03859695218076721	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O15228	O15228		GNPAT		2148570.0	1934900.0	2161030.0	1985480.0	2134260.0	1900010.0	1927780.0	2021130.0	1897780.0	1872690.0	1892280.0	2139480.0	2266690.0	2100100.0	1990430.0	1570710.0	2006980.0	2090940.0	0	0.28504277570467995	0.058857206626186785	False	0.03860352075669995	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P41214	P41214		EIF2D		4613930.0	4640350.0	4428130.0	4328070.0	4215890.0	4441760.0	4598970.0	4423640.0	4594070.0	4481870.0	4331750.0	4411830.0	4508430.0	4440530.0	4520360.0	4299390.0	4503490.0	4104590.0	0	0.2854409728707387	-0.024049974026223345	False	0.03861008933263269	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q14353	Q14353		GAMT		1411370.0	1605020.0	1363300.0	2210990.0	1446990.0	3738050.0	1211740.0	1305630.0	1148530.0	986558.0	1655090.0	1232400.0	1339430.0	1164280.0	1396490.0	1212840.0	1051740.0	1264420.0	0	0.28573755348016483	-0.32391849705165815	False	0.03861665790856542	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q92667	Q92667		AKAP1		2020500.0	2179600.0	1908000.0	1867210.0	2057100.0	2327970.0	1863200.0	1922100.0	1921860.0	1771620.0	1960400.0	2091120.0	2153260.0	2052170.0	1880510.0	1680850.0	2102610.0	1818450.0	0	0.2865477708013738	-0.061121437662564344	False	0.03862322648449816	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q06124	Q06124		PTPN11		3447320.0	3683320.0	3627570.0	4106340.0	3325170.0	4252530.0	3637980.0	3427220.0	3696010.0	3650560.0	3406760.0	3484330.0	3605110.0	3661950.0	3362430.0	2881430.0	3540380.0	3376720.0	0	0.2870318910884822	-0.06322167070290152	False	0.0386297950604309	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q66K64	Q66K64		DCAF15		388602.0	461728.0	444602.0	399407.0	446753.0	380547.0	346892.0	398038.0	425806.0	296436.0	394940.0	391018.0	413861.0	440517.0	363999.0	359597.0	420833.0	367046.0	0	0.28706793655144525	-0.07758932831131009	False	0.03863636363636364	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9NQG5	Q9NQG5		RPRD1B		9945380.0	10127400.0	10909300.0	10874500.0	10849900.0	11642800.0	10676800.0	10305100.0	10438400.0	10566700.0	10527100.0	10570400.0	11197200.0	11348700.0	10322100.0	10252000.0	10719600.0	10546500.0	0	0.287192775299419	-0.030469378647830777	False	0.03864293221229638	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P08621	P08621		SNRNP70		52249900.0	52682400.0	51185000.0	52480800.0	44750200.0	49876900.0	51734600.0	51251100.0	53733500.0	45493800.0	48080700.0	52928700.0	54275800.0	55174600.0	50248700.0	45784700.0	48746300.0	51249800.0	0	0.28751840954087676	-0.044553138797953064	False	0.03864950078822911	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9Y3C8	Q9Y3C8		UFC1		7562540.0	7652520.0	8044140.0	8057960.0	6171740.0	8091470.0	8216530.0	7143880.0	8005000.0	8584890.0	6984090.0	7819090.0	7893850.0	7555230.0	7698210.0	8884210.0	6861870.0	7144340.0	0	0.28753588846425066	-0.06317392033115249	False	0.03865606936416185	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9H6Y2	Q9H6Y2		WDR55		3901930.0	3665080.0	3900090.0	3963480.0	3133160.0	3281080.0	3304550.0	3464870.0	3538430.0	3341070.0	3614850.0	3965150.0	3975600.0	3701300.0	4025210.0	3808810.0	3690370.0	3753420.0	0	0.28765053254950923	-0.05551662559670939	False	0.03866263794009459	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O94992	O94992		HEXIM1		4154160.0	4485190.0	4118760.0	4430360.0	3462540.0	4666660.0	3784400.0	4244690.0	3979100.0	2950400.0	3988350.0	4327230.0	4365060.0	4175080.0	4492950.0	2653810.0	4363770.0	4102040.0	0	0.28808860743788517	-0.09838314016729825	False	0.03866920651602733	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P24311	P24311		COX7B		84342.2	151607.0	23354.3	32787.8	13646.9	131399.0	219809.0	23227.5	187081.0	161468.0	31107.0	28957.9	74570.9	144467.0	173011.0	175332.0	19534.2	170018.0	6	0.2882861929268087	-0.5277239481181087	False	0.03867577509196007	False	True	Human	True	False	False	False	msfragger	manual	min	0.5
P63167	P63167		DYNLL1		4369210.0	1227490.0	4152670.0	556905.0	3915190.0	1038460.0	3533980.0	4307240.0	5016060.0	3001320.0	4333380.0	3965800.0	4899630.0	4375800.0	4678350.0	2279410.0	4689540.0	3737230.0	0	0.28852472194651835	0.2961765731705487	False	0.0386823436678928	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96B49	Q96B49		TOMM6		4225950.0	8467430.0	4077650.0	8606020.0	4396700.0	4473960.0	3312630.0	4210880.0	2053220.0	2893060.0	4399950.0	4385130.0	4507340.0	4122360.0	3616150.0	4210030.0	3737860.0	4203800.0	0	0.2885497592411668	-0.27851680463922274	False	0.03868891224382554	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q5R3I4	Q5R3I4		TTC38		2259910.0	2459510.0	2193990.0	2090990.0	2049900.0	2261940.0	2743900.0	2214710.0	2402300.0	2532050.0	2225200.0	2176670.0	2434480.0	2356800.0	2362920.0	2963260.0	2281760.0	2160330.0	0	0.2889298654301122	-0.07235754195515173	False	0.03869548081975828	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P21283	P21283		ATP6V1C1		4515190.0	4553040.0	4792540.0	4722770.0	3341080.0	4250800.0	4538560.0	4504090.0	4819100.0	4721130.0	3957480.0	4220480.0	4450570.0	4640710.0	4596540.0	4742480.0	4009320.0	4471850.0	0	0.2895638181435475	-0.062269733827096455	False	0.03870204939569102	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8TBN0	Q8TBN0		RAB3IL1		4419360.0	4557640.0	4219650.0	4270600.0	4602220.0	4890040.0	4620610.0	4026920.0	4923110.0	4506160.0	4596100.0	4424340.0	4729540.0	4348870.0	4322780.0	4000010.0	4982280.0	4290330.0	0	0.2897047472604519	-0.047152995392816095	False	0.038708617971623754	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
O43765	O43765		SGTA		16359300.0	16384700.0	16365300.0	15710500.0	15710200.0	18077300.0	15723400.0	15997900.0	16441500.0	14388400.0	16129600.0	16558900.0	17334100.0	16983700.0	15692000.0	13603600.0	16671700.0	14822700.0	0	0.2905593016503986	-0.04836883604741349	False	0.038715186547556485	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9GZT3	Q9GZT3		SLIRP		18048600.0	18053300.0	17972800.0	17707900.0	14224100.0	17315400.0	17886100.0	18068700.0	18367900.0	17738600.0	16456300.0	17341000.0	18067900.0	18814500.0	17137200.0	18476700.0	16430800.0	17811200.0	0	0.2908494569043415	-0.044064399213672584	False	0.03872175512348923	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q1KMD3	Q1KMD3		HNRNPUL2		15263800.0	16011900.0	15108600.0	17139600.0	14157200.0	17565200.0	16135800.0	15091600.0	16162400.0	13924900.0	15124800.0	15500800.0	16137900.0	15848900.0	15421700.0	11722800.0	15394900.0	15134500.0	0	0.2910785065659649	-0.062161012676517635	False	0.03872832369942197	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P62070	P62070		RRAS2		591832.0	881034.0	519602.0	766012.0	762470.0	1153100.0	687807.0	516248.0	619578.0	596009.0	541789.0	823112.0	672091.0	564821.0	591779.0	421782.0	738194.0	581110.0	0	0.2910830833564275	-0.18939743509142398	False	0.038734892275354704	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P55789	P55789		GFER		399004.0	582692.0	381626.0	356935.0	436160.0	537581.0	400174.0	406709.0	452647.0	276532.0	393339.0	296158.0	417628.0	357508.0	516560.0	9550.32	479558.0	24300.4	2	0.2915864738162332	-0.29999498585534107	False	0.03874146085128745	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q13217	Q13217		DNAJC3		12373200.0	12295000.0	10804000.0	11556200.0	11609600.0	9223010.0	13350500.0	12247300.0	11782900.0	10193700.0	10587600.0	12594100.0	11208400.0	11952700.0	12032500.0	6843880.0	11907800.0	11893700.0	0	0.29160136184461355	0.09672544573688555	False	0.03874802942722018	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P04004	P04004		VTN		1177660.0	1086750.0	1200580.0	1138730.0	2586850.0	1080370.0	1036340.0	836113.0	864244.0	728019.0	1485280.0	1144740.0	911279.0	1636320.0	1019320.0	1062720.0	883298.0	1457050.0	0	0.29168737391676824	0.2671252373569534	False	0.03875459800315292	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q8IX12	Q8IX12		CCAR1		8959910.0	9386630.0	8971100.0	9672000.0	7302190.0	8126570.0	8864660.0	9000940.0	8795630.0	8400510.0	8032300.0	8629470.0	8847590.0	8694350.0	8697110.0	8813640.0	8415960.0	8879720.0	0	0.292060480299196	-0.044415092747887866	False	0.038761166579085654	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P54619	P54619		PRKAG1		3955330.0	3996190.0	3978440.0	4006270.0	3307380.0	3813940.0	4187140.0	3959340.0	3983540.0	3954160.0	3786380.0	3857790.0	4054380.0	4067480.0	4015410.0	4222200.0	3619520.0	3828690.0	0	0.29217747934291166	-0.03941572326750539	False	0.03876773515501839	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P17661	P17661		DES		887080.0	680587.0	975109.0	826186.0	13646.9	29757.6	1148910.0	948610.0	899567.0	1350220.0	605208.0	909148.0	644287.0	714641.0	735594.0	1148430.0	489493.0	918946.0	2	0.2923345158744413	0.3305464187532226	False	0.038774303730951136	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P05771	P05771		PRKCB		5948850.0	7365730.0	5795600.0	7947500.0	5531710.0	8759380.0	7022850.0	5765660.0	6827120.0	5781760.0	5826680.0	6091280.0	6085460.0	6387520.0	5694260.0	4174270.0	5667500.0	6345910.0	0	0.29293165653896436	-0.1225784555257629	False	0.038780872306883866	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9Y2Y0	Q9Y2Y0		ARL2BP		2767820.0	2820890.0	2449590.0	2541530.0	2931800.0	3407540.0	2720890.0	2435070.0	2774150.0	2313330.0	3028160.0	2891160.0	3029270.0	2953720.0	2747790.0	2073170.0	3074400.0	2382490.0	0	0.2929622412583303	-0.08786755268724011	False	0.038787440882816604	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9C0B2	Q9C0B2		CFAP74		8360160.0	8733320.0	8669860.0	9043740.0	5501430.0	7875600.0	7565190.0	8534150.0	7790870.0	7891990.0	6778850.0	7889830.0	7569890.0	7833060.0	8463710.0	8151880.0	7937790.0	8453250.0	0	0.2930661675782056	-0.07576353706350746	False	0.03879400945874934	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q96GD4	Q96GD4		AURKB		1617870.0	1948000.0	1692760.0	1961030.0	1460620.0	1686170.0	1826550.0	1828760.0	1754700.0	1564050.0	1500000.0	1673810.0	1730700.0	1713610.0	1694960.0	1583060.0	1561680.0	1823060.0	0	0.2932860297438722	-0.06092080928026782	False	0.038800578034682086	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9UK41	Q9UK41		VPS28		2742330.0	3431360.0	2573150.0	3890980.0	3069270.0	4478890.0	3284610.0	2792450.0	2523750.0	2505350.0	2971900.0	2991230.0	3131040.0	3091540.0	2672390.0	2064730.0	3284320.0	3079950.0	0	0.29338891540398315	-0.13537082725479604	False	0.03880714661061482	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q03169	Q03169		TNFAIP2		593029.0	581980.0	708614.0	523635.0	691574.0	634065.0	680696.0	685227.0	752916.0	586134.0	629767.0	628056.0	664943.0	588220.0	630652.0	9550.32	723772.0	662365.0	1	0.2937459315860948	0.1989967502764647	False	0.038813715186547554	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
P43366	P43366		MAGEB1		9669860.0	10295100.0	9905830.0	10700600.0	9613960.0	13506100.0	10766800.0	9698310.0	10883800.0	9678740.0	10219000.0	10626200.0	10435300.0	10627000.0	9762130.0	8500050.0	10114500.0	10021800.0	0	0.29420127086785747	-0.07212564584421532	False	0.03882028376248029	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q13107	Q13107		USP4		560807.0	565687.0	584867.0	505631.0	525484.0	436325.0	662574.0	608990.0	674033.0	261361.0	577045.0	650669.0	660274.0	718487.0	672191.0	950050.0	573385.0	691285.0	0	0.2949400740677338	-0.1680703986945046	False	0.038826852338413036	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q9H160	Q9H160		ING2		839723.0	629462.0	23354.3	20099.2	805984.0	407304.0	665248.0	658153.0	414526.0	26947.1	551179.0	636539.0	359553.0	471383.0	504990.0	535903.0	312761.0	590067.0	3	0.2954686348180478	0.39193225234059653	False	0.03883342091434577	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
Q15382	Q15382		RHEB		5430990.0	5396270.0	5412240.0	5519360.0	4177940.0	4980180.0	5680480.0	5515830.0	5697240.0	5636140.0	4719020.0	4950470.0	5310780.0	5688170.0	5578780.0	5471530.0	5134720.0	5424150.0	0	0.29549413105282296	-0.05516095629295537	False	0.03883998949027851	False	False	Human	True	False	False	False	msfragger	manual	min	0.5
