protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P39321	1787306.5241705324	1725727.6421174908	1812176.5754259587	1885021.881915212	1798288.945161894	1703212.270101702	P39321	P39321		tamB	0	0.7504042368127389	-0.016515719775170346	False	0.0388189448441247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P17117	9600454.195758387	10199117.052876206	10229958.289312543	9758555.306300323	10068329.11675269	9966678.6045645	P17117	P17117		nfsA	0	0.7508077213276854	0.011381206326220387	False	0.03884892086330935	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8N5	135529518.4476099	134022516.96446358	137361332.65661848	136941864.44788656	134900319.1683655	136244429.69062346	P0A8N5	P0A8N5		lysU	0	0.751225275103445	-0.004153708698890763	False	0.03887889688249401	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P65367	5213087.2140254695	5538286.210043366	5600287.352013925	5576841.768996958	5174344.954203756	5833945.110697281	P65367	P65367		yqcA	0	0.7514681542496577	-0.020453307818882344	False	0.03890887290167866	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9F1	2289552.151996757	2851416.229277852	2852030.3446350205	2450201.200608316	2684660.5774975205	2646540.0046761613	P0A9F1	P0A9F1		mntR	0	0.752211415177394	0.03870678594653854	False	0.038938848920863314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AB28	44139252.37698791	43071099.95628817	43490824.414294615	43034403.18024521	43718148.8895088	44478470.773716055	P0AB28	P0AB28		yceD	0	0.7525629635572788	-0.005836681238894959	False	0.03896882494004796	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEY5	3616601.009983943	3006235.7225844315	3140006.100605894	3470842.580396217	3228036.9545679656	3272722.919520183	P0AEY5	P0AEY5		mdaB	0	0.7534588996711795	-0.030524060948904096	False	0.03899880095923261	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C0V0	55530058.95385526	54922266.4963561	55291622.76322892	54358108.14696483	55321226.31287529	55629166.69292504	P0C0V0	P0C0V0		degP	0	0.754770947996511	0.003795275815096145	False	0.03902877697841727	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8F0	138818669.98374572	135874015.2472245	136099410.3075329	133723177.16442367	140431625.257795	134194737.00891984	P0A8F0	P0A8F0		upp	0	0.75485318447797	0.008603821065508358	False	0.03905875299760192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76104	2364579.4427952813	1805301.9159564215	2353217.3552640947	2159794.531257333	2480329.402722896	2104609.4295996027	P76104	P76104		ydcP	0	0.7552717022046529	-0.04820394992372722	False	0.039088729016786575	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P33898	5417637.232951204	5696856.6454875525	5285886.4920758605	5516913.014862756	5406163.618410665	5615361.52419843	P33898	P33898		gapC	0	0.7567797362080795	-0.01209372162322134	False	0.03911870503597122	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABF1	8954430.865876224	8458302.064902555	8326264.452168425	8115577.547237739	8331550.946506145	8975282.40248482	P0ABF1	P0ABF1		pcnB	0	0.76038144254584	0.017855004370963847	False	0.03914868105515587	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACE7	45800773.87090629	45324759.0303102	45625065.9930372	44637315.42150986	46170263.89420183	46567992.384785965	P0ACE7	P0ACE7		hinT	0	0.7603961310312239	-0.0065783338271111075	False	0.03917865707434053	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6I6	1783584.618875928	1888292.2305537069	1866660.008849292	1814034.0996970416	1931556.1703152612	1839560.7330993211	P0A6I6	P0A6I6		coaD	0	0.7619820437220274	-0.0120913837346546	False	0.03920863309352518	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P21420	40367259.88932933	39020274.59079933	36766271.1948327	38418242.824779786	39405249.104312114	39449478.31971016	P21420	P21420		nmpC	0	0.762497830692948	-0.013834107473108488	False	0.039238609112709835	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9I3	5995974.875351141	6349657.68667293	6263212.451098325	6253055.761145902	6110459.830261022	6129957.089381349	P0A9I3	P0A9I3		gcvR	0	0.7633289721650091	0.008972357445366877	False	0.03926858513189448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACA7	9752616.587592324	8646439.93116025	9124177.519495942	9939209.93393441	9248085.167619852	8783394.50977222	P0ACA7	P0ACA7		gstB	0	0.7640290664694764	-0.023265823867196143	False	0.03929856115107914	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADP7	2097548.411321903	2100742.5000000023	2036696.285301216	2218834.992654989	2073766.014574496	1823153.687563137	P0ADP7	P0ADP7		yigP	0	0.7655064642127919	0.027856056701168135	False	0.03932853717026379	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C0K3	3757081.649571826	3472231.746825852	3462510.227670125	3522669.155013284	3613827.250716927	3450033.3083824846	P0C0K3	P0C0K3		rdoA	0	0.7663390812493122	0.014278195237475267	False	0.03935851318944845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P75782	1181729.2491290427	1290928.7040440587	1068596.910163894	1038422.156871102	1314616.0950300083	1086404.8234872338	P75782	P75782		rlmF	0	0.7674381744023667	0.04208569944404283	False	0.039388489208633096	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7K2	455980718.252895	476272611.3330858	480292088.142497	466199372.7816995	472128151.5334634	466458802.0488775	P0A7K2	P0A7K2		rplL	0	0.7675428246637507	0.007946547976402246	False	0.039418465227817744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P62517	512607.5119054219	567001.0624999995	565781.3871229149	537155.0767295182	516703.947609292	629339.4441482757	P62517	P62517		mdoH	0	0.7678481385278181	-0.032775750249116296	False	0.0394484412470024	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6L9	10191480.260004131	9538443.552584108	10037372.051051067	9998786.020271486	9832753.785358312	9727880.495314203	P0A6L9	P0A6L9		hscB	0	0.7683650472889022	0.01011019284917688	False	0.03947841726618705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69924	16704343.974129004	16406476.552997164	16678890.478225572	17333487.10881765	15993059.570998712	16864725.124095254	P69924	P69924		nrdB	0	0.7690028508969656	-0.011588861632538144	False	0.03950839328537171	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AG40	8129820.534008055	8063015.171178323	7970275.604016661	8130611.090316805	8025962.4037910495	7938327.316955059	P0AG40	P0AG40		ribF	0	0.7694053886579096	0.004078369937508974	False	0.039538369304556356	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACD4	40430590.70017216	41596632.86042748	42142425.34350509	40058355.158176	41576994.491221786	43650006.84347862	P0ACD4	P0ACD4		nifU	0	0.7696856857571807	-0.012905225420852222	False	0.039568345323741004	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7R5	607752800.1797558	652082375.2657192	649157734.9838021	627549692.3387123	651190888.7980394	645573290.1609148	P0A7R5	P0A7R5		rpsJ	0	0.7708373204751261	-0.01153238873008211	False	0.03959832134292566	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A996	7112693.105408526	6835387.520757549	7310559.547467242	7240728.305638835	7032384.482956712	7130294.357395232	P0A996	P0A996		glpC	0	0.7712114304511215	-0.009791156677669634	False	0.039628297362110314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P64596	28343129.705709245	28054356.027255263	28394612.877669565	28253303.95888102	28897378.363717657	27934263.87148088	P64596	P64596		yraP	0	0.7714713683158017	-0.004974070220875697	False	0.03965827338129497	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P75867	4088574.2862577024	4243293.896619673	4389445.896822996	4227004.24451664	4215823.779777285	4373662.988429077	P75867	P75867		ycbZ	0	0.7719145457059255	-0.010753619939509995	False	0.03968824940047962	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60560	18295152.23682548	18422989.465266403	18393057.56953084	18010624.619160503	18741048.604776047	18581264.08631301	P60560	P60560		guaC	0	0.7721804066727602	-0.0057929883546002795	False	0.03971822541966427	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P22106	9662490.0756651	10069576.615780637	9837986.918088589	10173760.532887127	9851954.283184417	9711648.075457236	P22106	P22106		asnB	0	0.7731778820811285	-0.008139855889501734	False	0.03974820143884892	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P30011	6738871.486486504	6964793.214984901	7034211.707863575	6694238.18610767	7019458.207925205	7181921.694206826	P30011	P30011		nadC	0	0.773884484949444	-0.010932266416764442	False	0.03977817745803358	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AA10	369074270.5159834	372469744.1152089	369994479.6618108	367981040.2541753	369037599.0431976	377590923.2275334	P0AA10	P0AA10		rplM	0	0.7748969425934095	-0.003980523851974921	False	0.03980815347721823	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39831	43495404.74977359	44036265.73145422	42782893.70516151	43541544.93429484	42615947.47042433	43702916.17418521	P39831	P39831		ydfG	0	0.7756703103835747	0.005036677442335644	False	0.03983812949640288	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFB8	9179972.660057018	9322394.773708576	9619960.761167714	9269187.837475346	9918201.024056586	9180685.4958564	P0AFB8	P0AFB8		glnG	0	0.7776101042264002	-0.012552185517320517	False	0.03986810551558753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A731	7932829.768944201	8677997.305090746	8990888.983227141	8057469.581656889	8525700.664128063	8682533.686791394	P0A731	P0A731		mgsA	0	0.7778775847282247	0.019060140146648707	False	0.03989808153477218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P67244	1393646.0637417925	1285326.6644852362	1137047.8011624515	1337406.0755627945	1236750.3604995557	1159383.048385857	P67244	P67244		yqhA	0	0.7781534895949664	0.03152494426351477	False	0.03992805755395684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AFX7	1741233.9451407697	1714846.0000000016	2006353.8192750504	1837799.1447696693	1799393.2381263066	1918514.8279514625	P0AFX7	P0AFX7		rseA	0	0.7783444936609121	-0.024426689317862675	False	0.03995803357314149	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A9C9	29720067.663896237	29403485.28992629	29236114.234953057	30145206.370534737	29151841.32798269	29369931.279648617	P0A9C9	P0A9C9		glpX	0	0.7796023764122603	-0.0050089367846413765	False	0.03998800959232614	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGJ9	99886159.18648024	101203750.031124	103430313.88443813	100161851.56110112	102643347.08262748	102935225.32447018	P0AGJ9	P0AGJ9		tyrS	0	0.7798151591966598	-0.005769272827560732	False	0.04001798561151079	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8R0	50761406.40569244	54237712.60193957	55658186.32084704	51477415.254750855	55440798.673049614	55508213.79125493	P0A8R0	P0A8R0		rraA	0	0.7799756488830472	-0.01579980264055927	False	0.04004796163069544	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P36930	1968582.613986	2055245.491414894	2100329.338138139	1952898.9569316816	2141153.8922241493	2091781.9099260883	P36930	P36930		gatR	0	0.7803608210915631	-0.014456922539082298	False	0.0400779376498801	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGG4	4282999.347849064	4229660.727223177	3866815.761919008	4458793.124545006	3516721.6732495227	4124806.219037687	P0AGG4	P0AGG4		trxC	0	0.7813021995647398	0.032904908123985034	False	0.04010791366906475	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AAU7	2990180.766425197	3061850.1751320157	3511120.476784119	3118665.577217473	3255575.706823981	3350408.4542185394	P0AAU7	P0AAU7		ybfE	0	0.7824543761993275	-0.02416016927180535	False	0.040137889688249405	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P27238	966612.6554078314	1007477.438	949155.4571142808	933161.8717344888	1028120.1174163402	991116.652014658	P27238	P27238		yfeD	0	0.7831034576282097	-0.014316511712208834	False	0.04016786570743405	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76014	8634198.995647408	8060568.685653239	8670995.681622084	8333336.926062849	8183110.354781729	9176441.298185265	P76014	P76014		dhaL	0	0.7835643270544105	-0.0184865195856639	False	0.0401978417266187	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P09158	17254017.142838407	18236457.29004728	17659395.92124263	17113762.399449345	18507295.13849243	17967950.248495102	P09158	P09158		speE	0	0.7841021490155551	-0.011870931780144907	False	0.04022781774580336	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31057	13445320.438323865	12484220.950093484	13217011.141289812	13060924.46472767	13315644.219495531	13047953.366901144	P31057	P31057		panB	0	0.7844989149220775	-0.010208004034801883	False	0.04025779376498801	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A8J8	44858560.95854757	45734827.40884887	45088452.00545687	45585703.62205334	44258724.40088512	46466139.15214996	P0A8J8	P0A8J8		rhlB	0	0.7845151044923374	-0.006669764523286133	False	0.040287769784172665	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P62615	1419572.874911316	1308744.3749999986	1280898.8563859344	1420150.6560268498	1449499.9611640591	1215262.3939383817	P62615	P62615		ispE	0	0.7848183019329966	-0.026985171994756887	False	0.04031774580335731	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77202	394814.6143547413	349540.4999999999	303703.11352065747	388945.3362939877	368251.8259906797	319779.9252493676	P77202	P77202		dsbG	0	0.7876892194995976	-0.03926868501304133	False	0.04034772182254197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AGC3	8874290.720100516	8413078.49978074	8755831.602823861	8711962.26137059	8519420.081091383	8677809.476423766	P0AGC3	P0AGC3		slt	0	0.7878340722371822	0.007442758425763121	False	0.04037769784172662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77433	3090221.6446203752	3415555.101051185	3272927.582437488	3226468.0713979816	3238527.6968897786	3227037.410188902	P77433	P77433		ykgG	0	0.7880483611135711	0.012843978159655533	False	0.04040767386091127	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00960	23119254.04430025	23379694.26574472	23778393.427753456	22775317.89465574	24294557.419197053	23631410.88314677	P00960	P00960		glyQ	0	0.7892419006774595	-0.008676838773378754	False	0.040437649880095926	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEZ9	31395448.430475477	30270097.604249265	29831708.06111776	30209865.78663618	30917250.63531412	30822571.655823827	P0AEZ9	P0AEZ9		moaB	0	0.7898921350468022	-0.007116232930940505	False	0.040467625899280574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ABI8	4545833.158225468	4182402.8191150175	4128847.111294061	4580116.609550837	4184046.718427085	4246312.715055981	P0ABI8	P0ABI8		cyoB	0	0.7901316145438582	-0.017110377324720615	False	0.04049760191846523	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A832	11134570.727360403	10910772.451017266	10515741.732988857	10998623.87408288	11028596.294170132	10713523.298666593	P0A832	P0A832		smpB	0	0.7903869194960016	-0.007938312526377035	False	0.040527577937649883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADR6	5569540.636426084	4569094.202922598	4471193.288184927	5631764.98744054	4578645.957259062	4804374.892881	P0ADR6	P0ADR6		rlmM	0	0.7904930084211879	-0.03944469112009413	False	0.04055755395683454	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39160	1528977.9573215728	1347959.4999999988	1457254.4519673814	1342467.7014771982	1396400.9084558033	1530100.092391877	P39160	P39160		uxuB	0	0.7908955181177469	0.021875448880259354	False	0.040587529976019186	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P29217	7315675.331770975	7180749.822696658	7471461.784120095	6929888.224922518	7553175.602656742	7310468.776403139	P29217	P29217		yceH	0	0.7913033892348804	0.011496037720257287	False	0.040617505995203834	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07001	15646136.99427982	16927980.80430803	17112787.19063816	15819836.172951035	17008689.315853603	17423702.249544427	P07001	P07001		pntA	0	0.7913104234447077	-0.016321875197689045	False	0.04064748201438849	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A7V3	552869827.3925146	568365001.2516892	573079208.1816847	564186202.2287703	568233443.7644446	567450062.3997384	P0A7V3	P0A7V3		rpsC	0	0.7923650726900135	-0.004722871581671964	False	0.040677458033573144	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AEH1	1381067.101573171	1350305.7500000012	1294444.7348003942	1378532.0709790918	1335760.2372170442	1336415.390077518	P0AEH1	P0AEH1		rseP	0	0.7929101837079994	-0.008892179104424096	False	0.0407074340527578	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P32662	2021396.5890297336	1044860.0197698196	1299990.9221087857	1807581.745706277	1392026.3481471215	1444224.0183249165	P32662	P32662		gph	0	0.7929335278405767	-0.08892189380813238	False	0.04073741007194245	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07395	167069174.5108353	171285002.8171947	172968476.6712502	170044619.36966154	170813663.75460634	172085159.5320869	P07395	P07395		pheT	0	0.7934368680518947	-0.00456581686575487	False	0.0407673860911271	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69346	942135.1159196394	1037826.1879999996	1132287.2756933009	1006554.4385927224	1086348.207391373	1071190.3154642435	P69346	P69346		yefM	0	0.7938793813816019	-0.023834692013660716	False	0.04079736211031175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADY1	115172916.60554196	112891390.56518348	111284083.18073568	113157284.1369776	113398756.34835231	113807547.76043104	P0ADY1	P0ADY1		ppiD	0	0.7939479677362397	-0.004309537282896854	False	0.04082733812949641	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A908	8639409.400468366	7505982.664683345	7260184.940209631	8463721.284752961	7420278.681393963	7015171.192567538	P0A908	P0A908		mipA	0	0.7942226506419156	0.031556950933461066	False	0.04085731414868106	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AD07	10018508.026460458	9542485.73993533	9537534.062990185	9703755.362283356	10220652.885002926	9413956.796474855	P0AD07	P0AD07		yecF	0	0.7946691986438685	-0.011842310075364003	False	0.04088729016786571	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39298	935851.4762432	644505.3750000006	628819.7630663421	828522.3316345233	817107.3544015154	660177.4872891557	P39298	P39298		yjfP	0	0.7947991831842686	-0.06176310978085934	False	0.04091726618705036	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06129	62811074.49613675	65052399.0638134	65323626.35896565	63709651.34435672	63501999.91109402	65176052.20949647	P06129	P06129		btuB	0	0.7959886046004213	0.005982169696546125	False	0.04094724220623501	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P68688	1623614.137329178	1735822.8561955865	1751828.9645393167	1612730.8750086469	1684541.5160688232	1764738.7764776088	P68688	P68688		grxA	0	0.7967541294939956	0.013969971794316879	False	0.04097721822541967	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A6P5	27840112.07639589	27340964.223427396	27553097.814033706	27660535.187321182	26734451.519983426	27996271.424975764	P0A6P5	P0A6P5		der	0	0.798447012895493	0.005992098134480806	False	0.04100719424460432	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P77611	1130052.283375645	1057914.2273278814	1080279.468850216	1020290.6747525436	1200047.5007896358	1095369.838779456	P77611	P77611		rnfC	0	0.7992397727326359	-0.0208003969602125	False	0.04103717026378897	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P60422	590079572.7216786	613897772.2590498	593789196.2450452	594879248.6333498	606391027.0947771	603315681.7832354	P60422	P60422		rplB	0	0.799701768731354	-0.00546218051272896	False	0.04106714628297362	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P05459	39777640.720674425	41621211.00658987	42277750.11890977	39909370.88631288	40521903.62695184	42387542.16766433	P05459	P05459		pdxB	0	0.7999935516366548	0.010040976882154433	False	0.04109712230215827	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AC30	10114562.530033488	9762472.163238326	9173127.191623025	9806478.171187276	9918713.32331868	9001793.004306858	P0AC30	P0AC30		ftsX	0	0.8003148271922431	0.01613964358059248	False	0.04112709832134293	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P64604	24668875.17998636	26355237.56582501	26669472.199477997	24380896.13673256	26751570.12861041	25812380.12877891	P64604	P64604		mlaD	0	0.8013797431242156	0.013970781089119986	False	0.04115707434052758	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P13979	12940783.713309838	12552719.692965409	12869213.611855725	12554561.649699943	12976616.66146687	12692865.65025359	P13979	P13979		traT	0	0.8016449385605967	0.0052244839003268905	False	0.041187050359712235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P13016	6768750.385301956	7031608.662903088	6758189.3116053725	7022140.869565881	6649791.214103074	7008772.049119953	P13016	P13016		ampD	0	0.8021901018588216	-0.008546907748200846	False	0.04121702637889688	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P07913	14649406.543920511	14334018.983830135	14711217.337268312	15086177.348889526	14452842.453552611	14365077.845380342	P07913	P07913		tdh	0	0.802393070250544	-0.006899184863828504	False	0.04124700239808153	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ACY9	817049.7219250178	895676.7500000007	885715.242530189	803943.9586097985	886617.3610044474	947222.3162520074	P0ACY9	P0ACY9		yebG	0	0.8023932580712125	-0.02167953408695154	False	0.04127697841726619	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P76008	5382050.791633481	5277023.620421768	5259608.818420087	5567029.950995233	4885917.826876124	5295347.373882542	P76008	P76008		ldcA	0	0.8030032992999456	0.015525346656493988	False	0.04130695443645084	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0A858	251545871.20169944	255137593.7112172	256739476.3330798	261267443.9412809	247923314.08527383	257768040.8780889	P0A858	P0A858		tpiA	0	0.8035659552830063	-0.006666537181575178	False	0.041336930455635496	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0C0L7	6956774.691563541	7209039.649161109	7296564.496669944	6814481.484631262	7564864.520320361	7279612.181690638	P0C0L7	P0C0L7		proP	0	0.8045173628984115	-0.013153860085791643	False	0.04136690647482014	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P61517	31777982.24676948	31155068.850662515	32295855.287306957	32992220.76809264	31276494.852401912	31470723.540197108	P61517	P61517		can	0	0.804537919838447	-0.007713790017671731	False	0.04139688249400479	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39286	10059792.5405534	9836056.730404314	10174785.019794077	10123566.320388813	9929078.882946892	10112379.474936891	P39286	P39286		rsgA	0	0.8047820807865469	-0.004521463125909157	False	0.04142685851318945	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P31697	20602365.656207528	21652278.53040808	20573505.94252589	20628701.7759062	21182893.309781007	20696931.461120605	P31697	P31697		fimC	0	0.8055568401078089	0.007358107283320461	False	0.0414568345323741	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P69741	9634850.46948452	9480881.395834422	9535238.592222355	9934740.526525067	9511936.908965811	9352909.387921829	P69741	P69741		hybO	0	0.8055788320058094	-0.0074641076587547515	False	0.041486810551558756	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AB14	9557073.80615946	8771428.447287751	9467767.003748212	9510148.19730745	8943653.758665029	9105470.631859371	P0AB14	P0AB14		yccJ	0	0.8070374355265908	0.012353451788851071	False	0.041516786570743404	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39838	577961.5418229436	611563.4854112981	637010.2106494221	681832.6302501099	585991.4520413216	517543.12709959695	P39838	P39838		rcsD	0	0.8070702446648834	0.03288875242938773	False	0.04154676258992806	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P27829	17026377.65371835	17678551.082928825	17482366.740091473	16840662.543755732	17769946.373921175	17317623.349144023	P27829	P27829		wecC	0	0.8080608618966092	0.007179524277631379	False	0.041576738609112714	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P39280	3772348.246738198	3916648.018224834	3778600.455004807	3664474.352071205	3886258.630253464	3851683.693698814	P39280	P39280		epmB	0	0.8090407230192249	0.008223447808271656	False	0.04160671462829737	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P23845	9520353.469470514	9368213.79292754	10022838.101445848	9381345.96941105	9575248.97767488	9775397.74070733	P23845	P23845		cysN	0	0.8092516252764477	0.008980685476082093	False	0.041636690647482016	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P61949	28335931.41974058	27849124.43973667	28920559.116319843	28351795.50438211	27811451.86509697	29370386.02834293	P61949	P61949		fldA	0	0.8104851969195511	-0.007237506679075661	False	0.041666666666666664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0ADI4	881187.7155841523	809597.3750000003	845733.2707589136	891729.9565157796	852991.580148468	815032.3221614512	P0ADI4	P0ADI4		entB	0	0.8108349891001096	-0.013155486136246237	False	0.04169664268585132	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06616	15243090.242406745	15498435.300798671	15929345.383213896	15829845.34628502	15313948.454638928	15721077.04777338	P06616	P06616		era	0	0.8126031997897223	-0.005984517187201452	False	0.041726618705035974	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P0AE91	13508657.662173323	12937368.283691624	12357145.377802553	13351266.254522026	12964564.237164674	12775717.913079696	P0AE91	P0AE91		creA	0	0.8134796139257278	-0.010682164002882721	False	0.04175659472422063	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
