Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.99749e+07	4.10279e+07	4.05058e+07	3.97182e+07	3.99002e+07	4.08596e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	7.11244e+06	6.74638e+06	6.38097e+06	7.53483e+06	6.48982e+06	7.71501e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.74713e+07	3.76748e+07	3.47294e+07	3.66744e+07	3.62785e+07	3.76828e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.89018e+06	2.28474e+06	3.73169e+06	2.89929e+06	2.83355e+06	3.66965e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	3.70227e+06	3.57151e+06		4.39361e+06	4.35519e+06	4.46446e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.25158e+07	1.55081e+07	1.55753e+07	1.52704e+07	1.51633e+07	1.53346e+07
P50456	MLC_ECOLI	mlc	Protein mlc	7	7	4.4105e+06	4.34333e+06	4.20764e+06	4.26203e+06	4.27015e+06	4.25562e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	3	3	3.21399e+06	3.29237e+06	3.4274e+06	3.28656e+06	2.74594e+06	3.9229e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	2.2303e+07	2.72709e+07	2.57998e+07	2.53447e+07	2.79837e+07	2.4023e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.99605e+06	5.10708e+06	4.61066e+06	4.84322e+06	4.89215e+06	4.15608e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.67193e+06	6.57105e+06	5.99669e+06	6.23472e+06	6.21645e+06	6.12124e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.10524e+06	2.12341e+06	1.92134e+06	2.19625e+06	2.08123e+06	2.15803e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.5929e+07	2.74363e+07	2.58302e+07	2.62126e+07	2.69458e+07	2.65588e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.82383e+06	2.3335e+06	2.84744e+06	2.94697e+06	2.63881e+06	2.50438e+06
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.56173e+07	1.47165e+07	1.53119e+07	1.53996e+07	1.53378e+07	1.5499e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	2.02908e+07	2.00001e+07	2.00367e+07	1.94096e+07	2.02078e+07	2.15153e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	825731	658126	1.20467e+06	845454	774608	1.05167e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1		386673		485681	625293	
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	1.93346e+06	2.39438e+06	1.84754e+06	2.14227e+06	2.02627e+06	1.95357e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	642724	575204		690576	552292	605248
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	13	13	3.47515e+07	3.64805e+07	3.49096e+07	3.66739e+07	3.77231e+07	3.60059e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.81528e+06	3.60435e+06	2.82867e+06	3.17324e+06	3.3923e+06	2.89481e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	15	15	7.02228e+06	6.605e+06	6.43566e+06	6.81473e+06	7.25207e+06	6.56227e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.26891e+08	1.20848e+08	1.23009e+08	1.20443e+08	1.22355e+08	1.2396e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	6.66445e+06	7.82705e+06	8.28643e+06	7.23746e+06	8.11128e+06	7.25223e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8	7.58918e+06	4.09828e+07	8.53026e+06	3.92831e+07	4.05453e+07	7.78379e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2		1.67207e+06	1.0973e+06	1.69635e+06	1.43195e+06	1.61471e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	7.66248e+06	7.57546e+06	8.03903e+06	8.36498e+06	7.24597e+06	8.83688e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.40409e+06	3.44517e+06	3.40344e+06	3.62193e+06	3.5316e+06	2.88377e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	24	24	2.09375e+07	2.11875e+07	2.15495e+07	2.08707e+07	2.16378e+07	2.2098e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	7.49546e+06	7.60966e+06	7.91903e+06	7.68173e+06	8.27895e+06	7.62846e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	9	9	3.37152e+07	3.12238e+07	3.15479e+07	3.23193e+07	3.23261e+07	3.13101e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	9	9	2.43318e+07	2.5482e+07	2.5786e+07	2.52463e+07	2.48457e+07	2.55668e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	7.3054e+08	7.25821e+08	7.18585e+08	7.14597e+08	7.15375e+08	7.43959e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.24273e+09	1.20193e+09	1.26221e+09	1.12646e+09	1.14163e+09	1.26654e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	5.79412e+06	5.65329e+06	5.63223e+06	5.49032e+06	5.95749e+06	6.08592e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.46466e+07	5.7001e+07	5.37229e+07	5.54692e+07	5.42807e+07	5.43713e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	1.04862e+07	9.9184e+06	1.01768e+07	9.3688e+06	1.01177e+07	1.04049e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	5.62138e+06	6.68159e+06	6.60755e+06	6.3327e+06	6.78375e+06	7.24218e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	1.04422e+09	9.60677e+08	1.01166e+09	9.83359e+08	9.60263e+08	1.02373e+09
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	1.06482e+08	1.12179e+08	1.07173e+08	1.13573e+08	1.14234e+08	1.09246e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	1.29735e+07	1.25663e+07	1.21705e+07	1.22598e+07	1.33521e+07	1.16853e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12	6.9695e+07	7.61733e+07	7.21249e+07	7.4206e+07	7.59654e+07	7.4147e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.4922e+06	1.44378e+06	1.54064e+06	1.34799e+06	1.5214e+06	1.19984e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	1.06043e+09	1.1021e+09	1.08413e+09	1.14127e+09	1.15314e+09	1.08677e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.49344e+07	1.47124e+07	1.50296e+07	1.46897e+07	1.44641e+07	1.51771e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.01983e+07	1.08984e+07	1.03606e+07	1.11064e+07	1.11277e+07	1.07146e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	19	19	3.34908e+07	3.13998e+07	3.30579e+07	3.26656e+07	3.0341e+07	3.33505e+07
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22	9.63161e+07	9.57025e+07	9.43367e+07	9.38038e+07	9.46647e+07	9.39448e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	2.15895e+06	1.39252e+06	2.27222e+06	1.69629e+06	1.95799e+06	1.24896e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.79107e+08	9.26916e+08	9.29459e+08	8.98077e+08	8.98694e+08	9.48839e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.0205e+07	4.19726e+07	4.14331e+07	4.32397e+07	4.44291e+07	4.16521e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.74159e+07	1.85953e+07	1.86427e+07	1.79949e+07	1.89009e+07	1.73727e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	7.15772e+07	7.04612e+07	7.05738e+07	7.39785e+07	7.20519e+07	7.01652e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3	1.66442e+07	7.75927e+07	1.75515e+07	7.74485e+07	7.55638e+07	1.79151e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.20846e+08	2.32385e+08	2.15882e+08	2.27641e+08	2.2667e+08	2.18622e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2		1.06186e+07	2.14041e+06	1.15122e+07	1.11426e+07	2.32074e+06
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	4	3	3.85831e+06	3.90942e+06	3.81192e+06	4.17488e+06	3.51362e+06	3.48084e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	1.01143e+08	9.818e+07	1.01125e+08	9.97644e+07	9.44315e+07	1.03356e+08
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.55711e+08	1.50251e+08	1.55991e+08	1.48742e+08	1.47831e+08	1.55545e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18	1.49636e+09	1.44595e+09	1.47726e+09	1.48941e+09	1.43907e+09	1.46858e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	4	4		1.32622e+06	1.14713e+06	1.42126e+06	1.44178e+06	
P62556	SOPA_ECOLI	sopA	Protein SopA	6	6	2.28571e+07	2.27993e+07	2.26741e+07	2.28213e+07	2.24462e+07	2.33494e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.41296e+07	2.4632e+07	2.47707e+07	2.5302e+07	2.54581e+07	2.46741e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2		253834		339590	433477	
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	7.14713e+06	8.57717e+06	9.30732e+06	9.53577e+06	8.91398e+06	7.14216e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	1.07608e+07	1.08441e+07	1.07698e+07	1.15232e+07	1.17631e+07	1.03983e+07
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.77818e+07	2.6082e+07	2.80874e+07	2.5769e+07	2.62079e+07	2.86716e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	1.15226e+07	9.77428e+06	1.14274e+07	1.0894e+07	1.06199e+07	1.1413e+07
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	6.22206e+06	5.36406e+06	5.93078e+06	5.99854e+06	5.71065e+06	5.93687e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	2.09141e+08	2.19192e+08	2.15944e+08	2.14906e+08	2.1368e+08	2.16008e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	3.29674e+07	3.35192e+07	3.18111e+07	3.26674e+07	3.32552e+07	3.28455e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	9.98371e+06	7.78334e+07	1.18199e+07	7.72013e+07	7.64656e+07	1.32512e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	1.84256e+06	7.02074e+06	1.89455e+06	6.81495e+06	7.02577e+06	1.96347e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	5	5	7.24243e+07	7.25446e+07	7.29353e+07	7.50862e+07	7.53997e+07	7.18632e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15	1.13149e+07	5.32042e+07	7.79472e+06	5.53493e+07	5.53978e+07	1.01966e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.14733e+07	2.26276e+07	2.17276e+07	2.28886e+07	2.26863e+07	2.13525e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	469314	478911	455554		470604	456301
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	2.00197e+08	1.95314e+08	1.98178e+08	2.00893e+08	1.9201e+08	2.07592e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.70125e+07	1.53261e+07	1.66229e+07	1.57907e+07	1.62072e+07	1.58062e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.9836e+07	2.54886e+07	2.63514e+07	2.60691e+07	2.67712e+07	2.75554e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	8.69572e+06	4.64276e+07	8.84627e+06	4.31993e+07	4.50549e+07	9.66619e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	7.29619e+07	7.10716e+07	7.16393e+07	7.04605e+07	6.8577e+07	7.25439e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	4	4	2.92748e+06	3.11264e+06	3.03131e+06	2.64553e+06	2.94704e+06	3.27361e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	17	17	5.64221e+06	5.60654e+06	5.83891e+06	6.06737e+06	5.81169e+06	5.73087e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.70028e+07	4.24889e+07	4.5955e+07	4.39674e+07	4.25134e+07	4.46246e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	10	10	3.86655e+06	3.74991e+06	4.02262e+06	3.62669e+06	3.55142e+06	4.01077e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.60336e+06	1.54787e+06	1.69827e+06	1.77337e+06	1.65154e+06	1.35553e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.81647e+06	6.37635e+06	5.99564e+06	6.11278e+06	6.4398e+06	6.83884e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	960579	976989	849503	1.0055e+06	1.00983e+06	867958
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.45615e+07	1.5233e+07	1.47197e+07	1.66082e+07	1.53029e+07	1.48918e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.83796e+07	5.56238e+07	6.01279e+07	5.58361e+07	5.42162e+07	5.64673e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	2.14355e+08	2.00198e+08	2.12806e+08	2.01473e+08	2.08145e+08	2.10276e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.08761e+07	3.2037e+07	3.06922e+07	3.21054e+07	3.16144e+07	3.19529e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	6.53807e+06	6.19782e+06	6.07206e+06	6.83896e+06	6.2728e+06	6.26506e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.11248e+07	1.16989e+07	1.13696e+07	1.22977e+07	1.22912e+07	1.11257e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.68776e+06	1.73762e+06	1.66781e+06	1.6522e+06	1.95331e+06	1.30219e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.80447e+07	2.142e+07	1.98415e+07	2.21657e+07	2.18997e+07	2.14092e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1		81569.6			92993.9	
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.69756e+06	3.06787e+06	2.53356e+06	3.17861e+06	3.1737e+06	2.62768e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	2.25361e+06	1.60168e+06	2.40301e+06	2.19523e+06	1.45119e+06	2.03369e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.73517e+06	1.95443e+06	1.86513e+06	1.43313e+06	1.44934e+06	2.08992e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.88306e+07	2.91253e+07	2.79491e+07	2.9463e+07	2.90645e+07	2.73781e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2	3.4875e+07	3.92008e+07	3.51645e+07	3.79621e+07	3.46826e+07	3.76997e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	4.32216e+06	4.15617e+06	3.93767e+06	3.62733e+06	4.03743e+06	3.0041e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	798550	718097	722196	759388	663682	714799
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	3.14338e+07	3.0307e+07	3.00965e+07	3.2878e+07	3.33823e+07	3.11487e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.59503e+06	4.27593e+06	3.96408e+06	4.36862e+06	4.36264e+06	4.03191e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	7.20785e+06	7.25846e+06	6.85793e+06	6.53863e+06	6.52696e+06	5.94262e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.5062e+08	2.63159e+08	2.70386e+08	2.76518e+08	2.64114e+08	2.74511e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.17085e+06	1.87179e+06	2.22045e+06	1.81837e+06	1.8165e+06	1.9868e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.85371e+06	4.61347e+06	4.68247e+06	5.0218e+06	4.52376e+06	4.48594e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	8	8	5.70925e+07	5.38817e+07	5.43269e+07	5.28766e+07	5.5094e+07	5.63147e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.76136e+07	2.54152e+07	2.81057e+07	2.59138e+07	2.60359e+07	2.73335e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	4.80278e+06	7.33917e+06	6.20872e+06	7.34458e+06	6.96748e+06	6.22432e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.05825e+07	4.81071e+07	4.63998e+07	4.84253e+07	4.86209e+07	4.99744e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	1	1		207974		335356		
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	6.51969e+06	5.83599e+06	6.83208e+06	5.87206e+06	5.76289e+06	6.35865e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.39307e+07	1.42961e+07	1.36463e+07	1.58477e+07	1.35243e+07	1.4268e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	1.0004e+07	1.02282e+07	1.1522e+07	1.12704e+07	9.7881e+06	1.17538e+07
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	2.77164e+06	3.83511e+06	2.71286e+06	4.54069e+06	4.14982e+06	
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	9.22734e+06	8.12132e+06	8.63493e+06	6.57318e+06	7.72483e+06	8.59588e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	8	8	6.7964e+06	6.82974e+06	6.50795e+06	6.3374e+06	7.10281e+06	6.51938e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	9.167e+06	9.46622e+06	9.41978e+06	9.86793e+06	9.8663e+06	9.60607e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.54452e+07	1.41072e+07	1.54684e+07	1.38859e+07	1.39953e+07	1.56013e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.17332e+07	1.17645e+07	1.14092e+07	1.17042e+07	1.11422e+07	1.10895e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	9	9	1.01469e+07	9.89327e+06	9.87938e+06	1.14227e+07	1.01419e+07	1.0321e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.23506e+07	3.3299e+07	3.28842e+07	3.41322e+07	3.18457e+07	3.30425e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.8109e+07	1.81202e+07	1.84201e+07	1.91232e+07	1.89057e+07	1.99507e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1	1.44537e+06	1.312e+06	1.92806e+06	1.18361e+06	1.42339e+06	1.86709e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.84418e+06	3.72026e+06	2.96274e+06	3.46994e+06	3.22854e+06	2.88356e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	600190	395492	582929	528176	463966	677544
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	9.16168e+06	1.13793e+07	9.49786e+06	1.11578e+07	1.12023e+07	9.4654e+06
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	7.48632e+06	6.52453e+06	7.39586e+06	7.07985e+06	6.95927e+06	7.56438e+06
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1	2.22495e+06	2.7465e+06	2.10898e+06	2.88567e+06		1.82318e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	6	6	9.5126e+06	9.17268e+06	9.6207e+06	9.76091e+06	8.42643e+06	8.34554e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.64142e+08	1.64762e+08	1.61792e+08	1.67202e+08	1.62829e+08	1.66459e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.21383e+09	2.30923e+09	2.04528e+09	2.31597e+09	2.28936e+09	2.28918e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.06358e+07	1.10809e+07	1.1082e+07	1.16178e+07	1.13489e+07	1.13316e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	3.09113e+07	3.20396e+07	3.03674e+07	3.15591e+07	3.36135e+07	3.35769e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.44908e+07	2.40663e+07	2.27645e+07	2.38038e+07	2.5361e+07	2.23523e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1			924048		742866	937379
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	1.59458e+06	1.78836e+06	2.04458e+06	1.82293e+06	1.51707e+06	1.79551e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.74807e+08	6.15364e+08	6.1624e+08	6.30116e+08	6.14978e+08	6.34334e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.17973e+07	1.25707e+07	1.22292e+07	1.14905e+07	1.1677e+07	1.26325e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.6895e+07	1.46317e+07	1.73808e+07	1.62859e+07	1.3933e+07	1.94315e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	2.73768e+07	2.85753e+07	2.7636e+07	2.84282e+07	2.71469e+07	2.82472e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		9	9	1.60258e+07	5.73874e+07	1.59654e+07	5.87867e+07	5.9723e+07	1.55245e+07
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	9.68777e+08	9.04461e+08	9.6553e+08	7.86037e+08	8.82889e+08	9.7973e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.0772e+08	1.91995e+08	2.11259e+08	1.89951e+08	1.89948e+08	2.20491e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	6.90434e+06	7.40934e+06	7.52058e+06	7.7361e+06	8.09929e+06	7.53926e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	5.5951e+07	4.78384e+07	5.01938e+07	5.28909e+07	5.09821e+07	5.18078e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	7.41753e+06	7.19086e+06	6.72703e+06	6.94839e+06	6.42725e+06	6.865e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.63103e+07	6.37822e+07	6.48545e+07	6.11997e+07	6.18356e+07	6.93221e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	4.02795e+07	3.72666e+07	3.83062e+07	3.7797e+07	3.89232e+07	3.83908e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.99163e+07	1.7929e+07	1.73771e+07	1.79903e+07	1.82004e+07	1.90327e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.80941e+08	1.79494e+08	1.79879e+08	1.73793e+08	1.68035e+08	1.84922e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	15	15	4.44476e+08	4.19539e+08	4.52946e+08	4.47049e+08	4.32312e+08	4.51909e+08
P69451	LCFA_ECOLI	fadD	Long-chain-fatty-acid--CoA ligase	2	2			2.40211e+06			1.99748e+06
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1		1.91601e+06			2.08575e+06	1.52122e+06
