Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q9H2V7	Q9H2V7		SPNS1		2.4037e+06	2.45181e+06	2.55604e+06	2.52678e+06	2.92664e+06	3.48037e+06	2.61657e+06	2.49495e+06	2.64614e+06	2.03154e+06	3.04155e+06	3.03509e+06	2.92604e+06	2.75557e+06	2.56486e+06	1.0826e+06	3.15695e+06	2.48982e+06
Q9H2W6	Q9H2W6		MRPL46		4.03056e+06	4.55952e+06	4.25137e+06	4.46528e+06	4.05467e+06	4.92124e+06	4.19018e+06	4.0764e+06	4.2561e+06	4.63966e+06	4.38291e+06	4.35502e+06	4.41711e+06	4.52158e+06	4.29571e+06	4.46351e+06	4.62384e+06	3.67471e+06
Q9H2Y7	Q9H2Y7		ZNF106		461148	558056	357738	468973	558952	760864	471783	483115	317289	282642	419423	501829	417207	424793	429645	153533	601137	409230
Q9H307	Q9H307		PNN		1.07604e+07	1.06187e+07	1.00118e+07	1.11205e+07	9.55128e+06	1.14655e+07	1.06121e+07	1.05324e+07	1.10461e+07	9.77451e+06	1.00684e+07	1.06891e+07	1.08568e+07	1.09966e+07	1.03214e+07	8.6921e+06	1.06217e+07	1.01051e+07
Q9H3H1	Q9H3H1		TRIT1		3.23046e+06	3.33851e+06	3.18137e+06	3.30701e+06	2.80316e+06	2.98817e+06	3.31547e+06	3.1319e+06	3.04875e+06	3.18028e+06	3.09512e+06	3.22597e+06	3.48348e+06	3.33109e+06	3.1126e+06	2.99934e+06	3.00322e+06	3.24648e+06
Q9H3H3	Q9H3H3		C11orf68		2.75412e+06	2.56402e+06	2.71444e+06	2.446e+06	2.18971e+06	2.32796e+06	2.30711e+06	2.48554e+06	2.30168e+06	1.97243e+06	2.40715e+06	2.79997e+06	2.34372e+06	2.38119e+06	2.03655e+06	1.14939e+06	2.11049e+06	2.50541e+06
Q9H3K2	Q9H3K2		GHITM		2.94269e+06	8.63842e+06	2.70508e+06	8.05422e+06	2.17609e+06	8.00476e+06	2.48778e+06	2.86841e+06	3.14905e+06	2.34674e+06	2.38758e+06	2.55509e+06	2.87207e+06	3.24891e+06	3.24057e+06	3.86641e+06	2.93167e+06	2.53523e+06
Q9H3K6	Q9H3K6		BOLA2		9.57482e+06	8.70614e+06	9.77857e+06	8.53517e+06	8.83097e+06	8.42003e+06	9.06896e+06	9.50787e+06	9.06765e+06	6.74294e+06	9.16421e+06	1.01052e+07	8.60211e+06	9.30301e+06	6.35985e+06	4.15995e+06	6.37588e+06	9.99792e+06
Q9H3M7	Q9H3M7		TXNIP		1.34044e+06	1.50181e+06	1.46895e+06	1.45162e+06	1.29174e+06	1.49933e+06	1.44704e+06	1.29014e+06	1.49061e+06	1.34004e+06	1.33462e+06	1.40715e+06	1.48503e+06	1.51144e+06	1.33144e+06	1.24753e+06	1.444e+06	1.37059e+06
Q9H3N1	Q9H3N1		TMX1		1.16312e+06	1.09755e+06	877159	918765	747084	903158	1.15999e+06	1.08719e+06	1.17875e+06	1.01762e+06	875541	840566	966207	1.08932e+06	1.13002e+06	983069	948708	1.20851e+06
Q9H3P2	Q9H3P2		NELFA		4.72178e+06	4.78182e+06	4.83597e+06	4.82221e+06	4.8374e+06	5.09135e+06	4.40594e+06	4.31043e+06	4.92497e+06	4.22505e+06	4.93118e+06	5.10869e+06	5.06708e+06	5.32248e+06	4.35727e+06	3.58146e+06	4.97937e+06	4.24732e+06
Q9H3P7	Q9H3P7		ACBD3		3.85221e+06	4.00515e+06	3.65995e+06	3.73273e+06	4.0596e+06	4.76742e+06	3.70025e+06	3.5819e+06	3.92387e+06	3.34152e+06	4.00618e+06	3.99308e+06	3.9781e+06	4.17647e+06	3.69541e+06	2.62042e+06	4.2426e+06	3.64485e+06
Q9H3Q1	Q9H3Q1		CDC42EP4		269791	271582	303042	307263	402578	468204	309605	310135	386632	188287	390798	308795	296001	319893	310319		424248	283441
Q9H3R5	Q9H3R5		CENPH		2.86995e+06	2.77423e+06	2.69161e+06	2.77227e+06	2.55023e+06	2.60418e+06	2.66022e+06	2.60278e+06	2.65655e+06	2.46231e+06	2.63591e+06	2.65825e+06	2.80364e+06	2.59772e+06	2.52537e+06	2.12625e+06	2.77859e+06	2.46947e+06
Q9H3S7	Q9H3S7		PTPN23		1.19309e+07	1.31151e+07	1.19643e+07	1.3172e+07	1.15845e+07	1.39219e+07	1.20558e+07	1.18693e+07	1.25441e+07	1.14776e+07	1.19961e+07	1.24707e+07	1.29982e+07	1.28334e+07	1.22108e+07	1.08034e+07	1.2744e+07	1.17063e+07
Q9H3U1	Q9H3U1		UNC45A		6.70441e+07	6.98133e+07	6.72449e+07	7.14248e+07	6.04058e+07	6.87085e+07	6.52337e+07	6.48527e+07	6.66257e+07	6.32811e+07	6.33845e+07	6.58318e+07	6.78833e+07	6.68073e+07	6.81516e+07	6.68636e+07	6.58315e+07	6.60452e+07
Q9H3U5	Q9H3U5		MFSD1		1.21256e+06	1.22462e+06	1.00843e+06	1.26872e+06	889432		1.08903e+06	1.1755e+06	1.05251e+06	964554	947845	1.1589e+06	1.14806e+06	1.06269e+06	1.14779e+06	879950	994810	1.07107e+06
Q9H3Z4	Q9H3Z4		DNAJC5		1.01359e+06	873310	915043	811858	851282	715590	558420	1.01951e+06	889299	878761	854312	951134	1.03121e+06	1.05469e+06	961648	479044	805456	1.02999e+06
Q9H410	Q9H410		DSN1		1.00948e+06	878051	957110	934385	1.0051e+06	1.07375e+06	933069	1.1771e+06	987546	661620	1.25723e+06	1.06431e+06	973099	1.10836e+06	1.01156e+06	1.31617e+06	1.08005e+06	1.01291e+06
Q9H444	Q9H444		CHMP4B		9.07629e+06	9.46602e+06	9.19598e+06	1.0085e+07	8.14133e+06	9.22135e+06	8.83432e+06	8.97752e+06	9.47953e+06	8.82563e+06	8.49889e+06	8.56706e+06	9.19752e+06	9.46558e+06	9.52983e+06	8.41275e+06	9.35696e+06	8.54482e+06
Q9H446	Q9H446		RWDD1		1.97369e+06	2.0718e+06	2.19929e+06	2.17559e+06	1.60281e+06	1.77096e+06	2.00865e+06	2.09691e+06	2.06529e+06	1.64112e+06	1.71475e+06	1.99309e+06	2.00891e+06	2.00987e+06	2.11622e+06	2.3213e+06	1.92247e+06	2.23947e+06
Q9H467	Q9H467		CUEDC2		381275		401621		662821		402583	447931	251779	210377	548715	646677	293146	390585	183747		122058	472500
Q9H479	Q9H479		FN3K		4.78069e+06	4.69059e+06	4.52688e+06	4.64359e+06	4.25772e+06	4.64623e+06	4.70503e+06	4.61543e+06	4.70958e+06	4.34082e+06	4.2999e+06	4.52426e+06	4.53453e+06	4.48549e+06	4.55184e+06	4.23588e+06	4.70832e+06	4.34726e+06
Q9H488	Q9H488		POFUT1		1.04699e+06	1.4056e+06	1.29604e+06	1.51439e+06	915663	1.34864e+06	1.05174e+06	1.08038e+06	1.12504e+06	981147	988300	913640	935974	989333	878822	1.14297e+06	974231	1.22687e+06
Q9H497	Q9H497		TOR3A		450034	474514	402770	346640	498777	339948	394770	477402	407148	193124	545414	459677	503933	469202	442254	86434	442789	442769
Q9H4A3	Q9H4A3		WNK1		2.61408e+06	2.74694e+06	2.73454e+06	2.51869e+06	2.3261e+06	2.62019e+06	2.45121e+06	2.67916e+06	2.60037e+06	2.66714e+06	2.45981e+06	2.67169e+06	2.63414e+06	2.64728e+06	2.78797e+06	2.5866e+06	2.70493e+06	2.54082e+06
Q9H4A4	Q9H4A4		RNPEP		1.37796e+07	1.44333e+07	1.37821e+07	1.42528e+07	1.262e+07	1.47319e+07	1.40846e+07	1.32529e+07	1.47512e+07	1.37465e+07	1.34092e+07	1.37004e+07	1.44079e+07	1.48109e+07	1.39432e+07	1.42343e+07	1.35496e+07	1.33373e+07
Q9H4A5	Q9H4A5		GOLPH3L		2.01588e+06	2.01472e+06	1.94027e+06	2.06579e+06	1.61902e+06	1.89199e+06	2.34938e+06	2.16548e+06	2.2634e+06	2.80232e+06	1.73782e+06	1.65008e+06	2.03213e+06	1.84626e+06	2.11581e+06	1.80265e+06	1.87432e+06	1.86229e+06
Q9H4A6	Q9H4A6		GOLPH3		3.01209e+06	3.98665e+06	3.15603e+06	4.41081e+06	2.89849e+06	4.29911e+06	3.05645e+06	3.21787e+06	3.3154e+06	2.79505e+06	3.14356e+06	3.3878e+06	3.68773e+06	3.48725e+06	3.25632e+06	2.7714e+06	3.35723e+06	3.0307e+06
Q9H4B7	Q9H4B7		TUBB1			1.41026e+08	1.40379e+07	9.33993e+07	8.70498e+06	7.66531e+07	1.96601e+07		1.50492e+07	1.59731e+07	1.02644e+07	1.38955e+07	9.72675e+06	9.83341e+06	6.11782e+06	8.31573e+06		1.43485e+07
Q9H4E7	Q9H4E7		DEF6		638289	742222	630068	644064	668469	1.0025e+06	661281	565307	711650	664063	613231	751447	719139	691403	644484	919940	749598	552770
Q9H4H8	Q9H4H8		FAM83D		1.58775e+06	1.58996e+06	1.44606e+06	1.33643e+06	1.16786e+06	1.28519e+06	1.34032e+06	1.34089e+06	1.59918e+06	1.32872e+06	1.35922e+06	1.31579e+06	1.57964e+06	1.53822e+06	1.58951e+06	1.80315e+06	1.34559e+06	1.23448e+06
Q9H4I3	Q9H4I3		TRABD		1.32262e+06	1.29324e+06	1.26519e+06	1.40421e+06	1.40019e+06	1.74462e+06	1.38438e+06	1.34125e+06	1.47333e+06	1.43088e+06	1.28697e+06	1.42388e+06	1.41268e+06	1.37256e+06	1.38905e+06	1.32695e+06	1.64149e+06	1.17122e+06
Q9H4L4	Q9H4L4		SENP3		1.94872e+06	2.06896e+06	2.13113e+06	2.18075e+06	2.21941e+06	2.24398e+06	2.22871e+06	2.02248e+06	2.22089e+06	1.97002e+06	2.13875e+06	2.29327e+06	2.32666e+06	2.32178e+06	2.14023e+06	1.85738e+06	2.05804e+06	2.12743e+06
Q9H4L5	Q9H4L5		OSBPL3		2.94712e+06	2.7697e+06	2.83881e+06	2.77877e+06	3.10663e+06	3.12764e+06	3.20631e+06	2.62721e+06	3.17379e+06	2.45935e+06	2.92152e+06	3.00925e+06	2.94751e+06	2.79598e+06	2.67705e+06	1.40636e+06	2.89592e+06	2.92036e+06
Q9H4L7	Q9H4L7		SMARCAD1		2.35582e+06	2.53307e+06	2.29777e+06	2.47083e+06	2.14438e+06	2.52732e+06	2.56965e+06	2.33909e+06	2.41036e+06	2.1091e+06	2.26678e+06	2.31772e+06	2.22204e+06	2.36817e+06	2.39294e+06	1.7677e+06	2.11939e+06	2.37987e+06
Q9H4M9	Q9H4M9		EHD1		7.50665e+06	7.97198e+06	7.73728e+06	8.51724e+06	7.14424e+06	8.42838e+06	7.44669e+06	7.14198e+06	7.86782e+06	7.4002e+06	7.5386e+06	7.44608e+06	7.94184e+06	8.18466e+06	7.73829e+06	7.6577e+06	7.84028e+06	7.24023e+06
Q9H501	Q9H501		ESF1		3.30671e+06	3.72756e+06	3.19045e+06	3.49258e+06	2.88397e+06	3.18946e+06	3.20299e+06	3.10987e+06	3.40577e+06	3.17261e+06	3.09843e+06	3.17565e+06	3.34932e+06	3.53563e+06	3.36068e+06	3.03219e+06	3.26226e+06	3.14901e+06
Q9H553	Q9H553		ALG2		685829	917960	735766	771343	692867	829405	809599	752335	797540	696756	800855	747275	858169	701623	693209	582734	819837	779746
Q9H583	Q9H583		HEATR1		1.60595e+07	1.72339e+07	1.63316e+07	1.77564e+07	1.38276e+07	1.62257e+07	1.63298e+07	1.65184e+07	1.676e+07	1.59309e+07	1.51865e+07	1.60879e+07	1.65629e+07	1.69441e+07	1.75057e+07	1.72e+07	1.58848e+07	1.64285e+07
Q9H5H4	Q9H5H4		ZNF768		912214	847484	881837	845921	604920	974668	867877	839441	923824	827183	951147	901082	913031	796679	782004	861915	866938	864516
Q9H5N1	Q9H5N1		RABEP2			358777	359841	331262	380717	439501	375915	348314		323460	372657	414609	377212	318016	373102	260419	408921	284380
Q9H5Q4	Q9H5Q4		TFB2M		4.04538e+06	4.11134e+06	3.73004e+06	4.25534e+06	3.44579e+06	4.19287e+06	3.38438e+06	3.70726e+06	3.81815e+06	3.88077e+06	3.42397e+06	3.74819e+06	4.12025e+06	3.92269e+06	4.32625e+06	3.82845e+06	3.75758e+06	3.80446e+06
Q9H5V9	Q9H5V9		STEEP1		1.28178e+06	1.45933e+06	1.2767e+06	1.45845e+06	1.30762e+06	1.55633e+06	1.23743e+06	1.38149e+06	1.22676e+06	1.2377e+06	1.28625e+06	1.28535e+06	1.39211e+06	1.44026e+06	1.28875e+06	1.25259e+06	1.29542e+06	1.21055e+06
Q9H5X1	Q9H5X1		CIAO2A		3.11624e+06	3.16641e+06	3.28121e+06	3.11861e+06	2.62166e+06	2.9479e+06	3.10496e+06	3.24488e+06	3.58368e+06	2.92356e+06	3.20959e+06	3.24844e+06	3.24723e+06	3.24395e+06	3.35774e+06	3.38581e+06	3.05176e+06	3.17618e+06
Q9H6D7	Q9H6D7		HAUS4		1.1417e+06	1.15205e+06	1.1163e+06	1.18283e+06	1.30535e+06	1.65735e+06	1.21507e+06	1.0865e+06	1.32157e+06	942322	1.31202e+06	1.26579e+06	1.34144e+06	1.26497e+06	1.17041e+06	786815	1.4024e+06	1.12919e+06
Q9H6E5	Q9H6E5		TUT1		1.82553e+06	1.71307e+06	1.84373e+06	1.56278e+06	1.52255e+06	1.8781e+06	1.35125e+06	1.79055e+06	1.59527e+06	1.87159e+06	1.42803e+06	1.75108e+06	1.83603e+06	1.79473e+06	1.93342e+06	1.55868e+06	2.13636e+06	1.51703e+06
Q9H6F5	Q9H6F5		CCDC86		6.37578e+06	6.97022e+06	6.32897e+06	6.90672e+06	6.44669e+06	7.59778e+06	6.1977e+06	6.36578e+06	6.40327e+06	5.85765e+06	6.67413e+06	6.58962e+06	6.7801e+06	6.76898e+06	6.49558e+06	5.2031e+06	6.85235e+06	6.34108e+06
Q9H6K1	Q9H6K1		ILRUN		806325	743730	880706	833730	683865	823586	480489	669547	617154	333041	899061	968695	967866	849231	691502	471960	921281	763998
Q9H6R0	Q9H6R0		DHX33		1.1593e+06	1.14853e+06	1.09984e+06	1.15615e+06	1.15088e+06	1.12027e+06	970510	1.07356e+06	1.13446e+06	821279	956491	980151	1.04402e+06	1.15569e+06	1.14561e+06	752805	1.10328e+06	1.19166e+06
Q9H6R4	Q9H6R4		NOL6		5.5663e+06	6.12205e+06	5.4023e+06	6.25632e+06	5.07183e+06	6.26789e+06	5.51781e+06	5.43428e+06	5.97026e+06	5.29421e+06	5.53385e+06	5.69089e+06	5.93727e+06	5.93331e+06	6.07456e+06	5.14312e+06	5.87977e+06	5.33443e+06
Q9H6R7	Q9H6R7		WDCP		1.01e+06	1.06009e+06	913768	992609	899298	980950	858261	943235	876418	824679	855027	946123	827201	887629	1.12895e+06	789619	883290	843023
Q9H6S0	Q9H6S0		YTHDC2		2.61734e+06	2.97096e+06	2.66699e+06	2.71876e+06	2.45534e+06	3.13575e+06	3.11013e+06	2.76414e+06	3.15003e+06	2.76937e+06	2.68567e+06	2.78e+06	3.08954e+06	3.10886e+06	2.91175e+06	2.60394e+06	2.99797e+06	2.50733e+06
Q9H6S1	Q9H6S1		AZI2		237872		151059	165863			175578	179661	229024		234238	196957	174366		158950		257622	173922
Q9H6T3	Q9H6T3		RPAP3		4.54385e+06	5.00791e+06	4.65694e+06	4.81679e+06	4.53454e+06	5.49368e+06	4.88961e+06	4.50665e+06	4.95639e+06	4.46993e+06	4.8026e+06	4.94189e+06	5.01033e+06	5.02258e+06	4.78317e+06	4.49714e+06	5.00874e+06	4.63637e+06
Q9H6V9	Q9H6V9		LDAH		3.83112e+06	4.15422e+06	3.84155e+06	3.72104e+06	3.31618e+06	3.43436e+06	3.92125e+06	3.91269e+06	4.10504e+06	4.06745e+06	3.66115e+06	3.78947e+06	3.64834e+06	3.7445e+06	3.7699e+06	4.47823e+06	3.46652e+06	3.614e+06
Q9H6W3	Q9H6W3		RIOX1		1.47895e+06	1.42454e+06	1.24908e+06	1.43753e+06	1.02402e+06	873050	1.47668e+06	1.3238e+06	1.45094e+06	1.41156e+06	1.03882e+06	1.06163e+06	1.20596e+06	1.37314e+06	1.37157e+06	1.50765e+06	1.22107e+06	1.29737e+06
Q9H6Y2	Q9H6Y2		WDR55		3.90193e+06	3.66508e+06	3.90009e+06	3.96348e+06	3.13316e+06	3.28108e+06	3.30455e+06	3.46487e+06	3.53843e+06	3.34107e+06	3.61485e+06	3.96515e+06	3.9756e+06	3.7013e+06	4.02521e+06	3.80881e+06	3.69037e+06	3.75342e+06
Q9H6Z4	Q9H6Z4		RANBP3		4.35247e+06	4.49186e+06	4.21547e+06	4.49208e+06	4.23861e+06	4.83628e+06	4.23494e+06	4.10739e+06	4.44891e+06	3.67554e+06	4.20173e+06	4.33243e+06	4.28048e+06	4.4423e+06	4.17873e+06	3.64817e+06	4.19519e+06	4.06532e+06
Q9H773	Q9H773		DCTPP1		1.23758e+07	1.32502e+07	1.33573e+07	1.39735e+07	1.05731e+07	1.10415e+07	1.2482e+07	1.26328e+07	1.29232e+07	1.25165e+07	1.12522e+07	1.2764e+07	1.27902e+07	1.33964e+07	1.29373e+07	1.31549e+07	1.13866e+07	1.338e+07
Q9H7B2	Q9H7B2		RPF2		2.1228e+06	2.19872e+06	2.37289e+06	2.29258e+06	1.83731e+06	1.99758e+06	2.13196e+06	2.1635e+06	2.16298e+06	2.56481e+06	1.922e+06	2.09896e+06	2.12255e+06	2.39989e+06	2.20922e+06	1.63621e+06	2.01835e+06	2.17937e+06
Q9H7B4	Q9H7B4		SMYD3		927883	1.23368e+06	1.07194e+06	1.02292e+06	933124	1.05637e+06	995010	1.02549e+06	1.04894e+06	1.05135e+06	827833	846494	937342	1.05906e+06	1.10451e+06	1.04985e+06	1.05852e+06	1.11782e+06
Q9H7C9	Q9H7C9		AAMDC		782234	752137	786688	765908	720099	755326	620278	672007	704135	427052	831414	687312	671877	896619	810428	501723	918870	706135
Q9H7D7	Q9H7D7		WDR26		3.08291e+06	2.95625e+06	3.18407e+06	3.06989e+06	2.48229e+06	2.53394e+06	3.06452e+06	3.05547e+06	3.14098e+06	2.99969e+06	2.64212e+06	2.93861e+06	2.90456e+06	2.98365e+06	2.89057e+06	2.63052e+06	2.86984e+06	3.10975e+06
Q9H7E2	Q9H7E2		TDRD3		278210	291467	305467	333292	426393	455722	371923	311330	336465	283624	360789	371313	371738	333084	335885		412904	272001
Q9H7E9	Q9H7E9		C8orf33		2.70405e+06	2.68393e+06	2.56251e+06	2.29869e+06	2.72652e+06	3.28782e+06	3.03071e+06	2.55141e+06	3.06163e+06	2.85194e+06	2.89017e+06	2.82628e+06	2.83301e+06	2.7827e+06	2.53933e+06	2.54841e+06	2.98391e+06	2.40662e+06
Q9H7L9	Q9H7L9		SUDS3		1.41945e+06	1.41072e+06	1.6719e+06	1.43617e+06	1.67057e+06	1.40123e+06	1.18433e+06	1.3398e+06	1.3203e+06	1.36158e+06	1.70158e+06	1.61179e+06	1.40551e+06	1.47757e+06	1.36827e+06	940447	1.30479e+06	1.46245e+06
Q9H7N4	Q9H7N4		SCAF1		2.76617e+06	3.06516e+06	2.79336e+06	2.78247e+06	2.79772e+06	3.1474e+06	2.89418e+06	2.62627e+06	2.84792e+06	2.83867e+06	2.90006e+06	2.78563e+06	2.97096e+06	2.69217e+06	2.89743e+06	2.80059e+06	3.0483e+06	2.67674e+06
Q9H7Z6	Q9H7Z6		KAT8		2.43811e+06	2.40387e+06	2.45478e+06	2.21758e+06	2.3049e+06	2.40976e+06	2.20101e+06	2.28914e+06	2.43012e+06	2.1669e+06	2.3583e+06	2.23967e+06	2.57059e+06	2.4607e+06	2.40459e+06	1.68663e+06	2.56337e+06	2.27308e+06
Q9H7Z7	Q9H7Z7		PTGES2		3.65696e+06	4.5374e+06	4.11316e+06	4.53301e+06	2.98612e+06	3.80266e+06	3.42265e+06	3.77703e+06	3.85204e+06	3.62479e+06	3.59083e+06	3.69574e+06	3.99378e+06	4.03533e+06	4.26668e+06	4.16219e+06	4.08271e+06	3.85097e+06
Q9H814	Q9H814		PHAX		2.33386e+06	2.45028e+06	2.33059e+06	2.1887e+06	2.22856e+06	2.36061e+06	2.43338e+06	2.31462e+06	2.64317e+06	2.13455e+06	2.08828e+06	2.29127e+06	2.34315e+06	2.34427e+06	2.21814e+06	1.97453e+06	2.26115e+06	2.27032e+06
Q9H832	Q9H832		UBE2Z		4.17341e+06	4.65928e+06	3.46666e+06	4.85644e+06	3.47589e+06	4.46333e+06	4.27731e+06	4.27204e+06	3.94423e+06	3.8176e+06	4.02084e+06	3.94139e+06	4.41657e+06	4.01125e+06	3.89246e+06	4.43669e+06	3.97097e+06	3.95679e+06
Q9H845	Q9H845		ACAD9		6.1959e+06	7.12331e+06	6.25777e+06	6.75379e+06	6.48662e+06	7.37516e+06	5.60189e+06	6.13813e+06	6.02049e+06	4.96157e+06	6.1405e+06	5.62995e+06	5.96648e+06	6.41392e+06	6.36183e+06	3.97154e+06	6.58122e+06	6.03551e+06
Q9H857	Q9H857		NT5DC2		1.12095e+06	1.21155e+06	1.88195e+06	1.69495e+06	1.28063e+06	1.11613e+06	1.028e+06	1.09308e+06	1.17743e+06	1.0314e+06	1.17257e+06	1.5022e+06	1.9562e+06	1.33072e+06	1.67736e+06		1.59032e+06	1.14835e+06
Q9H871	Q9H871		RMND5A		1.72346e+06	1.54982e+06	1.6165e+06	1.51513e+06	1.30528e+06	1.32612e+06	1.70735e+06	1.66769e+06	1.70336e+06	1.67671e+06	1.47039e+06	1.55607e+06	1.59723e+06	1.54046e+06	1.63136e+06	1.0493e+06	1.25948e+06	1.55437e+06
Q9H8G2	Q9H8G2		CAAP1		575800	496406	486118	573526	561814	466939	612695	463380	564761	392629	624740	587615	622881	539133	464952	243386	606542	473458
Q9H8H0	Q9H8H0		NOL11		1.5954e+07	1.67882e+07	1.69996e+07	1.67936e+07	1.51111e+07	1.66254e+07	1.54554e+07	1.52721e+07	1.64374e+07	1.54129e+07	1.55334e+07	1.62755e+07	1.65334e+07	1.61532e+07	1.60262e+07	1.62016e+07	1.64221e+07	1.51033e+07
Q9H8H3	Q9H8H3		TMT1A		640702	629436	484671	495206	745433	699440	512423	577855	592284	444516	514692	586587	606957	692177	469012	696759	665598	437144
Q9H8M7	Q9H8M7		MINDY3		896718	2.06941e+06	952241	2.21615e+06	1.01151e+06	2.15748e+06	1.2628e+06	925191	1.1337e+06	1.04915e+06	814762	408994	1.07982e+06	1.09964e+06	1.48447e+06	1.15421e+06	1.78121e+06	648593
Q9H8V3	Q9H8V3		ECT2		3.03397e+06	2.31465e+06	1.73431e+06	1.76929e+06	2.71079e+06	2.05102e+06	2.43705e+06	2.37761e+06	2.25772e+06	2.97543e+06	1.63476e+06		2.20644e+06	2.07804e+06	1.87753e+06	2.29621e+06	2.07199e+06	2.00508e+06
Q9H8W4	Q9H8W4		PLEKHF2		5.58477e+06	5.26138e+06	4.88261e+06	5.55567e+06	4.6511e+06	6.03991e+06	5.81582e+06	5.11068e+06	5.79081e+06	6.55705e+06	5.31011e+06	5.43774e+06	5.56418e+06	5.63789e+06	5.14245e+06	4.80389e+06	5.76252e+06	5.1328e+06
Q9H8Y5	Q9H8Y5		ANKZF1		2.38035e+06	2.30578e+06	2.1051e+06	2.18474e+06	2.00731e+06	1.95906e+06	2.04053e+06	2.0747e+06	1.91984e+06	1.80202e+06	1.84059e+06	2.03865e+06	2.03559e+06	2.06399e+06	1.94919e+06	1.72188e+06	1.90989e+06	2.17863e+06
Q9H8Y8	Q9H8Y8		GORASP2		7.92627e+06	8.77253e+06	8.3136e+06	9.91251e+06	8.86781e+06	1.17824e+07	8.34422e+06	7.99585e+06	8.98252e+06	7.28565e+06	9.07149e+06	7.70598e+06	9.08524e+06	8.80796e+06	7.78812e+06	5.86296e+06	9.48251e+06	6.86129e+06
Q9H900	Q9H900		ZWILCH		1.60251e+06	1.61838e+06	1.76834e+06	1.63374e+06	1.47727e+06	1.41334e+06	1.62802e+06	1.64655e+06	1.61457e+06	1.6994e+06	1.5087e+06	1.42901e+06	1.59194e+06	1.78344e+06	1.6762e+06	1.77389e+06	1.47854e+06	1.6542e+06
Q9H910	Q9H910		JPT2		1.91707e+07	2.07476e+07	1.87537e+07	1.98707e+07	1.88554e+07	2.38532e+07	1.85446e+07	1.85106e+07	2.02756e+07	1.56055e+07	1.93878e+07	1.93544e+07	2.03248e+07	2.06442e+07	1.82544e+07	1.66278e+07	1.9629e+07	1.7651e+07
Q9H936	Q9H936		SLC25A22		3.10563e+06	3.14403e+06	3.0992e+06	3.16969e+06	2.29797e+06	3.185e+06	2.89911e+06	2.83317e+06	3.06755e+06	2.86652e+06	2.84266e+06	3.09149e+06	3.03577e+06	2.85837e+06	3.01677e+06	3.06783e+06	3.05854e+06	2.71807e+06
Q9H939	Q9H939		PSTPIP2		4.3454e+06	4.64631e+06	3.93043e+06	4.41888e+06	2.76548e+06	3.43675e+06	3.90202e+06	4.25914e+06	4.15713e+06	4.10544e+06	3.67673e+06	4.00829e+06	4.34204e+06	4.41843e+06	4.52227e+06	4.03977e+06	3.88451e+06	4.2375e+06
