Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q9UKE5	Q9UKE5		TNIK		1.09109e+07	1.0558e+07	1.30347e+07	9.74568e+06	1.02026e+07	1.05841e+07	1.02588e+07	1.09094e+07	8.75796e+06	1.03692e+07	1.23568e+07	1.06542e+07	9.33367e+06	1.04869e+07	9.95912e+06	1.24047e+07	1.05357e+07	1.0989e+07
Q9UKF6	Q9UKF6		CPSF3		6.41934e+06	6.76803e+06	6.28151e+06	6.77162e+06	5.74191e+06	6.77025e+06	6.4476e+06	6.40106e+06	6.69296e+06	6.34285e+06	6.06794e+06	6.58101e+06	6.56655e+06	6.53905e+06	6.68383e+06	6.39799e+06	6.50176e+06	6.31455e+06
Q9UKK9	Q9UKK9		NUDT5		2.60354e+07	2.70442e+07	2.54283e+07	2.62266e+07	2.40642e+07	2.72766e+07	2.6512e+07	2.49773e+07	2.76332e+07	2.53218e+07	2.46017e+07	2.59778e+07	2.62073e+07	2.60553e+07	2.53836e+07	2.72837e+07	2.58251e+07	2.51477e+07
Q9UKL0	Q9UKL0		RCOR1		7.60576e+06	7.70154e+06	7.24716e+06	7.96885e+06	6.26917e+06	7.11286e+06	7.21135e+06	7.23571e+06	7.16636e+06	6.87448e+06	6.92386e+06	7.37939e+06	6.92084e+06	7.23588e+06	7.04353e+06	7.78518e+06	6.74365e+06	7.56541e+06
Q9UKM9	Q9UKM9		RALY		1.78444e+07	1.85574e+07	1.779e+07	1.87289e+07	1.30353e+07	1.54926e+07	1.7785e+07	1.74803e+07	1.78782e+07	1.76836e+07	1.52193e+07	1.64295e+07	1.72327e+07	1.73721e+07	1.80754e+07	1.8618e+07	1.62336e+07	1.75953e+07
Q9UKN8	Q9UKN8		GTF3C4		2.16326e+06	2.28492e+06	2.12768e+06	2.41244e+06	1.96187e+06	2.06977e+06	2.22219e+06	2.06706e+06	2.07364e+06	1.96673e+06	2.10436e+06	2.17993e+06	2.14619e+06	1.9737e+06	2.19034e+06	2.22022e+06	2.04697e+06	1.95823e+06
Q9UKV3	Q9UKV3		ACIN1		1.60313e+07	1.64367e+07	1.60542e+07	1.61086e+07	1.38629e+07	1.6485e+07	1.62883e+07	1.58743e+07	1.62213e+07	1.52823e+07	1.45295e+07	1.56478e+07	1.59183e+07	1.57966e+07	1.60773e+07	1.52744e+07	1.60135e+07	1.59022e+07
Q9UKV8	Q9UKV8		AGO2		2.9565e+06	3.11637e+06	3.01744e+06	3.14484e+06	2.04258e+06	2.57494e+06	3.12859e+06	2.9499e+06	3.22931e+06	2.7762e+06	2.46655e+06	2.84233e+06	2.97449e+06	3.01145e+06	3.0678e+06	2.48795e+06	2.85057e+06	2.86684e+06
Q9UKX7	Q9UKX7		NUP50		7.46865e+06	7.59015e+06	7.30691e+06	7.49698e+06	7.19013e+06	8.11026e+06	7.41687e+06	7.28963e+06	7.67644e+06	6.98874e+06	7.36674e+06	7.5922e+06	7.78993e+06	7.65599e+06	7.28154e+06	6.26223e+06	7.7569e+06	7.05988e+06
Q9UKY7	Q9UKY7		CDV3		1.22196e+07	1.2748e+07	1.1766e+07	1.26785e+07	1.13356e+07	1.47904e+07	1.19838e+07	1.17651e+07	1.25715e+07	1.04031e+07	1.18057e+07	1.23564e+07	1.31919e+07	1.21678e+07	1.2146e+07	1.00758e+07	1.34957e+07	1.17408e+07
Q9UKZ1	Q9UKZ1		CNOT11		2.51226e+06	2.59478e+06	2.56772e+06	2.42693e+06	3.05269e+06	3.03607e+06	2.48043e+06	2.45084e+06	2.66067e+06	2.26931e+06	2.74859e+06	2.54869e+06	2.76591e+06	2.67236e+06	2.58819e+06	1.9921e+06	3.00407e+06	2.3962e+06
Q9UL15	Q9UL15		BAG5		943685	1.02053e+06	815462	925744	823601	994172	799933	885900	998525		837904	843523	906982	833009	1.11221e+06	1.10701e+06	803430	871005
Q9UL25	Q9UL25		RAB21		3.10509e+06	3.05264e+06	3.04219e+06	3.19175e+06	2.94762e+06	3.23855e+06	2.88004e+06	2.7315e+06	2.90668e+06	2.54552e+06	2.97031e+06	3.03204e+06	3.02139e+06	3.00853e+06	2.96315e+06	2.46789e+06	2.72331e+06	3.05642e+06
Q9UL40	Q9UL40		ZNF346		794659		668162		1.02235e+06		1.15727e+06	753153	655605	565345	793582	1.09368e+06	620626	795800	338698			867700
Q9UL45	Q9UL45		BLOC1S6				632483		1.25583e+06	1.01519e+06					987470	527959	394782	1.09835e+06			391320	465390
Q9UL46	Q9UL46		PSME2		1.52246e+07	1.66999e+07	1.61631e+07	1.7859e+07	1.45235e+07	1.8401e+07	1.56458e+07	1.61194e+07	1.67789e+07	1.57939e+07	1.52162e+07	1.69095e+07	1.64135e+07	1.66992e+07	1.58961e+07	1.50866e+07	1.62372e+07	1.52171e+07
Q9UL63	Q9UL63		MKLN1		2.55908e+06	2.5083e+06	2.97629e+06	2.71587e+06	2.52811e+06	2.97986e+06	2.72487e+06	2.86203e+06	2.73061e+06	2.47904e+06	2.82075e+06	2.98595e+06	2.95651e+06	2.83548e+06	2.73019e+06	2.68994e+06	3.10017e+06	2.97379e+06
Q9ULA0	Q9ULA0		DNPEP		7.86625e+06	8.08544e+06	7.78035e+06	7.77436e+06	7.40312e+06	8.80974e+06	7.84656e+06	7.62057e+06	8.03352e+06	7.10176e+06	8.38561e+06	8.45582e+06	8.36954e+06	8.33771e+06	7.74863e+06	7.62519e+06	8.64741e+06	7.58084e+06
Q9ULC4	Q9ULC4		MCTS1		7.13569e+06	6.72149e+06	7.17831e+06	7.59092e+06	5.92621e+06	7.8435e+06	7.1388e+06	7.01931e+06	7.05682e+06	6.90718e+06	6.40575e+06	6.69285e+06	6.92944e+06	7.2422e+06	6.84784e+06	6.62875e+06	6.32897e+06	6.78228e+06
Q9ULH0	Q9ULH0		KIDINS220		1.19878e+06	1.19265e+06	1.20249e+06	1.12113e+06	1.21017e+06	1.16009e+06	1.08244e+06	1.15138e+06	1.25389e+06	952612	1.25779e+06	1.23751e+06	1.2252e+06	1.18863e+06	1.2187e+06	891667	1.1297e+06	1.15476e+06
Q9ULK4	Q9ULK4		MED23		2.03922e+06	1.92799e+06	1.94056e+06	1.95333e+06	1.96568e+06	2.17509e+06	1.95396e+06	1.86735e+06	2.0826e+06	2.07202e+06	2.00132e+06	2.01644e+06	2.18652e+06	2.05847e+06	1.88354e+06	1.90392e+06	2.07967e+06	1.89693e+06
Q9ULR0	Q9ULR0		ISY1		3.446e+06	3.61371e+06	3.25147e+06	3.39149e+06	3.60322e+06	4.41699e+06	3.43661e+06	3.46839e+06	3.5607e+06	3.38284e+06	3.56242e+06	3.4367e+06	3.82198e+06	3.68351e+06	3.45914e+06	3.03971e+06	4.10566e+06	3.23513e+06
Q9ULT8	Q9ULT8		HECTD1		266874	285944	173146	236507	58541.8		203908	248335	227030	95080.6	76819.6	204200	165037	134523	155240		53763.4	204548
Q9ULU4	Q9ULU4		ZMYND8		3.66626e+06	3.62364e+06	3.47104e+06	3.54131e+06	3.45016e+06	3.89694e+06	3.48135e+06	3.44497e+06	3.52914e+06	3.24268e+06	3.50325e+06	3.71173e+06	3.65769e+06	3.63532e+06	3.32762e+06	3.46185e+06	3.66645e+06	3.53889e+06
Q9ULV3	Q9ULV3		CIZ1		2.93574e+06	2.91276e+06	2.9606e+06	2.97638e+06	3.4272e+06	3.54972e+06	2.905e+06	2.89529e+06	3.11396e+06	2.63382e+06	3.34663e+06	3.25382e+06	3.29614e+06	3.16541e+06	2.8517e+06	2.16616e+06	3.61582e+06	2.8054e+06
Q9ULV4	Q9ULV4		CORO1C		1.8494e+07	1.89731e+07	1.87557e+07	1.83529e+07	1.67922e+07	1.87041e+07	1.93216e+07	1.8515e+07	1.95305e+07	1.87576e+07	1.71228e+07	1.83412e+07	1.87975e+07	1.91111e+07	1.86293e+07	1.86656e+07	1.81149e+07	1.89042e+07
Q9ULW0	Q9ULW0		TPX2		5.31418e+06	5.27746e+06	5.0466e+06	5.17832e+06	4.08746e+06	4.70501e+06	4.99143e+06	4.99855e+06	5.0992e+06	4.83846e+06	4.66886e+06	4.87275e+06	5.00331e+06	5.01181e+06	4.89029e+06	4.89292e+06	5.13808e+06	4.82389e+06
Q9ULX3	Q9ULX3		NOB1		1.17504e+07	1.18448e+07	1.164e+07	1.16006e+07	9.62781e+06	9.94671e+06	1.15995e+07	1.13823e+07	1.15089e+07	1.22776e+07	9.88252e+06	1.0938e+07	1.12182e+07	1.11484e+07	1.13831e+07	1.3007e+07	1.07127e+07	1.12096e+07
Q9ULX6	Q9ULX6		AKAP8L		2.82117e+06	4.01274e+06	2.68233e+06	2.66215e+06	2.73183e+06	3.45137e+06	3.4565e+06	2.46777e+06	2.79161e+06	2.95372e+06	2.28686e+06	2.66212e+06	2.43348e+06	2.50655e+06	2.36203e+06	2.19026e+06	2.23656e+06	3.17191e+06
Q9UM13	Q9UM13		ANAPC10		2.50874e+06	2.74783e+06	2.62031e+06	2.70092e+06	2.76346e+06	3.24747e+06	2.56893e+06	2.48383e+06	2.54459e+06	3.006e+06	2.80921e+06	2.67933e+06	2.4983e+06	2.57788e+06	2.18117e+06	2.64782e+06	2.686e+06	2.25458e+06
Q9UM44	Q9UM44		HHLA2		3.97818e+06	3.87909e+06	3.44975e+06	3.37951e+06	3.71037e+06	4.68754e+06	1.67928e+06	4.27629e+06	1.99763e+06	801434	4.38743e+06	4.46128e+06	5.65083e+06	4.61495e+06	3.86678e+06	1.17123e+06	4.738e+06	3.68092e+06
Q9UM54	Q9UM54		MYO6		735458	606637	851684	663060	889145	701230		723399	777496		868045	902231	820718	881025	639409		761959	
Q9UMR2	Q9UMR2		DDX19B		705891	2.26656e+06	800395	2.42859e+06	679591	2.18703e+06	413753	812884	916960	535353	783481	419033	1.07677e+06	917651	1.37045e+06	835459	1.33086e+06	464297
Q9UMS0	Q9UMS0		NFU1		3.29414e+06	3.05703e+06	3.4125e+06	3.00372e+06	3.00715e+06	3.36965e+06	3.16014e+06	3.26011e+06	3.18249e+06	2.73904e+06	3.20517e+06	3.36277e+06	3.47978e+06	3.48463e+06	3.0519e+06	2.95165e+06	3.36858e+06	2.98812e+06
Q9UMS4	Q9UMS4		PRPF19		3.58983e+07	3.62522e+07	3.49327e+07	3.61335e+07	3.17966e+07	3.67979e+07	3.45851e+07	3.49417e+07	3.51198e+07	3.19554e+07	3.41875e+07	3.57458e+07	3.64005e+07	3.52146e+07	3.50336e+07	2.8495e+07	3.56343e+07	3.38614e+07
Q9UMX0	Q9UMX0		UBQLN1		2.43135e+07	2.92986e+07	2.53229e+07	2.96317e+07	2.57678e+07	3.43979e+07	2.42224e+07	2.44518e+07	2.62935e+07	2.16256e+07	2.65064e+07	2.65059e+07	2.81474e+07	2.66506e+07	2.62652e+07	2.32136e+07	3.01176e+07	2.39997e+07
Q9UMY1	Q9UMY1		NOL7		1.02028e+07	1.01459e+07	9.84847e+06	1.0208e+07	7.12288e+06	9.09365e+06	9.63933e+06	9.73993e+06	9.39364e+06	9.61708e+06	8.59518e+06	8.88641e+06	9.17479e+06	9.10476e+06	9.67718e+06	1.05323e+07	9.25576e+06	9.21987e+06
Q9UMY4	Q9UMY4		SNX12		5.61295e+06	5.75336e+06	5.49909e+06	5.66301e+06	4.85432e+06	5.3493e+06	5.37641e+06	5.33463e+06	5.49485e+06	5.36125e+06	5.21937e+06	5.56255e+06	5.52164e+06	5.26456e+06	5.64145e+06	5.11694e+06	5.50436e+06	5.20329e+06
Q9UN36	Q9UN36		NDRG2		2.27986e+06	5.95002e+06	2.84789e+06	5.78141e+06	2.27606e+06	5.9611e+06	2.65437e+06	2.41453e+06	2.92481e+06	1.86267e+06	2.83814e+06	2.19371e+06	3.603e+06	3.48748e+06	4.02544e+06	2.71118e+06	4.16187e+06	2.02579e+06
Q9UN37	Q9UN37		VPS4A		8.77407e+06	8.60954e+06	8.71723e+06	8.21776e+06	7.49837e+06	9.04307e+06	8.32094e+06	8.4294e+06	8.82109e+06	7.80592e+06	8.22887e+06	8.06729e+06	8.76964e+06	8.88571e+06	8.95074e+06	8.78516e+06	8.65966e+06	8.66528e+06
Q9UN86	Q9UN86		G3BP2		7.26721e+06	7.26737e+06	6.82881e+06	7.33972e+06	6.60097e+06	7.96812e+06	6.82918e+06	7.07253e+06	7.23264e+06	6.54389e+06	7.07109e+06	6.99118e+06	7.56813e+06	7.5521e+06	6.92489e+06	6.56765e+06	7.16072e+06	6.9342e+06
Q9UNE7	Q9UNE7		STUB1		7.86217e+06	8.42712e+06	7.71839e+06	8.5081e+06	6.65124e+06	7.98181e+06	7.3892e+06	7.7135e+06	7.85123e+06	6.72735e+06	7.07706e+06	7.84531e+06	8.02095e+06	8.00542e+06	7.71893e+06	6.82977e+06	7.65844e+06	7.52086e+06
Q9UNF0	Q9UNF0		PACSIN2		4.25179e+06	4.54667e+06	4.37997e+06	4.60608e+06	3.76984e+06	4.11393e+06	4.15794e+06	4.27455e+06	4.2733e+06	4.2608e+06	3.82751e+06	4.15534e+06	4.20153e+06	4.38828e+06	4.24175e+06	4.47729e+06	4.06005e+06	4.32816e+06
Q9UNF1	Q9UNF1		MAGED2		2.84564e+06	2.90592e+06	2.58894e+06	2.61515e+06	2.95091e+06	3.00736e+06	2.91842e+06	2.70733e+06	2.80169e+06	2.12541e+06	2.92632e+06	2.90191e+06	3.02047e+06	2.69276e+06	2.72705e+06	2.12863e+06	3.1501e+06	2.85376e+06
Q9UNH7	Q9UNH7		SNX6		5.92597e+06	6.11532e+06	5.60306e+06	6.07709e+06	4.63009e+06	5.74e+06	5.90864e+06	5.89141e+06	6.11117e+06	6.11549e+06	5.28158e+06	5.56209e+06	5.75242e+06	5.99226e+06	6.15429e+06	6.4022e+06	5.53485e+06	5.8929e+06
Q9UNI6	Q9UNI6		DUSP12		319557	533467	580331		199704	426773		445842	421761		474094	575696	488552	382195	607440	548046	417819	565784
Q9UNM6	Q9UNM6		PSMD13		2.42316e+07	2.49247e+07	2.50023e+07	2.56715e+07	2.09363e+07	2.19564e+07	2.40555e+07	2.38413e+07	2.36965e+07	2.29743e+07	2.15195e+07	2.39598e+07	2.38464e+07	2.44831e+07	2.38679e+07	2.06918e+07	2.26654e+07	2.4937e+07
Q9UNN5	Q9UNN5		FAF1		1.03112e+07	1.03075e+07	1.04189e+07	1.03121e+07	9.41336e+06	1.05468e+07	1.06313e+07	1.00672e+07	1.04006e+07	1.00422e+07	9.77711e+06	1.04113e+07	1.06748e+07	1.03375e+07	1.022e+07	1.02314e+07	1.0451e+07	1.02836e+07
Q9UNP9	Q9UNP9		PPIE		4.00005e+06	5.07239e+06	4.23264e+06	5.01273e+06	3.4543e+06	5.39033e+06	3.48576e+06	3.95508e+06	4.05335e+06	3.89034e+06	3.85746e+06	3.37471e+06	4.19944e+06	4.73554e+06	4.59131e+06	3.87481e+06	4.31056e+06	3.51094e+06
Q9UNQ2	Q9UNQ2		DIMT1		3.43787e+06	3.77215e+06	3.70323e+06	4.02052e+06	3.06078e+06	3.40633e+06	3.6389e+06	3.49339e+06	3.50617e+06	3.66229e+06	3.16574e+06	3.28477e+06	3.53101e+06	3.44026e+06	3.77452e+06	3.90863e+06	3.31789e+06	3.49142e+06
Q9UNS2	Q9UNS2		COPS3		5.06463e+06	5.46436e+06	5.39009e+06	5.48743e+06	4.61493e+06	5.70405e+06	5.01867e+06	4.95235e+06	5.15826e+06	4.83263e+06	4.97334e+06	5.14323e+06	5.14927e+06	5.22821e+06	5.17482e+06	4.96399e+06	5.00986e+06	5.10659e+06
Q9UNX4	Q9UNX4		WDR3		6.36386e+06	6.57528e+06	6.43958e+06	6.76875e+06	5.21476e+06	5.95842e+06	6.05699e+06	6.25453e+06	6.23165e+06	6.25977e+06	5.68644e+06	6.13521e+06	6.16063e+06	6.22645e+06	6.44589e+06	6.04248e+06	5.84774e+06	6.39549e+06
Q9UNZ2	Q9UNZ2		NSFL1C		1.45851e+07	1.43104e+07	1.43301e+07	1.4607e+07	1.28585e+07	1.42075e+07	1.46235e+07	1.43137e+07	1.48849e+07	1.45406e+07	1.36895e+07	1.41813e+07	1.45139e+07	1.44206e+07	1.41855e+07	1.39972e+07	1.43114e+07	1.40285e+07
Q9UPN3	Q9UPN3		MACF1		4.08121e+06	4.17402e+06	3.98033e+06	4.06956e+06	3.98971e+06	4.47794e+06	4.0225e+06	3.95779e+06	4.18218e+06	3.58849e+06	4.23688e+06	4.12991e+06	4.41069e+06	4.23346e+06	3.94605e+06	3.27566e+06	4.29115e+06	3.85957e+06
Q9UPN4	Q9UPN4		CEP131		468190	523590	621458	502318	465788	816938	481606	447815	499237	450796	645631	643096	661098	610773	439974	305752	683969	429094
Q9UPN6	Q9UPN6		SCAF8		8.03176e+06	8.08772e+06	7.6085e+06	8.25727e+06	7.9714e+06	9.03403e+06	7.77604e+06	7.69446e+06	8.31418e+06	6.80574e+06	8.14927e+06	8.14853e+06	8.65768e+06	7.93896e+06	7.72165e+06	5.58676e+06	8.69652e+06	7.27322e+06
Q9UPN7	Q9UPN7		PPP6R1		4.40822e+06	4.28516e+06	4.0956e+06	4.25897e+06	3.5269e+06	3.78369e+06	4.21914e+06	4.26257e+06	4.36627e+06	3.84418e+06	3.8116e+06	4.15196e+06	4.25536e+06	4.05053e+06	4.07511e+06	3.90487e+06	4.21651e+06	4.19939e+06
Q9UPN9	Q9UPN9		TRIM33		2.4439e+06	2.44244e+06	2.41856e+06	2.40208e+06	2.2821e+06	2.74196e+06	2.49346e+06	2.37416e+06	2.53453e+06	2.35992e+06	2.55097e+06	2.47224e+06	2.52742e+06	2.48074e+06	2.43154e+06	2.35094e+06	2.55123e+06	2.12341e+06
Q9UPT8	Q9UPT8		ZC3H4		4.4575e+06	4.78903e+06	4.40625e+06	4.71116e+06	5.23478e+06	5.37376e+06	4.38917e+06	4.43948e+06	4.76885e+06	3.67945e+06	4.84284e+06	4.70927e+06	5.04e+06	4.75481e+06	4.55931e+06	3.73316e+06	5.34585e+06	4.18171e+06
Q9UPU5	Q9UPU5		USP24		2.60187e+06	2.6373e+06	2.63603e+06	2.73713e+06	2.4453e+06	2.80321e+06	2.60252e+06	2.47169e+06	2.64046e+06	2.61276e+06	2.59378e+06	2.63373e+06	2.64913e+06	2.75084e+06	2.73894e+06	2.51558e+06	2.82595e+06	2.5211e+06
Q9UPW6	Q9UPW6		SATB2		2.61113e+06	2.46439e+06	2.50914e+06	2.66295e+06	2.27332e+06	2.70873e+06	2.76764e+06	2.49989e+06	2.57149e+06	2.22619e+06	2.34611e+06	2.57568e+06	2.54968e+06	2.37334e+06	2.49913e+06	2.00842e+06	2.42671e+06	2.50034e+06
Q9UPY8	Q9UPY8		MAPRE3		5.37101e+06	5.24144e+06	5.45738e+06	5.05384e+06	5.07769e+06	5.03252e+06	4.82193e+06	5.10975e+06	4.86396e+06	4.43295e+06	5.00477e+06	5.54002e+06	5.54128e+06	5.03972e+06	5.41198e+06	4.40658e+06	5.30635e+06	5.23684e+06
Q9UQ35	Q9UQ35		SRRM2		3.95911e+07	3.96549e+07	3.9779e+07	4.02924e+07	3.76813e+07	4.33516e+07	3.97233e+07	3.86831e+07	4.10851e+07	3.66124e+07	4.00994e+07	4.06868e+07	4.17746e+07	4.15468e+07	3.90099e+07	3.59789e+07	4.0778e+07	3.81467e+07
Q9UQ80	Q9UQ80		PA2G4		1.08956e+08	1.06457e+08	1.0598e+08	1.01576e+08	9.97844e+07	1.05664e+08	1.07634e+08	1.06131e+08	1.12579e+08	9.92042e+07	1.04865e+08	1.09662e+08	1.11914e+08	1.10872e+08	1.05284e+08	1.01516e+08	1.1006e+08	1.02398e+08
Q9UQ88	Q9UQ88		CDK11A		8.01797e+06	8.58082e+06	8.22122e+06	8.60819e+06	6.2723e+06	7.88642e+06	8.06863e+06	7.95993e+06	8.33513e+06	8.37683e+06	7.0699e+06	7.71715e+06	8.11357e+06	8.24968e+06	8.53208e+06	9.39128e+06	7.97265e+06	7.73544e+06
Q9UQB8	Q9UQB8		BAIAP2		2.76634e+06	2.73793e+06	3.07398e+06	2.77193e+06	2.28963e+06	2.62815e+06	2.56481e+06	2.92677e+06	2.63656e+06	2.53781e+06	2.63997e+06	2.50454e+06	2.80029e+06	2.73877e+06	2.79248e+06	2.353e+06	2.37459e+06	2.66143e+06
Q9UQE7	Q9UQE7		SMC3		8.49346e+06	8.88491e+06	8.6108e+06	8.92552e+06	7.76538e+06	9.12001e+06	8.82637e+06	8.49516e+06	8.93756e+06	8.00378e+06	8.04546e+06	8.48944e+06	8.73108e+06	8.91915e+06	8.84276e+06	7.44703e+06	8.72196e+06	8.53628e+06
Q9UQR0	Q9UQR0		SCML2		3.26277e+06	3.43954e+06	3.47746e+06	3.4855e+06	3.58942e+06	4.0985e+06	3.37295e+06	3.2627e+06	3.53478e+06	2.85914e+06	3.58614e+06	3.69229e+06	3.79598e+06	3.61753e+06	3.33834e+06	2.43837e+06	3.93927e+06	3.28335e+06
Q9Y221	Q9Y221		NIP7		4.23344e+06	4.22198e+06	4.08833e+06	4.4406e+06	2.88192e+06	3.39438e+06	4.58526e+06	4.17185e+06	4.45983e+06	4.0691e+06	3.22686e+06	3.71242e+06	3.80244e+06	3.97476e+06	4.35744e+06	4.69703e+06	3.59687e+06	4.20008e+06
Q9Y224	Q9Y224		RTRAF		1.11702e+07	1.14392e+07	1.12933e+07	1.15076e+07	9.18063e+06	1.12717e+07	1.17207e+07	1.1046e+07	1.17238e+07	1.16388e+07	9.96889e+06	1.04253e+07	1.09136e+07	1.14414e+07	1.13397e+07	1.14627e+07	1.04105e+07	1.07987e+07
Q9Y230	Q9Y230		RUVBL2		3.83697e+07	3.90939e+07	3.77878e+07	3.89369e+07	3.4289e+07	4.03092e+07	3.79222e+07	3.70176e+07	3.79792e+07	3.60944e+07	3.59079e+07	3.7695e+07	3.82216e+07	3.85584e+07	3.74112e+07	3.72429e+07	3.80035e+07	3.6964e+07
Q9Y237	Q9Y237		PIN4		8.12592e+06	7.99949e+06	6.74106e+06	7.19405e+06	7.09779e+06	8.49111e+06	8.85231e+06	6.73109e+06	6.60429e+06	6.75477e+06	7.60812e+06	7.69236e+06	6.86831e+06	7.01594e+06	6.24183e+06	3.37234e+06	5.60516e+06	8.24258e+06
Q9Y241	Q9Y241		HIGD1A		1.80574e+07	1.86479e+07	1.87097e+07	1.9728e+07	1.81935e+07	2.27322e+07	1.80492e+07	1.72165e+07	1.97554e+07	1.17468e+07	1.93405e+07	1.89068e+07	2.07455e+07	1.72977e+07	1.80608e+07	9.63925e+06	2.11861e+07	1.72837e+07
Q9Y244	Q9Y244		POMP		5.63458e+06	5.44762e+06	5.7831e+06	5.51281e+06	4.70128e+06	5.24128e+06	5.37221e+06	5.63584e+06	5.50463e+06	5.24457e+06	4.93954e+06	5.32932e+06	5.52175e+06	5.53388e+06	5.4086e+06	4.94876e+06	5.33004e+06	5.55971e+06
Q9Y248	Q9Y248		GINS2		3.07773e+06	3.35084e+06	3.3624e+06	3.37405e+06	2.83123e+06	3.45778e+06	3.35609e+06	3.16498e+06	3.45679e+06	3.30659e+06	3.24201e+06	3.32873e+06	3.11865e+06	3.31438e+06	3.23895e+06	3.63493e+06	2.97057e+06	3.245e+06
Q9Y262	Q9Y262		EIF3L		1.33196e+07	1.35334e+07	1.31128e+07	1.35031e+07	1.06627e+07	1.27718e+07	1.31745e+07	1.29763e+07	1.31857e+07	1.32483e+07	1.23258e+07	1.29487e+07	1.3254e+07	1.31568e+07	1.3105e+07	1.30331e+07	1.29103e+07	1.28481e+07
Q9Y263	Q9Y263		PLAA		2.38851e+06	2.61515e+06	2.49501e+06	2.55941e+06	2.29238e+06	2.49288e+06	2.40648e+06	2.42148e+06	2.73442e+06	2.20749e+06	2.64333e+06	2.54937e+06	2.63428e+06	2.59026e+06	2.47446e+06	2.05261e+06	2.51757e+06	2.39465e+06
Q9Y265	Q9Y265		RUVBL1		3.17062e+07	3.31103e+07	3.20617e+07	3.37546e+07	2.91023e+07	3.28016e+07	3.15417e+07	3.14681e+07	3.25821e+07	3.01394e+07	3.04912e+07	3.09955e+07	3.26555e+07	3.25349e+07	3.22291e+07	3.25166e+07	3.16467e+07	3.03794e+07
Q9Y266	Q9Y266		NUDC		6.7841e+07	6.70376e+07	6.46018e+07	6.75275e+07	6.08797e+07	7.19478e+07	6.46166e+07	6.46663e+07	6.8368e+07	5.47051e+07	6.2787e+07	6.54796e+07	6.83005e+07	7.04701e+07	6.68802e+07	5.32015e+07	6.6828e+07	6.26268e+07
Q9Y276	Q9Y276		BCS1L		1.46316e+06	1.65751e+06	1.55884e+06	1.58477e+06	1.2308e+06	1.23532e+06	1.50141e+06	1.60829e+06	1.61843e+06	1.71936e+06	1.2693e+06	1.38184e+06	1.46749e+06	1.52272e+06	1.61515e+06	1.49978e+06	1.22531e+06	1.64303e+06
Q9Y277	Q9Y277		VDAC3		2.234e+07	2.19514e+07	2.23466e+07	2.21395e+07	2.12746e+07	2.44999e+07	2.27456e+07	2.18661e+07	2.25935e+07	2.08684e+07	2.22556e+07	2.41323e+07	2.40727e+07	2.24098e+07	2.17094e+07	1.96221e+07	2.33833e+07	2.12286e+07
