Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	4	4	1.56091e+06	1.75531e+06	1.46966e+06	1.79712e+06	1.42783e+06	1.44344e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.20537e+08	1.41378e+08	1.41997e+08	1.37235e+08	1.41679e+08	1.408e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1			392078			
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.30913e+07	4.64402e+07	3.88386e+07	4.24454e+07	4.03788e+07	3.67122e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	1	1	914922	1.30619e+06	766635			851212
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	4	4	6.74481e+06	6.76393e+06	5.61328e+06	6.69676e+06	4.6811e+06	5.67823e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1			1.22501e+06			
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	7	7	1.23378e+07	1.33079e+07	1.15745e+07	1.18802e+07	1.18984e+07	1.14038e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	1	1	3.96453e+06	3.38811e+06	3.35303e+06	2.50525e+06	3.13688e+06	3.78962e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.07718e+06	1.45242e+06	1.0042e+06	1.09627e+06	1.00785e+06	
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.78497e+06	1.86573e+06	1.90309e+06	1.90307e+06	1.88583e+06	1.85545e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	5	5	1.10856e+07	1.07976e+07	1.25436e+07	1.19766e+07	1.18301e+07	1.16586e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	11	11	3.12153e+06	3.01959e+06	2.83122e+06	2.92702e+06	2.81757e+06	2.87895e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	3.48027e+06	3.98995e+06	3.38589e+06	3.59499e+06	3.34792e+06	3.14032e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.51587e+06	929177	1.73652e+06	1.61668e+06	1.50852e+06	1.64934e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	7	7	2.46529e+06	2.77109e+06	3.20532e+06	2.4654e+06	2.97806e+06	2.62915e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.83735e+06	2.50663e+06	2.91135e+06	2.41627e+06	2.36365e+06	2.79352e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.65665e+07	1.71195e+07	1.61713e+07	1.63618e+07	1.62384e+07	1.62834e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3	2.28949e+06	2.29087e+06	2.26316e+06	2.08047e+06		2.55231e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	1.36144e+06	1.15233e+06	1.29786e+06	1.2078e+06	1.13059e+06	1.09304e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	9	9	2.35725e+06	1.81058e+06	2.56963e+06	1.89813e+06	2.54493e+06	2.32776e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.85294e+07	1.56543e+07	1.82878e+07	1.85438e+07	1.8467e+07	1.72027e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	8	8	2.7858e+06	2.92798e+06	2.9171e+06	2.94403e+06	2.9538e+06	3.16659e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	8	8	3.93962e+07	3.99295e+07	3.75362e+07	3.90177e+07	3.7487e+07	3.73926e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	994335	1.03863e+06	1.09267e+06	972752	1.04299e+06	1.19915e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	622822		1.05357e+06	516742	1.04712e+06	1.1214e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.12028e+07	1.22597e+07	1.01286e+07	1.09013e+07	1.00374e+07	1.04483e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5	7.71185e+06	8.21638e+06	7.38946e+06	7.673e+06	7.15954e+06	7.4228e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	2	2		618763	762542	799219	549600	852195
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	1.73167e+06	1.56841e+06	1.8241e+06	1.79583e+06	2.10854e+06	1.75325e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.21528e+07	5.97018e+07	6.22895e+07	6.02377e+07	5.90174e+07	6.3488e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	1.32663e+06	967143	1.33042e+06	1.42032e+06	1.14185e+06	1.31384e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	15	15	1.15317e+07	1.12527e+07	1.15497e+07	1.11005e+07	1.19136e+07	1.13155e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	7.85542e+06	8.11968e+06	6.91752e+06	7.90264e+06	7.61316e+06	7.53023e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	3	3	9.38333e+06	7.68798e+06	8.90462e+06	7.97937e+06	9.72968e+06	9.16803e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	4	4	679015	523670	557784	599329	684770	624549
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.62559e+07	1.67289e+07	1.60666e+07	1.70068e+07	1.60519e+07	1.60593e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	3.17794e+06	4.10442e+06	4.17045e+06	3.76966e+06	3.56594e+06	3.89636e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	1.052e+08	1.08969e+08	5.6621e+06	9.87088e+07	5.37184e+06	4.48507e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	6	6	1.31065e+07	1.2573e+07	1.28239e+07	1.33257e+07	1.45167e+07	1.36153e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	4.27611e+06	4.57873e+06	3.98178e+06	4.20972e+06	3.80841e+06	3.75608e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	9.2937e+06	7.58164e+06	8.2267e+06	8.10351e+06	8.69747e+06	8.03478e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.04026e+06	1.19177e+06	892908	1.29327e+06	1.39856e+06	1.20505e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	4.74788e+06	5.10941e+06	5.43269e+06	4.95402e+06	5.79718e+06	5.0442e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	3.45884e+06		5.60522e+06	4.6781e+06	4.90044e+06	
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	3.66168e+06	4.04859e+06	3.05152e+06	3.47755e+06	2.7385e+06	3.15187e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	15	15	1.39274e+07	1.40684e+07	1.42782e+07	1.42914e+07	1.38005e+07	1.40133e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.52322e+07	2.65733e+07	2.61498e+07	2.56295e+07	2.66802e+07	2.66179e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	4.22503e+06	4.35193e+06	3.72257e+06	3.47489e+06	3.85032e+06	3.90126e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	913990	1.00232e+06	831730	940744	559757	853147
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	4.149e+06	4.36236e+06	4.04773e+06	5.06512e+06	4.3175e+06	4.08484e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	4.60993e+06	4.3326e+06	4.74125e+06	4.47776e+06	4.4935e+06	4.6561e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	11	11	6.55136e+06	5.83457e+06	5.90938e+06	6.19312e+06	6.36906e+06	7.08992e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	427319				715654	563117
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	9.78431e+06	9.43686e+06	8.6193e+06	9.51858e+06	9.06025e+06	8.45096e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	2.56033e+07	2.60794e+07	2.68912e+07	2.54729e+07	2.6559e+07	2.62238e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.53394e+06	2.5192e+06	2.54051e+06	2.74697e+06	2.21684e+06	2.88386e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	1	1	2.75041e+06	3.13813e+06	2.52902e+06	3.00182e+06	3.26034e+06	2.90969e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.80157e+06	4.1988e+06	3.83079e+06	3.75462e+06	3.77915e+06	3.94057e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.26977e+08	2.35554e+08	2.27683e+08	2.21192e+08	2.31885e+08	2.29179e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4		3.19373e+06	7.04436e+06	3.85953e+06	7.54595e+06	7.24287e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	2.65237e+06	2.95934e+06	3.03048e+06	2.50954e+06	2.65194e+06	2.96488e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	5.14571e+06	5.42688e+06	4.90653e+06	4.07301e+06	4.99884e+06	5.31877e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	151630	211008	186333		137984	
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2			3.41105e+06	3.66124e+06		3.47393e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	1.18337e+08	1.10258e+08	1.09078e+08	1.15707e+08	1.04693e+08	1.04863e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.99014e+08	2.04296e+08	1.88656e+08	1.90053e+08	1.8549e+08	1.86637e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.67752e+07	1.68453e+07	1.57532e+07	1.58644e+07	1.62714e+07	1.67548e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	1.14166e+06	2.17336e+06	2.1517e+06	2.08292e+06	2.31501e+06	2.80053e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	4.94883e+06	4.72496e+06	5.20765e+06	5.25652e+06	5.12854e+06	5.27643e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.23668e+06		1.32766e+06	1.31922e+06	1.16153e+06	1.41314e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.00374e+07	1.02657e+07	1.12454e+07	9.8006e+06	1.06527e+07	1.2165e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	851371		598262			603773
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1		7.10626e+06	7.11474e+06	7.74901e+06	6.2294e+06	6.86767e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	719842	470690	329912	434896	520862	477066
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.4696e+07	3.61646e+07	3.7666e+07	3.53259e+07	3.59045e+07	3.72591e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	5	5	707697	941179	856204	710742	699270	707689
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.46168e+07	3.63525e+07	3.50788e+07	3.48624e+07	3.62065e+07	3.53481e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.14842e+06	3.46911e+06	4.19742e+06	3.9686e+06	3.75533e+06	4.21752e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.16252e+07	3.42151e+07	3.16567e+07	3.08596e+07	3.2042e+07	3.2782e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	1.22766e+06	1.9831e+06	2.33324e+06	1.3176e+06	1.00809e+06	2.52915e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	1	1	1.61646e+06	1.8454e+06		2.36099e+06		2.72305e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	9	9	1.91909e+07	1.44577e+07	1.71876e+07	1.70881e+07	1.53147e+07	1.66168e+07
P50456	MLC_ECOLI	mlc	Protein mlc	6	6	3.68686e+06	3.51184e+06	3.32151e+06	3.23204e+06	3.54217e+06	3.91601e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.50703e+06	2.59132e+06	2.11067e+06	3.14602e+06	2.33952e+06	2.11538e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	7.04405e+06	8.62196e+06	9.60119e+06	7.12426e+06	8.28942e+06	9.60199e+06
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1	2.07808e+07	2.60393e+07		2.83212e+07		
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.85835e+06	5.33164e+06	4.21297e+06	4.94701e+06	4.2545e+06	4.37125e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.94794e+06	5.51816e+06	6.10842e+06	5.57039e+06	6.06498e+06	5.84168e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.14334e+06	2.12705e+06	2.59672e+06	2.21196e+06	3.96711e+06	2.60424e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.33233e+07	2.41888e+07	2.08706e+07	2.46697e+07	2.23003e+07	2.10386e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	4	4	2.04445e+06	1.65561e+06	1.77844e+06	1.74003e+06	2.04055e+06	1.51133e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	2	2	242071	249290	375230	245037	235777	340000
P52101	GLRK_ECOLI	glrK	Sensor histidine kinase GlrK	1	1		2.51474e+07				
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.37285e+07	1.39402e+07	1.40447e+07	1.58145e+07	1.47214e+07	1.40791e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.81876e+07	1.76708e+07	1.7443e+07	1.79531e+07	1.81833e+07	1.7023e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	579195	590036	579542	864075	350872	691992
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1			836290		699188	571878
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.23413e+06		1.31445e+06	818564	1.24461e+06	1.23652e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1		1.31319e+06	907102	1.2043e+06		813994
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.27444e+07	3.28442e+07	3.30713e+07	3.37287e+07	3.21679e+07	3.28498e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.11398e+06	2.26454e+06	1.98793e+06	2.06919e+06	2.02987e+06	1.86818e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	5.55332e+06	5.69702e+06	5.82896e+06	5.58555e+06	5.89169e+06	4.9701e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.16795e+08	1.17397e+08	1.16766e+08	1.18207e+08	1.17649e+08	1.13905e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1	1		8.01136e+06	8.10906e+06		6.98009e+06	
P55734	YGAP_ECOLI	ygaP	Inner membrane protein YgaP	1	1						3.97163e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8	6.51642e+07	6.61021e+07	3.80702e+06	6.38934e+07	3.2068e+06	4.26284e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	4	4	865918		1.12148e+06			
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	6.66334e+06	6.97052e+06	7.71855e+06	7.46039e+06	8.90866e+06	7.78485e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	2.67799e+06	3.28144e+06	2.33261e+06	2.60887e+06	2.67087e+06	2.69625e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	21	21	1.94541e+07	2.1029e+07	1.98377e+07	2.10453e+07	1.97371e+07	1.91098e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	7.55286e+06	7.795e+06	7.67459e+06	7.4608e+06	7.32136e+06	7.43158e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	6	6	2.85815e+07	2.85271e+07	2.8696e+07	2.85233e+07	2.92927e+07	2.83085e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.411e+07	2.35726e+07	2.37014e+07	2.25065e+07	2.37616e+07	2.40244e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.05111e+08	5.9303e+08	6.41602e+08	6.16677e+08	6.15983e+08	6.26611e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.23973e+09	1.27105e+09	1.20699e+09	1.27358e+09	1.31978e+09	1.29929e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	6.36194e+06	6.15526e+06	5.89596e+06	5.42324e+06	6.11355e+06	5.56118e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	4.81694e+07	4.88138e+07	4.75028e+07	4.68211e+07	4.84856e+07	4.88499e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	8.52625e+06	1.0117e+07	9.69664e+06	9.38461e+06	8.52837e+06	8.88239e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	3	3	5.04283e+06	5.50752e+06	5.23778e+06	4.91865e+06	4.39393e+06	4.56372e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.90369e+08	9.39111e+08	8.41778e+08	9.44265e+08	8.40684e+08	8.45863e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	9.84907e+07	9.23101e+07	9.63265e+07	9.92503e+07	1.00671e+08	9.5052e+07
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	8.56746e+06	9.40242e+06	9.358e+06	9.57601e+06	9.24519e+06	8.70851e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12	7.28186e+07	7.22764e+07	7.18667e+07	7.22405e+07	7.06952e+07	7.1917e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2		1.0706e+06	1.19749e+06	1.37838e+06	1.38215e+06	1.46373e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	16	16	8.23772e+08	8.63586e+08	7.68809e+08	8.06052e+08	7.566e+08	7.56954e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.28015e+07	1.26204e+07	1.12827e+07	1.29829e+07	1.29961e+07	1.24993e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	1.10378e+07	1.05584e+07	9.9638e+06	1.11823e+07	1.04581e+07	9.70359e+06
P60785	LEPA_ECOLI	lepA	Elongation factor 4	19	19	3.13181e+07	3.20218e+07	3.05003e+07	3.11494e+07	3.09372e+07	3.06454e+07
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.40543e+07	8.75144e+07	8.03586e+07	8.46649e+07	8.19907e+07	8.07918e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	862152		1.42646e+06	1.28198e+06	828901	1.25036e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.49134e+08	8.54157e+08	8.76281e+08	8.34402e+08	8.69767e+08	8.80547e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	3.99635e+07	3.93862e+07	4.18262e+07	4.14323e+07	4.02217e+07	4.21403e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10	1.67622e+07	1.76436e+07	1.65012e+07	1.68145e+07	1.59424e+07	1.61703e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.50203e+07	6.71804e+07	6.72055e+07	6.54246e+07	6.6589e+07	6.71404e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3	1.34306e+08	1.3484e+08		1.26823e+08	6.10581e+06	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.01384e+08	1.97144e+08	2.15779e+08	1.98755e+08	2.14324e+08	2.14678e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3	2.91463e+07	3.15e+07		2.97789e+07		
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	2	3.77424e+06	3.41914e+06	3.39477e+06	3.12342e+06	3.42775e+06	3.41669e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	8.8414e+07	8.80628e+07	8.98647e+07	8.52189e+07	8.95916e+07	9.17989e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.35358e+08	1.4138e+08	1.30282e+08	1.38326e+08	1.3295e+08	1.38922e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.17026e+09	1.19381e+09	1.16205e+09	1.18328e+09	1.14641e+09	1.1482e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3			1.01743e+06	1.31358e+06	1.31065e+06	974492
P62556	SOPA_ECOLI	sopA	Protein SopA	8	8	1.9838e+07	2.07402e+07	1.96029e+07	1.99124e+07	2.00794e+07	2.01078e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.28929e+07	2.29672e+07	2.23e+07	2.22487e+07	2.15273e+07	2.21022e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2			260613	157484	196825	154946
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1	1	7.70022e+06	7.83845e+06	7.70887e+06	7.54736e+06	6.03523e+06	6.47708e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	9.7492e+06	9.05142e+06	8.3567e+06	9.42941e+06	8.65636e+06	8.85372e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21	21	2.56398e+07	2.60307e+07	2.63991e+07	2.62917e+07	2.69851e+07	2.68612e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	6.36297e+06	7.69336e+06	6.9033e+06	7.65921e+06	6.28672e+06	7.26924e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.46851e+06	3.99848e+06	4.74078e+06	4.33438e+06	4.62257e+06	4.22508e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	1.93323e+08	2.05679e+08	2.00541e+08	1.89144e+08	1.99778e+08	2.04133e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	2.93716e+07	2.9435e+07	2.85237e+07	2.84932e+07	2.89309e+07	2.80761e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	1.15335e+08	1.1624e+08		1.11559e+08		
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		4	4	1.71202e+07	1.83914e+07	1.33853e+06	1.75878e+07	1.42514e+06	1.4918e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.5145e+07	6.72695e+07	6.16149e+07	5.97552e+07	6.44351e+07	6.94025e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		19	19	9.57871e+07	9.42152e+07		9.14657e+07	9.73345e+06	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.15901e+07	2.11401e+07	2.08651e+07	2.29599e+07	2.02659e+07	2.07159e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	1	1	541765	673660		574499	450400	
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	1.79333e+08	1.77412e+08	1.79932e+08	1.79004e+08	1.76187e+08	1.80047e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.35757e+07	1.41272e+07	1.42891e+07	1.32188e+07	1.16195e+07	1.36447e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.42561e+07	2.4009e+07	2.2589e+07	2.28483e+07	2.31818e+07	2.23667e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	8.08652e+07	7.88337e+07	4.22365e+06	8.08836e+07	4.96263e+06	5.05161e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	5.89292e+07	5.93659e+07	5.41906e+07	5.77921e+07	5.50296e+07	5.63101e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	4	4	2.58551e+06	2.37779e+06	2.46262e+06	2.70362e+06	1.91078e+06	2.51002e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15	5.66653e+06	5.65094e+06	5.41165e+06	5.8319e+06	5.37279e+06	5.4502e+06
