Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	7	7	4.71838e+06	4.34421e+06	4.85484e+06	4.36449e+06	4.05246e+06	4.93208e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	23	23	2.07785e+08	2.14683e+08	2.08392e+08	2.11341e+08	1.93206e+08	2.16292e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	7	7	2.1384e+06	2.057e+06	1.9755e+06	2.13471e+06	1.81169e+06	2.24045e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.7839e+07	1.69483e+07	1.68102e+07	1.69433e+07	1.71722e+07	1.5949e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	6.40126e+06	5.26252e+06		5.90118e+06	6.10426e+06	5.4724e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.54669e+07	2.4752e+07	2.47433e+07	2.36086e+07	2.52124e+07	2.47259e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.55824e+07	4.53442e+07	4.6264e+07	4.63456e+07	4.82929e+07	4.69678e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	9	9	4.81218e+06	4.56994e+06	4.48711e+06	4.7891e+06	4.81003e+06	5.07342e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.74544e+07	4.89529e+07	4.76207e+07	4.85641e+07	4.95645e+07	4.8111e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.74061e+06	3.3454e+06	4.2125e+06	3.23774e+06	4.27085e+06	3.02336e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	16	16	2.60469e+07	2.71758e+07	2.59217e+07	2.7033e+07	2.51961e+07	2.57656e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2	1.87907e+06					
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	25	25	1.91858e+07	1.95379e+07	1.9355e+07	1.89699e+07	1.85668e+07	1.88085e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.36397e+07	7.77646e+07	7.16863e+07	7.59582e+07	7.42554e+07	7.89512e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	2	2	1.70983e+06	2.6631e+06	1.88244e+06	2.52369e+06	2.01078e+06	2.53855e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	3.53803e+06	2.9913e+06	2.34188e+06	1.32188e+06	3.4078e+06	3.15283e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	16	16	3.23837e+07	3.02143e+07	3.23097e+07	3.10283e+07	3.2277e+07	2.92482e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	3.50332e+06	3.31364e+06	3.27683e+06	3.25456e+06	3.63865e+06	3.33246e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4	6.62573e+06	7.38561e+06	6.22242e+06		6.20786e+06	6.15614e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	9.70939e+07	9.69954e+07	9.82255e+07	1.0012e+08	9.98752e+07	1.01636e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	5	5	1.13852e+06	2.16684e+06	2.09209e+06	2.26885e+06	1.68546e+06	2.18712e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.47115e+08	1.26013e+08	1.5072e+08	1.38642e+08	1.45391e+08	1.34681e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1	4.94508e+06					
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.03138e+07	4.48323e+07	4.11292e+07	4.85575e+07	4.08278e+07	4.27833e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	748343	969989	881269	945673	707863	891568
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	4	4	6.0375e+06	6.07646e+06	5.5595e+06	6.32505e+06	5.01966e+06	6.03312e+06
P39285	YJEP_ECOLI	yjeP	Uncharacterized MscS family protein YjeP	1	1		269492	319236	411921	240199	
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	6	6	1.05093e+07	1.11888e+07	1.0574e+07	1.19892e+07	1.07448e+07	1.06981e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	1	1		4.24538e+06	3.33277e+06	3.67423e+06	4.01089e+06	2.55622e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2	1.57234e+06	1.89062e+06	1.77403e+06	1.72631e+06	1.64298e+06	1.54579e+06
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	1.49846e+06	1.63187e+06	1.60601e+06	1.62284e+06	1.77427e+06	1.75843e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.23557e+07	1.15275e+07	1.21089e+07	1.21424e+07	1.21412e+07	1.15353e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	15	15	2.43662e+06	2.92039e+06	2.58494e+06	2.64891e+06	2.62883e+06	2.61109e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	2	2	4.36375e+06	4.42695e+06	4.09356e+06	5.12641e+06	4.53556e+06	4.61422e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.58334e+06	1.55447e+06	1.5066e+06	1.2795e+06	1.8055e+06	1.60141e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	7	7	4.56034e+06	3.59076e+06	4.03905e+06	3.92074e+06	4.24582e+06	3.68886e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	1	1	2.88095e+06	3.02751e+06	3.25357e+06	2.90681e+06	2.9039e+06	2.73131e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.79988e+07	1.72334e+07	1.83323e+07	1.75245e+07	1.78353e+07	1.80874e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3		3.16924e+06	3.63588e+06		2.67036e+06	2.16341e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	4	4	990308	1.00983e+06	1.01051e+06	862704	969790	997982
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	9	9	2.96987e+06	2.5872e+06	2.87016e+06	2.52862e+06	2.58651e+06	2.57789e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.89153e+07	1.98992e+07	1.76085e+07	1.83812e+07	1.99081e+07	1.98347e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	2.88788e+06	2.80176e+06	2.88069e+06	2.70921e+06	2.53176e+06	2.60906e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	3.75162e+07	4.10032e+07	3.98621e+07	4.14361e+07	3.73265e+07	4.14674e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.35708e+06	1.09694e+06	1.44041e+06	1.3256e+06	1.20177e+06	1.16764e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	1.74351e+06	1.10226e+06	1.57673e+06		1.39378e+06	970018
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.08023e+07	1.12157e+07	1.08077e+07	1.18914e+07	1.12837e+07	1.08735e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	3	3	8.88611e+06	9.32973e+06	8.72371e+06	9.72046e+06	8.0005e+06	9.61169e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	1	1	931953		1.16475e+06	802296	1.02513e+06	875498
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	1.79497e+06	2.04294e+06	1.79243e+06	1.7499e+06	2.3087e+06	1.722e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.32864e+07	6.21836e+07	6.25564e+07	5.89829e+07	6.14874e+07	6.17819e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	4	4	934763	1.2528e+06	1.3072e+06	1.08495e+06	1.2157e+06	1.25577e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	12	12	1.38308e+07	1.35321e+07	1.30553e+07	1.25907e+07	1.35496e+07	1.29422e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	7.48878e+06	8.04416e+06	7.94593e+06	8.12936e+06	7.1518e+06	8.21294e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.10768e+07	1.0958e+07	1.09137e+07	9.20387e+06	1.1207e+07	9.59748e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3	572568	764173	651200	773583	691828	585272
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	15	15	1.56143e+07	1.65436e+07	1.537e+07	1.55815e+07	1.49542e+07	1.63978e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	3	3	3.71173e+06	4.02691e+06	3.9764e+06	4.76094e+06	3.98738e+06	3.45603e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7		1.06846e+08		1.10803e+08		9.83724e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	7	7	1.24222e+07	1.39415e+07	1.32946e+07	1.42811e+07	1.28923e+07	1.42123e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6	4.29675e+06	5.65395e+06	4.16661e+06	5.94004e+06	3.8825e+06	5.35652e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	9.74188e+06	9.68372e+06	8.6523e+06	8.4323e+06	9.01117e+06	8.58277e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2			272505			282563
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.36684e+06	4.62139e+06	4.75582e+06	4.76131e+06	5.28372e+06	4.77838e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	4.70203e+06		4.01256e+06		4.86051e+06	3.49306e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	6	6	3.70681e+06	4.77722e+06	3.87912e+06	4.13289e+06	3.29464e+06	4.68971e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17	1.37698e+07	1.39492e+07	1.40709e+07	1.36683e+07	1.38154e+07	1.37529e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.91992e+07	2.78209e+07	2.86317e+07	2.7534e+07	2.6986e+07	2.62315e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	18	18	4.829e+06	5.29984e+06	4.78419e+06	5.37743e+06	4.77399e+06	4.75749e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	452847	729958	546138	793302	640622	760664
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	3.6676e+06	4.42005e+06	3.91577e+06	4.24511e+06	3.47968e+06	4.33077e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	8	8	7.85463e+06	7.17979e+06	8.1106e+06	7.18923e+06	8.38402e+06	7.22711e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	10	10	6.1833e+06	6.32532e+06	6.17417e+06	6.06804e+06	6.17657e+06	5.9613e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	4.78864e+06		4.87714e+06		4.82081e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	8.65958e+06	9.41002e+06	8.18535e+06	9.39757e+06	8.80912e+06	9.5052e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	2.69133e+07	2.52467e+07	2.75682e+07	2.59094e+07	2.78304e+07	2.53904e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	1	1	4.52336e+06	4.04825e+06	3.75944e+06	3.40046e+06	3.4325e+06	3.86358e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	2	2	3.07392e+06	3.10534e+06	2.64585e+06	3.11309e+06	3.23218e+06	3.52486e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.33093e+06	3.88621e+06	3.51519e+06	4.10531e+06	3.96079e+06	3.59514e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.41216e+08	2.28409e+08	2.50739e+08	2.38261e+08	2.30342e+08	2.22149e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	5.00844e+06		3.25789e+06		5.32622e+06	4.80422e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	4.17017e+06	4.20539e+06	4.68197e+06	3.5278e+06	4.61304e+06	4.18887e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	1.19428e+07	9.90734e+06	1.25365e+07	1.02773e+07	1.33178e+07	8.83418e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	167853	253955	180350	204137	216407	294354
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	3.89852e+06	4.56383e+06	5.33076e+06		4.49897e+06	4.14167e+06
P45577	PROQ_ECOLI	proQ	ProP effector	11	11	1.15271e+08	1.24262e+08	1.15376e+08	1.19527e+08	1.15399e+08	1.21706e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	8	8	1.96723e+08	2.01619e+08	1.86164e+08	2.07709e+08	1.93965e+08	1.92468e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	6	6	1.77214e+07	1.74598e+07	1.79209e+07	1.71035e+07	1.63419e+07	1.61292e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.57614e+06	2.71998e+06	4.76308e+06	3.7e+06	4.90025e+06	3.92547e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	6	6	5.66737e+06	5.41226e+06	5.64301e+06	5.15432e+06	5.79771e+06	5.39174e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.60486e+06	1.20685e+06	1.5999e+06		1.22171e+06	1.12596e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.5704e+07	1.4322e+07	1.51582e+07	1.40027e+07	1.60306e+07	1.32914e+07
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.87972e+06	5.24726e+06	6.38323e+06	5.57079e+06	7.28324e+06	6.63919e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	449103	456308	257514	361242	269089	360776
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	4.02413e+07	3.62099e+07	3.9609e+07	3.85067e+07	3.89843e+07	3.70664e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.91465e+07	8.72061e+07	7.99575e+07	7.97852e+07	7.16995e+07	8.42803e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	5	5	1.91798e+06	2.95619e+06	3.05416e+06	3.05449e+06	3.0026e+06	3.09362e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.7159e+07	3.56842e+07	3.71873e+07	3.66708e+07	3.75645e+07	3.55354e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.42113e+06	4.19443e+06	3.39845e+06	3.77264e+06	4.10831e+06	4.2548e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.1525e+07	3.15483e+07	3.29888e+07	3.35603e+07	3.05447e+07	3.09077e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	3.06427e+06	2.05373e+06	3.08398e+06	2.82818e+06	3.01192e+06	2.03752e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2		4.1309e+06		3.6647e+06		5.03823e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	11	11	1.79038e+07	1.80244e+07	1.89853e+07	1.59617e+07	1.75847e+07	1.74887e+07
P50456	MLC_ECOLI	mlc	Protein mlc	4	4	4.38686e+06	4.20487e+06	4.27216e+06	4.32887e+06	4.09614e+06	4.10543e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	1.93241e+06	1.93548e+06		2.27489e+06	1.93998e+06	2.92682e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.1966e+07	8.6596e+06	1.10227e+07	8.43807e+06	1.00093e+07	7.55436e+06
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1		2.33289e+07		2.1785e+07		2.35337e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.83173e+06	5.79346e+06	4.13291e+06	5.91161e+06	3.32864e+06	5.96842e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.14393e+06	6.10445e+06	6.23396e+06	5.91091e+06	6.2645e+06	5.90289e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.48434e+06	2.06891e+06	2.57924e+06	1.94143e+06	2.84882e+06	1.93814e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.45468e+07	2.58303e+07	2.41848e+07	2.65015e+07	2.25145e+07	2.61073e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.76905e+06	2.31341e+06	1.86067e+06	2.14332e+06	2.11489e+06	2.00935e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	2	2	227623	232447				243959
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.60378e+07	1.58825e+07	1.67292e+07	1.52251e+07	1.59081e+07	1.73114e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.74707e+07	1.86551e+07	1.836e+07	1.89591e+07	1.8937e+07	1.85448e+07
P52126	YFJK_ECOLI	yfjK	Uncharacterized protein YfjK	2	2		1.83896e+06				
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	607615		737956	731646	541290	803074
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	560605		816069			
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	944709	738954	699094	648642	1.28114e+06	643142
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	11	11	3.28834e+07	2.9574e+07	3.15141e+07	2.94707e+07	3.24939e+07	3.20617e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.79267e+06	1.88994e+06	1.86283e+06	1.97947e+06	1.68018e+06	1.76582e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	13	13	5.14381e+06	6.03495e+06	5.40216e+06	5.97626e+06	5.68751e+06	5.88373e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.18493e+08	1.17602e+08	1.24069e+08	1.25097e+08	1.22224e+08	1.19298e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	1.17697e+07			9.16813e+06	1.13927e+07	
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		9	9		6.30829e+07		6.52011e+07		6.37389e+07
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2	2.32844e+06	1.49618e+06				
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	6.53572e+06	7.75991e+06	8.3567e+06	6.968e+06	7.04079e+06	6.21204e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.17307e+06	2.68696e+06	3.11733e+06	3.18339e+06	2.72582e+06	2.91243e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	21	21	1.83363e+07	1.89729e+07	1.89231e+07	1.91399e+07	1.78877e+07	1.91789e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	18	18	8.29284e+06	8.62564e+06	8.01791e+06	9.18813e+06	8.30237e+06	9.01151e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	8	8	2.97239e+07	3.25522e+07	3.01729e+07	3.30638e+07	3.06529e+07	3.19451e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.63386e+07	2.57794e+07	2.67333e+07	2.56492e+07	2.60499e+07	2.46255e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.33054e+08	6.09473e+08	6.25818e+08	5.88382e+08	6.32148e+08	6.20846e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	11	11	1.30885e+09	1.19855e+09	1.38863e+09	1.2021e+09	1.23115e+09	1.22437e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	3	3	5.66667e+06	5.6858e+06	5.53775e+06	5.83571e+06	5.1576e+06	6.15676e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	4.97417e+07	4.84489e+07	4.94967e+07	4.85485e+07	4.86933e+07	4.66475e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	5	5	8.60502e+06	8.15293e+06	9.04974e+06	9.23166e+06	1.0196e+07	9.06373e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	3	3	6.91268e+06	7.30565e+06	6.62345e+06	7.51015e+06	6.34813e+06	6.76038e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.98962e+08	9.53137e+08	9.12204e+08	9.96572e+08	9.04982e+08	1.00559e+09
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.0387e+08	1.01171e+08	1.05606e+08	9.55617e+07	9.97204e+07	1.02106e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	2.59763e+07	2.56075e+07	2.63589e+07	2.68285e+07	2.87547e+07	2.8436e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	7.35689e+07	7.48452e+07	7.55274e+07	7.22826e+07	7.36156e+07	7.37242e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.35379e+06		1.36815e+06	1.17925e+06	1.08097e+06	1.5296e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	7.9265e+08	8.79522e+08	7.96288e+08	9.10699e+08	8.06779e+08	8.44813e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.27176e+07	1.32767e+07	1.2771e+07	1.24887e+07	1.29861e+07	1.35219e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	1.11497e+07	1.13054e+07	1.07481e+07	1.09965e+07	1.10166e+07	1.1539e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	17	17	2.83619e+07	2.93543e+07	2.94106e+07	2.99156e+07	2.74932e+07	2.87779e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	743987	817297	793662	777907		778722
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.43291e+07	9.03599e+07	8.43445e+07	9.22286e+07	8.40925e+07	8.84365e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2				1.23047e+06	983558	1.15219e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	9.80776e+08	8.49342e+08	9.37617e+08	8.35635e+08	9.52065e+08	8.42864e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.03186e+07	4.02933e+07	3.90951e+07	3.91179e+07	4.12724e+07	4.15647e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.58318e+07	1.70249e+07	1.69328e+07	1.79815e+07	1.64664e+07	1.74206e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	8	8	6.70919e+07	6.96706e+07	6.99725e+07	6.76778e+07	6.77435e+07	6.88713e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3		1.26989e+08		1.30132e+08		1.23227e+08
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.23554e+08	2.16533e+08	2.26551e+08	2.10174e+08	2.20547e+08	2.08793e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3		2.98427e+07		3.03369e+07		2.92462e+07
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.74411e+06	4.17048e+06	3.54172e+06	4.24026e+06	3.83098e+06	3.64408e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.73345e+07	8.93716e+07	9.36691e+07	8.73538e+07	9.23298e+07	8.53761e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.53162e+08	1.4049e+08	1.53544e+08	1.44494e+08	1.56592e+08	1.45728e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.34485e+09	1.36317e+09	1.35807e+09	1.38749e+09	1.36412e+09	1.3916e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	2	2	3.67042e+06				4.64846e+06	
P62556	SOPA_ECOLI	sopA	Protein SopA	8	8	2.54649e+08	2.47627e+08	2.47646e+08	2.55253e+08	2.35473e+08	2.48428e+08
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.29222e+07	2.30635e+07	2.30255e+07	2.37489e+07	2.41379e+07	2.28232e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	132044	123647				177136
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	9.10177e+06	8.37384e+06	9.66214e+06	8.482e+06	8.38099e+06	8.6804e+06
