Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	3	3	1.63249e+06	1.53588e+06	1.49492e+06	1.50998e+06	1.29322e+06	1.47374e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	3	3	1.17487e+07	1.17627e+07	1.07737e+07	1.12654e+07	1.13824e+07	1.10967e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	7.87217e+06	8.32205e+06	8.7997e+06	7.94248e+06	8.16552e+06	7.82021e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	821819	842366	1.05079e+06	675935	855322	816061
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.66815e+06	2.77365e+06	2.74438e+06	2.98561e+06	2.79727e+06	2.8635e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	5.90516e+07	5.84439e+07	5.70968e+07	6.06044e+07	5.61714e+07	5.89899e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	5	5	1.38944e+06	1.39694e+06	1.45623e+06	1.32686e+06	1.41353e+06	1.44809e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	11	11	1.21838e+07	1.22907e+07	1.21022e+07	1.21368e+07	1.27757e+07	1.22347e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	8.28059e+06	8.26442e+06	8.4919e+06	8.48723e+06	8.23727e+06	8.58735e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	8.59582e+06	9.45158e+06	8.76284e+06	9.38861e+06	9.6654e+06	9.74971e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	5	5	874360	989110	731151	916432	870984	947042
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	13	13	1.68126e+07	1.67924e+07	1.72277e+07	1.71979e+07	1.7647e+07	1.79558e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	3.39341e+06	3.62129e+06	3.59181e+06	3.69651e+06	3.7364e+06	3.39771e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	4	4	1.16208e+07	1.08715e+07	1.15855e+07	1.15001e+07	1.06356e+07	1.17906e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	3.29397e+06	4.25488e+06	4.19591e+06	4.04902e+06	4.23311e+06	4.49671e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.91867e+06	9.36364e+06	9.06527e+06	8.95559e+06	9.12869e+06	9.71557e+06
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.23387e+06	1.41097e+06	1.27976e+06	1.0845e+06	1.20172e+06	1.29214e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	6.50172e+06	6.44706e+06	7.06473e+06	6.89333e+06	6.87625e+06	6.81169e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1	5.52935e+06	4.91211e+06	5.05483e+06	5.40046e+06	5.62015e+06	4.6776e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.69634e+06	3.27775e+06	3.57822e+06	3.72655e+06	2.93923e+06	3.62863e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17	1.41752e+07	1.41416e+07	1.45727e+07	1.43762e+07	1.4555e+07	1.42209e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.85872e+07	2.94189e+07	3.06456e+07	2.87408e+07	2.83076e+07	3.01592e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	21	21	3.66606e+06	3.75237e+06	3.81481e+06	3.67388e+06	3.69023e+06	3.69753e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	338620	464688	336792	347383	394574	370106
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	4.24436e+06	3.83938e+06	4.4917e+06	3.92561e+06	4.27396e+06	4.36295e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	4.62702e+06	4.58769e+06	4.37424e+06	4.33095e+06	4.91874e+06	4.53575e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12	6.02333e+06	5.86999e+06	5.9518e+06	5.55133e+06	6.28906e+06	5.99371e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	1	1	1.74256e+06	1.44658e+06	1.56885e+06	1.97261e+06	1.67441e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	6.55493e+06	6.9356e+06	6.82782e+06	7.2406e+06	6.8197e+06	7.3668e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	2.76069e+07	2.63684e+07	2.68218e+07	2.62778e+07	2.6391e+07	2.64929e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	4.13988e+06	4.27823e+06	4.44133e+06	4.43341e+06	3.94951e+06	4.51822e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	4	4	3.86625e+06	3.46251e+06	3.32527e+06	3.05668e+06	3.9663e+06	4.04053e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.22807e+06	3.64644e+06	3.24781e+06	3.63345e+06	3.72012e+06	3.54025e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.15057e+08	1.99997e+08	2.08039e+08	2.15177e+08	1.98485e+08	2.16689e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4	6.50989e+06	7.98247e+06	8.43943e+06	7.89111e+06	7.23385e+06	7.64791e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.89852e+06	3.93773e+06	4.09796e+06	3.9622e+06	3.83069e+06	4.16559e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	2	2	1.4852e+06	1.62191e+06	1.37482e+06	1.67378e+06	1.62693e+06	1.44186e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1		192675	203329	222789	228499	203423
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2		6.1152e+06	6.17997e+06	5.13645e+06	5.91839e+06	4.73502e+06
P45577	PROQ_ECOLI	proQ	ProP effector	13	13	9.71113e+07	1.02641e+08	9.81494e+07	1.02997e+08	1.00519e+08	1.03383e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.60265e+08	1.92049e+08	1.56751e+08	1.91552e+08	1.63773e+08	1.88901e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.64628e+07	1.58308e+07	1.63261e+07	1.6359e+07	1.5949e+07	1.65526e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.17204e+06	2.64762e+06	2.39582e+06	2.48711e+06	2.80528e+06	2.38545e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	5	5	6.99351e+06	8.00094e+06	7.68583e+06	7.59805e+06	6.93123e+06	7.43454e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.71955e+06		1.53526e+06	1.65058e+06		1.38285e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	9	9	1.27879e+07	1.25256e+07	1.25174e+07	1.26428e+07	1.25638e+07	1.24223e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	1.00259e+06	1.155e+06			1.49891e+06	1.03637e+06
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.57913e+06	6.54522e+06	5.18961e+06	5.61963e+06	6.51455e+06	
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	1	1	872312	1.25738e+06	1.23141e+06	813896		1.53476e+06
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	3.39971e+07	3.49393e+07	3.3528e+07	3.44492e+07	3.50388e+07	3.24319e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.39124e+07	7.15548e+07	7.8639e+07	7.38799e+07	7.30758e+07	7.38561e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	4	4	493882	667287	648182	639161	731253	757170
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.7561e+07	3.80983e+07	3.73439e+07	3.81818e+07	3.67379e+07	3.78522e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.26471e+06	4.1966e+06	3.69474e+06	3.5343e+06	4.02549e+06	4.47749e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.4788e+07	3.29306e+07	3.46147e+07	3.34801e+07	3.47622e+07	3.40618e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.41795e+06	2.63483e+06	2.746e+06	2.58361e+06	3.13307e+06	2.8603e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2			3.99351e+06	4.71145e+06	3.7452e+06	
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8	9.6113e+06	9.02138e+06	1.07032e+07	1.0522e+07	1.06382e+07	9.76231e+06
P50456	MLC_ECOLI	mlc	Protein mlc	4	4	4.77017e+06	5.15541e+06	4.9266e+06	4.81513e+06	4.67338e+06	5.36601e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.84268e+06	2.90973e+06	2.08513e+06	2.42411e+06	2.49476e+06	3.18125e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	9.9333e+06	1.00637e+07	9.71938e+06	1.0638e+07	8.67224e+06	9.94269e+06
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.12509e+06	3.71181e+06	4.37163e+06	4.24525e+06	4.59568e+06	4.21775e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.63687e+06	6.35557e+06	6.22833e+06	6.05874e+06	6.48843e+06	6.28625e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	3.08515e+06	3.47263e+06	2.93017e+06	4.06297e+06	2.72928e+06	3.86009e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.31455e+07	2.3916e+07	2.52183e+07	2.54899e+07	2.24651e+07	2.4481e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1			1.11576e+06	1.61621e+06	1.51253e+06	1.40918e+06
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.56764e+06	3.15869e+06	2.25926e+06	2.36492e+06	2.28958e+06	2.45499e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	825131	792207		700391	702718	932431
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1			225052			248195
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	6	6	1.52241e+07	1.46334e+07	1.64007e+07	1.52683e+07	1.65101e+07	1.51722e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.88363e+07	1.86076e+07	2.00694e+07	1.82192e+07	1.83879e+07	1.858e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	613489	592898		672163	592539	586129
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	506782	430625	534543	505026	520212	558391
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	2	2	1.32683e+06	1.53188e+06	1.72143e+06	1.53328e+06	1.24698e+06	1.56627e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	902789	1.28851e+06	769225	726922	1.07447e+06	1.01453e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	3.25355e+07	3.41774e+07	3.18232e+07	3.35139e+07	3.08106e+07	3.37513e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.86551e+06	2.83381e+06	2.69304e+06	2.9251e+06	3.02014e+06	2.83927e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	16	16	7.18857e+06	7.2785e+06	7.65109e+06	7.1039e+06	7.60165e+06	8.23363e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.11717e+08	1.12626e+08	1.12597e+08	1.13135e+08	1.15963e+08	1.13888e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	4.68374e+06	5.58104e+06	5.15926e+06	7.12424e+06	4.08426e+06	
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		1	1		5.36563e+06				6.11566e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2		2.57692e+06		2.46624e+06		2.44968e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	5.89438e+06	5.22912e+06	6.3332e+06	6.28198e+06	5.67602e+06	7.11209e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.30665e+06	3.12811e+06	3.37223e+06	3.25172e+06	3.00586e+06	3.51e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	23	23	2.23622e+07	2.21112e+07	2.28271e+07	2.18113e+07	2.22333e+07	2.17479e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	7.19328e+06	7.20493e+06	7.17984e+06	7.26641e+06	7.24926e+06	7.02809e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	6	6	3.12351e+07	3.16807e+07	3.24004e+07	3.09956e+07	3.51174e+07	3.11184e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.30606e+07	2.43363e+07	2.2468e+07	2.40348e+07	2.22896e+07	2.43988e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.24167e+08	6.88877e+08	6.10177e+08	6.88037e+08	6.05753e+08	6.84521e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.16006e+09	1.10332e+09	1.13935e+09	1.1325e+09	1.12186e+09	1.0052e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	5.91523e+06	5.39388e+06	5.73496e+06	5.09764e+06	5.67608e+06	5.71319e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.08333e+07	4.75245e+07	4.63847e+07	4.73619e+07	4.77271e+07	4.72972e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	8.93407e+06	1.04556e+07	9.79099e+06	9.80192e+06	9.91941e+06	9.69108e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.94175e+06	6.83247e+06	7.06206e+06	6.74046e+06	7.2894e+06	7.40589e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.90138e+08	8.60432e+08	8.8692e+08	8.77641e+08	8.67212e+08	8.74139e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	9.85968e+07	1.03906e+08	9.76756e+07	1.04194e+08	1.02099e+08	1.03927e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	5.91799e+06	6.19809e+06	6.41911e+06	6.20807e+06	5.93501e+06	5.86142e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	5.97044e+07	6.369e+07	6.03121e+07	6.4258e+07	6.03475e+07	6.29364e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.85e+06	1.66937e+06	1.99275e+06	1.83068e+06	2.09253e+06	1.78244e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	9.21802e+08	9.76143e+08	9.07946e+08	9.75645e+08	9.15046e+08	9.27966e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.15618e+07	1.16379e+07	1.18834e+07	1.19274e+07	1.11033e+07	1.1649e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.04367e+07	1.13249e+07	1.11801e+07	1.1128e+07	1.16728e+07	1.12841e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18	2.85512e+07	2.85804e+07	2.95135e+07	2.81829e+07	2.96669e+07	2.90323e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	491331	445961	588122	505500	421256	582999
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.84358e+07	8.76314e+07	8.74169e+07	8.76046e+07	8.68448e+07	8.93855e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3		1.33782e+06	914788		1.02237e+06	1.39062e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.3552e+08	9.32574e+08	8.25709e+08	9.05315e+08	8.04893e+08	8.94666e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.2307e+07	4.37853e+07	4.06942e+07	4.22873e+07	4.12818e+07	4.21304e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.3812e+07	1.60942e+07	1.42857e+07	1.53706e+07	1.46652e+07	1.56849e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.2408e+07	6.57235e+07	6.56478e+07	6.44889e+07	6.6049e+07	6.79512e+07
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	1.75087e+08	1.86739e+08	1.75124e+08	1.85717e+08	1.77805e+08	1.86707e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.67012e+06	3.78261e+06	3.95311e+06	3.62976e+06	4.10792e+06	3.91561e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.09197e+07	8.97434e+07	9.05195e+07	9.04355e+07	8.81259e+07	9.06018e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.50342e+08	1.30738e+08	1.4244e+08	1.3831e+08	1.40634e+08	1.37578e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.26704e+09	1.37288e+09	1.26828e+09	1.32739e+09	1.30077e+09	1.34897e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3		1.28809e+06	1.4896e+06	1.42965e+06	1.45227e+06	1.16415e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.14551e+07	2.03932e+07	2.11032e+07	2.10383e+07	1.93713e+07	2.14191e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.06466e+07	2.19743e+07	2.18579e+07	2.19965e+07	2.14632e+07	2.22102e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	1	1	219954	477939		339721	309536	377666
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	6.05279e+06	6.41794e+06	6.39232e+06	6.34234e+06	6.35043e+06	6.54096e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.46074e+06	8.7016e+06	8.36138e+06	7.78658e+06	9.60675e+06	9.40096e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.59518e+07	2.63302e+07	2.80564e+07	2.67409e+07	2.75733e+07	2.65564e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	7.99831e+06	8.12494e+06	8.70123e+06	7.18559e+06	9.19313e+06	8.09624e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.69632e+06	4.92911e+06	5.24403e+06	5.41379e+06	5.214e+06	5.23551e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	18	18	2.00368e+08	1.94008e+08	1.98075e+08	1.9714e+08	2.02129e+08	1.96985e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	2.7938e+07	2.83133e+07	2.76292e+07	2.72886e+07	2.71675e+07	2.80597e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1	665446	616196	666523	642397	688126	765043
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.74713e+07	6.4022e+07	6.62506e+07	6.79943e+07	6.04569e+07	6.43362e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.14938e+07	2.23446e+07	2.08473e+07	2.15568e+07	2.15941e+07	2.17642e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	808234		899506	883959	654902	903226
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2		465945	786054	695883	654078	
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.75859e+08	1.77974e+08	1.77657e+08	1.8335e+08	1.76866e+08	1.8135e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.31185e+07	1.47377e+07	1.35888e+07	1.39801e+07	1.39471e+07	1.30303e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.3399e+07	2.31816e+07	2.4207e+07	2.38394e+07	2.3369e+07	2.3001e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52	5.90481e+07	5.76412e+07	5.71717e+07	6.01028e+07	5.66838e+07	5.98486e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.27149e+06	3.37631e+06	3.42006e+06	3.59866e+06	3.48804e+06	3.39917e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	13	13	5.11394e+06	5.29305e+06	5.01238e+06	5.16634e+06	5.04533e+06	5.40606e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5	3.73674e+07	3.78408e+07	3.5552e+07	3.73581e+07	3.73155e+07	3.7817e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.25043e+06	3.14726e+06	3.49794e+06	3.16868e+06	3.46893e+06	2.9409e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.72014e+06	1.52145e+06	1.92274e+06	1.93779e+06	1.63509e+06	1.73109e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.11048e+06	5.96568e+06	6.49596e+06	6.52739e+06	5.78547e+06	5.90561e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	1	1					719063	762412
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.61981e+07	1.59004e+07	1.51119e+07	1.64991e+07	1.6561e+07	1.59533e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	4.81165e+07	5.10584e+07	5.07312e+07	5.1774e+07	5.03293e+07	4.89516e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	4	4	1.78791e+08	1.7168e+08	1.82287e+08	1.7944e+08	1.75503e+08	1.78626e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.79682e+07	2.83036e+07	2.79691e+07	2.69498e+07	2.72784e+07	2.61798e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	4.87278e+06	5.62265e+06	4.99556e+06	5.46611e+06	5.56934e+06	5.98295e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.04165e+07	9.33844e+06	1.07933e+07	1.04452e+07	8.87809e+06	1.0483e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	899185	1.27453e+06	880593	901118	1.37197e+06	1.29279e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.93358e+07	1.78106e+07	1.86747e+07	1.95959e+07	1.82222e+07	2.03557e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	1.84108e+06	2.63623e+06	2.04271e+06	2.3781e+06	2.10509e+06	2.55879e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.0714e+06	1.13281e+06	1.54263e+06	1.20985e+06	1.34537e+06	1.32805e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2		1.41221e+06	1.66566e+06	1.1079e+06	1.67217e+06	1.46783e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.56021e+07	2.91285e+07	2.57709e+07	2.7541e+07	2.78347e+07	2.78312e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.37014e+07	3.54667e+07	3.40438e+07	3.4157e+07	3.37773e+07	3.54341e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.24881e+06	3.21074e+06	2.84878e+06	3.0581e+06	3.21763e+06	3.0454e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	1.13234e+06	1.33069e+06	1.35373e+06	1.49513e+06	1.49961e+06	1.24198e+06
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	1.82784e+07	1.94708e+07	1.85638e+07	1.87449e+07	1.9023e+07	1.95301e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.38244e+06	3.78386e+06	3.10443e+06	3.70244e+06	3.98253e+06	3.67977e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	4.44463e+06	7.30983e+06	7.26223e+06	6.61686e+06	7.84901e+06	8.06686e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.47993e+08	1.96783e+08	2.22893e+08	2.32714e+08	2.04047e+08	2.42571e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.71963e+06	1.5927e+06	1.82466e+06	1.92657e+06	1.8521e+06	1.72136e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.8102e+06	4.67677e+06	4.81556e+06	4.55728e+06	5.39257e+06	4.72521e+06
